"code","iso","country","TCL.ind.1996","TCL.ind.1997","TCL.ind.1998","TCL.ind.1999","TCL.ind.2000","TCL.ind.2001","TCL.ind.2002","TCL.ind.2003","TCL.ind.2004","TCL.ind.2005","TCL.ind.2006","TCL.ind.2007","TCL.ind.2008","TCL.ind.2009","TCL.ind.2010","TCL.ind.2011","TCL.ind.2012","TCL.ind.2013","TCL.ind.2014","TCL.ind.2015","TCL.ind.2016","TCL.ind.2017","TCL.ind.2018","TCL.ind.2019","TCL.ind.2020","TCL.ind.2021","TCL.ind.2022","TCL.ind.2023","TCL.ind.2024","TCL.ind.2025"
52,"BRB","Barbados",NA,NA,NA,NA,NA,NA,NA,NA,NA,24.9724445621266,27.0237068099352,22.5826253449707,20.8416354151967,20.1300003563579,19.0830175454052,17.466361035362,11.0160454768675,11.4979279082388,12.172246351792,13.1984994945084,13.4682111627086,26.1710076694093,22.5294493372994,16.0600714917288,14.3474616383432,14.1217766849462,14.9630199761525,16.4565890716041,22.1660024238294,NA
112,"BLR","Belarus",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3344532640638,16.8558065561627,16.4460554955273,16.2396870823475,16.4062303488198,16.4303739004071,16.261092453978,15.892140391505,16.3087567935553,16.4136541002391,16.5162335718127,14.277259698558,12.6704678307577,10.6403843856247,9.43337891500671,8.51484983628058,9.21542806870828,9.59242150464939,10.4119808071623,10.5304002235963,NA
56,"BEL","Belgium",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2658875095445,15.4935027854302,13.733411012121,11.6109639314674,11.4742405818748,9.00937239742784,9.55055475524959,9.65351308188629,10.8780467775949,11.1960916513995,14.1810872154674,14.4178186906826,15.1561075675237,14.5046390419287,13.8829160041438,13.0247191042088,11.2714380807172,11.0324189212496,10.0788866032413,9.92088018136823,NA
84,"BLZ","Belize",NA,NA,NA,NA,NA,NA,NA,NA,NA,14.83692090664,15.8556170482298,16.1758313468112,15.7797427348463,14.2934091663235,13.9012059393999,9.88981003900513,9.99873441094701,8.84050308815603,8.03665353516475,7.73499431940249,8.45654640345235,7.84530955949219,8.50602659334041,8.25779086168708,6.57413560146101,7.870284901193,8.93301446203056,7.49021580456073,5.80662660570999,NA
204,"BEN","Benin",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8709359132352,4.51047846257389,3.50006453711927,6.33139282590288,2.52384359210635,3.3440327502792,4.31447068387313,6.05443357355041,5.21006091460166,9.48948853659347,9.38616935917416,7.55515920895283,8.35541853106955,7.69523823950345,8.45178934853203,7.18005788316533,7.55683147543776,8.27994354886023,7.29265679507346,6.57651325850665,NA
60,"BMU","Bermuda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,"BTN","Bhutan",NA,NA,NA,NA,NA,NA,NA,NA,NA,45.448602729495,44.3674008930922,43.5091023842975,42.8599476418856,42.4295900576461,35.8418462052995,35.2299277957706,34.9079278186445,35.2706706588399,35.2023526784968,41.2856972419224,39.443952027719,37.3509615952177,36.2331722046126,36.8242899025376,36.0494517339469,37.0383329715156,38.2039437492854,37.2966388313275,36.7383810646558,NA
68,"BOL","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6365515601531,18.8522651154834,18.7414048693447,16.9004082205912,16.7221970936416,15.2290858279869,14.4709181623459,13.9491364652612,15.1772050621029,14.9651849239583,17.0970189536022,15.9953558993935,14.674285978432,13.9062160125185,10.8187272635876,9.71265058831848,9.36281709492637,8.86675861835566,7.51626431802678,4.83295595557958,NA
70,"BIH","Bosnia and Herzegovina",NA,NA,NA,NA,NA,NA,NA,NA,NA,36.4850206604707,37.9208991241401,35.1449067768046,33.7321788293417,37.2864273071529,36.790210451418,36.1845332988549,36.5255012197738,35.1884875340211,34.6019081056709,34.990721618762,33.5008908065105,34.7029733493534,34.5877217686781,35.2521741980433,33.8063951844306,35.2862045261706,34.4392463288907,33.0864218650617,32.1456713585329,NA
72,"BWA","Botswana",NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8231820715077,25.0959195217574,24.4837497485083,23.5628823825904,24.0437345356767,25.0764691291986,26.2328874558128,27.4728363034832,28.4012240573609,30.7591523768804,34.5274988817116,38.2414804108389,42.0585905685741,46.5943083739298,61.2424888251635,57.9518488764006,56.9283039323277,55.7156031260664,56.0041200468041,54.3848564874641,NA
76,"BRA","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5624464218922,11.4849986924764,12.022895332586,12.537964346549,13.9698101545431,14.593118396541,15.3930310304187,15.1370928174395,15.5707740178501,14.8215377443309,15.2135645747924,12.6164394213357,11.6084977126865,11.0250325085355,11.0229800734676,10.4369288728195,11.7983965471337,12.5664107588033,12.6611133711544,11.5924222962017,NA
92,"VGB","British Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,39.2832259934044,40.1851276984768,38.1514972125012,35.4963164482712,34.4073093232731,34.319408835243,30.2434509384962,31.7539107250665,33.1610461903202,34.983874199812,36.8300724773597,47.0671161245057,11.8398796094961,11.6944963257904,11.6791507185717,11.6760850723311,11.624109282051,40.6684675739404,44.2696513032963,45.0046261157829,NA
96,"BRN","Brunei Darussalam",NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7946292130883,23.2168242290359,22.3652521428331,21.5413057576215,20.1120842656205,20.547952377912,18.4776086883141,18.1657986936264,18.641372743652,18.5761341588832,17.683441974505,17.7350524775906,18.7493056447509,18.8475928866456,20.2121339248512,21.0706241207923,23.8676074730053,23.9174583836103,23.7021474389897,23.9533510928097,NA
100,"BGR","Bulgaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,25.7146796633492,26.6883460139158,25.1529388843925,24.7976191753823,25.3935799880355,26.3241880907589,26.9411225976342,26.7967455816844,27.7831624932168,27.5640552037291,26.2792761911768,25.0428406389544,25.7208739883128,24.0172481244436,24.7028295831359,25.4191644819203,25.6326793507086,26.7881364253061,28.2924971570568,27.8124546680117,NA
854,"BFA","Burkina Faso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,"BDI","Burundi",NA,NA,NA,NA,NA,NA,NA,NA,NA,23.4639342456218,25.7221437912035,23.8454577180099,22.606128864221,22.1516128368889,20.7370220356282,19.8881422043483,21.2880079176379,22.2315408157382,20.457927855335,21.1010347203118,20.2246129171239,19.0615484369346,17.4189764235121,17.0753964245899,16.6858615974231,16.0394068106431,16.1890642218713,17.0681119609098,17.3137148645016,NA
132,"CPV","Cabo Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,"KHM","Cambodia",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6367409445432,9.94807323421391,9.28995096284358,8.57109699035783,7.5392908258779,4.12297747011385,2.41208703272248,0.874954717279991,0,0,0.376297920214299,0.483868191401839,1.42315263375242,2.45676168303585,2.72205681329631,2.56813931915266,3.13675833886978,3.36020017417786,3.24255834411478,4.0364903432595,NA
120,"CMR","Cameroon",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.391150883292,31.6218812411991,30.4491216253072,29.8359697856765,29.0722458514917,27.3763215563957,27.780445981786,27.5191119330964,25.3793724312165,20.8786732760085,20.3698310128122,18.4594244606169,16.1000853357972,15.5554863301289,16.4757123274376,14.6625628627225,13.9868041991626,14.4937682004422,13.4513427807901,12.792431465038,NA
124,"CAN","Canada",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.746085259378,12.8252742893453,12.9937334723785,12.7061519086001,13.714218563567,14.4919657109936,14.7382697056018,14.3130805606174,13.5103627484699,12.5729146330034,12.0710783946212,12.1306559763367,12.1195048294619,12.6533645340158,13.0471230257063,14.4625327649788,14.0363409930024,14.2855637271069,9.4322783764862,7.7847026423413,NA
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,27.5380709620529,27.8502012197068,26.5145959763275,24.1604386017002,25.6550778868727,23.1331163379281,21.6586645101992,22.2167764035615,23.2107216927856,24.9859500750872,29.2555116553593,25.8480317100296,21.0546560283512,19.7113590316838,19.5544129041761,19.1299653777709,22.5940393812766,26.5486356717717,28.5530845538262,25.8131026183668,NA
140,"CAF","Central African Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,36.8079737883591,34.8503220365968,34.6588981551225,33.5346861580887,31.7321543863778,30.8309425226608,31.2305250979307,30.3385696720772,29.8261591846323,29.4443603046418,30.3094348906216,30.224224691593,29.9498015985341,30.0848953006589,30.4589008390516,29.3242980954835,28.7244591990901,29.2035994102603,28.6976044623787,28.2815585024703,NA
148,"TCD","Chad",NA,NA,NA,NA,NA,NA,NA,NA,NA,23.7043897287504,19.4411950784005,21.1659228059927,16.271528324607,15.5621717186892,15.8101383980934,18.5234282010372,16.4922094684409,17.1380973660391,14.8682027693686,12.6733850067021,10.937548460503,8.28683994307175,6.29743915096084,5.41696448905752,5.07786028449581,4.34168203918892,4.83972653269355,3.35591697454353,0.980824597233692,NA
152,"CHL","Chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3731841740275,14.9306667844601,13.9956447240881,13.2025912822926,13.1490269446488,13.4442405641562,13.3015781365942,12.3319892843006,12.7011469698469,12.1607865389152,11.9139975330329,11.6757102066433,11.0440637751789,11.4395179692482,12.1071742323557,12.730519968725,13.5241068009305,16.9142999368094,16.1116139405124,16.9317385920981,NA
156,"CHN","China",NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3875366988396,21.4570729131152,19.5866074020416,17.7521641654665,17.4125658321467,16.6140310349943,16.5409515761502,16.6918864655481,17.6787183132389,17.9192181715583,18.4232839785464,17.9809912272345,17.8401130864124,17.3941168498116,17.512591116115,17.7495330436954,18.4113492146845,18.5339642179875,18.4091966904593,17.761009162844,NA
170,"COL","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5960071318263,22.0161643366286,21.1271387745762,20.1086979789019,20.2527361587863,20.178464067381,20.1793228277506,20.5559578848703,21.4551636991094,21.8232857707779,22.4303064111057,21.361294809565,19.5564675230333,17.9105502771585,17.4485453442728,16.2744830841824,16.4311130432213,17.4576491161074,18.5758906357139,19.0065472725949,NA
174,"COM","Comoros",NA,NA,NA,NA,NA,NA,NA,NA,NA,41.0261383207965,42.1208937881468,40.4995926385251,40.1649945390131,37.6581343526437,37.4823455721006,34.6080390653059,33.5373646480971,18.5287062731199,13.6648936077791,12.7530423858803,12.7485121500194,12.2922117445199,16.9592515526131,23.2802271198716,24.5689235984706,24.2375222349008,25.4740519343617,26.0787203319996,24.1703928582785,NA
184,"COK","Cook Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,"CRI","Costa Rica",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5362699336145,19.4346348304438,19.75781531554,17.5773683233764,15.9022578672989,16.3198168260755,16.2633232949491,16.4001686441962,18.3908077856714,20.3723511059065,22.4521433323615,21.6999268421301,19.4421852199566,18.6836254137077,18.5909546919281,17.8324284631351,18.7588383220826,21.2223734118748,21.9263820216373,22.6607796061081,NA
384,"CIV","Cote d'Ivoire",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8856912760368,12.4362575612836,13.736207053495,12.7220425387401,11.3926179923234,10.8510629002776,10.3413439465741,10.2447995980942,9.40055673092007,6.03735216433439,5.34232380385814,4.31659622067041,1.97115327222185,0.844633400574892,1.62358143853471,0.906397507840495,1.18281275865778,2.65399283879132,3.87758059858916,4.65319147094701,NA
191,"HRV","Croatia",NA,NA,NA,NA,NA,NA,NA,NA,NA,27.0041401234421,27.7253181539404,27.169920891564,25.9507247757468,28.232011817152,27.7405650017912,27.2949564022167,26.270922364937,26.7752474540764,25.8585647994539,26.3073859089435,25.0347247779307,24.6326968519792,22.4210573325498,21.9023118167072,20.7634752214402,20.798111259642,20.1849767339018,19.5397585206858,19.1155914090807,NA
192,"CUB","Cuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0551088233835,17.9808471402132,19.0858435725719,17.500915969408,18.3300398558579,18.9904698766482,18.3630474283888,17.9948395488191,19.7508986603384,21.7492339676353,22.1576350465591,13.9108614892435,8.91427314440126,8.40151342776829,8.31176164892354,7.98840004207558,12.2522224977448,21.2416515593587,20.4938615605291,20.0136635768517,NA
531,"CUW","Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,48.4875128998824,43.813564292943,40.2444717440817,36.3376046077347,33.8529142969825,33.2983118093806,34.4404660819421,32.7707882530944,32.4112993550479,33.5699410186224,34.0151991374033,33.451480479742,37.6151530853588,43.2781626058292,43.4899067729698,42.1007303966553,40.2437368187743,36.6543564355397,34.6580384738831,34.5699869738276,NA
196,"CYP","Cyprus",NA,NA,NA,NA,NA,NA,NA,NA,NA,35.8754879096098,36.6859241755807,22.4369501811802,21.7515583857972,22.0523643737872,21.7688410925857,21.21286535057,31.7761177026594,34.1335589429556,34.919809076103,36.589714325428,25.9948112484117,21.566793628299,21.3911992670509,21.2983356999348,21.1828439394852,20.5384549822347,24.2117762420229,23.9469749002085,22.6586470202826,NA
203,"CZE","Czechia",NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8992026663911,16.9683015631146,14.7310667509716,13.0895824884254,13.083065849618,14.3414105335764,12.7249037874602,13.5861479018817,14.787550673865,14.7285592491511,15.8017406420823,15.6560032258846,13.9247549974162,10.5521057593664,6.2369838836522,1.88307823174631,0.675919349976326,0.39974827101895,0.901194845155672,2.96495464716234,NA
180,"COD","Dem. Rep. Congo",NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7054589728728,22.7164494528154,22.9632487660138,22.3522891956463,21.334823548034,20.0746290036783,20.1610597829253,19.560229544077,17.9241707703573,16.0526808322829,15.7733118638775,13.7438915282341,12.2474476551656,11.5210023135876,11.705384043819,11.1213207505667,11.3216518219122,11.7048684899957,11.7820497673309,11.534982963154,NA
208,"DNK","Denmark",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0353912896699,12.5683915908952,11.0503642166383,9.23720316676452,7.78143942601706,9.38229929371499,10.1961839600589,10.1674923680636,11.9616427759155,12.626548654566,13.6323508779475,12.7943158760753,12.8427582814271,12.2527663064987,10.4880348697521,10.2353124403617,10.1787562271581,10.5913822421476,10.2514687947481,12.8208287620033,NA
262,"DJI","Djibouti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,"DMA","Dominica",NA,NA,NA,NA,NA,NA,NA,NA,NA,36.3978627932578,36.2646596055653,34.9082661602746,32.3204279847727,32.5145860070702,31.2043632244429,30.6320718809696,27.9729911687949,29.7088241974277,31.495150667207,34.8723310833967,36.6876624472845,0,0,0,0,0,20.2845417692357,31.0117431449508,31.4111500033781,NA
214,"DOM","Dominican Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4009711862199,12.1219800210428,11.4319564908931,10.2163759894609,10.8026619646431,12.1072857545928,12.1649649152756,11.9322363148849,13.1088842106013,13.1494007728871,13.0113434883367,11.4768243660247,10.4413383406774,10.3061345556207,10.1742229542233,9.53095081574176,10.642694729107,12.2979229848796,11.1999198216241,11.426585924083,NA
218,"ECU","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,24.7253872106811,25.3107412812821,23.5165895704273,21.6639631990099,20.7948658505637,21.0666565647326,20.7361202063225,20.1953929640208,20.3315078703937,21.4317345204411,21.5937107320399,21.5752387564989,21.7103009969241,22.1515380590666,21.9309520155455,21.1059813285164,21.7000525827456,22.5677450274033,22.3626153245269,21.1799620629028,NA
818,"EGY","Egypt",NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6274507775544,39.7306667396212,38.7983655764317,38.1984082085758,39.4677867803604,38.0931514535648,36.4229185460983,30.2095094754875,30.0118981401483,29.336743986037,30.1527764253812,31.0320636661869,38.5782897156207,39.6462032814737,43.346052877064,44.0094995859648,45.0193437411501,48.0430136164036,50.36704367062,49.4184789471638,NA
222,"SLV","El Salvador",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0396290326471,13.7906124933247,14.4704325689569,15.6487670995139,15.7768686911534,17.3220793119737,18.1089031145258,18.3821107748132,19.1991637270838,20.609048804284,20.9892852166948,19.1638276359115,17.7880871605594,17.4169425503764,17.4565920903033,17.5588449353479,20.3274778877524,22.981809658067,23.9211444708743,24.5512260808301,NA
226,"GNQ","Equatorial Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,32.6186064611019,35.1171483507956,34.9297638084331,31.9879784679808,28.1376692871549,25.4907742269006,22.8573051820547,22.2271532968368,21.4274613461742,17.909724988501,17.7194176308634,17.3311436879012,15.9796881179598,15.8834111108473,17.7900488578402,18.3696933845372,18.517701142587,19.5417861730591,19.3625203491237,19.8244896402208,NA
232,"ERI","Eritrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,"EST","Estonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5816159812386,11.9699667974616,12.6952318382818,11.1570051691861,11.076607379272,10.3569218493738,9.80388947693389,9.65767714986588,9.77552696793231,9.31950645993273,8.95810220987539,8.16385680480501,6.53394337122818,5.02277851106885,3.74227703218313,3.14757003307969,3.26647828145977,3.24806627158686,3.44893498165735,4.04198640887142,NA
748,"SWZ","Eswatini",NA,NA,NA,NA,NA,NA,NA,NA,NA,6.111476994117,5.1278942429368,4.24083661840939,4.62272977388069,3.01119252968333,2.43021404198382,4.42445718905526,5.42603766155986,5.96133777732025,8.38017707353004,10.188645887896,9.0069770449025,7.64630704241146,8.19996569945485,8.6065744799407,8.87122644442765,9.73577788768705,12.5326496606969,12.4495193826833,13.7459687977793,NA
231,"ETH","Ethiopia",NA,NA,NA,NA,NA,NA,NA,NA,NA,29.0734626258552,29.0545569165007,27.3653060484582,26.1877279332493,24.5727738934787,24.1754120264914,23.8742183654889,22.5602494590751,22.0476115957872,21.799021472502,22.5310091701252,22.2201945422394,22.6939998963458,23.6714602490708,24.3042559445562,23.6233537452295,23.6088553579516,25.0232854479042,23.4474806707143,23.2512004347438,NA
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA
242,"FJI","Fiji",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.2225374930043,30.1839246281608,28.4977525155508,27.6584617999509,27.9483306331899,27.2785711335175,28.6216950956479,29.6859294772706,29.3154681278566,27.3165889180823,27.8141690187816,22.016299118856,21.0138152890568,21.7170217526189,23.0186188608671,22.8774261401004,23.6252956300866,25.121419989303,25.5752403585766,25.882226794358,NA
246,"FIN","Finland",NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7768931987967,10.3768433283735,10.2579436922365,8.9516621395785,8.6312227590694,9.32332449572766,9.58386433107383,9.48146777425005,10.1059525869207,9.98130956700297,9.9198750986755,8.982335733722,7.21045527295502,6.14804191372023,5.3112160001363,4.70394567108254,4.51054436587596,5.09428306829454,5.30355423850739,5.75401525010918,NA
250,"FRA","France",NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1183799123826,23.2840523833096,22.6782345993394,20.5582295699206,20.8893250159453,18.2629203728433,18.0467314120959,17.4635131864787,18.8038733733994,19.3115527324794,22.6221892363076,22.6406523776078,22.8283717154694,21.5094774336793,20.4474168232292,19.2740507389149,18.0785812162284,18.3355021264076,17.9044214718948,17.9016727666702,NA
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",NA,NA,NA,NA,NA,NA,NA,NA,NA,35.5337054800797,34.974025138277,34.6377573955519,34.5728258925203,33.5963274581727,34.419529604256,34.5597366923544,34.4397800253449,31.5759906253786,29.1015040394982,28.0901071563292,27.2194055398817,26.0307193817029,27.0125020078488,28.2668454072828,28.497791743274,29.4810311751871,30.1917521146164,30.7760142369869,30.7277653882147,NA
270,"GMB","Gambia",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4472574096301,13.2049104520184,12.477101817738,1.04809393029679,2.42620543516,1.93896275631104,1.33012035441422,1.5508057564972,13.9939877389989,13.2872750608213,14.4642089494247,17.0596638486318,21.8721125649397,23.0933797877271,22.5475531854391,22.5775636349194,20.0939211517864,18.7592590180071,17.9685672791499,18.5944159976134,NA
