"code","iso","country","TBN.ind.1996","TBN.ind.1997","TBN.ind.1998","TBN.ind.1999","TBN.ind.2000","TBN.ind.2001","TBN.ind.2002","TBN.ind.2003","TBN.ind.2004","TBN.ind.2005","TBN.ind.2006","TBN.ind.2007","TBN.ind.2008","TBN.ind.2009","TBN.ind.2010","TBN.ind.2011","TBN.ind.2012","TBN.ind.2013","TBN.ind.2014","TBN.ind.2015","TBN.ind.2016","TBN.ind.2017","TBN.ind.2018","TBN.ind.2019","TBN.ind.2020","TBN.ind.2021","TBN.ind.2022","TBN.ind.2023","TBN.ind.2024","TBN.ind.2025"
430,"LBR","Liberia",5.38969803544577,5.38969803544577,5.38969803544577,5.38969803544577,5.38969803544577,5.38969803544577,5.38969803544577,12.187204381715,12.187204381715,12.187204381715,12.6861573205764,12.6861573205764,12.6861573205764,12.6861573205764,12.6861573205764,12.6861573205764,12.6861573205764,12.6861573205764,12.6861573205764,12.6861573205764,12.6861573205764,12.6861573205764,12.6861573205764,12.6861573205764,12.6861573205764,12.6861573205764,12.6861573205764,12.6861573205764,12.6861573205764,12.6861573205764
434,"LBY","Libya",0.423455305596737,0.423455305596737,0.423455305596737,0.423455305596737,0.42362583059707,0.42362583059707,0.42362583059707,0.42362583059707,0.42362583059707,0.42362583059707,0.42362583059707,0.42362583059707,0.42362583059707,0.42362583059707,0.42362583059707,0.42362583059707,0.42362583059707,0.42362583059707,0.42362583059707,0.42362583059707,0.42362583059707,0.42362583059707,0.42362583059707,0.42362583059707,0.42362583059707,0.42362583059707,0.42362583059707,0.42362583059707,0.42362583059707,0.42362583059707
438,"LIE","Liechtenstein",73.0711545278267,73.0711545278267,73.0711545278267,73.0711545278267,75.0496271933787,75.0496271933787,75.0496271933787,75.0496271933787,75.0496271933787,75.0496271933787,75.0496271933787,75.0496271933787,75.0496271933787,75.0496271933787,75.0496271933787,75.0496271933787,75.0496271933787,75.050585766868,75.183728162824,75.183728162824,75.183728162824,75.183728162824,75.183728162824,75.183728162824,75.183728162824,75.183728162824,75.183728162824,75.183728162824,75.183728162824,75.183728162824
440,"LTU","Lithuania",47.9547579104843,47.9835181951617,48.5503175697957,48.5503175697957,48.5503175697957,48.5503175697957,49.1241871952663,49.1241871952663,56.1177826355937,57.5922723436817,57.6445848165947,57.6445848165947,57.6445848165947,58.480652543857,58.5415946654467,58.576193282611,58.625454829273,58.6254548298,58.7086518633917,58.731784632122,58.731784632122,58.731784632122,58.7987973116983,58.9227109924193,58.9891146443817,59.1429340036973,59.4229601119223,59.4964407141917,59.4964407141917,59.4964407141917
442,"LUX","Luxembourg",37.237952905218,37.2819903191927,37.764075056838,38.2169795036903,38.2169795036903,38.2169795036903,59.0085950887033,74.354654930405,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
446,"MAC","Macao",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,"MDG","Madagascar",7.70561613646863,10.8593435697502,11.6588058292374,11.6588058292374,11.6588058292374,11.6588058292374,11.6588058292374,15.7325815837965,15.8595830103769,15.9146846458367,15.9146846458367,15.9863954060723,15.9863954060723,15.9863954060723,18.0067283441266,19.1238616459681,21.3083415553553,21.3083415553553,21.3083415553553,41.7029777376657,41.7029777376657,42.056626368282,42.1102256681783,42.1102256681783,42.3180245253873,42.3180245253873,42.3180245253873,42.3180245253873,42.3180245253873,42.3180245253873
454,"MWI","Malawi",67.6508903136937,67.6508903136937,67.6508903136937,67.6508903136937,68.15081052556,68.15081052556,69.1033762433227,69.1033762433227,69.1033762433227,69.1033762433227,69.1033762433227,69.1033762433227,69.1033762433227,69.1033762433227,69.1033762433227,69.1033762433227,69.1033762433227,69.1033762433227,69.1033762433227,77.377682446876,77.377682446876,79.1121208089763,79.1121208089763,79.1121208089763,79.1121208089763,79.1121208089763,79.1121208089763,79.1121208089763,79.1121208089763,79.1121208089763
458,"MYS","Malaysia",14.7928352843493,15.3917535670798,15.396336167169,15.8491866791725,16.1970383888987,16.5438323071212,19.6211027882683,19.7325383882109,19.7432093577788,20.6113920267672,21.5470731002901,26.1174888894496,28.0227440955473,28.3590889155292,29.5368763562629,30.4073345546326,31.2958641978362,35.7339487539413,39.7887073744277,42.640032719976,42.7807338103933,42.7807338103933,42.7807338103933,42.7807338103933,42.7807338103933,42.7807338103933,42.7807338103933,42.7807338103933,42.7807338103933,42.7807338103933
462,"MDV","Maldives",0,0,0,0,0,0,0,0,0,0,0.49237010711107,0.49237010711107,0.49237010711107,0.49237010711107,0.49237010711107,0.49237010711107,0.49237010711107,0.49237010711107,0.49237010711107,0.49237010711107,0.49237010711107,0.49237010711107,3.09797607074499,4.5901053725879,4.95940963930233,5.5605234343091,5.5605234343091,5.5605234343091,5.5605234343091,5.5605234343091
466,"MLI","Mali",10.1115827517385,10.1115827517385,10.1115827517385,10.1115827517385,10.1115827517385,10.2210600668149,10.7037540933906,10.7037540933906,17.5549705709824,17.5549705709824,17.9652513000893,18.0658674867442,18.0658674867442,18.0658674867442,18.3023133303188,18.3520929790679,18.643315101009,18.8550199932444,18.8550199932444,18.8550199932444,18.9866241647024,18.9866241647024,18.9866241647024,18.9866241647024,18.9866241647024,18.9866241647024,18.9866241647024,18.9866241647024,18.9866241647024,18.9866241647024
470,"MLT","Malta",49.4860504266627,49.5229090304783,49.5233301303717,50.299890643702,52.8471699952553,65.527441091528,65.8599654564133,70.0847209740947,70.0933243712447,70.0968789081577,74.4429804743497,76.0029502068707,80.1332447948077,80.3739795944,81.3849665981423,83.6238553611407,93.4274614988923,93.4274614988923,93.4274614988923,93.4274614988923,93.446635272959,93.498861117975,93.4992878934407,94.53087391849,94.53087391849,94.530873938785,94.5597065879453,94.5597065879453,95.2750268308427,95.2750268308427
584,"MHL","Marshall Islands",2.85922761425844,2.85922761425844,2.85922761425844,2.85922761425844,2.85922761425844,2.85922761425844,2.85922761425844,2.85922761425844,2.85922761425844,2.85922761425844,2.85922761425844,2.85922761425844,2.85922761425844,2.85922761425844,2.85922761425844,2.85922761425844,2.85922761425844,2.85922761425844,2.85922761425844,2.85922761425844,2.85922761425844,2.85922761425844,2.85922761425844,2.85922761425844,2.85922761425844,2.85922761425844,2.85922761425844,2.85922761425844,2.85922761425844,2.85922761425844
478,"MRT","Mauritania",1.98624671027213,1.98624671027213,1.98624671027213,1.98624671027213,2.00827542048838,2.00827542048838,2.00827542048838,2.00827542048838,2.00827542048838,2.00827542048838,2.00827542048838,2.00827542048838,2.00827542048838,2.03853650007658,2.03853650007658,2.03853650007658,2.03853650007658,2.03853650007658,2.03853650007658,2.03853650007658,2.03853650007658,2.03853650007658,2.03853650007658,2.03853650007658,2.03853650007658,2.03853650007658,2.03853650007658,2.03853650007658,2.03853650007658,2.03853650007658
480,"MUS","Mauritius",10.5185161318622,10.5185161318622,10.5185161318622,10.5185161318622,14.3356783988737,14.3503447178655,14.3503447178655,14.3503447178655,14.6195926361991,14.6195926361991,14.6195926361991,15.0627048899132,15.0627048899132,15.0627048899132,15.0627048899132,15.7440616711065,15.7440616711065,15.7440616711065,15.7440616711065,15.7440616711065,15.7440616711065,15.7440616711065,15.7440616711065,15.7440616711065,15.7440616711065,15.7440616711065,15.7440616711065,15.7440616711065,15.7440616711065,15.7440616711065
484,"MEX","Mexico",13.0750347412784,14.0334443623897,15.1802728431958,15.6521479459546,23.2762673983444,24.3101740879095,31.2555299951152,32.9022996749755,34.2645287404993,34.7619170599723,35.7117218574677,36.7236161687863,40.5664732182767,43.133964338425,43.6708660140403,44.226362583447,44.5122339675533,44.9995140343073,45.0771892299633,45.1031856914967,45.660747321246,46.0404617472463,46.1485039581393,46.2602808409753,46.2680415407763,46.5709973871263,46.675038991603,47.7788548407573,49.2122644464847,49.2122644464847
583,"FSM","Micronesia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,"MDA","Moldova",28.778975611936,28.778975611936,28.778975611936,28.778975611936,29.7880171627681,29.7880171627681,29.7880171627681,34.78804527987,34.78804527987,35.322597111103,35.322597111103,35.322597111103,35.322597111103,35.322597111103,35.322597111103,35.322597111103,35.322597111103,35.322597111103,35.322597111103,35.322597111103,35.322597111103,35.322597111103,35.322597111103,35.322597111103,35.322597111103,35.322597111103,35.322597111103,35.322597111103,35.322597111103,35.322597111103
492,"MCO","Monaco",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,"MNG","Mongolia",39.3276470507467,41.634154617904,43.5526427045703,43.6470654711857,46.4407573139323,46.4407573139323,46.9326663311227,47.9846471399727,48.694342160574,48.694342160574,48.9581414117967,48.9581414117967,49.5164970740677,49.5164970740677,50.919856626445,53.7960297475907,55.3380475943107,55.3380475943107,55.3380475943107,55.3380475943107,57.242979266188,57.2681765866127,57.2681765866127,59.171647722291,59.171647722291,59.171647722291,59.171647722291,59.171647722291,59.171647722291,59.171647722291
499,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.0008381735163,61.0098744799853,62.9250068687503,62.9250068687503,62.9250068687503,62.9250068687503,62.9283757688387,62.9289136402707,72.0409761374757,72.0409761374757,72.7294200678597,72.7294200678597,75.718176963506,75.718176963506,75.7181769636697,75.743610338311,75.743610338311,75.7438917965713,75.7438917965713
504,"MAR","Morocco",2.00023561416313,2.00023561416313,2.00023561416313,2.00023561416313,2.00023561416313,2.00023561416313,2.00023561416313,2.00023561416313,4.16131477298837,5.28912115001763,6.33358458319513,6.33358458319513,7.00574225413583,7.00574225413583,7.00574225413583,7.00574225413583,7.00574225413583,7.00574225413583,7.00574225413583,7.00574225413583,7.00574225413583,7.00574225413583,7.00948410708743,7.10453622548033,7.10453622548033,7.10453622548033,7.10453622548033,7.10453622548033,7.10453622548033,7.10453622548033
508,"MOZ","Mozambique",65.0730618957107,65.0730618957107,67.849806088761,67.849806088761,67.9437845365293,72.6488486039343,74.532245628867,75.4242830118397,81.1409851422757,81.1409851422757,81.1409851422757,81.1409851422757,81.403668623608,81.403668623608,85.0785432185567,85.731266066301,86.698339473958,88.45686850356,88.45686850356,88.45686850356,88.45686850356,88.45686850356,88.45686850356,89.030262182639,89.030262182639,89.030262182639,89.030262182639,89.030262182639,89.030262182639,89.030262182639
104,"MMR","Myanmar",3.16298924424895,3.16298924424895,4.28531430443053,4.28531430443053,4.28531430443053,4.36270762597827,5.37912033159757,6.0617765725817,11.1180900865192,11.9176648170776,11.9176648170776,11.9176648170776,11.9176648170776,11.9176648170776,17.6023578678304,17.6023578678304,17.6023578678304,17.6675235419455,18.1606619823075,18.1606619823075,18.3095198885067,18.7720312985117,18.9052838642401,19.0098563315218,19.7622788833884,19.7622788833884,19.7622788833884,19.7622788833884,19.7622788833884,19.7622788833884
516,"NAM","Namibia",37.043090030389,37.043090030389,43.8182476594127,45.7856374439613,47.2264721878553,53.4211219709413,55.1582008462447,67.3158687391287,70.4596611692613,80.9213230886107,87.2614310330567,89.0735621032493,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
520,"NRU","Nauru",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,"NPL","Nepal",40.83574434488,40.83574434488,44.0671532718843,45.792849978005,45.792849978005,45.792849978005,45.97395094981,46.0562297836487,47.1251162854543,47.8293612141503,48.92916555169,48.92916555169,48.9312874365153,48.9708126552393,55.9016734707963,55.9016734707963,55.9016734707963,55.9016734707963,55.9016734707963,55.9016734707963,56.5195835399373,56.5195835399373,56.5195835399373,56.5195835399373,56.5195835399373,56.5195835399373,56.5195835399373,56.5195835399373,56.5195835399373,56.5195835399373
528,"NLD","Netherlands",12.1298997216753,12.3238310744461,12.5503503629282,13.0347329933359,45.6339413553153,45.6502552424963,49.2851419851133,49.3217086219433,52.3114717031577,52.505966680928,52.6179412417647,52.6179412417647,52.70525296901,52.7472825678467,54.9636968695467,55.086665611902,55.086665611902,60.0477985689813,64.9799576918287,77.211736920665,78.7334881364643,84.6055572666913,86.858872595804,86.858872595804,86.858872595804,86.8588725954307,86.8588725949467,86.8588725949467,86.8588725949467,86.8588725949467
540,"NCL","New Caledonia",19.7896453261665,19.7896453261665,19.7896453261665,19.7896453261665,22.1869221715022,22.1869221715022,22.1869221715022,22.1869221715022,22.1869221715022,22.1869221715022,22.1869221715022,22.1869221715022,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
554,"NZL","New Zealand",77.7428816380413,78.7897519137733,79.6973693818613,79.7978488697213,79.932270372208,80.2734359493763,82.5485911821703,83.0679412510753,83.4776459684647,83.7174055167797,84.1450957370847,84.3770441044207,85.0142526839087,85.9195714252037,86.048923454679,86.1142646621187,86.153413064055,86.2879556706547,86.3402562429087,86.5833054769167,86.6091564447513,86.727307540575,86.7671375991097,86.784498800269,86.7847057795763,86.7847057795763,86.7847057795763,86.7847057795763,86.7847057795763,86.7847057795763
558,"NIC","Nicaragua",25.069019064646,26.1925146442387,26.1925146442387,44.408373179148,44.408373179148,69.287420062957,69.287420062957,69.287420062957,69.287420062957,69.287420062957,69.2919532110063,69.2919532110063,69.2919532110063,69.2919532110063,69.2919532107883,69.314051896157,69.314051896157,69.5469612174873,69.5469612174873,69.5469612174873,69.5469612174873,69.5469612174873,69.5469612174873,69.5469612174873,69.5469612174873,69.5469612174873,69.5469612174873,69.5469612174873,69.5469612174873,69.5469612174873
562,"NER","Niger",18.1742988401463,18.1742988401463,18.1742988401463,18.1742988401463,18.1742988401463,18.6269892304305,18.6386870596997,18.6386870596997,21.3798171186018,29.8306612787041,29.8306612787041,29.8306612787041,29.8306612787041,29.8306612787041,29.8306612787041,29.8306612787041,29.8306612787041,29.8306612787041,29.8306612787041,29.8306612787041,29.8306612787041,33.0421301102448,33.0421301102448,68.287363704771,68.287363704771,68.287363704771,68.287363704771,68.287363704771,68.287363704771,68.287363704771
566,"NGA","Nigeria",42.0126394109927,42.0126394109927,42.0126394109927,42.2198208229123,42.4263580463013,42.4263580463013,42.4263580463013,42.4263580463013,42.4263580463013,42.4263580463013,42.4263580463013,42.4263580463013,43.8572331373293,43.8572331373293,43.8572331373293,43.8572331373293,43.8572331373293,43.8572331373293,43.8572331373293,43.8572331373293,43.8572331373293,43.8572331373293,43.8572331373293,43.8572331373293,44.6197489283427,44.6197489283427,44.6197489283427,44.6197489283427,44.6197489283427,44.6197489283427
570,"NIU","Niue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,"PRK","North Korea",7.73620566245097,7.73620566245097,7.73620566245097,7.73620566245097,7.73620566245097,7.73620566245097,7.73620566245097,7.73620566245097,7.73620566245097,7.73620566245097,7.73620566245097,7.73620566245097,7.73620566245097,7.73620566245097,7.73620566245097,7.73620566245097,7.73620566245097,7.73620566245097,7.73620566245097,7.73620566245097,7.73620566245097,7.73620566245097,7.73620566245097,7.73620566245097,7.73620566245097,7.73620566245097,7.73620566245097,7.73620566245097,7.73620566245097,7.73620566245097
807,"MKD","North Macedonia",83.5765103950773,83.5970942467223,83.6115326601453,83.629008091447,83.629008091447,83.629008091447,83.7034037186597,83.749152722522,83.749152722522,84.731509777837,84.766799578463,84.7687570286743,84.7687570286743,84.768757028512,84.768757028512,84.8262178715707,84.8262178715707,84.8262178715707,84.8262178715707,84.8262178715707,84.8262178715707,84.8262178715707,84.8262178715707,84.8262178715707,86.6418176438303,89.3715042576677,89.3715042576677,89.3715042576677,89.3715042576677,89.3715042576677
578,"NOR","Norway",42.729351195979,42.736061518551,42.7375302567787,42.7877328850653,43.20540715304,43.2455219327773,43.2884807327173,46.1304167329313,46.2195646569587,47.043305066768,47.675692964189,47.7585597036033,48.0031049191227,48.9091550941533,49.3614775911097,50.497394270038,50.7346692197243,50.834157432422,74.1231291452323,74.2769716053397,74.4336465170283,74.698387006664,74.9058537564353,75.0680050172327,75.164123425431,75.3020907049693,75.397429675423,75.5197889882937,75.6354179883977,75.6354179883977
512,"OMN","Oman",4.22191374900793,9.15925638980537,9.15925638980537,9.15925638980537,9.15925638980537,9.15925638980537,9.15925638980537,9.15925638980537,9.15957548632543,9.15957548632543,9.16490436290767,9.17220218750477,9.17220218750477,9.17220218750477,9.17220218750477,9.30371556339873,9.30371556339873,9.3047838311169,11.2192975102718,11.2192975102718,11.2192975102718,11.2192975102718,11.2192975102718,11.9090085226797,11.9096159626714,12.0638202262747,12.9285845260923,72.8806876364977,73.0204142941193,96.003555229938
586,"PAK","Pakistan",27.2340439447088,27.484275358365,28.8585075586788,28.8746971417288,28.8940363639328,29.3027424531737,30.2232010321868,30.3673377851809,30.4790296191494,30.7574556737179,31.9655451106415,32.1288710611451,32.2371214630729,32.2970423631778,32.8230946021315,33.0892908099015,33.0900063612518,34.9595749561947,35.452338426576,35.5878749979267,35.5878749979267,37.2614305458763,39.321536698937,44.1279872740363,44.5346795271703,45.7242642758963,52.8104257435207,53.9535914186837,53.9839255729687,54.051940416441
585,"PLW","Palau",2.4480577723152,3.97391225296867,4.5580184388956,4.5894776388851,4.5894776388851,4.5894776388851,9.4512801052213,9.4512801052213,9.4512801052213,13.654158981736,13.654158981736,13.6639254384962,26.3548764017094,28.9675231035021,28.9675231035021,28.9675231035021,28.9675231035021,28.9675231035021,28.9675231035021,30.0661487955567,30.0661487955567,30.0661487955567,30.0661487955567,30.0661487955567,30.0661487955567,30.0661487955567,30.0661487955567,30.0661487955567,30.0661487955567,30.0661487955567
591,"PAN","Panama",76.673364321724,77.349873935284,77.349873935284,77.349873935284,77.4101479937743,80.9056478422053,80.9056478422053,82.795969998306,83.3274899734937,83.3274899734937,83.7655492182647,83.7655492182647,83.7808766851987,92.028165516999,93.074111258932,93.074111258932,93.074111258932,93.1445661544107,93.1445661544107,93.146149662219,93.1845232039177,93.3954552588447,93.3954552588447,93.3954552589713,93.3954552589713,93.3954552589713,93.3954552589713,93.3954552589713,93.3954552589713,93.3954552589713
598,"PNG","Papua New Guinea",7.5030335370653,9.15985638020203,9.15985638020203,9.15985638020203,9.15985638020203,9.16037688173343,9.16037688173343,9.19314352615634,9.19314352615634,9.19314352615634,9.19317780799773,9.68235767517897,9.75053208547413,10.3088278732043,10.3088278732043,10.3088278732043,10.3088278732043,10.3088278732043,10.3088278732043,10.3088278732043,10.3088278732043,11.8417448852392,11.8417448852392,11.8417448852392,11.8417448852392,11.8417448852392,11.8417448852392,11.8417448852392,11.8417448852392,11.8417448852392
600,"PRY","Paraguay",11.8035222318522,11.8035222318522,13.2830440018788,13.2830440018788,13.2830440018788,45.9833685312403,46.009119763917,46.150385681674,46.255355364192,46.486197243941,46.607346943017,46.8575900166923,47.3248703080553,47.3248703080553,47.5515728063737,47.6726182436947,47.7975844612557,47.8643665172703,47.9324831684127,47.9737035290703,48.0005022598907,48.0308637754807,48.2357018044123,48.245344738312,48.359972533643,48.680977061952,48.7182287745843,48.913957424401,48.9169670287183,48.9169670287183
604,"PER","Peru",18.4087378756742,18.454616428504,18.454616428504,19.4854100625588,20.2045178089018,26.3778400659942,37.2233815121317,39.0667842695393,46.74750851324,48.4403244021713,48.8084842110237,49.3008953087153,49.322019058753,52.0140918636267,55.4866065508207,58.5726738470047,60.240716895324,60.2556987682933,60.2632437812933,64.891226724618,65.0422599348443,65.1777996800017,68.1404573444293,68.5747573024433,68.623167433726,69.7274566140427,69.7532651747977,69.776636687635,69.7766769390717,71.194271544069
608,"PHL","Philippines",26.1904993675501,26.1904993675501,26.6273131792983,27.1955643544469,29.2017038762403,32.7182588296401,32.7182588296401,33.9136163010847,33.9136163010847,35.979389105429,35.990254974472,36.3114610176133,36.3114610176133,38.822026586351,38.8220265863507,39.413440744649,39.4159914498807,39.4545096531937,39.5260017762803,39.5508309465247,39.5508309465247,39.5508309465247,51.458795416187,51.458795416187,51.458795416187,51.4816535176297,51.4816535176297,51.4816535176297,51.4816535176297,51.4816535176297
616,"POL","Poland",75.8486773630977,78.748827682499,90.69062856387,91.4100744103407,91.5223904004287,93.1641878991307,93.359980709209,98.644660412328,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
620,"PRT","Portugal",27.8059341013951,27.8062143977639,30.9406459340231,42.2936750891003,42.527351301823,42.530567849211,42.530567849211,46.9913397496683,47.7912254846177,47.8831834105687,47.88598792224,47.8880271723107,74.1972746871177,74.525414129918,74.5254141298063,74.7990206133213,75.9684949318997,76.8640438886037,76.9070970434387,77.0727483557653,77.07274835567,77.2018888522817,77.2085696022657,77.2085696021773,77.2085696021773,77.2123487755687,77.2455211054047,77.2455211054047,77.2511966740783,77.2511966740783
634,"QAT","Qatar",8.32046477132437,8.32046477132437,8.32046477132437,8.32046477132437,8.32046477132437,8.32046477132437,8.32046477132437,8.32046477132437,8.32046477132437,10.0755276047476,15.205281254496,44.9279900578683,44.9279900578683,44.9279900578683,44.9279900578683,44.9279900578683,44.9279900578683,44.9279900578683,44.9279900578683,44.9279900578683,44.9279900578683,44.9279900578683,44.9279900578683,44.9279900578683,44.9279900578683,44.9279900578683,44.9279900578683,44.9279900578683,44.9279900578683,44.9279900578683
178,"COG","Republic of Congo",4.41551687417793,4.41551687417793,8.81390423451997,12.0405915826221,12.0405915826221,25.3707299451395,25.3707299451395,25.3707299451395,25.3707299451395,25.3707299451395,25.3707299451395,69.4760184984187,72.888558989265,74.6418298597247,74.6418298597247,74.6418298597247,75.2258451138147,75.2258451138147,75.2258451138147,79.5205252440133,79.5205252440133,79.9939317768387,79.9939317768387,79.9939317768387,79.9939317768387,79.9939317768387,83.236931492243,83.236931492271,83.236931492271,83.236931492271
642,"ROU","Romania",13.1315739938837,13.13891615848,13.13891615848,13.159963001196,16.5125414319831,16.6975265994003,16.6975265994003,16.6975265994003,23.0269575199064,23.1830697153386,23.4403912211783,47.8437235290187,47.9469439972987,54.6906739862337,54.6906739829077,59.1734043789117,59.8567789929623,62.6736392824627,62.6736392824627,62.6736392824627,63.2834018068317,63.2834018068317,63.6755026426487,63.6773048435133,63.6885278193663,63.6885278193663,68.8132332300713,68.8132332300713,68.8736031515213,68.8736031515213
643,"RUS","Russia",16.9368419188665,18.3342019182945,18.6313465953716,21.0359639184983,25.8919998436542,27.908077313506,29.1496879489233,29.7741454149162,29.9032092767468,30.1475679164708,30.2878321617278,30.5438438533772,30.6269270184283,31.1140498740649,31.6655994796439,31.8502341153171,31.9179172419556,32.3766235588149,32.7330200975524,33.1450094620463,33.1537919709087,33.5257865558223,33.810135806817,33.9964269674747,34.018894454381,34.018894454381,34.018894454381,34.018894454381,34.018894454381,34.018894454381
646,"RWA","Rwanda",28.480334175144,28.480334175144,28.480334175144,28.480334175144,28.480334175144,28.480334175144,28.480334175144,28.480334175144,28.480334175144,29.3866409140826,29.3866409140826,29.3866409140826,29.3866409140826,29.3866409140826,29.3866409140826,29.3866409140826,29.3866409140826,29.3866409140826,29.3866409140826,29.8094897673615,29.8094897673615,29.8094897673615,29.8094897673615,29.8094897673615,29.8094897673615,29.8094897673615,29.8094897673615,29.8094897673615,29.8094897673615,29.8094897673615
652,"BLM","Saint Barthelemy",3.18135815584513,3.18135815584513,3.18135815584513,3.18135815584513,3.18135815584513,3.18135815584513,3.18135815584513,3.18135815584513,3.18135815584513,3.18135815584513,3.18135815584513,3.3562022789939,3.3562022789939,3.3562022789939,3.3562022861584,3.3562022861584,3.3562022861584,3.3562022861584,3.3562022861584,3.3562022861584,3.3562022861584,3.3562022861584,3.3562022861584,3.3562022861584,3.3562022861584,3.3562022861584,3.3562022861584,3.3562022861584,3.3562022861584,3.3562022861584
659,"KNA","Saint Kitts and Nevis",0.597825678572187,0.597825678572187,0.597825678572187,0.597825678572187,0.597825678572187,0.597825678572187,0.597825678572187,0.597825678572187,0.597825678572187,0.597825678572187,29.0536617775885,29.0536617775885,29.0536617775885,29.0536617775885,29.0536617775885,31.6049301030734,31.6049301030734,31.6049301030734,31.7768695296145,31.7768695296145,31.7768695296145,31.7768695296145,31.7768695296145,31.7768695296145,31.7768695296145,31.7768695296145,31.7768695296145,31.7768695296145,31.7768695296145,31.7768695296145
662,"LCA","Saint Lucia",50.522405315424,50.522405315424,50.522405315424,50.522405315424,50.522405315424,50.522405315424,50.522405315424,50.522405315424,50.522405315424,50.522405315424,50.522405315424,52.0365271638593,52.0365271638593,52.0365271638593,52.0365271638593,52.0365271638593,52.0365271638593,52.0365271638593,52.0365271638593,52.0365271638593,52.0365271638593,52.0365271638593,52.0365271638593,52.0365271638593,52.0365271638593,52.0365271638593,52.0365271638593,52.0365271638593,52.0365271638593,52.0365271638593
882,"WSM","Samoa",8.33507854240597,8.46287563475107,8.55871518155533,9.54011364300927,9.5620512146161,9.57234668275333,9.57474684951347,10.121541491723,17.0738801348903,17.0738801348903,17.1107194483837,17.1270322700906,25.8303643278229,25.8303643278229,25.8303643278229,25.8310390538004,25.8310390538004,25.8310390538004,25.8310390538004,25.8552909323646,25.8665266521556,25.8665266521556,25.8665266521556,25.8665266521556,25.8665266521556,25.8665266521556,25.8665266521556,26.1916534294518,26.1916534294518,26.1916534294518
674,"SMR","San Marino",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,"STP","Sao Tome and Principe",0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
682,"SAU","Saudi Arabia",7.01552883665093,7.01552883665093,7.01552883665093,7.01552883665093,7.01552883665093,7.02158159219617,7.0351598465563,7.0351598465563,7.0351598465563,7.0699048533335,7.0699048533335,7.0699048533335,7.0699048533335,7.0699048533335,7.0699048533335,7.0699048533335,7.0699048533335,7.0699048533335,7.0699048533335,7.0699048533335,7.0699048533335,7.0699048533335,33.1048803969719,34.3594830168267,35.768815734847,35.768815734847,35.768815734847,39.5800665621897,39.5800665621897,39.5800665621897
686,"SEN","Senegal",87.6568862437687,87.6568862437687,87.6568862437687,87.6568862437687,87.6568862437687,87.6591179673907,87.6591179673907,87.6591179673907,87.6591179673907,87.6591179673907,87.6591179673907,87.6591179673907,87.6591179673907,89.6928687856407,89.6928687856407,89.6972991512683,89.6972991512683,89.6992277226957,89.6992277226957,89.6992277226957,89.6992277226957,90.1741619908553,90.1741619908553,90.1741619908553,90.1741619908553,90.1741619908553,90.6824664970883,91.051824077124,91.051824077124,91.051824077124
688,"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.6565870685927,37.716135311297,33.1360402682882,33.1406591732445,33.1417591924164,33.3984097540903,33.6921717496187,34.845259735374,35.2351591703987,35.2477988871117,35.731482084754,36.197927289724,36.370165585499,36.499328228447,36.986032609336,37.8120102373467,40.004403119335,42.395316808864,42.395316808864
690,"SYC","Seychelles",39.640584956435,39.640584956435,39.640584956435,39.640584956435,39.640584956435,39.640584956435,39.640584956435,39.640584956435,40.0763204710083,40.0763204710083,40.0763204710083,40.0763204710083,40.0763204710083,40.0763204710083,73.3425989303503,73.3425989303503,73.3425989303503,73.3425989303503,73.3425989303503,73.3425989303503,73.3425989303503,73.3425989303503,73.3425989303503,73.3425989303503,73.3425989303503,73.3425989303503,73.3425989303503,73.3425989303503,73.3425989303503,73.3425989303503
