"code","iso","country","NDA.ind.1996","NDA.ind.1997","NDA.ind.1998","NDA.ind.1999","NDA.ind.2000","NDA.ind.2001","NDA.ind.2002","NDA.ind.2003","NDA.ind.2004","NDA.ind.2005","NDA.ind.2006","NDA.ind.2007","NDA.ind.2008","NDA.ind.2009","NDA.ind.2010","NDA.ind.2011","NDA.ind.2012","NDA.ind.2013","NDA.ind.2014","NDA.ind.2015","NDA.ind.2016","NDA.ind.2017","NDA.ind.2018","NDA.ind.2019","NDA.ind.2020","NDA.ind.2021","NDA.ind.2022","NDA.ind.2023","NDA.ind.2024","NDA.ind.2025"
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.2504177017884,41.7537815025265,37.2487937249016,28.849279725584,29.8303135797646,30.9721092625467,32.696518720615,42.8693770346057,41.1170745538811,45.8419673711159,52.1881162768979,NA
380,"ITA","Italy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.1861136398458,54.4220188507488,52.8082435496889,53.2539238362858,55.4960166986753,56.3408974696738,54.3701808242207,63.657921785567,68.4370992307679,74.4573592156545,80.2704423703946,NA
388,"JAM","Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.8319651201361,59.1616066188352,63.8785523705313,67.5574512350754,56.7736900195297,49.3499830214049,53.351682002318,53.4190394754736,50.7854895033978,49.5860888585546,46.452003804921,NA
392,"JPN","Japan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.0113987777047,90.7092243785322,85.1227177093298,75.7845273328314,71.0739257097193,73.4295641526624,73.5740332595692,71.3899044719225,68.8791574580862,65.4201957657279,66.1210184449068,NA
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2.10010495296463,20.6782334533186,34.5863844839429,41.6393594644417,44.1822785711893,41.1777297250854,NA
398,"KAZ","Kazakhstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.7767029920777,34.6226199522319,37.2013904933006,31.062153517497,23.702778245508,20.7104358308845,15.2350504688035,0.376423288527178,0,1.73520527147126,4.02218833534424,NA
404,"KEN","Kenya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.64223735243293,30.9767013408864,30.5042953091169,27.6886726466934,17.6999919970066,0,0,0,0,6.85071947707456,NA
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2973337736303,29.8938584306219,30.560296591819,29.3789411829411,22.7507496772056,21.4949673382592,19.2448187684544,17.4767602491479,17.1351934338443,18.952876264835,20.7942665312509,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1046371395087,14.4109744825026,12.8967422178695,19.1114830425894,18.6151722383035,20.3286939842214,30.0712789140855,30.15699213343,31.7290560967493,26.8566723762117,21.5681561968072,NA
417,"KGZ","Kyrgyzstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,11.3148813143035,5.03029572237666,6.64002309450436,7.15777768987962,15.4099135653352,21.1561813590014,29.1855995548721,NA
418,"LAO","Laos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA
428,"LVA","Latvia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.9545784067623,28.1550329674018,16.305637426031,7.31218347592318,3.49384234428589,2.45828554446237,4.86955415920767,10.4143136253146,15.4607831462228,25.767657452724,36.8447947412364,NA
422,"LBN","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,23.6062605460493,51.3526594930231,54.4694643298761,55.1523328192828,53.3788986257264,NA
426,"LSO","Lesotho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.4844821713237,74.0628857891486,78.2111765946059,70.8206068697328,73.9287139996997,82.3705611839077,97.4867650702922,76.9569593292733,62.5232247855744,56.0140444082983,53.6597772721461,NA
430,"LBR","Liberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,17.6630445533798,11.5908205372493,21.0750121187899,29.9973908976354,36.5336353610945,42.733612519781,40.8710323575728,NA
434,"LBY","Libya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.1004040584934,35.213290013247,47.5525696734977,47.3652502199248,51.0211034935103,50.4303777541592,50.5199107953907,53.5575712301878,53.3284226196464,51.8429182127255,49.49146818962,NA
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5836664905669,11.3703339341707,25.1298611357854,29.7665748873988,29.3507172511908,37.3186701983113,47.2428935162471,51.0297459498457,64.6262160108992,87.0516512914152,99.6471429592706,NA
442,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.8311673399354,61.4750088794938,63.3812902390623,63.6186149901712,60.9698064382159,60.9139042756195,64.8339323808187,66.4950041996716,73.6413739007362,79.7040327625099,82.9674203048552,NA
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.6110727928479,46.6776822811717,25.9034301450927,8.61597764259616,20.7047706436756,26.3601019553314,34.6837620215107,53.0390548645226,67.6739668567634,79.3022061349084,82.6157190786275,NA
450,"MDG","Madagascar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.0013720922456,28.0974940954768,27.6738536540096,27.9635366960786,42.8695133716925,52.8594041341335,62.8260282397987,67.371897321565,68.0463326126019,75.3169610888962,78.471144462699,NA
454,"MWI","Malawi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA
458,"MYS","Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.11429213275383,15.5527444862125,22.4971795161493,27.2761474539274,37.0509592587066,38.7867664636924,47.0089484039497,56.8372384188907,72.2367494884321,75.3764841481024,78.4342548431517,NA
462,"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,14.494642694757,46.0445612349993,88.0340515558991,100,92.2839297238105,79.5431735493683,35.4395647294414,NA
466,"MLI","Mali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA
470,"MLT","Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.2710482428359,100,100,100,100,100,94.5096605098758,86.3441419068812,69.9651315933634,58.1740582447673,45.1523192989839,NA
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9380546883267,9.92745486204495,1.62149286316759,1.54319218178362,11.6610505968678,14.1116248461186,16.9787582895219,21.9537275588594,25.8386069835192,29.0827240433599,32.3470824366674,NA
480,"MUS","Mauritius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.7187575278973,81.2995447328366,95.0740931389329,99.6656790168551,99.6236552005561,95.8198019223099,97.4384838554761,81.4270274917545,65.2795720848513,48.5560453275469,19.1757954040819,NA
484,"MEX","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.5797039487686,33.7715250607216,30.1336068839518,25.38555827647,24.2035547193436,26.6072841309251,30.4218364563683,35.3937783015717,42.1930072469007,43.9928581895906,46.6113959236241,NA
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"MDA","Moldova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,6.73883185856359,22.6880722065274,46.3758204698543,NA
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.06556095825766,0.137977204653311,0,0,0,0,0,0,1.98865105539093,14.6139229037249,23.6661265702519,NA
499,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.547572847669,71.930360034227,52.0881295126993,19.4659013796171,0,0,0,0,32.1620123409242,56.7250893582097,83.9675086592087,NA
504,"MAR","Morocco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.2304092502279,18.7425529471766,17.2738281576516,12.9920596864777,16.1514812641059,21.603762457059,28.278233284854,35.290383853667,43.1654622967125,51.2482658190739,59.3419287730642,NA
508,"MOZ","Mozambique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8674347637465,20.1508325143929,24.8984286821045,36.4339760111335,29.7454125759044,43.9909160628636,46.1554727902338,52.5613556256062,37.2616440554732,39.4649045826778,40.3873850660754,NA
104,"MMR","Myanmar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,7.73255806497387,34.5092731340494,49.9773735033539,73.2114851112813,90.1821237402849,100,100,NA
516,"NAM","Namibia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.9259340787918,42.0088198523159,38.9345066872913,45.8629923682348,59.0246028882573,67.1452180749848,80.3244135139272,68.7780836674192,45.909304668945,31.2222997108366,17.38506921718,NA
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,5.42794369309024,10.7092319844925,23.3889857819307,40.6092577578926,59.6747186142149,NA
528,"NLD","Netherlands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,54.8937968132422,56.7171958102109,57.7913609449974,57.2116023087586,59.3731451985774,63.2519171206373,67.1899726386668,71.4250244574106,NA
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.9876010339635,37.7287539450539,36.3745893574207,34.6853592865749,39.2343823168539,42.0865378516439,46.5437712931461,52.9435637060251,59.7406525278754,67.5949390269657,72.2617336385955,NA
558,"NIC","Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,4.36472370108206,7.40828049260227,14.2252080176739,17.1615554504836,25.077705652943,34.7988499503487,NA
562,"NER","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA
566,"NGA","Nigeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.76145562538868,3.13988643172821,9.17320132075871,8.89914036192003,3.82530343436359,4.96691042103886,3.31365963112387,6.10708802429112,NA
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"MKD","North Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.3643371562379,67.1713925706203,63.3169168361174,58.6879081428262,56.6653199053718,62.5032022946521,59.6592220906113,64.3045327602421,72.1131257859772,84.4664902356887,95.2234523154582,NA
578,"NOR","Norway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.4897902010678,56.7539794844853,42.8188389483521,32.86176806041,35.5076975527882,47.4083336410644,47.6067511755828,46.1464654349343,47.1995391164654,52.015712127411,56.3175420142335,NA
512,"OMN","Oman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.61466552337281,16.9323636904894,16.4015239477111,15.2326965619122,NA
586,"PAK","Pakistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.42712446535749,18.210036608185,17.2857040834239,14.2277022260234,12.9274771980765,8.08970458094024,5.18362952243136,0.936847812431353,4.67202669083849,6.19241616027701,6.98153154079199,NA
585,"PLW","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.9535226217942,57.6358260846577,91.6748283551443,100,100,100,100,100,48.3656422967114,48.0117374219112,47.8237563649528,NA
591,"PAN","Panama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1744730632219,26.46032472282,30.6025806942758,38.6432290598148,45.0320587590734,49.7544613554383,58.6843749583646,58.1296787171283,52.8276514423152,47.2165009653389,43.0991556740179,NA
598,"PNG","Papua New Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.7107205085716,44.3841983295783,42.7506289162761,42.826952797111,43.6025352781076,44.2954294018383,46.280629896891,47.7346885052562,48.8132944932859,48.961338864588,48.7595616466101,NA
600,"PRY","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.26881201656009,16.7517074180655,23.670877554634,32.3000266060317,50.4618091497213,58.1951145117112,57.6321945699378,NA
604,"PER","Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1375731836761,8.90396984159842,11.8661084383664,12.6124981175413,20.7155229833925,17.8585776334223,24.241586882723,22.2473601246174,31.1975633398559,30.646824275612,33.126086739346,NA
608,"PHL","Philippines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.1598310322718,18.8699535713083,0,0,0,0,0,0,0,0,11.9184125400786,NA
616,"POL","Poland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.7290963905809,51.1207777573788,48.8381490112271,42.9448475748902,44.5500022318756,45.826565946694,45.2807426382874,46.3393523969974,47.8228925582608,56.1787984953975,66.5915851908387,NA
620,"PRT","Portugal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.7971081579061,55.0141982253509,52.5052370017111,47.5779111485044,39.5433721469092,35.8328197350193,31.705458116054,39.8352546079704,51.5829032747521,64.8369838573315,77.9772356153598,NA
634,"QAT","Qatar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,2.00490632460367,NA
178,"COG","Republic of Congo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,10.1254493668967,25.974399772681,38.9425824910208,47.1290057114921,45.96146217112,48.1876504462418,40.9612015403285,NA
642,"ROU","Romania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.5730310023895,23.5621699833096,25.2932656206923,21.0680363044606,17.6472359026796,30.7550772030875,32.5293327279685,26.3054165982228,36.7133653382731,49.3933251187961,59.8846562650772,NA
643,"RUS","Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.2934528184749,27.4406683650352,27.9472922351659,28.8171582074674,25.150416777624,20.4355217975296,18.80591567793,14.990153765334,11.9414806093622,10.9637033663009,10.1857516444023,NA
646,"RWA","Rwanda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.48199561679563,8.57386862668328,13.1531776441699,13.2914523099779,24.2361342557188,37.3569707081702,51.2499115295388,67.9616502242444,NA
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,100,64.6255375812706,8.14029347650661,0,0,0,NA
662,"LCA","Saint Lucia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.4012990440197,37.1394236495824,37.2738980999569,29.5284373840441,22.5904564276221,13.6097783530963,8.61989609042193,12.7509894313852,17.055906305892,26.512116603839,34.0648439292391,NA
882,"WSM","Samoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2690192014939,0,0,12.607871562916,38.4338742220142,70.856666016343,100,100,100,100,100,NA
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1.17517516363816,9.42281560942421,13.3589539582249,16.6670886736084,19.201585490595,NA
682,"SAU","Saudi Arabia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,7.51191343844408,25.1435939867521,34.4036416215144,34.4555927805596,26.5538768244496,21.9474642405939,14.8316713861488,NA
686,"SEN","Senegal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.99778083805887,7.75844029634511,7.02866884220906,9.94336962990731,13.3743954152462,16.9945506405439,13.6679299295378,13.5379099129538,9.74616449724461,9.08451771857264,12.5902466816228,NA
688,"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.9387639223103,67.4712529703119,62.5734621893451,49.6953439036082,56.830486128185,48.9922892355569,34.6193263193943,47.3862633157828,48.6379810223136,33.5447680553259,39.7514563687717,NA
690,"SYC","Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.400046502081,41.0348248047654,3.22604653530574,0,0,0,0,24.7329764418183,39.9493733895451,66.3364700032734,77.4697060537108,NA
694,"SLE","Sierra Leone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,14.5317820191894,26.8250291089369,36.9881242794002,36.4780015845356,36.347805237874,32.9319476692539,24.279043508059,NA
702,"SGP","Singapore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,100,80.5853992138631,0.591048483648777,35.6699270091767,59.5639125762108,70.9031067927066,NA
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1284497269131,24.1883118649533,10.0086249894162,9.05482006658815,3.71278485942457,22.1909736863429,30.3439881399584,25.6098075437509,32.5542468092965,34.0478185001362,38.3167140528846,NA
705,"SVN","Slovenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.1857954147385,81.8976820175448,58.8249785979888,52.9254684750475,53.4297937173716,52.2639724887744,56.0980011833141,54.7625975951153,55.7363070407667,59.1417482363198,60.6644967505609,NA
90,"SLB","Solomon Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8099132819517,28.5827474649051,35.3962152250221,40.2310164227134,42.3582137834333,45.6576726947,47.4540493424406,47.6718980668326,46.8242523159782,43.8322728817078,40.1455451810101,NA
706,"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.8444711123182,46.8480252156746,41.5388741252737,43.8968437885793,45.7662510509499,47.8447488972112,48.8787413523462,50.8471951026264,52.7016088984808,52.8834366372768,52.7208181188864,NA
710,"ZAF","South Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.676008413987,48.4013551856892,48.0121846116299,39.0121724960685,40.4662947958738,47.6710900357561,51.252243650309,48.4036205808518,49.5167900785529,49.2268428293037,44.835759094911,NA
410,"KOR","South Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1379570896887,16.0350295921444,4.28967640918205,0,0,12.5711226748077,24.2402170921188,30.4520561881774,39.5173096502702,50.2708047944307,67.4096617502121,NA
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.9217135334522,57.09345258413,51.439174429534,38.633640259644,35.3345495292158,36.2433705707767,34.2411875192695,41.5762741450018,50.1838165442114,61.0217706878789,70.1104558031725,NA
144,"LKA","Sri Lanka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0255582902167,3.09216334041864,21.2487041651608,48.1678909744889,61.5051912563864,81.6130864725812,76.1585262036261,89.198115323123,85.6708952966835,78.4529066082031,61.5298094908724,NA
670,"VCT","St. Vincent and the Grenadines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.2957658578853,60.3513124237133,67.3595782129502,68.9393469152681,70.3596265941794,59.0312082924048,53.1176827703476,52.0021116459944,49.05282561201,49.824880069489,49.5256732441997,NA
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.728081131673,45.0031511708149,44.8975216031888,44.8571135401384,39.2371366395858,37.5743903528423,35.4183239137534,36.2968625302387,38.5829983347605,42.5348496144839,46.8809931721795,NA
740,"SUR","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0015910116772,14.4966393273399,5.30744661869981,9.52016451480088,26.3134379223416,31.7113565790437,38.5679410235092,43.7133073882208,42.5434044801434,44.7288770093678,44.8800915968768,NA
752,"SWE","Sweden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.970773427877,48.0040814087519,46.3544223780704,43.6518736342279,45.7942274223556,44.7563325614756,40.8278817253509,42.1375720394434,45.5574975169818,52.8252569035238,57.9372043176883,NA
756,"CHE","Switzerland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.3045967376618,66.1801384951685,66.0754991211506,64.3913306058137,61.4152541577834,59.1285661300945,52.705028535524,44.475876740476,43.0817101033349,41.9856269669924,41.4132464316468,NA
760,"SYR","Syria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.8902381178604,62.0400325053021,58.3914231195935,52.7643810165638,52.3818410798059,52.3229893862455,52.2890970056764,51.6466465655398,51.5533734956045,NA,NA,NA
158,"TWN","Taiwan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.3973354093749,89.8504857295277,86.485997818585,77.9383174389117,75.1920483104558,70.089106671908,61.9734149114035,51.6992434223572,41.7057852313306,49.0057056461908,56.8392987501457,NA
762,"TJK","Tajikistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,10.1696791405455,NA
834,"TZA","Tanzania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3.95642762304634,8.32944391642299,12.8304347564981,12.9320317319303,0,0,NA
