"code","iso","country","VOE.ind.1996","VOE.ind.1997","VOE.ind.1998","VOE.ind.1999","VOE.ind.2000","VOE.ind.2001","VOE.ind.2002","VOE.ind.2003","VOE.ind.2004","VOE.ind.2005","VOE.ind.2006","VOE.ind.2007","VOE.ind.2008","VOE.ind.2009","VOE.ind.2010","VOE.ind.2011","VOE.ind.2012","VOE.ind.2013","VOE.ind.2014","VOE.ind.2015","VOE.ind.2016","VOE.ind.2017","VOE.ind.2018","VOE.ind.2019","VOE.ind.2020","VOE.ind.2021","VOE.ind.2022","VOE.ind.2023","VOE.ind.2024","VOE.ind.2025"
68,"BOL","Bolivia",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
70,"BIH","Bosnia and Herzegovina",NA,NA,NA,NA,NA,NA,NA,33.3553965744722,38.6925432118588,38.7968310855361,40.5706097884263,40.4525002111992,35.4628804683334,35.2230926626092,39.3115604301019,31.4426645482517,29.1506092017251,36.8374977325472,43.0234445536532,35.1935287745407,38.2550104021507,30.6826181096682,35.2735345082994,34.0324639074813,35.5712523040235,34.9261419023463,35.7550149265729,34.8408540350707,34.923573587721,NA
72,"BWA","Botswana",NA,NA,NA,NA,NA,NA,NA,14.1052876383113,14.3004819521787,10.9836845569544,13.9354342694943,14.983077841698,12.7489770077556,14.4254953523441,9.24431691527121,10.3982853998705,10.1716140529379,13.4627939831756,12.7658561530675,7.43924783795936,12.4124314807857,17.4620285488793,13.0603158548691,12.5244269739704,12.9054204815423,10.08255687869,12.2691748340399,12.3598476526949,13.5222030969746,NA
76,"BRA","Brazil",NA,NA,NA,NA,NA,NA,NA,11.5642441407442,12.7615570288956,12.7222333461627,14.4906657280786,15.3744574139135,19.1942099087484,17.9422343286008,15.6652572624478,17.184342465868,15.9586330501055,16.5035955278684,15.4165065779037,14.0382299420823,12.5599265946855,13.5172617099367,14.016315378631,14.4824288764729,14.2856487771604,14.1392876531196,14.1901401262733,14.4273006807473,13.85483349496,NA
92,"VGB","British Virgin Islands",NA,NA,NA,NA,NA,NA,NA,89.6682021994016,91.8078840590631,88.9803555184061,89.0399964843717,90.5854732617775,92.9353804582293,92.8184525712939,87.528427991181,92.4134802601783,91.0166998022026,92.5068929208785,92.1364114020577,90.9454777527232,89.3987937076523,94.7409827292446,95.1093868054277,94.5463443637446,92.8405352018656,94.6924670110644,94.9971958446732,93.8695549432517,93.6723043632223,NA
96,"BRN","Brunei Darussalam",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.44634171364561,3.85044249637413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
100,"BGR","Bulgaria",NA,NA,NA,NA,NA,NA,NA,38.696720740476,43.5923079788944,41.5248236190733,45.6963674157907,45.6640114826324,42.8084626347287,43.0594527170592,40.8892812055317,37.7844635315842,34.851199217826,41.0781956235627,46.3519555980707,40.8749956872523,41.4560775014201,40.0905261058585,42.2368269957355,41.0788911545005,42.3460107728285,41.4883364444281,41.4466652979497,42.3660579354831,42.4678935291962,NA
854,"BFA","Burkina Faso",NA,NA,NA,NA,NA,NA,NA,14.8803513036448,9.30595291485034,12.9582083465307,17.1434639308872,21.5409629158409,21.7960545482474,21.8544908695611,18.8324356355606,21.633388047637,22.1433673267958,19.6629872727654,16.3222888134797,15.7194797504635,11.2198658069236,9.20914559814966,14.3022290579918,15.6668508891763,15.5099089980033,14.8496978302475,13.5710820572893,13.5446919522494,15.2256038820611,NA
108,"BDI","Burundi",NA,NA,NA,NA,NA,NA,NA,26.9333483188957,28.3695046321073,25.373836322816,28.2654360693048,26.3596665608275,23.0968548200464,23.5402252223387,18.0170235440175,18.9281356187196,18.5267885028562,17.480756823698,14.4329129015187,12.0932790899987,22.4001655721307,21.0651997993063,17.5913026078527,19.1183054246598,17.5746189891013,17.490772134957,17.6591376396834,17.6676081001712,17.8148181483128,NA
132,"CPV","Cabo Verde",NA,NA,NA,NA,NA,NA,NA,93.0506739430939,93.8227029777501,93.3016629680523,93.6744673354985,94.16091066516,94.1673983848581,94.8387656946288,94.2692998985956,94.6209534252506,94.0997798392847,94.2828215340955,94.9488622247409,94.0953726839731,93.6508145912013,95.3439567061536,95.462296365907,95.4658293659459,95.0444011733661,94.3131297952405,95.6747469797905,93.8952475936943,94.1028900991304,NA
116,"KHM","Cambodia",NA,NA,NA,NA,NA,NA,NA,9.41778384445247,5.70224791920971,8.52829507384553,11.1017645932834,13.6779017385795,12.955746837724,10.8991885291087,7.62528502772703,10.0764793391591,8.82010664055194,8.99531043765285,6.43536804455931,6.83025506211889,0,3.29842134075315,5.44939131991846,7.18448055291766,5.40244155451308,5.4808042391498,4.51264482837381,5.91143159963042,7.02242881302642,NA
120,"CMR","Cameroon",NA,NA,NA,NA,NA,NA,NA,2.99504249897615,0,4.00816350370103,2.15913889092448,7.32400687602137,10.5735166659911,10.913613896204,7.47054878127099,5.65820545389919,7.77276120080562,2.45427406767342,5.19563954431955,4.14309631109106,4.79451180994894,5.81673347057534,4.76308037388884,4.71734152700665,5.68597293789574,3.82951592250507,4.62503631729081,4.09273052329827,4.58098668687632,NA
124,"CAN","Canada",NA,NA,NA,NA,NA,NA,NA,52.7044498852055,55.2332804903005,52.1634779008369,52.1865539342238,54.7480888402223,57.1509643153322,58.8497764076927,56.0568279727346,56.3006452114681,54.4368263282532,57.4319318458712,57.3541402453319,55.264622263548,57.5994073916251,58.9870206971153,57.3408621642632,57.3554094862186,58.5067215520962,57.3801579286549,57.455470455049,54.3531341578152,56.468615984979,NA
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,84.4612900088169,83.8877667976957,83.901960124341,84.4350015750217,84.6794132536398,85.5485365110117,84.7835088572538,83.5682241923062,83.6471881682561,84.0349171440624,83.4804668495679,83.2799811096042,82.5377868246055,81.4224912742196,86.3834748980233,86.7989073509077,87.8841367459073,87.0532677632743,87.2733599527207,87.8803192557287,87.2323927841019,86.2587751985967,NA
140,"CAF","Central African Republic",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
148,"TCD","Chad",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.953162854547855,6.65608794685532,2.74565128534738,2.20596818904774,0,1.201836094537,0,0,0,1.47591660712736,2.81792960070986,0,0,0,0,0,0,0,NA
152,"CHL","Chile",NA,NA,NA,NA,NA,NA,NA,27.4875997949563,30.2418538933923,28.7559044341334,30.2167164262591,30.8606696327201,29.1588109548909,30.8343078494686,27.1832757890218,27.4253254804919,27.8837391390306,25.870868260278,29.3432066637817,26.3881943960795,27.7007180235469,28.4237749325723,28.3920918588084,27.803145297187,28.5196435963399,28.4190176944508,27.5664211458261,27.8114546916715,27.6731269221195,NA
156,"CHN","China",NA,NA,NA,NA,NA,NA,NA,28.4907847581654,29.0517384990044,28.8011758226427,27.7141684265947,28.1935230696841,28.8189791908091,29.0203951102336,29.262590796617,27.9238473760965,28.3826016911088,28.0048524355119,27.5737250316421,28.0024602113139,28.049405949726,27.7022582123203,28.6256862353665,27.819545316162,28.6539810080275,29.1243018168353,29.2573258524416,28.6241955634912,29.498237824697,NA
170,"COL","Colombia",NA,NA,NA,NA,NA,NA,NA,11.7015536577025,14.0062393707411,12.8009042975954,12.4016132223129,13.2128871034904,15.9441309769601,14.1416546781892,12.4064543102089,13.7802517846042,11.8999293540158,11.9198761106012,10.628766216851,6.68708445933643,6.21206677783002,10.3343572239187,10.5343769883822,10.7576277097361,10.2661831031874,9.4671831809177,9.38857287033117,8.7596076006799,9.25104998347693,NA
174,"COM","Comoros",NA,NA,NA,NA,NA,NA,NA,84.7799571525715,84.6977819677174,82.7375472590328,82.5367055056484,82.5944707330947,85.5386788295736,84.2277150040042,81.6207860763489,83.4033524094487,83.6133580773907,82.6279930433836,82.6190854870817,81.1436702661104,84.4385627534185,87.3939293944584,85.8170826284044,86.6421043629103,85.9445721933264,87.0245946894072,86.0857061096795,86.756416726599,84.4248447295934,NA
184,"COK","Cook Islands",NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA
188,"CRI","Costa Rica",NA,NA,NA,NA,NA,NA,NA,24.3265214731364,24.9826855992815,23.7722739422448,22.2950589752504,23.0828572005246,25.2395241364626,25.2229628790096,23.6671057827839,22.7376885848854,20.955098822482,20.5943597504805,21.4617380487814,21.5014554650896,19.1753142151609,20.6414048939527,21.3357457009536,22.67009715717,21.3964103891016,20.5170683116391,20.4322923309676,21.4868211113511,20.6636471502006,NA
384,"CIV","Cote d'Ivoire",NA,NA,NA,NA,NA,NA,NA,21.3514189539651,20.8656958886861,20.2340959680867,21.2746933829239,21.9564125078333,20.5241990450942,22.4744653053049,18.6736664630454,18.2373766427537,18.4508601721658,17.3830207757728,17.1870903145132,13.7567386121581,9.12148242896819,9.58282144624611,14.0027920894348,14.2493905858053,13.8420264550132,14.7692045550035,13.0820098938148,12.7649974445243,13.5933307393359,NA
191,"HRV","Croatia",NA,NA,NA,NA,NA,NA,NA,34.5721924818237,39.7076289259573,40.7901186382352,42.6401734872902,41.1559257298381,36.4448582794296,36.3222729236275,41.3899230177212,33.7567228121129,32.3567953592143,38.2849926658482,43.7583852586127,36.2107713646341,38.1589827284674,32.771993016473,35.9518315036543,35.6172812016428,36.8847251175763,35.7785936228475,37.2647549371886,35.6961076350736,36.5681343481745,NA
192,"CUB","Cuba",NA,NA,NA,NA,NA,NA,NA,45.2573347320961,47.1450607446248,44.9396626226807,45.4825461412223,44.9020376432336,48.0524513717662,45.1066959821789,44.2908764840354,42.6140300731997,43.9766095554568,43.6611369720896,42.5706514271976,42.2048262927682,39.4494957111271,40.3448471841837,42.9692479941511,42.5716448598115,43.7508290547583,43.2802278241474,43.1486419836259,42.6342632081593,44.2484957203928,NA
531,"CUW","Curacao",NA,NA,NA,NA,NA,NA,NA,65.1352016783164,64.2898130809847,58.4363206765182,64.1970533315961,63.4396881991608,65.4519798661179,66.7338052017653,57.0390140520046,59.108950375515,61.4792195741574,62.617549985587,66.7211375266652,63.9660495295441,54.2197687882717,59.3577676560197,66.594309305862,63.555440657996,64.8050847094323,66.4488107088921,64.4481748173507,59.496540424494,60.9146039382852,NA
196,"CYP","Cyprus",NA,NA,NA,NA,NA,NA,NA,37.8268661226445,40.6450889825422,46.0212867171973,40.1334950632482,40.0445094170555,40.1861884527338,38.2085422907159,33.7482784357513,35.4168039098762,30.2061563155174,36.824974579981,41.5162798984782,36.3596507417148,25.6649663745995,38.6070564151455,45.0953623815005,41.4049147054494,38.6338351443133,38.5834139528151,42.4584485103994,43.3021015230683,44.3182352514281,NA
203,"CZE","Czechia",NA,NA,NA,NA,NA,NA,NA,48.2311871205091,54.8745834782839,52.8745608706669,56.6885453684114,56.8730551347972,52.5181212433286,51.6413804642456,54.1686845917429,52.9046986670958,52.0100315181275,54.1719880137802,54.2334278565766,51.7027601318259,52.2942769830931,54.1773235028234,54.7898112069845,54.005383201587,52.8695135260006,52.8382998420513,53.3497407637791,53.4879235663858,53.5302852374942,NA
180,"COD","Dem. Rep. Congo",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
208,"DNK","Denmark",NA,NA,NA,NA,NA,NA,NA,71.418336324379,75.6656045655914,75.0661906522728,73.6935901892778,76.929468505043,76.3035951952343,75.7993378355058,76.1562017825507,78.1468549377534,79.349930558575,78.1221530121163,76.5588024342005,80.4359939949124,77.6330573117321,81.1661128970556,79.6914698455219,80.3902887942882,81.1338967312074,79.4945998285024,80.5185016612171,79.0497770243907,79.4092794559045,NA
262,"DJI","Djibouti",NA,NA,NA,NA,NA,NA,NA,60.8678027807621,58.5712892739553,59.8386758248713,58.3682976403355,60.463351647731,57.5649044688459,57.2806639012738,57.0437808180658,56.4268026702138,58.2034807261538,56.3601338114932,58.1059905563463,55.808149827584,58.4110932067107,56.9491127196299,57.3413971661667,56.4244549527233,56.1602576986223,55.1239433159115,56.992687532443,57.6328943182099,58.1274734217466,NA
212,"DMA","Dominica",NA,NA,NA,NA,NA,NA,NA,77.595248629185,79.0610191817002,73.1062599321466,75.5039106564866,76.7814938261157,79.3787905688356,79.4941744571314,70.4748387787118,75.9922655916064,77.1804722685904,78.1544781058105,79.2627915550808,76.4994180381717,73.6290927741281,83.1058870478925,83.0052814835258,82.2122994432214,82.8468593996514,82.940499173948,83.3454358912074,82.0131861998565,81.7779056780841,NA
214,"DOM","Dominican Republic",NA,NA,NA,NA,NA,NA,NA,32.0284897060999,34.0306656392926,30.0188207264961,30.793284698063,30.9251508707853,33.7676224033607,33.1171233098408,29.2898768541141,30.2616042930876,29.4661999769684,31.6414917290314,31.1129453156047,31.0766705520869,26.0310567143432,26.5507452379939,30.8753803206292,29.8593218641641,31.6862326788452,30.4090684956537,29.8926544812834,29.8761791807311,29.8099532675576,NA
218,"ECU","Ecuador",NA,NA,NA,NA,NA,NA,NA,18.4047297523177,19.4107113048672,18.1095485166488,18.4372314137153,20.8553742680728,24.3936938287095,19.5271441887564,17.7719723925415,19.5311286273113,17.7565847229702,16.0732501641683,15.0111327059407,10.387470848633,12.4835668843734,16.0465291458195,15.4651642890173,15.1590526589834,14.70840040997,14.5121048764934,14.3185026848132,14.1153428507085,14.6927827439862,NA
818,"EGY","Egypt",NA,NA,NA,NA,NA,NA,NA,42.0538860219664,41.48070163879,41.1110787954629,40.450672083626,40.1892183962852,39.8257297731809,40.0989467484391,38.070912009793,40.5032716428864,39.6034710813333,39.3716040815719,38.1710268126013,39.7207298747239,39.6709892299523,38.6911279422918,39.1573792877661,38.7800996705297,38.3384364222555,37.7225701851531,38.3941089241856,37.1948904632528,37.0533328739624,NA
222,"SLV","El Salvador",NA,NA,NA,NA,NA,NA,NA,8.49253940635732,5.76753980201036,8.10761807748028,7.91072652184977,6.99757810928345,11.0782077850745,4.67317071700133,6.0584776676956,4.94314335060162,2.31606305676885,3.79314246902153,1.91256615018307,0.427966722385079,0,1.63103177043095,1.95257234535312,1.10869571217718,2.44489957740602,2.74519375400662,1.94026029184681,1.81429149194493,2.92845223055492,NA
226,"GNQ","Equatorial Guinea",NA,NA,NA,NA,NA,NA,NA,19.1389834530247,21.2275129807323,20.2295796709453,19.8240484947352,21.2738126199426,20.2402011060057,20.5404329161902,18.7443741268498,19.6644288431191,20.7022392689651,18.7502562620897,18.4639543091805,16.9527928761929,17.452817402919,19.2629108113467,17.4591783658497,16.954113687369,18.9122729521597,17.7770901864597,18.3227148872705,17.5291344321601,18.09814039681,NA
232,"ERI","Eritrea",NA,NA,NA,NA,NA,NA,NA,26.9724514256135,22.1774628189666,26.2189917356609,21.9464756768704,26.1021526903216,25.2426524081375,23.2102247696962,23.066584550872,24.4606615176591,22.816458482649,20.2385684687391,21.1744590488967,21.8304603077986,26.3600491631119,24.0851071217916,22.3989742446571,22.4498786435604,22.570290037366,22.7520017556864,22.9647209909412,22.7907801454541,22.1825627985905,NA
233,"EST","Estonia",NA,NA,NA,NA,NA,NA,NA,66.44408988352,71.3121427447168,70.3581082339694,66.6170905215425,72.2951725798716,70.6929451992622,67.0021903789289,61.0921231983753,65.0733283149744,71.4956661025386,64.5286225983964,66.0250051322109,71.501272231333,68.0099189145957,74.0301732221293,70.2232030748849,71.6375291349109,70.7767771122519,71.1869295588991,70.7557934583303,70.0889506762668,70.1789283807335,NA
748,"SWZ","Eswatini",NA,NA,NA,NA,NA,NA,NA,17.1153102725748,21.7992623771668,20.2471161553757,19.7827356698392,20.9932912050599,23.920064905272,24.5670193174894,19.3170448597979,17.9219384304827,19.1962031001125,19.9127863183517,19.843063241975,16.9298665920463,17.2040194631407,18.5996899038814,17.4940586461337,18.0127831550268,16.6872832074523,16.5407700770642,16.034539669385,16.9383869100803,17.0638708941044,NA
231,"ETH","Ethiopia",NA,NA,NA,NA,NA,NA,NA,18.9110501766816,18.6071593673534,19.5879120718885,17.8223778810726,18.948269210859,18.0780524181833,17.8769495361751,15.7213554282342,15.7937126155101,15.334832034923,14.1163009500592,13.6757862840596,12.8701342549377,12.3380127603089,11.3086195305542,13.0592618346193,13.1458051009707,12.9752677386691,13.4418643734933,14.0102062866131,13.2068876618908,13.6816864799021,NA
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,91.5927394162517,95.1121933580046,95.4420610954706,94.6011000228039,97.2552639448373,95.7688022434186,96.8501992593872,96.7774279942996,97.9395847511522,97.5706848176874,97.1078408700978,95.7573657386448,98.0891568066949,97.2118700371742,98.6037154135089,97.7377847980625,98.3521787341565,99.204370299628,97.7657215085487,98.6855786354608,94.8173710324116,96.3211603336441,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,99.8221085668338,93.8448633815037,97.8552952476658,99.33667631542,98.9484725769638,96.0447657619657,100,99.6096070551992,94.406878397627,98.6238288822476,100,100,100,100,100,100,100,100,100,99.8006294205869,100,99.5078555395123,NA
242,"FJI","Fiji",NA,NA,NA,NA,NA,NA,NA,51.5810268005625,51.9618794766117,49.5074489742165,51.4064288792064,49.4758456485117,49.3895116301717,53.8213947124094,47.0235923451578,46.7773490124473,50.521986496437,46.3224296559469,46.4316413036883,49.1713751883821,42.7875474718549,51.9697644007744,50.4177699690414,51.6247552979962,51.1301219543597,49.6493273414871,47.9145449120589,51.1008650532922,49.6677995351849,NA
246,"FIN","Finland",NA,NA,NA,NA,NA,NA,NA,68.6471039538418,75.2391876658443,74.3769253835253,72.2799664982463,75.9815716049038,74.7474865077063,71.4801279846308,68.7476915044208,69.9360592015598,76.8258155078674,71.4143743232846,71.224208035147,76.8417639516164,74.1302067932672,80.1838144354436,75.4194790567806,77.0605845550839,77.6227371747568,76.2224481316616,76.8467235937808,74.8334782621426,76.0964755639843,NA
250,"FRA","France",NA,NA,NA,NA,NA,NA,NA,52.4608796740981,53.2827131917149,55.0238136108581,54.3872157432346,58.4136337504378,56.6329199230471,52.5901224167708,55.9233653672281,54.2882433340404,55.0349086687952,56.8983380347523,57.8445758949068,54.5072868935528,56.5079092655516,55.9610058644561,56.5997053483846,56.793807182509,57.7876958186841,56.4058528455742,57.4666935774509,56.5114424792799,56.1302984301733,NA
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA
266,"GAB","Gabon",NA,NA,NA,NA,NA,NA,NA,13.8839167404881,15.1289293301991,14.1573110484644,13.5645780399883,14.0128423549652,12.9049697220962,13.5455609068505,10.4546518578909,11.5739308474964,12.8080988948099,11.0818197616102,11.4841357762952,9.10259801035288,9.47414438539984,9.7508917977142,9.49644419262617,8.53901695609389,9.91822417060382,8.26443822792173,8.74202137187973,7.73028200734846,8.2022917633969,NA
270,"GMB","Gambia",NA,NA,NA,NA,NA,NA,NA,34.7644382980489,30.5661264820336,31.9912180435805,34.0934927793076,34.6856128871192,32.4148982284076,32.1546687247149,26.4614989361925,29.3678454895183,31.186022589946,28.8221006217548,32.5234746006316,32.9253863843723,30.8574084358979,29.6856944154828,30.5852069197601,31.8940518089985,29.5087254530712,30.9718606811468,29.7727614093552,30.4384324839667,28.9026697239972,NA
268,"GEO","Georgia",NA,NA,NA,NA,NA,NA,NA,39.7250775132463,36.7224773561568,39.5276516447893,30.6339949293981,33.1792332415891,40.1783537969516,43.6123954321672,28.7138191434972,36.9456761373267,33.6647812436958,40.0308597028107,33.161703245736,32.1878802271247,34.5873817853705,30.5875079738335,35.4413846064842,36.5684039764549,36.3390237808289,35.8052202087836,35.2577048718597,35.1661054247386,34.7702170895273,NA
276,"DEU","Germany",NA,NA,NA,NA,NA,NA,NA,53.0376400931754,57.9310491195769,56.0764300892046,60.1641131782456,62.303013225901,57.7746562252476,55.4647977216525,57.2614956296619,58.0372062336634,58.8511710094034,59.5530311597277,59.2321436047232,57.9108866641986,58.8081311057476,59.9910361794633,59.3191171962434,59.0881011317614,59.4670479002859,59.0835995114477,60.5451040404312,59.7909205299707,58.5708804733263,NA
288,"GHA","Ghana",NA,NA,NA,NA,NA,NA,NA,24.1905834606786,23.5798604839927,24.2615131514641,25.3226564700417,25.2081133369173,23.6173765342247,27.3111094899349,23.7167607902375,22.9639877086434,23.5220397926247,22.0839727666078,22.3746042898854,18.2533751977755,11.1872997193558,13.2878920763025,17.7663918120054,19.1769637983098,18.8989148678516,20.1434140344387,17.4080336509086,17.0185375050323,18.1114239494338,NA
300,"GRC","Greece",NA,NA,NA,NA,NA,NA,NA,45.0174550802872,48.858408320301,47.5880823128464,47.8687256336249,45.0748389750961,48.2897129526665,49.7472823086569,44.0342005552753,44.6786128678349,40.8347386177313,46.6328123439148,48.7559179460223,46.1089825696906,45.9475853499821,44.2424257330524,46.8837026841532,45.92848451073,46.8818978913873,45.7991326837393,45.9900604960452,45.2861732656175,46.6865074785719,NA
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,91.4843267644083,95.7660467594993,96.2999303615986,96.4543590953925,97.1864737158424,95.1542496676788,98.236933950982,95.894942102777,98.2728215013458,94.5959030958745,97.5293127741811,95.6803591359631,97.6029341323914,98.436281303941,99.7714735640004,97.9313196778649,98.6315713379116,98.8747931316883,96.1972790129432,98.4108937821827,93.5882839794684,96.6812682746572,NA
308,"GRD","Grenada",NA,NA,NA,NA,NA,NA,NA,91.0746591615096,90.7742834659389,87.5114074872701,90.1894993423663,90.5961028057,90.6151151112372,91.9926865437956,86.9817327619184,89.4781483246562,89.7127946512636,90.5812264408775,92.1724131099231,90.9518064680224,88.6853253558414,92.2018349594128,93.8070861576988,90.8512268305794,91.7556107792888,92.8590593852219,92.4799908324393,91.2325595252841,87.6753766308072,NA
320,"GTM","Guatemala",NA,NA,NA,NA,NA,NA,NA,5.7163729480331,6.69295754396458,5.22550073662119,6.83446435737009,5.49467558318678,9.71000684510231,5.05356242036021,4.34361830239746,2.02871874745533,2.66215062183576,3.00569376499257,4.00904477539693,2.29339471207413,0,0,1.7959109770116,1.25327249179132,1.43665586599273,1.46875142532767,0.639231596350726,1.02363067135391,1.31974551464121,NA
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,75.3416666169614,79.7438676558388,78.8974695746431,78.0083406277169,80.4773065832285,81.6001147195429,81.4495335960795,80.142309565981,80.4483155578879,82.8213870532517,83.0801768827498,79.6809064613414,83.1174879673591,82.2265596442874,85.8501926961597,81.9664571232812,84.6721762977032,84.8045939800488,83.4177920092742,84.7911958870427,83.0514692355934,84.698577358094,NA
324,"GIN","Guinea",NA,NA,NA,NA,NA,NA,NA,10.2486205048736,8.80765258615345,10.0693868753973,8.84402196030263,8.84005116145225,11.0805793567117,9.78118548958555,7.18436960863829,6.45046477454986,7.91415790757446,5.47231201748384,5.30467050330451,5.37004876616324,2.80388415406641,2.21238230286743,5.22748345559806,5.0748178821175,5.60128003439277,6.11331297503428,4.43004897589203,4.2459883889983,4.44671969809572,NA
624,"GNB","Guinea-Bissau",NA,NA,NA,NA,NA,NA,NA,20.3058191860921,18.8864136169293,20.8450269168187,21.8567875286319,20.0106626747199,19.9087453925088,17.3591262708163,14.1112723375071,15.1171115289149,16.6744640733305,14.670802154193,17.7779526641227,17.2610336417338,15.0242691144053,14.8627037863868,13.8594059543201,14.6731366301371,14.6254424585057,15.6712875342647,13.9779340844198,15.2662801916669,13.9417443521175,NA
328,"GUY","Guyana",NA,NA,NA,NA,NA,NA,NA,28.6100434034308,28.7749472369248,25.8059714656649,26.9129887638903,26.3659523910483,25.2457039193392,26.6203993540718,20.4907048536617,22.4235095956742,22.9591718817774,23.0220114643578,24.7822434661796,23.2031681843288,19.3160286161984,19.5796719920932,22.5492848467113,21.1636185630167,18.6878384954087,17.8226141136498,16.0845085271973,20.1278727356941,19.572754266772,NA
332,"HTI","Haiti",NA,NA,NA,NA,NA,NA,NA,35.4476783525243,37.4957337037138,36.0518552591221,35.1108168709617,35.2008117879311,38.314290836812,34.6307431763912,34.3903917006916,33.5760583186648,31.4831224825929,33.0099623809742,34.2502968102343,31.2011703463831,29.8450765167382,32.2463093828315,34.5120670083793,32.9398852080667,34.8643171564414,33.3397380170065,33.8025174999438,35.1720249397348,34.5337229689354,NA
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,40.0852235365184,41.654274824314,40.1655780498311,41.1379253023938,43.1845899879891,40.0751761259234,43.5766864682395,44.2849863562185,37.9832668713934,37.2712418519695,41.8486494128346,46.2883008053823,39.5092487931355,40.6248512708131,36.8144761708597,39.6168573976943,40.0251916218123,41.6900346397763,42.1950874144776,42.8352494655256,39.5691543561638,41.0269168184961,NA
340,"HND","Honduras",NA,NA,NA,NA,NA,NA,NA,4.76406655944113,5.40149599880269,3.80366189733935,4.82575832596946,3.49962471983611,6.01706268634697,2.85022190492545,3.50895351049792,0.822992385426588,0.987478797796797,0.00227866113856123,0.386011026715948,0,0,0,0,0,0,0,0,0,0,NA
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,32.7038323256777,29.510237229783,36.2119365387658,32.5254266629519,32.5144270283981,33.618022912988,31.522689178174,34.8386750532756,32.4478645447813,34.5313115614493,34.4232197427812,33.3570923383751,33.0879219069205,34.2414798600451,34.8125824255184,34.3954103754343,34.429453010069,37.0975393871126,37.1281006689906,36.1805957778336,36.162223205453,37.2306090992972,NA
348,"HUN","Hungary",NA,NA,NA,NA,NA,NA,NA,42.2516604058511,50.7932090787302,49.6690883633255,52.9612610370682,51.0924304787682,47.8422648217883,46.8719269003569,51.8293525499666,47.0599732731605,44.7914596575128,48.5513779280409,51.3345696128438,47.6269614029507,47.6121596577142,46.1873634374675,48.1891179303998,48.5670181349806,47.9866803944357,47.204853919748,49.8901097623743,47.5138294018984,49.4191000843024,NA
352,"ISL","Iceland",NA,NA,NA,NA,NA,NA,NA,85.9802573411241,90.6654287958807,92.5717898502862,91.4793792723694,91.7069914910449,90.2879644124344,91.538050243005,90.3388828385388,92.9831905997679,90.0051376075201,94.4766532921663,91.8660973896997,94.5030647697575,91.8418563524888,96.0472596825178,95.003589444965,94.8292618953598,96.0942615603418,94.5712854080139,96.0189190543804,92.2654110187078,94.1412730307174,NA
356,"IND","India",NA,NA,NA,NA,NA,NA,NA,21.9469554503632,21.4319752427467,22.2380685218279,20.8739595539145,20.3308131877419,21.2998169633877,21.4650430857933,18.6480549691248,18.9364007076712,18.7413294700453,20.420431399523,16.885204748424,16.8382529289149,18.8504882525198,19.0876917857733,18.2914395829516,19.472842399584,18.31590416907,17.0743357099687,17.8173249280852,16.8201222215603,18.5543646989528,NA
360,"IDN","Indonesia",NA,NA,NA,NA,NA,NA,NA,13.1823457356351,12.0511549203756,11.525873576391,11.9721028483851,13.2330210388544,13.7991899283541,11.0131864473829,9.92344723323086,10.3726103417087,9.05110783378404,8.63012525231451,8.0127918978837,6.80305734156292,9.13856171323781,13.2945204308986,12.3253036441967,12.4162619823059,10.6807823997616,9.85537773910697,8.78750255372049,11.2626543925732,10.9628756139674,NA
364,"IRN","Iran",NA,NA,NA,NA,NA,NA,NA,29.1472670384184,25.9338816777504,26.5079749530145,24.1879036924744,23.3621340619851,24.689626140138,26.4831839439675,20.7500623513754,23.1360842484496,23.3794780982467,24.3765042924678,23.0062750693245,23.1450430339861,24.9276409795144,22.2086763528662,23.2482923615088,22.3182273746388,22.258267487495,22.3660487991568,22.6586031516661,22.7165639066126,22.9201494391017,NA
