"code","iso","country","GTI.ind.1996","GTI.ind.1997","GTI.ind.1998","GTI.ind.1999","GTI.ind.2000","GTI.ind.2001","GTI.ind.2002","GTI.ind.2003","GTI.ind.2004","GTI.ind.2005","GTI.ind.2006","GTI.ind.2007","GTI.ind.2008","GTI.ind.2009","GTI.ind.2010","GTI.ind.2011","GTI.ind.2012","GTI.ind.2013","GTI.ind.2014","GTI.ind.2015","GTI.ind.2016","GTI.ind.2017","GTI.ind.2018","GTI.ind.2019","GTI.ind.2020","GTI.ind.2021","GTI.ind.2022","GTI.ind.2023","GTI.ind.2024","GTI.ind.2025"
360,"IDN","Indonesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3874596084763,15.0440401748919,18.8816006473048,20.216985360941,22.8267018985351,23.2616076380059,26.710375757297,26.9165442850796,20.7919201124336,19.2190499704474,17.6331462712972,NA
364,"IRN","Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.1971954042113,20.9232628842261,21.4084520132763,19.3884144256489,20.5686860587159,18.4040868448984,18.53139457392,16.6208882655778,17.7328288840846,17.7967499790139,18.1624777338822,NA
368,"IRQ","Iraq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25941100539066,0,0,0,0,0,1.66277658714746,5.59205475041108,5.46479146867873,7.32658178295809,10.8199409039212,NA
372,"IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.7803011874515,61.5411932297726,57.1095872762895,53.7864385834679,50.6958796970595,51.2981461294152,55.8244346125058,63.6935398100526,72.514642885036,79.158988936082,86.0705657518619,NA
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.0904476668247,45.0357617040624,48.5985645988113,53.2587960361483,53.3260352643146,55.9944274549397,55.3741950965243,54.3448998838329,47.611453440044,48.7968091406575,52.3376352125509,NA
380,"ITA","Italy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.0407445355409,51.7648298393347,52.3897392803254,55.511996746245,59.5970231919629,63.0756785669208,60.5617954086331,60.9466212837161,58.1446462965549,62.0607776959617,66.8032603672855,NA
388,"JAM","Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.7053669454764,50.4457050819637,50.0395418657553,52.236467733278,45.2431322636165,38.9643318715709,48.1591612600815,49.6680635967868,50.1054169087236,47.3399402467764,46.3940969923085,NA
392,"JPN","Japan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.1062288897159,48.3129952829191,49.1686653454336,49.1731886501906,52.0004386695936,57.5110821741117,62.705946251932,64.6450040525602,65.1443153600794,65.0561596873702,65.2357155804975,NA
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.0795995564243,25.4885822213644,25.9164801761999,24.2966624844814,25.8396389776907,28.8466956969583,38.9768690688268,46.0132955064363,47.5232919288839,48.5027932584526,46.5814377477782,NA
398,"KAZ","Kazakhstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.737868915791,13.4349216712817,12.7687010786386,10.6978517746119,9.47905567402364,17.335925841447,21.7241967594963,34.1843186455091,38.6796508116898,44.0953023220263,44.8931869876417,NA
404,"KEN","Kenya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8255150282159,25.9126498290436,35.0852013559337,37.3438428624929,35.6271947216757,30.860931043973,20.8957946258904,20.0309051307346,19.4141630656566,23.1447518842028,26.8663058629058,NA
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.062644095009,35.6609876644401,36.9467417180885,30.8635291241095,29.8699169182164,30.9109572784109,27.3995517981094,27.6083542092539,28.6841338204928,31.1514241253353,33.8645044345636,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.0410727618182,26.1776140176894,21.4103877496486,21.1888114920825,19.5657378809767,18.5388013553396,23.3847737236385,27.960259290483,16.6296708610386,12.2833874789527,12.0717239677992,NA
417,"KGZ","Kyrgyzstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4.59681081589616,9.40457119601378,7.70208292973498,16.5929061160344,26.2928200456483,28.6461006145658,27.5638694808187,29.4537420218412,28.2014773474429,NA
418,"LAO","Laos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3172590936934,0,0,0,0,0,0,0,0,0,2.74145112441812,NA
428,"LVA","Latvia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3375056367893,53.3078645106883,52.8680541283069,51.8942890693528,49.0790254694327,49.3216482326795,48.1085915359169,47.9912422867199,50.1280882781769,52.759751551213,55.6512795983164,NA
422,"LBN","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8721857592943,8.31769711740618,9.54158902045938,15.4213516927619,20.9164636478372,21.7765705428052,25.2253538291274,38.3855405716482,46.1276226901316,46.028492339056,43.590833778035,NA
426,"LSO","Lesotho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.8521565559313,31.1680737291387,36.8649154263734,34.5338250146182,38.5276873883439,41.5420680045242,47.7835910704835,31.7136084354234,28.3938006816973,26.8374472908639,24.4873476641619,NA
430,"LBR","Liberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2535787987462,17.8202495276764,18.0244125725293,22.3065279216224,28.2209408390025,26.226711427926,26.9988674996967,28.1600976670521,26.1269455484946,25.50827250891,26.0360537209985,NA
434,"LBY","Libya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.5547867917813,25.6498831582843,25.6122089984963,26.2755347853214,27.4021574380775,12.1392524446138,29.4460116349818,23.0617955171506,16.0345724208816,13.0969881784365,7.71591186601105,NA
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.8679229877181,50.2146165784117,51.6699175174496,49.7467275205571,48.5287367498494,50.6206184799531,51.5248822627566,51.1257100381357,52.5829672951403,56.5872825194608,59.8236288215283,NA
442,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.4147556318916,62.6519472077445,65.8210885281019,66.3773523468248,64.9101768038692,64.4048665279095,75.6947971002628,77.1654560757552,90.6022098627765,100,99.9376227641876,NA
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,92.9534640118406,81.4161759478928,95.2551619000388,91.7279168757426,97.8089272989552,100,100,100,100,NA
450,"MDG","Madagascar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8209912206698,18.6739283880193,20.2743224641975,21.2275007726742,25.4533383712537,25.6615978086223,24.1829434439805,24.1513985544458,23.5350205118128,22.9870822843014,22.7159926694147,NA
454,"MWI","Malawi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7494597681287,14.3218947952091,14.8247806628191,15.5088341536836,10.8030838845004,5.45297573073253,2.01219668491242,2.30508265328046,2.12564000247462,2.56551266227233,4.65557011418784,NA
458,"MYS","Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.0166687294726,23.5923539503462,26.1940837746096,29.3467509591427,28.3860359588892,27.7552377255909,30.6749383942117,33.5431450342654,36.3524521060271,36.7817973196052,35.5729195553185,NA
462,"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.53168041433103,8.40212146325879,7.19540615645921,7.33298840028865,4.66658952193574,0.448854075409045,4.6097294372716,7.35462574344236,5.81348386238625,10.0890095327913,9.94558035020732,NA
466,"MLI","Mali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.17719456558139,4.38928001394528,2.25592351079057,0,0,0,0,0,0.499994800010931,3.35536967354153,7.35892970040882,NA
470,"MLT","Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.9776320488036,80.9668717520286,100,100,100,100,100,100,100,100,92.4673082578296,NA
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2338910010957,17.6802898994618,16.6768086927471,14.2765499319576,13.1300613305501,11.4164176377472,10.1343279673364,11.7072248237805,11.966831696183,15.9338433508781,18.778175614022,NA
480,"MUS","Mauritius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.2430459698038,35.9170697008828,35.8446158854512,34.6546903856027,34.7496167480037,35.6418137864248,39.9702181682872,43.1042694558229,44.0695072352387,43.2666626902187,41.5485902764853,NA
484,"MEX","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.5558234899398,44.9374876597754,45.3164244398126,46.6490115301185,47.1686369315593,48.4978960028913,52.0119260360627,52.8701432797456,51.9728448642862,50.5405587453221,49.0512388649555,NA
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"MDA","Moldova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.531879908253,45.4466780727051,42.8993880736898,39.868934651597,35.9780406232634,38.2549623901184,39.023831199154,37.1312309509178,41.2676230478545,42.5411786318049,45.1224860150925,NA
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA
499,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.1400953803938,50.3806078887356,53.1256193643332,53.1428365827088,43.8996644413123,47.4414348728541,42.267342844375,39.8761099149521,39.3252572688773,41.4938631196151,45.0373876969398,NA
504,"MAR","Morocco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.7995862779606,30.5218319595796,32.42815285465,33.0899954259004,33.2296591714551,31.7417382768413,31.403367573148,30.1680678444609,29.4682506680135,30.7647358670247,32.7335392073968,NA
508,"MOZ","Mozambique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,5.58426247346492,11.6971893169433,11.5051894289324,18.401725193848,18.2733097016119,NA
104,"MMR","Myanmar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.4735034517163,33.7410607701353,32.2686117915275,28.3915418203369,32.6946835096219,36.0733242830968,35.3665998315346,36.7087462016986,40.8353389386059,45.0228169887694,48.5983383371537,NA
516,"NAM","Namibia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.2558017702623,31.0377651807289,26.5780566076182,28.4881748834284,28.7842246253834,29.2643584940409,33.9112062014723,35.1382014762236,33.2776899350174,30.2532501645635,27.7904075656008,NA
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.4503866079221,24.7580911461764,22.4697068850985,21.6385319477387,19.9468997811561,21.4749264228199,19.0773935117825,19.984857824474,21.6965208662315,29.1959428758839,36.238871699245,NA
528,"NLD","Netherlands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.3411872782753,57.5648725248805,56.765102279289,56.2885473564839,56.6358102880492,58.3203327766072,59.9650699692543,62.3543839149214,70.4584867379545,78.8877175671688,85.3603464030602,NA
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.0513352970484,43.3248464410647,44.0127786403991,43.7529712556972,43.8558686844342,44.3106381940202,46.2381024895832,48.0837713266251,50.4298818051399,53.084875135017,53.9675551566183,NA
558,"NIC","Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.8015090070294,23.5211557412163,22.2321517177996,21.8984548649428,23.9177033248512,25.9772610932693,29.7848296247645,32.1609251845251,34.4345832508828,36.6899281645988,38.3750095508903,NA
562,"NER","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1.88716170779304,NA
566,"NGA","Nigeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.8555563092296,38.9384484768327,38.4852711501634,41.5442454773462,45.0755446924978,48.3014188937438,49.7129348174571,46.451889464015,47.4356459306568,47.5608176863318,45.4633449995621,NA
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"MKD","North Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.1444721943532,59.6635764449273,63.502727315475,61.8073182501876,61.564295243968,58.4298926465615,57.3399746354838,55.3771247116879,48.7907918289021,46.5408774899,48.3718356601334,NA
578,"NOR","Norway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.8562542037978,52.3183661952269,53.3624684720831,53.8656051270995,53.7406769700579,58.0644604852292,60.2102928792356,63.9947535228906,68.1095218975533,73.165385033876,79.9390639801072,NA
512,"OMN","Oman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.90448771328528,6.18022904664369,8.86703631824651,11.4568110531051,12.5204816805053,17.8441895542197,22.1841989979749,24.3255330924051,24.0499120859029,22.5276553400436,21.4653269063264,NA
586,"PAK","Pakistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3941970459015,33.0085475891843,30.6800808585777,24.9862791748785,22.7266537298891,21.8848349559701,18.845717660267,15.8060228126836,18.8303858437413,23.229396736981,28.4564828595951,NA
585,"PLW","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.3426935124206,42.8920296529818,43.1425446867428,38.8232381422398,41.7285349426103,40.3942464409986,38.4158844970495,31.0227524391405,21.8093543652281,21.4430473172838,17.6224012272524,NA
591,"PAN","Panama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.6967778835633,26.925004000994,30.5229222870679,41.4714007266506,54.080425081798,44.9556361140452,64.8151107621766,56.8901648356058,54.125305733531,46.6969935661645,42.721552105183,NA
598,"PNG","Papua New Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.1115299376689,53.1372270430263,41.3876216151697,29.9107893881427,15.5208966715214,10.5296515353538,10.6691071940858,11.8304967221268,18.8244425837052,28.4606424437523,31.300891045695,NA
600,"PRY","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2967773140408,13.288976066411,18.2873676355229,21.8188170505693,27.215403074597,30.366999513564,31.8093119843233,34.2314021231385,38.3532615919518,42.2454367047469,43.4943709344704,NA
604,"PER","Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.7614637347731,26.5330267271701,29.9272771465815,30.739620800471,32.6057357616582,32.4264322495711,37.3896550709378,37.0737215389962,35.0646332993571,35.6009554624583,33.255657307217,NA
608,"PHL","Philippines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.5037533119759,25.7353835829696,24.0205214847644,20.3741724537103,17.177622300875,16.5951131052005,18.6351448804065,21.7199806887313,24.8486048599648,26.9679228671957,28.5345410322388,NA
616,"POL","Poland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.7638431773011,50.5345950575832,49.197235328793,46.8532249992931,45.9161791612316,48.5577073359716,50.0140980226729,48.1465714166219,49.1298333932817,53.3211433205693,58.7762947538939,NA
620,"PRT","Portugal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.3549787974838,52.2459091778841,51.0202758559904,50.2252374108332,49.9932671406384,48.8272032688364,51.3109645662903,55.4498987476019,60.7768534537324,69.2671467036361,77.7963193187118,NA
634,"QAT","Qatar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.52260029607353,10.2991754550517,13.8099422456029,12.8274748722017,17.7476340625457,24.6691546939781,29.9497479948377,32.5813345323941,30.873749912034,26.9827172225364,23.8376740277419,NA
178,"COG","Republic of Congo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.6886578702322,40.0079936018024,36.5970331139732,35.0299118869085,30.7964537858401,30.5063406280712,28.556428237705,29.6536098778515,28.2778660105811,27.5231838950449,26.8235988135426,NA
642,"ROU","Romania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.3181379756536,68.1711488713198,67.7058543010662,62.8568200226972,56.7398241575348,56.6501126241547,57.676370517547,54.2480722909733,53.3264706786273,58.7243661173781,60.6280371583615,NA
643,"RUS","Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1690762318418,38.8511935057947,39.0448464858435,38.4136153060189,36.463653737966,37.9729966624065,39.4534492707336,39.4532835947909,38.27754045614,38.0191548425264,37.6735549703715,NA
646,"RWA","Rwanda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.4430906330462,27.9281077626574,28.5482617064363,28.7085177960469,28.5577047260059,28.5153073883823,27.2484140771482,28.094360310456,29.2135086277919,31.2450482415209,34.8516986412169,NA
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.9157172350713,46.0222177635664,47.3478357900398,46.3865001118345,44.7012244160572,41.6979925759527,41.2284964068861,40.87783761653,40.0154314898068,41.0929650305933,41.0192600654753,NA
662,"LCA","Saint Lucia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.3859456301889,37.4888011882583,39.5886092624934,40.4062614275324,41.3891653136882,43.999742348158,43.5799508774996,43.446796212266,42.579743570368,41.9337243784599,40.529457989408,NA
882,"WSM","Samoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.2119905844374,26.8778915137967,26.2387033228936,27.4647968582907,33.7688020795942,39.6009411321814,46.639627266785,44.3154431746434,48.754109148795,53.5464567007089,55.2033726424743,NA
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.2264790940942,20.8184505348249,18.3742379169481,20.4509166669814,24.025290976111,26.1608114317587,27.7039508770404,32.9784731492938,38.3667726510371,43.7712148816136,46.0059444064537,NA
682,"SAU","Saudi Arabia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8505012066074,16.5946021941125,16.450509885354,20.7778987286396,23.7774037902513,23.5071292958402,25.6631289771592,27.6056778081024,29.6587008899567,31.6167978613588,33.9753717529564,NA
686,"SEN","Senegal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5003487497426,8.63240325675163,10.2454759087368,11.4385670520928,14.4386426363936,15.6386883343208,18.2861439484761,18.325021564711,17.4809229043896,19.5613686632818,22.7383956606723,NA
688,"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.9579795254739,59.2512493765068,53.542372623621,46.6239446450532,45.8155573440751,45.0771798358209,42.9621155371448,41.5492639942355,41.4322818758111,42.2986807858723,49.7148271953231,NA
690,"SYC","Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.3243628338262,37.8394751019845,33.1780387114436,28.4170044013108,24.183965212408,20.4378094359461,17.7233842068707,20.4475504544153,24.261759566122,30.256883014263,34.7497793843696,NA
694,"SLE","Sierra Leone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3731346910586,17.0865416488166,16.7701508751915,23.1135518733435,30.1759414425534,35.0424531570017,38.0336814834582,34.5293269510159,35.7150377474004,32.2941341170069,28.6640518495214,NA
702,"SGP","Singapore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.4691324336954,53.7015101379478,56.1351701634394,56.2033342256964,60.1913414923354,66.0666117669084,67.4078601327412,69.5524415067361,77.0594410816681,74.1293666666525,71.4429308669951,NA
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.527733483969,60.2090143766063,58.272566771939,55.6652918722947,52.1630424911924,53.6401112189104,55.0817266829931,51.3783808604731,53.2914336405366,55.1151867138445,59.6933634055062,NA
705,"SVN","Slovenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.1761467289029,59.658826720722,59.2307709021967,62.6122257040268,58.6751392488072,58.3998775693461,59.0147839796673,58.1293380730956,58.0861101356604,59.4099974634407,61.5433422564138,NA
90,"SLB","Solomon Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.4149446723409,35.3210868564604,40.498207003624,45.0698752770852,48.1532497295525,49.5717792368756,49.4653427551229,48.1721600360255,46.3008373994668,41.9299404964053,38.8469136173246,NA
706,"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4.95379006391627,5.11367887706047,5.20699412374299,3.1301102289062,4.41808036547418,4.84245981613115,5.39409343846136,6.61310247900723,NA
710,"ZAF","South Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.9480920180335,30.3372381455608,32.9190747999059,35.273531747919,33.858047939252,31.9712764129993,33.3294724558614,34.388246560777,36.8254732055178,37.2986741643178,35.5004041201479,NA
410,"KOR","South Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.3209288900497,28.3513947576568,31.6232185767172,33.9500863170011,36.3203695251179,41.5561239312502,46.1956046920915,47.777076803188,49.6414257162297,51.9392522616011,54.1905328645492,NA
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.1460955775178,56.95304433191,58.5231247776159,57.7579213163953,56.3914171061879,56.5746308741566,60.8519304889,61.2417154971074,61.2576641856399,68.2252974279662,70.6576700976752,NA
144,"LKA","Sri Lanka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.4736456672914,35.1811968035441,30.024509873955,37.3113717580305,43.9350156917123,44.7730131959596,44.0765064636447,49.0476221839446,54.10863705434,56.619140692587,59.1032692933168,NA
