"code","iso","country","HPE.ind.1996","HPE.ind.1997","HPE.ind.1998","HPE.ind.1999","HPE.ind.2000","HPE.ind.2001","HPE.ind.2002","HPE.ind.2003","HPE.ind.2004","HPE.ind.2005","HPE.ind.2006","HPE.ind.2007","HPE.ind.2008","HPE.ind.2009","HPE.ind.2010","HPE.ind.2011","HPE.ind.2012","HPE.ind.2013","HPE.ind.2014","HPE.ind.2015","HPE.ind.2016","HPE.ind.2017","HPE.ind.2018","HPE.ind.2019","HPE.ind.2020","HPE.ind.2021","HPE.ind.2022","HPE.ind.2023","HPE.ind.2024","HPE.ind.2025"
250,"FRA","France",NA,NA,34.9669939656927,36.755635169635,38.92327649829,37.4003707665168,37.9386864550789,34.2309548410163,39.9005416182951,40.3806616028397,38.781141154916,37.3114114344422,37.669028780209,34.3836187906475,32.6892374176806,34.1545128428441,38.7447269084034,37.0066487255077,46.3184441743442,44.3259074752997,46.004028670944,47.6812531433621,48.0090140212448,53.5455871333388,58.7810715271562,54.4119855756197,50.8744238641893,56.9089153199965,NA,NA
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",NA,NA,40.4388697343508,60.8423366667556,43.1655537083192,44.2734783763643,46.9243020896352,47.7434681013079,38.4168903297363,45.1257782076542,46.2161331889954,43.0780755606002,30.9207317939362,34.7958613559986,32.3741485830907,31.0034344168985,26.5519695236942,26.2209885594667,27.8380863109753,21.8771239502369,22.5550154883984,25.643328341328,20.9756112229986,25.7425184767232,16.434340130986,18.7649118008927,22.1870571875983,20.4902604017732,NA,NA
270,"GMB","Gambia",NA,NA,85.7870488826743,92.3931415472269,95.0593109482741,100,100,100,98.6238597428294,98.7278302444856,100,89.8247090500367,93.5394344428174,100,95.5895806801182,92.2387598743284,84.5902094168322,100,100,85.953681774875,94.2092670480601,91.2915950702097,96.2173308970637,100,92.0317823080187,95.6222505274131,95.1812233024791,99.5590604965634,NA,NA
268,"GEO","Georgia",NA,NA,51.4113471910437,53.1466855751501,47.6736619068309,45.1664786256599,48.8991276700326,43.3754145383541,43.0362782807951,43.6892437969205,46.2834584056572,43.4344484817197,38.1710760724103,43.0793461460333,40.6028231329591,44.4530016019174,44.9368492865311,42.9089017505963,43.084338490488,44.4475774793065,49.0261694925944,41.2016723414874,44.3284186549775,48.6419749637429,48.3893136919756,45.5664878362559,49.1720348875445,48.1165647972018,NA,NA
276,"DEU","Germany",NA,NA,26.7217942520903,30.0491467339576,31.5206809429593,33.2089009078577,29.6793345665885,26.3380967181084,31.4503632690113,31.347892038247,28.1476167711437,33.1901248560741,31.0406959683318,29.6918694961314,27.0333566838296,28.6112118410532,35.5685024708583,33.4397346344076,34.4758421052168,39.1302194176189,39.2454855438404,39.9265884969447,38.3056109794813,47.7548823817633,53.9396568061472,51.5838045211983,50.5603167052191,55.1312395011212,NA,NA
288,"GHA","Ghana",NA,NA,48.2270594627984,60.5558847414406,46.1717344649158,52.8149489751615,49.5845871882719,51.1778301492347,50.56428143815,49.4317305851153,54.2929723916464,41.9852023973946,36.2334453157809,49.7480363445624,51.827300985485,49.5285487843155,44.9538258085093,54.2287747107796,51.7464114725594,40.0188487890432,42.7341277137445,46.8474884656107,45.7724236370865,51.2973923853878,45.4546856120685,46.6789253540892,43.5002721432403,42.7470141044071,NA,NA
300,"GRC","Greece",NA,NA,39.1857296831927,40.2438582096255,34.4228393858734,36.7511289789562,35.9114499405319,37.926706464681,38.9837658597873,37.0091859193678,35.8134154109971,33.9195653186593,33.6070670993693,36.3478197024934,37.2130872534565,36.5481031789212,38.5980269554275,40.4760428751901,40.3044544617652,40.3378748340715,44.2174051297357,41.2395168931577,40.4898558059578,43.7357418019359,46.5277369614121,46.9012096994411,44.9488649245864,41.1149065758562,NA,NA
304,"GRL","Greenland",NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
308,"GRD","Grenada",NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
320,"GTM","Guatemala",NA,NA,6.35926557626725,24.684890716671,12.1803220485907,15.8835834757754,22.5598176569524,10.5415220235758,20.6775983076152,14.1579629399835,19.8371204317581,14.0966014049672,20.8851130441005,15.7425152915348,20.4500848081913,17.1747795231843,17.2299694923324,14.4572500065406,19.9532290976998,12.1024974201851,15.594691701904,18.1452420154988,18.3980623592712,17.7896826317072,9.45026308897319,10.845879183205,16.5798855949338,13.8672683111107,NA,NA
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",NA,NA,54.2280922179609,62.8964081182974,62.0694552766018,69.2799188781793,64.9820510330552,71.1965161022356,63.9600654763085,67.0651611767176,73.9831853094901,61.8359781836779,55.117700513926,61.3275163693901,65.5059085628398,62.0270546514567,62.6323481853455,65.9346458331017,63.015300394524,50.5617017859844,58.8987478189351,61.7495334369646,61.6340674925409,70.4948314167786,60.8358654926506,58.8342521145534,61.0919562765071,66.5772122268161,NA,NA
624,"GNB","Guinea-Bissau",NA,NA,76.6040503107139,84.2588680985528,79.6781950881348,90.0240867670061,92.1741775511038,91.7504771624942,83.9565671836163,84.146790176237,93.3907134278423,81.0034475586063,79.2729981632435,89.5207871731839,86.6230042132931,83.316531217821,76.6960029230689,95.1774712092824,94.6315749491836,75.8190185772736,83.2022630642553,81.0119340756582,82.8888125273125,90.0719766647067,82.3888228909178,79.454521510798,84.3573364216942,88.8113495365566,NA,NA
328,"GUY","Guyana",NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
332,"HTI","Haiti",NA,NA,52.7338400318665,51.2067146760823,44.9155306697978,43.8079674846781,45.3266601530873,41.5238904183595,44.9972941761113,39.5989700288299,42.5056558038982,42.4146735404342,44.6905432982341,42.5638147740559,42.6025125430348,43.661758338836,30.2182334608494,43.4631099917615,40.4056495610568,34.2413947766462,40.7156481656757,40.2509753945173,41.585946139681,38.2112884688286,38.9396807224419,42.1576325909505,41.530473113931,44.4118717926382,NA,NA
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",NA,NA,35.8138607655666,48.5663337953089,32.02508874858,30.6327169864063,37.2780259437443,32.0253366972702,38.5085537585446,30.0728699864608,34.5309380488099,30.3474744948529,39.240949215805,35.4360498837575,34.4251808114843,31.3695511693814,33.9295114482839,32.6139913296093,35.9181910643719,30.7572621586181,35.3800103290947,38.6866597054039,34.9247437448084,30.942578936749,22.1497270382152,40.0157867616189,36.1232482289522,29.4119800769622,NA,NA
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,"HUN","Hungary",NA,NA,12.3203448643148,12.6849775086839,14.385735958606,13.7790612879066,9.20797386145728,9.87906465560313,16.9843811148365,13.65647904017,12.0460528802799,23.7637418036457,22.1539058273449,20.2736516453919,18.4625287848948,14.6980897731993,19.3944596588084,19.9011977576849,23.8229894194896,21.9466404975002,26.3375581417069,24.1443888829127,23.9263562189559,33.81545420972,36.9968798460657,35.6258435628216,36.1453913332937,40.5017950186504,NA,NA
352,"ISL","Iceland",NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
356,"IND","India",NA,NA,1.85079279869787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
360,"IDN","Indonesia",NA,NA,44.3019300762411,43.6101605069107,30.7385535556468,31.1732247924104,20.0234020224341,29.9635452244841,23.4593879117238,23.7243693035257,16.1645570950483,27.9273727557968,22.3582832309881,17.8677905575876,28.6185250499762,18.7835854088768,16.8925431210893,21.1027816639549,13.2945807128218,7.52559787224823,19.0251813010417,21.74372629134,15.5033772519777,14.8908983067583,22.4136955572397,20.3096553283794,19.4695821009725,14.8562779609528,NA,NA
364,"IRN","Iran",NA,NA,33.838535339088,37.037333350974,26.4929802287938,23.6348451641398,28.7443809630686,23.9717461617094,26.6568023817448,25.979541661902,28.4029154134167,25.861364035112,22.6169397918029,20.6674109120126,22.8131464353946,21.522353479898,24.6044920950915,25.644706282128,28.0491537669272,23.2041963443941,25.7964392028087,26.1779009291704,22.3033670939016,22.6956896795105,27.5486858335484,22.8969523354748,20.9011887546355,20.4990931893175,NA,NA
368,"IRQ","Iraq",NA,NA,32.2199363883383,27.7396029847346,23.9870562665002,25.026160819686,26.6729083520682,24.6478727315498,25.3870339374526,21.4701049533746,25.7866000476826,25.323492837261,16.1414757471116,14.9899930110512,14.6533488221784,15.170346606509,19.8853961150904,21.2441263286294,23.9400359647196,16.3604826405161,14.7100935687776,19.9481489201605,17.6421344751741,20.0128844183049,23.0926517922229,17.9429856964488,10.5124747433732,18.3532074263715,NA,NA
372,"IRL","Ireland",NA,NA,58.3372436671643,61.0895199874636,60.4510540255115,62.1478182418512,60.4191867524587,56.5470296288807,66.1426757870165,67.954987544172,64.6458889600393,63.0024112050254,62.9469260017852,63.90206063206,57.6454889883745,61.787094230163,66.8171413151841,61.4249754664544,65.4022075919069,69.3983619058625,67.1042179675759,72.7375421558999,68.813022115932,64.1092113487448,74.5015487458991,71.3918410098309,72.1978455221811,70.9134152442492,NA,NA
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",NA,NA,45.0738384450469,44.185595025061,37.2823965358748,35.5407548597177,39.5502511720369,37.5356847324688,37.8719432473955,39.9424600624433,37.5644309082045,35.8284087957089,36.4399958918757,35.1056591773243,28.9887568887862,37.2456156639589,33.105032910409,32.1335341557871,35.0361707523183,29.6547002024573,38.7177166955886,35.8996262635919,32.3438285368158,30.4741362421436,35.8244311557086,34.6785573504842,31.0320207904719,32.2825056821877,NA,NA
380,"ITA","Italy",NA,NA,25.23252785768,25.8079107934288,23.3911391369578,26.5084305470152,22.4202913458566,23.1157737719086,26.8562966374157,25.655328209504,20.5340916904987,20.7793433915388,24.9696226228643,24.916395584984,26.8928875463512,22.4061141001923,26.5094525948628,29.4410811842839,33.5315326073862,26.6879144192701,32.1550644527814,29.2729664100131,33.3976795417787,35.6929786577726,36.0958492449546,37.7125074870694,34.4259424754048,37.8534585603451,NA,NA
388,"JAM","Jamaica",NA,NA,56.1564320186326,49.6772703477759,47.0180590953456,50.0631998409307,46.8427427284748,45.2333914866651,48.6697094875674,42.8648021232497,44.203193076654,44.6411211607006,46.1160288129493,44.925977325684,44.1166332470645,47.5499929723932,42.0753630448686,45.0778265566798,43.295090703081,43.54793174567,47.4106243958775,43.9449579777797,43.2428162666605,45.3021452387387,41.7188126303666,42.8816666142983,42.5614640188743,44.5546201150595,NA,NA
392,"JPN","Japan",NA,NA,36.2270317215595,43.7382975032808,27.3633617675899,32.862404738619,31.5111015162236,27.4353152688819,33.015224916851,29.7451443906398,28.1273899927592,31.8674787783933,25.0449790588715,31.3637949770976,36.3696036418581,34.0145377681288,30.7599446372105,31.6335454589465,31.1422972648188,30.5682826397869,34.3087034296279,32.9032473643072,35.885975474441,34.3264806930579,36.4479022841768,37.2544159375562,32.8786757467822,36.0366733635074,NA,NA
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",NA,NA,40.6996090607193,39.0298862845176,33.7125498891816,30.0102409115855,33.9637406644312,29.0938942892539,27.5806270348731,30.4979626725808,30.0169308174454,28.7502311217453,29.8103741088779,27.5698114028497,19.7855905648776,28.1014698448981,23.8386112340319,24.5346151664311,26.4893552815804,19.5070493029418,30.2437668997345,26.4702120658685,23.0558064886371,18.9329446638916,26.8751567816011,25.4618600940001,23.3564521557642,24.0755073341879,NA,NA
398,"KAZ","Kazakhstan",NA,NA,57.2245113916818,60.361889772309,55.8838118892324,54.9168741844925,54.9314427313431,57.1186877869859,58.7143525145123,53.3444631222406,52.2556981044455,52.3019482124408,46.4734791089693,52.5003564189445,50.1897672506775,51.9565559745771,44.9893244469069,46.9453230650303,48.2607293534335,52.2502769498568,51.5156156356605,44.3220601445111,47.0529604569975,48.3336336036354,45.0482151861238,43.4044445077445,51.6144639035495,48.1910645475788,NA,NA
404,"KEN","Kenya",NA,NA,53.4144736032468,52.6549757821604,37.7733053301054,37.5925774555305,29.2004251333873,38.6358974060299,38.0696732221217,41.106207783693,31.7283295891368,33.8936026349209,32.8286995848692,34.3077229113533,33.065589339209,31.2190595797264,29.0155310251265,29.4285420524698,36.7195963903384,39.9979900267758,37.7620356917874,37.9175083718325,30.9611863143604,35.3185884294034,23.2962986565465,32.9375901186553,31.2816196271337,31.399716916898,NA,NA
296,"KIR","Kiribati",NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",NA,NA,28.3159818336591,15.7481113669508,10.6946069232316,15.8604143809816,17.7397534159582,6.98389085493089,15.1633028632953,9.49699309854678,13.535857421492,10.9939871899103,2.2654020757722,2.39955388757069,4.2791208686026,2.45649237120389,4.26303662488138,5.82908374733536,12.4469314274499,6.02265167711028,8.79217484169124,8.38536246787355,5.73939621025451,9.3374526032479,11.3220485592798,1.59513227938118,1.42447778085698,12.1466832400781,NA,NA
417,"KGZ","Kyrgyzstan",NA,NA,55.8378484431128,58.4876205131377,44.2650251492761,39.5441685898555,40.8378348327519,45.1725525594452,40.2782219642113,45.7644507437663,30.9982856557132,35.8255900874978,31.2929002884411,37.7645618843053,41.244895000996,39.6124952127358,35.525091279579,33.0420747698802,33.9782125295143,33.5042887293836,35.0433823728329,33.6088656073021,30.146407411243,37.3565004405031,35.8149735845076,27.9719553652331,42.1780553023384,38.140875064357,NA,NA
418,"LAO","Laos",NA,NA,6.44068052558303,15.9756985602733,14.6217925459866,11.9473168578431,12.6907399557339,11.5406422670904,2.36107178680327,2.80010150332085,6.67491356887336,0,7.02901690280567,6.41887401861362,0,5.82103811031908,1.48283328939877,0.585966963487778,0,2.38092396780188,2.6898043776888,5.9754660257243,8.89109849330195,0,0.904984605519971,4.54779989756125,7.20984814727008,0,NA,NA
428,"LVA","Latvia",NA,NA,37.9900967448479,38.7649215258948,48.259402489627,50.618425730661,39.9186635132424,44.1600043354085,51.239115677457,47.0151364819204,40.0660157772598,43.2076593520237,42.4386951708381,42.4276672436218,38.2886176816233,49.4809744825726,44.1944502146968,47.3474592699525,44.0524881885368,49.1994486397069,58.5292452355139,56.3417716937891,45.788011221949,57.5439437711802,61.4671608775963,58.8966699045789,62.8694093856711,63.1552786063561,NA,NA
422,"LBN","Lebanon",NA,NA,37.3511798965691,37.4855506836384,31.1265047600141,28.4935377890227,30.6537901625664,28.0176632703957,27.6501161829623,30.2181646338237,26.1402477609224,27.0505544053703,25.6833207222794,25.265760317643,16.6567985232146,22.8626249496701,24.3223235842264,23.5147743717111,23.9719951503099,19.401476455059,25.8390274266536,23.113215114837,23.0958752481338,18.7072074328995,21.6749485021387,21.340419933516,18.3753621754524,19.1921250913214,NA,NA
426,"LSO","Lesotho",NA,NA,0,0,8.91211772715285,0,0,0,0,0,0,0,14.2957018727874,0,0,0,0,0,0,0,0,6.59520491202889,0,0,0,7.67703783418349,0,3.11705029885091,NA,NA
430,"LBR","Liberia",NA,NA,66.6167378129769,78.2443157017512,65.0762788942934,79.6304470605925,78.792925212549,79.2745236095059,75.2688012029434,77.4102710420425,78.5918231015182,67.5191676362301,58.8803213393712,62.8032930818998,71.5589187998303,68.6417618954,67.3605509547352,74.1990952187939,69.1577771552016,58.7474458029062,62.126600901695,63.0930078919787,60.775170288638,73.755981188145,60.8603967855178,65.4317515552842,64.1195193320436,62.9819467393979,NA,NA
434,"LBY","Libya",NA,NA,85.2561079139897,84.1498553598753,86.2267998830341,89.6067857641222,87.9985960444137,85.1131342910484,80.0206259623241,83.7595398384871,85.2672659658377,84.1223807156825,85.5616593545221,83.7350536680247,77.2867785096857,86.0801713502887,90.8746975700809,81.8852122011303,89.7875214087417,88.1579640347094,84.5044374133694,91.5376535627221,81.9586379461629,90.4402909458611,94.8970667383666,89.1307047782424,88.5769316275967,84.3818114894285,NA,NA
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",NA,NA,28.5714416128055,32.4451776941968,39.5761386198956,41.8818241278371,31.3411674393618,36.40413660454,42.8176945449071,39.3155151021548,34.060464114098,36.3323097306824,34.5861225806551,32.3272050774349,27.9455698898273,35.1073400182223,34.3866656305662,34.2156454313594,30.9096793066572,38.9522501674502,47.9737138850799,45.0103306161942,36.8104447709179,45.7643846707597,53.9894760057659,48.9135368455126,52.4690543900655,57.3200376465913,NA,NA
442,"LUX","Luxembourg",NA,NA,29.0705741085171,31.6905260104982,35.156755184739,39.6658084454383,35.545700670891,30.5542205901299,38.575137219676,36.6739450226518,36.2843290150056,33.9155934303872,32.0416308688312,31.7332588224848,30.2598102078975,32.4731386056177,37.6475814610186,34.9528162488381,43.4306778087842,44.4216424588472,44.4971986421739,46.9065785099011,42.6404830701799,53.9810308715334,61.763654979798,55.9116241914019,54.5623179094205,61.9216725007277,NA,NA
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",NA,NA,80.5653531852934,90.4918859239462,70.0745456069727,62.9796754659629,72.3952640231,77.4795141105969,74.5117446358983,68.7990922508501,63.7893237200575,73.0114040672542,67.0566689575338,58.6081815124824,69.7053607578197,65.3355142930724,70.195078069856,62.14866533689,67.9201242737883,61.1926515999411,69.108007465486,70.4631734765398,62.2557078214553,71.669980595284,73.28082192025,66.8736517373819,63.22387063371,64.997350052176,NA,NA
454,"MWI","Malawi",NA,NA,55.5594457559606,64.485496466154,35.7945838932549,31.5269014550358,35.188020126016,36.0473507633757,33.9629570789231,33.2248671880398,31.1017702675574,30.7798848028787,29.6338187763013,32.0057445233845,28.8504346324794,29.489413314625,29.0307012821949,32.9675276060353,33.4934940612149,34.5456897144395,35.3206570747568,33.6386881214006,33.5302975921196,32.8456245767217,35.1187523518026,30.6174829012864,28.4504303162916,27.5099658245757,NA,NA
458,"MYS","Malaysia",NA,NA,40.6715600889707,41.487264237813,35.3144045850413,37.4551981253763,21.5075960811147,28.9737618390826,25.6027617750362,19.996003600075,15.2339246093334,34.5385279352763,28.8621975056886,20.6060969243581,34.1109303499738,21.8990774531231,19.0645196468538,16.5911736502827,12.9607092810022,6.68391235892854,20.2999739362164,21.6407374661893,16.9026438021146,16.6989210447749,25.6561252844353,24.4301543914747,24.9674858091259,19.9251213853266,NA,NA
462,"MDV","Maldives",NA,NA,55.6230002187876,57.5194135219296,47.4208557092451,45.1095319793538,49.240880836175,43.9768033800302,42.5849470896999,59.4934590696169,46.0275430218165,51.3020597561981,43.5133281519643,38.0245844229668,49.1467963724533,38.5583602820977,34.5153631621085,43.6184889713074,37.9650836030567,61.3964617697611,40.7891690369755,43.2278194479515,39.2072312952249,56.0164903367106,44.6059979354598,47.1715686728194,39.9496178750735,42.3114283070476,NA,NA
466,"MLI","Mali",NA,NA,82.9462652170194,96.7312063718663,85.449755091756,93.4227944889883,90.1301512492466,96.5309198691146,84.5632834845747,88.3750830213893,97.5807430998076,81.0815984878744,80.2871504623842,96.3126180232558,88.0303610621623,88.2303234774291,84.7128873356081,99.9109714957622,95.0850322971574,79.1933227133007,85.1631930502467,86.4936155126626,89.333615095111,96.3104984949474,89.9078210537871,95.8622301725817,92.4759504571407,94.3378929256851,NA,NA
470,"MLT","Malta",NA,NA,68.4864174850708,65.3277001400596,65.9630194728686,67.6982468205988,62.849802832527,58.7590119977046,59.0048072317583,66.2535390177326,68.8531924464448,57.8919930087261,62.2596153456221,63.2879180964712,61.1990397037622,60.2021503042856,63.421081563566,69.1484174168609,62.909462942152,63.9224603834799,68.9896617871371,68.1905031129065,63.3663162238307,66.792294147105,75.5686018271027,70.3150408941854,69.8735717627833,66.7862273245689,NA,NA
584,"MHL","Marshall Islands",NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
478,"MRT","Mauritania",NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
480,"MUS","Mauritius",NA,NA,100,100,100,100,100,100,100,100,100,98.0253178663586,100,100,99.4503694852425,100,100,100,100,95.6831467249191,100,100,100,100,100,100,100,100,NA,NA
484,"MEX","Mexico",NA,NA,23.3964859342992,36.3570356211765,21.4933386922114,24.5825716009986,25.779546831867,22.9241560316637,27.7732248172053,23.9513408223453,28.7410444520447,25.6160293422495,28.5102004165268,28.0703724820082,31.6245990453767,26.8453745480456,26.8285045179571,27.0647391042764,30.1141426426911,26.5529875429559,26.7667945599724,27.0319273656555,28.3532287885741,25.861671131923,27.0559868717736,28.2600498179332,28.1681936843119,26.0052980610162,NA,NA
583,"FSM","Micronesia",NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
498,"MDA","Moldova",NA,NA,20.3493601084678,20.7917924022717,24.7462248965598,24.7515357585815,16.9119034844443,26.0897172768865,26.2363111922313,26.2509717794096,23.204652788268,28.1386169588343,26.8943654915286,25.0217315682695,27.0962877549591,22.4163685734403,20.8250368409187,25.8402682539196,26.5325802019754,29.4194655080701,32.401196668844,30.1643238666764,28.998328910205,35.4099738526708,37.9935137491075,37.7028044903885,37.6407388547775,41.2447351136562,NA,NA
492,"MCO","Monaco",NA,NA,41.5308473183168,41.3194811619336,40.360895546461,43.6695194176157,39.049950330776,33.6574595905695,42.8340153904288,41.5968688435139,37.2327665061839,40.4770062421762,43.5876396543802,39.2880453825141,45.4279481474505,40.0162965808258,44.4300976860202,44.7934885248522,46.985795928786,43.8624062099312,46.6918230967094,43.9238856442046,49.111735784284,53.0943013683708,55.4937971965648,58.4674234999819,52.9373900260687,54.9356574577485,NA,NA
496,"MNG","Mongolia",NA,NA,38.4621151415325,43.3610250973776,39.0197839289772,36.6800080666923,28.4303763838261,17.8203369798521,37.8164698044132,31.572831052604,26.5316720000676,20.6293498774336,24.1043190696194,26.0693313994584,28.3162462782088,21.7145574948881,24.7784585283795,18.6086246613242,26.0721790280944,28.7950529405542,21.6819576203243,20.6867181707604,27.2897181938762,21.0416183824363,24.1953412395079,19.4457434317212,22.6640104013632,20.1170531229484,NA,NA
499,"MNE","Montenegro",NA,NA,41.0886132126526,45.1428840274962,39.8895605610414,42.0489971936851,40.597558003448,39.2165668714897,39.7603712045707,41.778150224372,35.4008967178217,39.033895816891,38.9730763143402,39.1757386020376,41.513137634804,35.3394439920072,36.8169266776725,40.0382525706812,40.1080029274872,39.4961401140104,46.6496394176195,41.3510280235683,41.9976604302284,47.0061379210561,44.0961626037256,49.4857066635835,48.0405217037411,47.220801426234,NA,NA
504,"MAR","Morocco",NA,NA,71.6980761531547,79.2721428664009,75.3713819682006,77.5310296205203,76.5370705988206,75.8296199932665,72.7111817906217,74.6531009679233,74.8067416110002,73.2008331542714,77.4683267770747,78.2759809573571,72.7356271231289,75.3999514168311,77.7112433051892,79.2284050649985,84.5238053479486,72.8798940106769,75.3194339772728,68.4949291911227,80.4559714012323,81.4819136359582,79.5899426170677,79.83244743909,72.2971803811231,79.1734831134482,NA,NA
508,"MOZ","Mozambique",NA,NA,56.4134539726704,66.2696608890575,53.0534313842988,47.5154434584676,55.3447099374737,53.9846905650672,54.2912534337865,49.6528362934816,50.05942674939,48.5989312401913,47.5388638430017,49.5815525881288,46.1083864337744,51.0808764016214,47.016493203732,48.6882544334061,51.1343064237987,50.337209253924,50.5104272013446,49.3639237269235,48.9750931731023,50.0333595905569,52.0130127024409,47.1165195481301,47.019579358814,44.6502652664585,NA,NA
104,"MMR","Myanmar",NA,NA,7.66611321366787,7.58466550207636,10.9668066499086,3.94148312522607,5.1543821620479,0.930106636386441,0,0,0.891522786537564,0,4.4719399055797,0,0,4.10200639798018,0,0.184397526863378,0,0.754356684039351,0.440072195765183,6.16647228874031,0,0,0,0,1.47455613457335,0,NA,NA
516,"NAM","Namibia",NA,NA,57.7064360492695,57.7359291156921,42.2786207407233,47.3546849599241,46.8074468934032,47.519362407197,45.317754943847,43.876267805652,43.9845251765115,36.8166404430957,39.4073243079411,42.4730112635798,43.2432558276859,38.3896700427455,40.434683724181,40.0877670035342,41.5272547322944,44.2392646019912,44.4774185798465,40.7797565159417,43.4056714963731,44.5425980292839,41.1979827857521,40.8968389361246,38.5562567885534,43.6609181046989,NA,NA
520,"NRU","Nauru",NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
524,"NPL","Nepal",NA,NA,6.30795719131056,11.357239911421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
528,"NLD","Netherlands",NA,NA,26.2115083805157,31.6405482917863,30.2008491716649,34.0166061841889,30.022310345879,26.4632388862831,31.5074193229135,32.8025806829275,30.9541470513901,28.7836708508409,26.7213226044669,26.0892624847363,26.2737001174707,25.8115517645026,33.7893764198986,31.9523784584219,33.4865590506977,38.56524994009,38.5748762629618,40.1907283731675,38.4819114840824,44.6825962564295,52.1563666844865,48.9737941217546,50.6009741212689,51.9999385100219,NA,NA
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,96.281597548542,100,100,100,100,NA,NA
558,"NIC","Nicaragua",NA,NA,59.1493429871413,67.5144234596663,57.6176473405163,54.593983923688,58.816418615639,58.2374562124586,63.967573893969,56.7913790469953,58.9007236005621,54.6948026524609,62.1318029140239,57.6630243674183,55.8941784788521,58.3128603654919,54.4625586600043,60.6055909065924,60.5200198930396,54.1828324594352,54.7385373792447,59.6167590601814,56.4432246162042,55.1266609238728,51.7772261113638,65.3831958693049,59.3973329310661,55.2531458678054,NA,NA
