"code","iso","country","RMS.ind.1996","RMS.ind.1997","RMS.ind.1998","RMS.ind.1999","RMS.ind.2000","RMS.ind.2001","RMS.ind.2002","RMS.ind.2003","RMS.ind.2004","RMS.ind.2005","RMS.ind.2006","RMS.ind.2007","RMS.ind.2008","RMS.ind.2009","RMS.ind.2010","RMS.ind.2011","RMS.ind.2012","RMS.ind.2013","RMS.ind.2014","RMS.ind.2015","RMS.ind.2016","RMS.ind.2017","RMS.ind.2018","RMS.ind.2019","RMS.ind.2020","RMS.ind.2021","RMS.ind.2022","RMS.ind.2023","RMS.ind.2024","RMS.ind.2025"
268,"GEO","Georgia",81.5283629627028,70.3649504493297,57.8685493288607,47.0729811128215,39.3513705916718,35.8340078610601,36.2174641065852,40.0865740806736,43.4446189777567,45.3531961478267,45.6561112785799,45.3082489727951,44.2329359739853,42.7746937474885,40.8915512608813,38.9058332773861,37.5845199169015,35.8862104925757,33.4627581626848,31.4343922756506,29.5256063269822,27.5670556471877,23.8169519887095,19.4590985018942,NA,NA,NA,NA,NA,NA
276,"DEU","Germany",71.8538672231773,71.8441392322308,71.370597764866,70.057014112291,68.4029240660614,65.868363711893,63.6679711474038,61.9362113134299,61.4200795639152,61.3612412319319,61.3411223354498,60.6265917530516,59.807886872566,59.6804470964467,60.9207668681902,62.7249075925987,64.2453193848854,64.8573204226154,64.9102753001104,63.5599095105398,61.0080486916046,57.7631411616149,54.6400212540215,53.0194913055715,NA,NA,NA,NA,NA,NA
288,"GHA","Ghana",46.4303428863536,49.1278613276779,51.4772695783368,50.3376698469548,48.0294857889821,47.1615223162857,45.4895204668215,43.6184778155905,43.1671101611219,43.8555268672284,43.564120450266,45.8303911828468,48.3777279866256,49.6746990704177,49.7594416727165,50.7719943655797,50.1478786496552,48.4274958018171,46.3721961171988,43.8406103499592,40.5095079291539,38.1234288037579,37.3577319491313,38.9230570851106,NA,NA,NA,NA,NA,NA
300,"GRC","Greece",39.648578119766,39.2740362021627,39.5304144452008,41.4508941619451,44.6001632287944,49.1116972257895,54.2158356441785,58.8346421859172,61.8043407561897,63.2640851182327,63.0254164700276,61.434270633022,59.5612448799556,58.7627560267325,58.9662547874639,60.9777037816335,64.7368746159947,68.8916241226529,72.6535454378495,75.8415767359612,77.6173236307279,78.0273982415223,76.4239319070318,73.5670770234033,NA,NA,NA,NA,NA,NA
304,"GRL","Greenland",55.6478530847433,50.4679975594812,44.7083588519381,40.7207223454716,38.4985821081644,38.9810291857543,41.9788515071765,45.9696917749345,48.3742257330999,50.745102808913,52.2605461754973,52.9838282589667,54.1193114488277,56.3256439143459,57.9787738699507,60.0831007075231,61.9771608392849,62.7451495308602,62.5213394280088,62.3103227772995,61.9494212597745,61.2682922681517,61.6090036652206,62.0383254370611,NA,NA,NA,NA,NA,NA
308,"GRD","Grenada",34.7027201435038,38.4095002323684,44.0760296294521,50.154997065851,55.2607212288798,57.9818585544815,58.8864787195941,56.8261059268819,53.5819343097998,49.6182403247502,46.9752059429891,44.9617169123287,45.7757816783899,46.5494028513605,48.1355773814555,47.7964570588118,47.9834857593168,46.483215706925,45.1507410536555,41.2930309112746,36.9842113543417,32.0045348052463,28.4675899437832,25.7164253564593,NA,NA,NA,NA,NA,NA
320,"GTM","Guatemala",47.4786650936323,46.3673284159927,43.9662002113272,40.1831932736775,38.4360787969599,38.8607393343417,41.4533422826057,43.8430946789742,47.8155055468827,50.5465979200356,52.0065697256405,54.3218348010236,56.8496931566898,59.985383380612,63.064518796728,65.0594135416776,64.7066383007513,62.8335120647391,59.9153866561726,57.2619716318169,56.0337920175906,54.6725405506472,54.9818732311637,56.215501983492,NA,NA,NA,NA,NA,NA
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",47.5228909991776,43.5757230620344,38.3766678147908,34.5205825897158,29.9804923663216,24.5599796344564,21.9445454298202,23.0574574606464,26.3964777544837,32.5756558847545,41.4242264936363,49.0382530252686,53.1275260326336,54.0699447298542,51.8637667219479,49.1582986272184,47.4530940981809,47.6447527526857,49.1612657518007,53.3050977387335,56.0865845907158,56.567454276849,54.7240209010953,50.1805506272445,NA,NA,NA,NA,NA,NA
624,"GNB","Guinea-Bissau",99.1108040003793,100,100,90.939786345493,76.9290275564445,62.1636490741609,49.6470005202146,39.8739780673311,36.929532126048,36.5999931794861,38.3473173127491,39.8585327321173,40.1123716200405,40.629159698251,36.0978952361634,28.3463359337129,21.4299765499614,19.0849946736078,17.8716379679422,17.7484390280287,19.5268038790537,20.6028634909249,19.833432595339,18.9000344131873,NA,NA,NA,NA,NA,NA
328,"GUY","Guyana",44.3059072572038,42.0328415298961,40.3463570394776,39.9795045515035,41.5074165718983,43.7707670681068,47.0311418912272,49.5476218703757,51.4977974816177,51.9288110345121,51.8577363551901,51.284205171157,51.9895383064668,53.1856671289732,55.3810635303956,58.2497173242979,60.7630935487557,61.7945701277219,62.7386561918115,62.8562415040142,61.3585358973471,59.6828989056741,58.9120472208408,57.9411093257346,NA,NA,NA,NA,NA,NA
332,"HTI","Haiti",38.2845930144885,36.6165432507933,35.21335925174,34.3433310255499,33.5794432746265,33.4863801921906,33.2277128001286,33.4325659867473,33.9044388321134,35.1547820220162,36.3044285103653,37.9526170847307,39.1499041376993,39.9228573283387,39.6673464857873,39.186987730189,38.7084544507158,38.6549984033801,39.1416087577204,40.2621293111915,41.6551872914798,43.3045010242002,44.6991857475313,46.0228402607354,NA,NA,NA,NA,NA,NA
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",67.2890546203183,67.034162923894,64.5057632262184,61.9180124394196,60.4053060312943,59.7667961085715,60.9058060237396,64.5303407199463,65.9047066049051,64.272005612248,61.1605082784588,57.9425299704765,55.1816853875896,54.4479041582697,55.9976856375627,57.8246118912443,58.6521394677011,58.2981222166003,52.5571022281681,43.3364786638224,33.0971684248264,24.5565793189359,18.2816644204924,17.6421303558145,NA,NA,NA,NA,NA,NA
344,"HKG","Hong Kong",50.7416031520383,53.3838687229422,54.9520907701125,55.7371428794273,55.6095969334743,52.7647440099502,49.7912725877225,46.8447274081621,43.7487266825068,41.0782010015583,41.3113691108206,42.6062965675648,44.4985744157707,46.9659686650277,49.8586482202149,50.2952779237919,51.131779345851,53.2321594533539,55.8410248609797,59.1359844396129,62.6799004850287,65.4734272161587,66.6747759137002,66.8196186924326,NA,NA,NA,NA,NA,NA
348,"HUN","Hungary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,"ISL","Iceland",45.7608789601974,44.2812254272491,43.268070950813,43.073931518995,43.6982582990911,45.2847950749787,47.2953933906572,49.7495246784414,52.2257412111474,54.3220082535789,55.49587740444,55.6661883673178,54.181463264444,51.4411685761499,48.067226805486,44.6819100014013,41.707503570945,40.1817836605792,40.0886550202187,40.9239277355684,42.3687842031409,44.7238592816727,47.30536100133,49.5841494848877,NA,NA,NA,NA,NA,NA
356,"IND","India",28.802001864504,29.4697269239333,30.184306504803,32.2244254670191,34.7446488680312,37.8025374286064,40.5558905080654,44.0625356103198,46.8864143599017,49.4907793664017,51.4516100253017,52.7335833876711,51.3879955792402,48.9712663471613,45.2802714800325,40.9767379477257,36.2011467407326,33.0485016251818,31.1932473908191,30.9929723549043,31.7708354340296,33.999435389828,36.6297014873879,38.6965339195531,NA,NA,NA,NA,NA,NA
360,"IDN","Indonesia",59.701434699917,60.9985870896254,60.0402343655224,57.4259148127949,54.2534000369597,50.9594643734828,47.6851502719148,45.1483822222194,43.4275128721108,43.2868482669035,43.8911488930351,45.3848447517736,47.762923828134,50.6699425243972,53.2169108331475,54.8887089219912,55.3968205248236,54.2348965215479,51.2838716871636,47.4738595039063,43.5551734554209,39.4451039554293,36.5814112288035,34.7328914269491,NA,NA,NA,NA,NA,NA
364,"IRN","Iran",36.3365525708688,31.1025281338461,26.1420916659641,22.5936790540023,20.2188476329401,19.4214479815627,18.3094429956091,16.0483591137887,11.042481961498,5.23702382950466,0,0,0,0,9.715809810454,23.6097340714932,37.2515725150549,48.1580720428468,54.0802833907868,54.0659545382082,47.6911940989251,38.1588591291933,26.6909844793354,16.3716531358613,NA,NA,NA,NA,NA,NA
368,"IRQ","Iraq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,"IRL","Ireland",39.7145358495983,41.9276389539195,41.7032434644944,40.7678304768669,40.8890161552259,43.1738399328666,48.129183596806,55.1629755256781,63.3204904839938,67.6655389866487,67.0746616024053,62.2283457834301,54.1811326803476,46.5100889951641,42.2209469350065,43.0934843106449,47.8875345034931,56.5460260376334,64.4910681943792,70.0726056362514,70.2153599363553,65.6605680316539,58.5739799049763,52.0978766917853,NA,NA,NA,NA,NA,NA
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",49.1554692836356,52.1419605227022,53.9472755020087,53.7776400092364,51.8345271601958,47.9824746264254,44.5206656167539,41.4208615082007,38.6218102130373,37.3540713481698,38.5314382208673,39.7264539557412,41.5920068695758,45.2800987535546,51.1484023898455,57.2701948403476,65.122316877064,73.6029019212018,80.8699284233875,85.0752550949093,87.0275991188013,85.550660667354,81.3214557018123,75.7579676730309,NA,NA,NA,NA,NA,NA
380,"ITA","Italy",59.9389604824139,59.1504352265484,57.6017337485565,56.7916905888995,56.8634843651058,57.6790150801193,58.9237435210812,61.1453865097155,63.362143082793,65.2129610591433,66.6592996100799,67.8235414228679,68.4594757566576,68.4442704517059,67.7506721528271,66.8897281511466,66.1370737466866,66.0760205956485,66.756413496205,67.7210668684497,67.8291765452823,66.8790822471542,65.1855790496584,62.4981637126672,NA,NA,NA,NA,NA,NA
388,"JAM","Jamaica",48.4980615994227,46.5026228142032,45.3783304309285,44.9236986663988,46.1715222606114,48.3065349626865,50.6714315543303,52.5407086553105,54.0121370156891,53.832961792809,52.3415137821788,50.510322227026,49.0011195886456,47.5827882288781,46.7547085044802,47.0141622030921,47.6931843184913,47.92154477212,48.4689217296422,48.6658228429467,48.2732529040053,47.2670920933115,46.7837240547989,46.0382368508301,NA,NA,NA,NA,NA,NA
392,"JPN","Japan",59.6284819449887,57.6083736968161,55.0415300430577,52.3755364848046,49.8149340173839,48.6547382266102,49.5871941294068,51.0011764008008,52.6999144186526,54.4744201752598,54.8516119964505,53.1955689038558,51.0291675410288,49.1685301799473,47.7428456728617,46.9818284855713,48.1448346248077,50.0327711263565,51.5104979712458,52.7880426180788,54.4079666958572,55.6739442341387,56.5990820616017,58.2250362770224,NA,NA,NA,NA,NA,NA
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398,"KAZ","Kazakhstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,"KEN","Kenya",66.1996016429063,65.1222983292554,63.3714644829023,63.3704704626932,65.6429443245395,67.7140967076794,70.4579693686561,72.1190537673162,70.748286785542,66.3494754075059,60.9586245491045,53.1331860212173,44.4531087791318,36.5630662758124,30.4755701425948,24.3956376761089,20.8797219988228,18.8759250307094,18.3072278162421,18.4205617033028,19.9369305218662,20.6357352106475,21.0492122817925,20.8573062827777,NA,NA,NA,NA,NA,NA
296,"KIR","Kiribati",4.58017897928666,7.515822848016,9.550220064877,14.090097011971,15.6777001715197,13.9295479191063,12.4583717780093,12.6275277606867,13.7789389028267,19.9294545900573,31.4776982679923,44.9253281843325,54.0120143913266,58.723098509756,62.124370300028,60.2947693188173,51.0086324485766,44.3240402131483,35.530576392204,25.7683112494239,17.2556088200382,17.7540910807,18.0164855204761,16.3967127966083,NA,NA,NA,NA,NA,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",52.5799290271356,55.6162698994785,58.3802313570591,60.508460867702,63.3520726408073,66.1546325519524,68.7087217006613,71.1634741165271,73.119847288627,71.5543973565994,66.8457663720697,61.0674793919833,56.3251466159442,52.0456585281307,48.9739648385737,47.7782964322478,48.7175953963855,50.9647885804753,54.4986548463566,58.5546919209574,61.0238161358023,62.4505935849332,63.5071733368812,63.4724223497362,NA,NA,NA,NA,NA,NA
417,"KGZ","Kyrgyzstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
418,"LAO","Laos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,"LVA","Latvia",26.4997848318012,29.2425316312557,34.2005364236504,39.5818747754091,44.393665626116,48.3378947915876,50.4649403272302,50.2798664915401,48.1206961508958,45.2254499318238,42.333984859227,40.0662219969923,39.0108727508705,39.7743715830397,41.6114137428669,43.2955194501479,45.4814487450046,47.919358562809,49.2870928307938,50.104418645801,50.9105908409516,52.2568545816689,51.9575976220162,51.0013703145928,NA,NA,NA,NA,NA,NA
422,"LBN","Lebanon",26.9478502836665,22.6523337698899,19.0501689777951,15.8501815158617,15.3809520781803,16.4914452848037,20.3374243219256,25.6199424402433,31.7023646360773,35.684443954281,39.7190083738955,43.1562060377477,46.50396671433,50.1616057287183,55.5825169453135,61.1329677887021,66.4951570688395,71.0839665654738,74.1686952027923,74.3539010109176,72.0954498391353,68.2840087612298,63.7930747928509,59.2636217756747,NA,NA,NA,NA,NA,NA
426,"LSO","Lesotho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,"LBR","Liberia",48.7505269579506,54.0334893871526,56.8183727885603,56.7086497391592,54.3764992795229,51.3058791500153,48.6711288575569,46.7217700512342,46.0408863289611,45.7190402229549,45.6238087085499,45.313204914672,44.3006034402126,42.6095527366439,40.9688656173852,38.8231116381506,37.6010045484809,38.6632221846912,41.5458629381952,44.942699418327,49.419134849266,52.1417979389919,51.8865680552812,48.7940685302212,NA,NA,NA,NA,NA,NA
434,"LBY","Libya",44.7108654738159,45.7961232961046,46.29854646459,46.6294332286191,46.9424480703747,47.7401506606933,49.9321490463596,53.0599903470911,56.6899248208404,60.7806111671975,64.4720305904259,66.9651277518786,67.1970190406675,64.6945980768631,59.3898388382814,52.1133017765296,44.1855045430265,37.3550450250041,33.2929379984207,32.7581025154355,35.17037152484,39.300772093043,44.1030738419775,47.9729587147333,NA,NA,NA,NA,NA,NA
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",70.3714380395622,66.0851380248705,61.0143319191991,56.9109983218318,55.039866717278,53.9194109979938,54.3454236583792,56.3468409153004,60.1213345282725,64.1618798061915,68.0275450618739,70.1924777676162,71.0909513942248,68.9922894914019,64.3097261237305,58.6951532478974,53.3083684264601,47.9682033386141,44.1243990800936,41.3693140403929,38.6498898178111,33.9453133411985,30.868097535428,28.9226642347499,NA,NA,NA,NA,NA,NA
442,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",45.5654662164695,45.9834996217704,45.6489017760593,45.9094414869261,44.164060605305,42.3910019846821,41.4748585068462,41.3701662252249,41.0697678451255,42.3585251148295,44.0733974218728,45.5810632934801,45.7008546907244,45.538300022477,44.3002728530346,41.9634916291925,38.1825485831928,31.0114496489518,25.5227712360258,22.4815006651972,21.9444132260789,25.0927285395759,34.4516845547523,45.04717769597,NA,NA,NA,NA,NA,NA
454,"MWI","Malawi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,"MYS","Malaysia",33.4630915671701,31.8613620092911,32.4912291868725,34.297184014453,36.3398371192077,38.3348396254124,39.8432911573575,40.4689727680964,40.6910979267428,41.3247094748908,42.6301113955222,44.8430220349511,48.5935057847121,53.0728624453739,57.1764355567908,60.7568402356,63.1244596538519,63.1597744057679,61.3686240536949,58.8266545737481,55.2494097445037,51.7758890668386,49.9473665047225,49.5066298243728,NA,NA,NA,NA,NA,NA
462,"MDV","Maldives",37.5631593716056,37.6769942242349,39.2947361005657,42.2325789964321,45.2351161712464,48.2566332191421,50.7132153880951,52.3152939073171,53.0906109887126,53.8643566231481,54.3509196587414,54.7707107122223,55.0204193931262,54.7623421891026,54.2607671190509,53.3825745297311,52.1657154313896,51.19437321303,50.863651172908,51.0864508337864,51.8429684964349,53.0104902145071,54.1133976265336,54.9247889826587,NA,NA,NA,NA,NA,NA
466,"MLI","Mali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,"MLT","Malta",65.4970123406469,60.3431863365218,53.7885708740741,49.3321078881459,47.0891337580318,46.819159805439,48.6068551331523,51.6527268275982,54.3153102162393,54.6961426872949,53.6209317038849,50.9360855406955,47.6165946612701,43.2438722235869,40.3631182729565,38.7247461460941,39.1468533178103,38.266506165319,39.6254050682317,39.045909847369,36.1686413312819,32.8116977824473,27.6352202521035,21.7277803916852,NA,NA,NA,NA,NA,NA
584,"MHL","Marshall Islands",34.9005493572677,41.2295818425678,38.5624284915279,31.7300284394953,23.9299060795102,12.8540055258307,0,0,5.23789876788433,15.5891160772563,33.0569955565581,63.1811949020655,80.8773381060568,92.9325167819423,100,100,86.4544091400313,71.8309984279149,48.6849646970081,25.9633880524727,5.83319963275633,0,0,0,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",33.4686043663146,38.9697507526276,43.0199383438586,43.9886572680866,41.3761492732422,35.1738531404965,26.8967532326081,18.045489073674,9.08996680118667,2.92785024300967,1.74038444502366,3.92117511487067,8.12783701542666,13.810686251878,20.2687249380935,26.7547457020541,32.5640006912556,38.2597881432393,42.0308217553063,46.3358825331879,54.834275583192,58.7543171838863,56.9868530207932,54.5757289968703,NA,NA,NA,NA,NA,NA
480,"MUS","Mauritius",39.6124608009629,37.3742540047613,36.1620690735372,36.3387601602838,35.3366425367499,36.0075779566604,36.6082371565397,36.7383216745353,35.7327002585916,35.6610176610479,34.2788459503488,33.5058211041979,33.255515839606,33.5035924534954,34.7475242647025,37.6740890515137,41.997441482792,48.4962721042488,56.2484681594133,65.4967313957499,73.5159390783372,80.0021605089854,83.120276603004,83.7376819603707,NA,NA,NA,NA,NA,NA
484,"MEX","Mexico",39.9341796848666,40.6260774172942,42.1485346036331,44.8823243355539,48.1437768615318,51.3063327469383,55.0599198413836,58.055150776293,60.3629881153893,61.4416777189582,61.3163272612052,59.3539968248708,56.796949258796,54.001919511094,51.9909951767317,51.3851627132234,52.0403059832617,52.5869965075477,52.4984349919297,52.7985161421232,52.6081764083015,52.1943543566499,51.0188348058052,49.8731341132915,NA,NA,NA,NA,NA,NA
583,"FSM","Micronesia",48.9970022812813,52.4560219495432,55.7795791142771,59.1297373213051,63.6463348981986,69.183209341916,74.6103935862389,73.2987190887905,69.9589901322598,60.407776736369,47.9984096843429,35.4042664901155,29.8791951413857,26.1023838569074,29.2417955871415,37.7317626071497,48.8135439854242,53.1554103145059,59.2276199420634,63.4395686310603,62.671840196435,58.1123326062989,54.260866716402,49.1939608192804,NA,NA,NA,NA,NA,NA
498,"MDA","Moldova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,"MNE","Montenegro",34.7881952909423,30.507393900383,27.7237452764071,25.7035515600726,26.3358192573859,28.2389078097485,31.455076666577,33.7865302654816,35.6771756559308,36.4781371442087,36.6080424839828,36.0059726989192,35.8120729723199,35.9917993909712,36.6113118422487,38.6020048214993,40.8851920815985,43.9146237981069,45.8375700180369,47.4725574350013,47.5173078297068,48.0734506361398,47.2753725532352,46.4552557282534,NA,NA,NA,NA,NA,NA
504,"MAR","Morocco",53.7294449355639,52.1637071973771,51.4051126257661,51.9427829308939,51.4905982691806,51.2415662609645,50.2381569974558,48.601347577344,46.0214937669369,43.5320039066874,41.3763462509909,39.3794807043632,38.198570357413,38.3970075525342,39.0502805360982,39.8859605226545,40.6695910930579,40.6874897013106,40.2003999875335,39.8648604199995,39.4559539668371,39.9457461782456,41.6036456030673,43.4968776189015,NA,NA,NA,NA,NA,NA
508,"MOZ","Mozambique",52.3081861355186,52.2217581528139,52.4181932650976,52.736906192579,52.653191894002,52.6425931650135,53.4291895609654,55.179615062166,57.5908286511147,60.6123452707263,64.1594743418342,67.0185869785278,68.8497191695055,69.2877305205963,67.7222684545223,64.4278784377542,59.5688719118499,54.0225687439969,47.3370992251905,40.3011361170394,33.5883357387308,27.3608677545648,21.4961014839931,16.8164626168254,NA,NA,NA,NA,NA,NA
104,"MMR","Myanmar",24.0196301084261,23.8241729233823,23.9576982511665,25.4013810110172,27.1683196934102,29.1051125834821,30.8807378267058,32.4903051598598,32.8037792300328,32.7665516476042,32.5259295877948,32.6348400513953,33.2572808388749,35.6127973279085,39.2021847578409,44.0205608541107,49.533977468504,55.3462130492865,60.1497574189765,63.6160637497055,64.8470034326564,63.6710673556532,60.958405852329,57.7206648937593,NA,NA,NA,NA,NA,NA
516,"NAM","Namibia",27.9932509794437,28.5098757860772,33.2628898029322,41.1453574064106,48.6421170908294,55.2559028529949,60.724517071851,62.0912804305262,60.1722636734262,57.7195655730263,55.1575996474607,53.4308985588819,52.7825531556551,52.7144177786279,52.6462915999022,53.5236991376227,53.6924526443386,53.0665766955732,51.6972561257219,49.7528124292083,46.7412980002287,44.304815315969,42.6873988149708,42.0501319189799,NA,NA,NA,NA,NA,NA
520,"NRU","Nauru",0,0,0,0,0,0,0,0,0,0,0,18.9181293244529,41.4922900591615,53.9716318412301,60.999525659577,58.9156204471859,52.0945719448817,42.5086460379224,30.7082374978181,20.8416045504689,15.6532047165833,16.48835691275,16.4448565873377,23.7548139076289,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
528,"NLD","Netherlands",67.9555319093069,68.7893435297178,69.1411461730393,68.3467757381295,68.5747121634905,68.3599860299471,67.745010260529,66.6199290406209,65.4378004702173,64.0372363331645,63.3229474592235,63.2859757824655,64.1923368713383,64.8150374599668,65.4948067935044,65.0724239864186,62.7349759232518,58.7977533043947,54.4149052668542,50.5488237986344,47.0835851394316,45.4008973512032,45.4967190278985,47.507488178815,NA,NA,NA,NA,NA,NA
540,"NCL","New Caledonia",39.7789516673859,49.9082485780414,59.2939566967461,64.5401278431264,65.5369193513747,63.3060703090878,59.976786539625,55.09871099029,50.9832324965135,49.5956937089599,49.8216206781613,50.2671562294461,52.3213651181157,54.1119669452483,52.4774895555465,49.8839823845909,47.4985904528472,45.2799017004893,43.0852928706619,44.0631143820865,45.4202371289406,46.3345461419299,47.1585582122898,48.971922333693,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",41.3519115375296,49.0825587511198,54.4332447777397,57.9133210415303,58.9053017030751,57.9072106122099,56.3854602334619,55.7180496475096,55.8876796976812,57.304773842783,59.7570651285782,63.0881558713764,67.0675931172641,70.6709763519172,72.57494662604,73.2064065393672,72.8758607511665,70.8949016643707,66.7708326818147,62.0526292122155,57.9232123969369,54.259882047496,53.252701621822,54.7886258299644,NA,NA,NA,NA,NA,NA
558,"NIC","Nicaragua",37.1555887872207,35.2231347322848,30.4701573826544,25.7924225323996,23.0366511387152,22.0478372088696,23.869226853331,28.6809983607566,35.8952315189156,43.2843471714827,51.1457124681409,57.3703088772551,61.1927920664448,61.9824385303776,60.9958369889245,58.9039176334533,57.2583014450079,55.8388941333382,54.2237256855867,52.3853530237898,50.7265936486111,48.2320969910494,45.8462272057656,44.6312701859792,NA,NA,NA,NA,NA,NA
562,"NER","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,"NGA","Nigeria",22.4265821480336,23.1623789904607,26.1026695539619,29.6565830681612,33.471113113106,36.4902658221311,38.0457230023941,37.7928531226638,35.959197597889,33.541558175331,31.7033730262354,31.0348862623636,32.5706311284956,36.5560467316354,41.6121632809311,46.9786901241971,51.9748297911485,56.7921833922813,60.4950797974657,62.2471298153104,62.5988095467718,60.2505414657535,55.4470186562957,49.7178701953264,NA,NA,NA,NA,NA,NA
570,"NIU","Niue",55.9584055646929,50.1011530587521,36.9421693494624,30.0270529830337,24.781889142977,20.2526516255052,15.759598107475,14.3455617234113,18.3528525458428,23.7353972943898,32.0206364364716,41.1159581100772,53.9428636308251,70.893685467005,84.9126688870883,92.2207656924253,94.0100967397533,83.6848612715147,69.9718826067604,50.6337090485942,32.9840400515168,18.5049586692872,19.4711435072558,22.4564373464897,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",100,100,100,96.6346245083577,90.0007177834787,81.4985580939778,73.6243259321449,66.7956168077639,61.5159166413589,55.3446990808387,48.8230954367095,42.22120687831,36.8799243056606,35.5468031882716,37.7683338279958,41.1901675575422,46.0588578838816,51.7883236206887,54.9570643803539,56.6279351772293,56.9545607261876,55.9383672770905,53.7167540938836,52.9181875943599,NA,NA,NA,NA,NA,NA
807,"MKD","North Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
