"code","iso","country","OEC.ind.1996","OEC.ind.1997","OEC.ind.1998","OEC.ind.1999","OEC.ind.2000","OEC.ind.2001","OEC.ind.2002","OEC.ind.2003","OEC.ind.2004","OEC.ind.2005","OEC.ind.2006","OEC.ind.2007","OEC.ind.2008","OEC.ind.2009","OEC.ind.2010","OEC.ind.2011","OEC.ind.2012","OEC.ind.2013","OEC.ind.2014","OEC.ind.2015","OEC.ind.2016","OEC.ind.2017","OEC.ind.2018","OEC.ind.2019","OEC.ind.2020","OEC.ind.2021","OEC.ind.2022","OEC.ind.2023","OEC.ind.2024","OEC.ind.2025"
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"GRD","Grenada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,"GTM","Guatemala",NA,NA,NA,NA,NA,NA,NA,59.6849525863099,59.5946677802928,57.7991840509639,56.9166035462611,55.3541218284455,61.9264045894893,59.117927348527,61.8637254510295,64.4548201829851,58.3909592064412,62.4080062400463,57.7863375732587,58.1372063585188,57.6923968600289,55.3041040269964,50.260739728444,49.9533458483596,50.8344929233011,54.4339795135045,59.3688869844241,NA,NA,NA
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,58.968480829443,58.6760194455217,51.4877072042209,52.6862035217617,53.7313291150013,45.4101880370286,47.8053056550676,50.395773676731,53.4959417979069,48.5198370352489,35.5176174646889,52.1817552631307,43.5456119246425,56.1026493814812,24.7287207907642,34.9705719691707,20.4696665959608,23.7083306955469,32.090968595098,34.4239231606406,NA,NA,NA
324,"GIN","Guinea",NA,NA,NA,NA,NA,NA,NA,79.2050092495043,81.7164883140951,78.7015579283671,76.3467428941877,71.9418239406611,73.2620474378091,72.3715800738555,84.0375273608899,78.2608657571054,79.4205469822656,78.888932991419,81.3817925655934,81.6795739434175,79.9022157176197,84.4149950477375,83.0311697014995,78.4579673001653,76.1772542959767,79.1324638592527,84.2072540745449,NA,NA,NA
624,"GNB","Guinea-Bissau",NA,NA,NA,NA,NA,NA,NA,63.3889097315143,65.3596859838216,63.7817957581386,58.7245837457638,55.8986700783867,60.1356034763389,61.2488962266681,62.2224235900086,59.1329145655379,65.9531774620171,63.5593897216959,63.0922248860005,64.8417748166012,61.394302240502,62.3165315815586,64.2890640433702,59.4438473884575,56.6352890898657,60.4129959520606,62.8297565925939,NA,NA,NA
328,"GUY","Guyana",NA,NA,NA,NA,NA,NA,NA,79.6947569682502,81.9273926040919,89.3105465484767,82.4191498927359,81.7410610749418,81.5482586173456,77.250848161632,90.8469853347979,84.9647489135036,89.9527097711795,82.5926015391345,80.2712834273691,79.207723056338,87.799462679624,87.5774304930475,68.6877939184454,73.199657526452,80.8275866733826,82.9923458399813,85.7820029911081,NA,NA,NA
332,"HTI","Haiti",NA,NA,NA,NA,NA,NA,NA,33.2829616938791,32.1003428002605,35.2582341411094,34.932580503727,40.1264898896635,32.9553535208933,35.3447638095688,34.9937987834583,35.7458968317524,36.2760048745078,36.7569711007352,37.7142293378513,35.1059417860428,37.6026706437785,33.2890590153976,26.2438632337894,26.7299562119116,25.8840465520865,28.225440508649,29.9526831832962,NA,NA,NA
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,28.4688826962397,39.9144163972974,33.0263695506668,32.3575486210629,38.4709154295932,28.5607405315828,31.4840562111897,23.918574293241,34.7404652085474,28.3671726009544,29.9629094248237,32.5521570978617,33.0693085445324,30.0809916579542,3.88408272965401,7.17966368031128,0.698259642763944,10.2731415874475,11.3378047203169,12.1696225974936,NA,NA,NA
340,"HND","Honduras",NA,NA,NA,NA,NA,NA,NA,82.0927687816485,81.644326902318,77.4376732970241,80.6398634343158,80.6485872785526,79.9323088265347,83.9159560904078,82.573301590161,82.4788631070051,83.5864673283142,85.1035217743718,85.8994682073328,87.4574264380705,85.3373643107312,83.5806342826769,81.2488267083922,78.9990887209461,77.9413220168253,84.5213118893229,88.490567757207,NA,NA,NA
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,47.3166617723526,49.8105442356144,66.5638700821996,70.9337255759212,72.3663556899637,81.0207845419131,79.7844861720615,95.7614118492191,85.0225011981316,94.0738698758885,93.2726196889002,100,100,100,75.7950826455255,70.1697649195718,62.8125217551559,73.5555495884006,71.5929456011452,76.2135962424075,NA,NA,NA
348,"HUN","Hungary",NA,NA,NA,NA,NA,NA,NA,67.2093811774243,73.6849981405945,68.6592797588166,68.3340267074182,62.5649492445027,61.4883046407703,64.334796308354,69.1696518673539,68.2584852108334,61.9701307720356,66.2353910612907,70.8197347810262,66.7561473832044,68.0166868120043,54.3790541878061,56.9404271290287,50.593644879876,56.3137266617168,62.186354272081,61.4074125071082,NA,NA,NA
352,"ISL","Iceland",NA,NA,NA,NA,NA,NA,NA,64.4106070105328,58.2231552090791,49.3628044853754,50.5473509847371,46.5733074502777,50.8112317277636,58.05080715454,54.2930554962115,51.4126265207075,49.2849108368984,38.8902941693494,55.0666186218984,42.0287643997184,58.5263588808055,47.0314620011347,38.2148466654151,40.7034967667028,39.2876497426128,46.4191636282602,53.0660431487107,NA,NA,NA
356,"IND","India",NA,NA,NA,NA,NA,NA,NA,30.0736306483758,29.2424189105424,27.3389161518968,28.2128456088202,29.9507923506682,33.527627518359,25.9992039083684,28.1026030023894,28.1524797690913,24.1265776793415,28.1707303563175,27.0235377330838,23.6195882562032,25.1020758927943,22.4956705652651,19.424226970218,17.313853436864,16.6959985442614,20.7762158434575,20.2301886546286,NA,NA,NA
360,"IDN","Indonesia",NA,NA,NA,NA,NA,NA,NA,52.8525493370886,48.9105730679255,51.3921063287954,45.5121304710402,56.1679355386044,57.7073744500688,55.120313399933,75.6078065640951,56.6103732874703,55.5472867527724,65.5720435704095,51.3254311442474,49.3074796077398,71.7475557363291,54.1929025413924,45.7151779240706,37.2041478185501,54.404176823082,55.3986285292346,60.8262180380137,NA,NA,NA
364,"IRN","Iran",NA,NA,NA,NA,NA,NA,NA,25.6468967670477,29.923626133587,27.5179686739163,24.4109170405926,28.5844585094169,26.0207360786037,27.9314559768352,23.5963250641912,26.5793650182339,20.7428075647145,23.497188836922,31.7859289801475,26.0546777665716,28.466805144883,9.76997888237359,10.302483825374,7.01617499629948,4.15912476085064,4.68506950830614,3.37866899801085,NA,NA,NA
368,"IRQ","Iraq",NA,NA,NA,NA,NA,NA,NA,18.205907503289,27.3109328448776,20.6378825784909,17.2188257027726,24.0626342337445,23.3098494331235,25.7148611863019,20.8097304047878,26.9778657462635,22.4275698508373,24.9120907415026,29.3770790530162,28.2192299923241,31.9720428481222,13.9769766588136,12.1758416608264,9.87364302722095,7.57997614819601,8.65964615698739,7.8117556282679,NA,NA,NA
372,"IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,38.7955276862797,37.6254628484417,28.8841262420216,29.2194655137428,31.4632312282577,27.1181064941776,27.9386565032106,37.9668664584762,29.7693876771805,29.1461392627002,17.5278991739198,25.3341889107671,19.674767499166,32.0217897435664,17.1873166721985,16.0561705888603,11.4624031887297,13.0577950200396,23.3037717461805,23.5711195976615,NA,NA,NA
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,61.3118221412647,56.3843355322777,46.3284003426854,49.6079481645702,49.8814190743457,41.6496377137627,45.1674716857489,55.9880133949408,48.9168511852769,45.5662891333644,35.5767363641118,47.5019640796135,35.997309901893,51.8217170044705,25.7452258027194,32.4409682636536,22.2066788507091,22.7033021482143,34.396023350171,33.0326324419928,NA,NA,NA
376,"ISR","Israel",NA,NA,NA,NA,NA,NA,NA,35.1062258980769,43.2427690201504,39.2077692845597,38.6818472944126,40.5511288238142,43.0008988277366,46.602602805462,43.9926392157733,45.3195702881383,47.1415812612124,49.8706657142485,59.079867600458,55.9579413629835,58.142789130203,30.3400586684829,31.1556754580558,28.156758482991,30.3550059132939,32.139336644227,30.7165050574857,NA,NA,NA
380,"ITA","Italy",NA,NA,NA,NA,NA,NA,NA,45.3092493300845,57.8349662267809,47.5222227819687,51.4814398871005,51.716422753915,48.171767606698,51.2357192455661,49.5901731185047,52.1263669361534,46.5396891713243,49.7273959984561,53.7762118312169,50.054358092835,49.30852027885,30.7230572256642,34.1176825959792,30.1623831919474,36.4837285741867,38.1910233499927,40.2675889857864,NA,NA,NA
388,"JAM","Jamaica",NA,NA,NA,NA,NA,NA,NA,21.2895595761281,15.2552810330459,21.7544749651604,17.7405435510664,28.8459882409855,20.5168992679452,22.0232549904976,20.0935765481176,21.1314290680262,23.4531001012424,23.5111287912405,27.064577967734,23.6572275872462,22.75416319231,24.2383436255013,18.3507937924364,18.8455053830299,18.4355897722852,17.1765366532437,20.8925004320905,NA,NA,NA
392,"JPN","Japan",NA,NA,NA,NA,NA,NA,NA,41.1835917129855,46.4250449187993,30.6573562915646,37.3800438863176,35.2653856576638,32.0931316390113,30.7538963596798,30.6168530544764,32.3961865821848,33.0577683173605,18.036620108146,22.1606881726681,22.8189244310074,26.403690596727,9.89658098945371,9.32058934957689,3.97637157495457,13.6816888991651,17.1340504084069,16.8900100337125,NA,NA,NA
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,70.9893595377116,69.4192110841669,62.9470256815491,64.4938249061769,64.1936224317562,56.9727658393263,60.7906811752696,60.4954972050983,65.6477161875458,59.9640975992315,47.8017259337732,64.8334692471166,56.7737755059701,68.280341111133,37.1862030452874,46.8444983040863,32.0752885209478,34.2282580660283,42.2466768560803,45.0795868331026,NA,NA,NA
400,"JOR","Jordan",NA,NA,NA,NA,NA,NA,NA,19.2379629791664,26.6213581765641,22.6895299009354,20.3369918448345,19.6282542269609,21.1518594061468,24.0124800715755,17.9891026931424,24.9143478492086,21.5014195946638,25.7162013268828,34.000982910761,28.9336987386966,31.4515297085015,19.4269596758671,21.1091987180291,15.4324085556976,19.0333466724449,18.5372249205337,19.3619774048603,NA,NA,NA
398,"KAZ","Kazakhstan",NA,NA,NA,NA,NA,NA,NA,53.1394480989096,52.2263482728748,50.1495451778261,46.6341638723688,48.490753519627,45.9673732415756,51.8208881357383,46.838788284688,54.1052988162381,45.3120296822372,43.2330245558869,51.7680471038107,50.5088861523791,55.4232545490661,44.6080221878032,46.8994838468438,42.2674186192186,46.7634734351214,51.0557942569123,52.6069654995562,NA,NA,NA
404,"KEN","Kenya",NA,NA,NA,NA,NA,NA,NA,85.5010900661912,87.7903301578139,84.0534578580797,89.1200094638144,87.8026746460015,84.4128478256792,78.0092135254696,85.6680631934156,79.6867602101009,80.980857747466,83.4733122288968,87.0781240515006,83.5761693624784,84.5452415474003,85.3942974050429,83.8339816753274,80.8977240989431,81.1469593007442,75.0198224501316,73.4970097488636,NA,NA,NA
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,40.070567570355,48.044967449518,40.439435557664,43.0650474434067,40.7240995678462,37.3418797823095,47.1143685968716,42.5349861830901,45.5603102710891,43.0253408455161,40.8008201125224,53.7333705764447,47.4200166001825,46.7782548899472,37.1454221966448,41.8549960809732,34.9095617167464,36.7263023643332,39.8218294426369,43.2788113927601,NA,NA,NA
414,"KWT","Kuwait",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
417,"KGZ","Kyrgyzstan",NA,NA,NA,NA,NA,NA,NA,28.2995037342756,31.1239634888956,26.2604983266527,24.57689604111,25.2433512751118,25.0790503399091,32.723512132395,31.1336048454606,29.1395946381423,31.5981067061866,29.5853996057331,37.0766042902742,35.6315213298994,37.8763079949572,26.4525454006284,27.3788153311375,18.2951587314925,21.2801629241597,28.1646529777629,25.891768730184,NA,NA,NA
418,"LAO","Laos",NA,NA,NA,NA,NA,NA,NA,56.7084610014595,56.371460360484,53.960086195714,55.766436010387,51.7995477708251,53.0189856906378,60.5710870197345,57.6017960385471,45.8324318192606,59.5522366596543,51.7707533814295,60.8771034146166,61.1235059855028,56.2701729610002,55.8362076382134,54.4398400920869,44.6574011014061,46.2396239285798,51.3776945880116,53.9594850567541,NA,NA,NA
428,"LVA","Latvia",NA,NA,NA,NA,NA,NA,NA,56.6690499028171,58.3010192695151,53.3867518170548,48.2920594762002,47.4066712748449,44.2511998822133,56.3225489487168,56.078307592823,47.4021889902958,51.0666170833444,44.9638113741552,52.8880965073516,45.1659902265484,51.4204879481307,40.4945799608022,41.5564772639034,35.0085717871322,35.8170897383699,46.0538402393321,50.5279459354004,NA,NA,NA
422,"LBN","Lebanon",NA,NA,NA,NA,NA,NA,NA,21.8515939588473,33.323861693505,26.7834480627891,25.8732857513309,28.4910217464348,29.5913604480922,33.1015625653853,29.988312590847,32.31762870466,31.4106532748194,32.2464975658811,42.1275043433747,38.9792111612088,38.7061613941757,26.7164433789467,23.9078952369815,21.1756794699496,25.2144461814691,23.5625600350686,25.3144433278117,NA,NA,NA
426,"LSO","Lesotho",NA,NA,NA,NA,NA,NA,NA,71.3699463785484,72.3631840097245,66.0024436855826,76.2560645451736,66.5096091468018,63.0978075611982,70.5590485697896,60.7397694852002,66.0667060321425,61.0674245078464,62.7281411678414,66.5707267984998,59.8105810076767,61.8986927514904,61.4724169735738,59.5986258900327,56.2054606867366,58.9277523919735,60.6691952977705,59.8778330475071,NA,NA,NA
430,"LBR","Liberia",NA,NA,NA,NA,NA,NA,NA,85.686234176841,92.577012221964,93.7883330932367,86.8326469822552,82.2848388066053,80.6211433102252,78.5464292540933,94.6125716776858,89.0982528607212,83.7247151110674,88.8442436130372,89.5346595722669,86.9310238844501,90.6699115678299,96.7083442909634,92.0362309481258,84.2687266880481,86.2223053955456,89.0153831427726,90.3128578709089,NA,NA,NA
434,"LBY","Libya",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1.07740861377235,0,0.42094787308875,0,0,0,0,0,0,NA,NA,NA
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,64.5945974102501,70.086068653317,65.0338437446004,67.2617740368335,66.0093350334114,66.5596422074224,65.7560252012651,67.8961600023129,68.3147618280905,64.5609164810366,67.2086122351586,67.4437799566582,64.6665577986145,65.4996373783336,56.37768380031,55.0468953887076,51.7936341744366,56.7346608406328,59.8091226355855,58.1861144407157,NA,NA,NA
440,"LTU","Lithuania",NA,NA,NA,NA,NA,NA,NA,57.2460561113319,61.2044427624712,55.372038792496,50.7448260590894,49.1927376506601,45.9835451267673,58.88329365599,57.8280810807854,51.4230505303402,54.1287858239054,48.5779043118836,55.5680413096127,48.1227727111277,54.9741052955968,45.0292225697257,46.9786114320248,38.5470375736287,42.0603279483215,51.7332381208584,55.613421320655,NA,NA,NA
442,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,83.529892356855,88.6388374618828,82.6956400535479,78.0234049476928,81.0515147365091,78.7426962765413,78.9831875113162,82.6077118364876,81.9298026696513,78.2539934418401,75.6786671191785,74.7806449939543,74.126360170326,81.4532363481935,72.887026727721,65.1733366844025,59.0233187074993,57.3821828482773,71.6038978973786,68.7388356774471,NA,NA,NA
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,15.1992583870646,16.6182604196184,33.9199089386576,35.3249887268814,36.3827631806729,46.4392731160596,42.5294142951844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",NA,NA,NA,NA,NA,NA,NA,100,100,93.2731598468259,100,95.7321722256829,96.9829179905669,99.837895320744,93.7069163728654,97.800072409461,97.2257128676166,96.5989659183777,98.435888519622,100,97.3177346518769,98.1339928393449,92.8614232784021,92.1239131455047,84.9141593524941,87.6381119059324,83.6447889224373,NA,NA,NA
454,"MWI","Malawi",NA,NA,NA,NA,NA,NA,NA,100,100,98.3030368351161,100,100,98.1076125772675,100,98.8433434620913,99.9786822435783,99.1443434485685,100,100,100,100,100,100,100,94.0074365803013,95.3905072414532,96.9006151602447,NA,NA,NA
458,"MYS","Malaysia",NA,NA,NA,NA,NA,NA,NA,40.6708229204673,39.3233559998475,38.5387270369714,46.425447407824,55.6523577973835,53.2033466506328,55.9338162892424,60.5700978075064,48.214614172203,57.5224834964174,59.4244275996632,48.7900373851306,39.3321972775234,62.9248268681552,50.2397037797508,41.766531133957,28.0818071614132,40.5994838913489,46.0166012752826,52.2868365459192,NA,NA,NA
462,"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,"MLI","Mali",NA,NA,NA,NA,NA,NA,NA,88.8863123218107,89.7450919638323,87.4744002281145,85.3431273480904,81.5409117605853,80.2043803611804,85.6516649278443,91.4083723297722,85.5377296856526,87.5376114536248,88.1192462009752,88.1831575010089,88.5562240080765,91.629416885382,91.3500127367572,89.558671450176,84.4794144295841,85.0079517881291,86.4480795828535,89.8705093477564,NA,NA,NA
470,"MLT","Malta",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",NA,NA,NA,NA,NA,NA,NA,56.4403440791086,57.7265905313612,57.8477795616603,54.1401149318251,51.0352268204701,56.8894861283841,57.2912846450369,57.896911616171,50.753403765698,56.2067937208322,56.0099222490256,51.9543190456087,57.1364607323388,54.8665139209946,53.7234144602432,48.7226059752081,45.8207210091205,51.7401731187707,49.5147044946615,54.5838921046313,NA,NA,NA
480,"MUS","Mauritius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,"MEX","Mexico",NA,NA,NA,NA,NA,NA,NA,60.3672686780533,64.1437813596403,53.9199643021457,56.6121152675457,58.5540394056803,56.9253085679522,58.0571072331047,55.6357080275475,50.7646059035521,55.8888475834666,59.3741077941372,64.4212408779987,65.6052555276567,61.0573565792147,52.7100669534726,54.5441618141542,48.9461639401408,47.1407920293373,55.0344826020365,53.5732067430921,NA,NA,NA
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"MDA","Moldova",NA,NA,NA,NA,NA,NA,NA,50.241924788927,55.9873364387839,48.8070464645073,50.2853983237827,41.1607178756941,44.2106508572814,49.671131400545,47.5591326337194,51.1392729435119,47.4432872632696,45.0030224076423,53.9766830583054,44.4526223365135,48.4283127371502,39.5251574060366,42.856001909729,37.8451380937998,39.1749309898677,50.3324635065917,47.1436462945578,NA,NA,NA
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,55.200579670225,60.6830198698114,53.2012163040187,55.6437996529176,58.2245780704173,58.8136984319596,61.7152153278709,60.1324655739251,62.8238448293052,58.7112112199141,60.9843962865721,64.7207078119952,61.255623207333,60.0654359604951,36.7477182855897,32.3064433154804,31.8216936862669,40.0519265494315,42.3874521860176,42.0104188426424,NA,NA,NA
496,"MNG","Mongolia",NA,NA,NA,NA,NA,NA,NA,34.5222485596973,40.206932143132,31.7202108586474,29.033379849082,28.6234910547146,28.0386995835567,32.0953820835694,35.0879846422058,36.3337398972171,38.4126797591116,27.2853033031807,37.745614961321,32.0310558499286,36.2673208013026,31.6268863756264,32.2446272716253,25.9780262008046,31.349424170723,40.3225902766132,40.0537490776452,NA,NA,NA
499,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,20.6318405870496,28.8903098243882,19.7314148235518,22.6581571632332,21.2159747618997,20.5138363179355,25.7967230897422,20.7430184122877,26.9190517952219,24.688252633526,21.4280708680584,28.8315202191948,30.5809286915403,27.3644407939974,13.2122784987086,15.6313669230754,9.35451245230178,10.6218675248457,14.4942548205026,20.99869336516,NA,NA,NA
504,"MAR","Morocco",NA,NA,NA,NA,NA,NA,NA,34.0137738496609,39.6984726704423,32.2525518848226,32.9791939436304,34.1104599342109,35.2743384773504,32.465169154351,27.7970696136176,34.5153968390848,35.032305499262,24.8970664776925,35.1843357562773,33.4883748004193,31.1451775480979,20.5562281010684,23.5817104129484,17.8673876666818,23.7114949925705,27.6843476762641,31.7475179387509,NA,NA,NA
508,"MOZ","Mozambique",NA,NA,NA,NA,NA,NA,NA,99.8460624497605,100,92.9548065734868,100,97.1696070258795,93.0982156113379,98.023447493331,94.8100655385977,93.5356109323153,93.1642054119993,95.7861592463208,97.1429994324897,96.9360785845126,98.9451181167188,97.1547716359321,96.9074627202813,93.2460371576474,86.6864994892534,89.0377908665671,89.7014142220184,NA,NA,NA
104,"MMR","Myanmar",NA,NA,NA,NA,NA,NA,NA,75.4534656430104,74.9750318109251,69.3692278518864,70.1133576963124,70.5144811821771,72.7455551456293,66.1510272024393,74.2262804399895,74.7611230468065,67.0193429385599,75.1489073564196,76.7895497243859,77.4959826485973,79.543125005226,80.7998448908377,73.9513886500584,66.5197699086202,67.9548041529008,71.0138332687533,78.5721062218386,NA,NA,NA
516,"NAM","Namibia",NA,NA,NA,NA,NA,NA,NA,78.6420044621619,77.2025245140545,70.2019857472314,80.5555910707834,65.7983199805301,73.2447370687576,77.5162018373815,71.1540078709434,73.2969151688737,70.6550184185606,67.7626344620895,77.7176506979444,69.6566973011753,78.4778307614118,73.3857746363585,76.2080772617922,67.1709283986717,73.0380651716524,67.0875821799155,66.0702980424108,NA,NA,NA
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",NA,NA,NA,NA,NA,NA,NA,32.3891917501462,27.4083676940942,22.1771808919982,24.0075863231312,27.0687586695371,30.4280805474791,21.7973709323283,21.7460712146835,25.8661896789675,19.2842665224741,29.3126018443871,19.2064362768733,20.3714605165178,21.9868595169285,21.721200279733,14.6725013322628,15.6940522526784,19.0690027042312,20.3584960915506,15.318518032521,NA,NA,NA
528,"NLD","Netherlands",NA,NA,NA,NA,NA,NA,NA,94.957368812932,93.039462555953,84.369337800714,79.1676540915144,81.2199864194382,79.2254289853938,82.8205242522351,84.0480642601813,85.3133202352131,78.6550985265219,68.6807537155609,77.1222252804949,70.1253552387427,78.0403326046506,62.0826930382431,56.8343075494803,50.6116079238627,49.4376614403971,58.956561824374,59.3907163409337,NA,NA,NA
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,77.9281778670686,76.7595909582508,70.2022915971931,72.2144272778725,74.1836658445864,74.7971505617792,73.5514037802473,78.2494758964544,74.9656867047722,70.2656237182148,71.0151388225456,67.5204744556988,71.6797968588163,79.7637817715834,63.0052316662115,58.5131065682507,51.5284633161018,53.160762197981,59.4032540352672,66.1705704541466,NA,NA,NA
554,"NZL","New Zealand",NA,NA,NA,NA,NA,NA,NA,100,100,95.0547219170414,98.2920382262107,97.1837721445486,94.325640343352,94.3979807387946,92.9243214096164,95.966591447682,92.2896518010329,91.2152644185869,90.3091014867432,92.8239220309362,94.2947969728899,92.5075474072969,90.8445785523798,83.3205680087524,83.1152454814342,81.6610619483524,83.8693317027495,NA,NA,NA
558,"NIC","Nicaragua",NA,NA,NA,NA,NA,NA,NA,67.4813320993663,64.9656648937363,64.1627689248842,65.8531001971374,65.5907782580182,63.6891940787528,69.6495072245634,69.2927780755456,67.9178686804201,68.4013960109856,70.166650783655,71.9249946194034,73.7500698542624,72.6630933949349,70.0283806076738,65.4072136341156,65.558768213209,65.0378597478224,69.4480536306339,72.3061598529544,NA,NA,NA
562,"NER","Niger",NA,NA,NA,NA,NA,NA,NA,63.3124754787201,63.5316926862993,63.2666654010906,59.1406591130402,60.791784166696,58.8987045536455,61.1728425335312,63.4864471161729,60.523310129708,67.2278097380246,68.4886627494757,67.805325017698,64.6183001843569,68.8852402827809,63.559802628041,60.2499596165798,59.4349067615405,58.2637240173366,61.4368192376874,58.2255553425619,NA,NA,NA
566,"NGA","Nigeria",NA,NA,NA,NA,NA,NA,NA,62.7688753459496,61.2951068276336,56.9339289462381,53.5306724855606,54.7731859633303,55.1978045361079,56.7277854018636,57.0853544782646,55.9276839067375,61.2173162644769,59.586095551146,59.9983856986843,59.4013611243595,63.8065667007664,55.9136011872291,53.2298775967236,51.7002367149507,47.2146148356975,50.6520869359077,54.0200406076554,NA,NA,NA
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,29.1661528506291,37.9008379287433,22.7046003070066,29.1398981070592,36.0738173171225,28.7363933166861,28.608620977253,37.8345709558296,40.4139464881116,39.0025987827847,28.8136518724485,29.8624649967684,30.1456406981574,34.414390174193,21.397765097024,27.1805456345088,22.1721336272054,28.6177323459309,32.8046331536293,31.690043679229,NA,NA,NA
807,"MKD","North Macedonia",NA,NA,NA,NA,NA,NA,NA,49.5880720451636,55.6908737528418,47.0761265875608,51.6413658090224,46.5201886703873,43.5898941210402,51.9409387238208,47.5680908843541,51.1802582746647,48.226537806949,45.636061431458,56.5284781781459,50.5881841394086,49.8233558255117,43.1549908287071,46.8841939018414,37.2819090916297,43.5994577913283,45.6107479890997,48.0877290280161,NA,NA,NA
578,"NOR","Norway",NA,NA,NA,NA,NA,NA,NA,69.1908933912157,67.593495730731,57.154647100141,55.9109888501631,60.2468982861872,55.7640095640349,62.6999097795161,65.76000751801,58.4331584257166,59.8219876570052,46.7555608232786,52.4177289923555,50.0825751784514,61.3170699501453,43.6626081632737,39.90001164115,42.1097700680238,37.3977366494474,46.7513623917284,47.6648437429134,NA,NA,NA
512,"OMN","Oman",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
586,"PAK","Pakistan",NA,NA,NA,NA,NA,NA,NA,28.321410695278,25.8051903925329,26.5017573247808,21.8517127103975,28.0501523875709,28.6399216430983,26.6448055295827,25.9885848566409,27.0422883278427,26.6873375123989,24.4061951566845,24.1442241146663,18.6663332452819,20.7023407439958,22.8643178142264,14.8161718633581,17.8146945663233,14.7682364539346,13.4782056056296,19.3463555386387,NA,NA,NA
585,"PLW","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
591,"PAN","Panama",NA,NA,NA,NA,NA,NA,NA,70.1638451098371,66.9892809197543,68.6951657730128,69.8855039169753,71.1074607248321,67.7654749961966,68.8133276580567,72.5212921195757,68.9168230377158,68.127571393593,66.7353503642147,65.9620979714464,63.4550734175507,69.2874506977995,64.3676323616479,55.1665366078035,54.2597747783469,60.8320250176955,63.0361598213391,65.9954131685224,NA,NA,NA
598,"PNG","Papua New Guinea",NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA,NA
