"code","iso","country","GHO.ind.1996","GHO.ind.1997","GHO.ind.1998","GHO.ind.1999","GHO.ind.2000","GHO.ind.2001","GHO.ind.2002","GHO.ind.2003","GHO.ind.2004","GHO.ind.2005","GHO.ind.2006","GHO.ind.2007","GHO.ind.2008","GHO.ind.2009","GHO.ind.2010","GHO.ind.2011","GHO.ind.2012","GHO.ind.2013","GHO.ind.2014","GHO.ind.2015","GHO.ind.2016","GHO.ind.2017","GHO.ind.2018","GHO.ind.2019","GHO.ind.2020","GHO.ind.2021","GHO.ind.2022","GHO.ind.2023","GHO.ind.2024","GHO.ind.2025"
428,"LVA","Latvia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.6146967249106,51.8029955328571,49.2884249241693,44.5847873484071,33.9469879369378,34.62054931125,30.04040746448,29.5810314540943,36.1873924753851,44.6521788508997,53.4569602386661,NA
422,"LBN","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,19.4767331424964,40.5102273846361,41.4331438920511,41.8175129340796,NA
426,"LSO","Lesotho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0811904847657,28.7561408368014,48.3807080945107,49.9450138351553,62.0023601078784,72.5247253889961,97.4067844331474,51.3377988723639,30.8449123835714,27.0181477623279,19.9628878377714,NA
430,"LBR","Liberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1.79352952929999,3.10802436031356,0,0,0,NA
434,"LBY","Libya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.554425918923,49.8662201367621,45.2996429069838,40.3643950032736,36.9030006816381,14.6477972486586,34.7429587418579,37.8310797941082,21.2136092606979,15.7853600245379,3.86840138612072,NA
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.6063165334228,42.9147118386624,47.8723738828407,39.1212966928333,33.2837043086993,40.0764319379244,42.9800683586497,40.6420277005229,44.6173787495544,57.7784692442076,67.3437944402935,NA
442,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.5127864840384,89.7112203114166,93.3212733207929,93.2379744591316,85.5855613589614,80.5009950792436,94.6663192509903,86.4569507537616,98.2782147739266,100,100,NA
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,38.8909563724275,12.3493342577286,0,15.8388424092421,1.37012309742499,23.8947197147057,62.8881796084839,100,97.2574542040962,82.7209319812836,NA
450,"MDG","Madagascar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.689292243150732,8.48454539348144,11.7384862039614,13.6641640038922,13.9406322474979,11.1405258636107,10.2922003494929,7.77052528386429,NA
454,"MWI","Malawi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA
458,"MYS","Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,4.655791016815,5.03162102141073,3.82509506423143,NA
462,"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA
466,"MLI","Mali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA
470,"MLT","Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.6753680054701,100,100,100,100,100,100,100,94.9095930985154,52.7898693497854,14.6765939575664,NA
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA
480,"MUS","Mauritius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,2.66999246611714,15.1941457103529,19.533247135945,18.0905471446371,13.8508317780786,NA
484,"MEX","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7137568812714,24.3090315922936,25.749919967675,29.7652373650057,31.6690330714864,36.6644021347524,50.0871626184319,51.4416399433049,47.2693230258248,41.8420351461337,37.0472116436661,NA
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"MDA","Moldova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.38595560652,24.8582419269857,15.9291210421514,6.56533907928716,0,1.41297505673788,4.92950018441572,1.09815756769858,11.2167783232193,16.9085068349607,25.0000980912279,NA
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA
499,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.2567176746459,44.4639286895103,54.5036852992222,54.4893901069411,20.9648481056172,30.5678476715107,16.5686245753864,7.03692316682501,5.97036419073072,11.4742585470507,22.0504769091679,NA
504,"MAR","Morocco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA
508,"MOZ","Mozambique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA
104,"MMR","Myanmar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0335496431329,11.1036717747193,3.62598410682928,0,0,5.31590423027858,9.88466401018286,19.3289757716614,32.4322826078086,43.8775514033806,54.9684839319999,NA
516,"NAM","Namibia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.11103761147358,0,0,0,0,0,8.61248269733285,17.1654032427171,10.1112219728,7.69420683846715,1.34232809439857,NA
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,5.82853438986429,NA
528,"NLD","Netherlands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.1220926437981,68.4659725812118,63.9114787542851,61.1560309063407,61.9242875379566,67.9901048836633,73.9142029976175,78.2041159417898,93.6872357571969,100,100,NA
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6497198936566,40.662637179786,39.9188157516626,37.6697909434351,35.9663189609459,36.8559843848606,41.882853492766,46.09778017233,50.8336671866242,57.8903210834804,59.3645872193762,NA
558,"NIC","Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2.38342895196358,8.73691171515573,14.6348896941586,18.8178819205907,NA
562,"NER","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA
566,"NGA","Nigeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7265066957607,0,0,7.74506172412929,20.9555054440393,32.2075417796993,37.0131826165432,27.3278665643343,28.7853128956614,29.3687167264393,23.8672253423229,NA
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"MKD","North Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.166294106105,88.3814747511554,100,91.6262860638654,88.54325567236,73.0886082555814,70.1510154936046,59.8539954467964,36.7439410300677,29.3142766368929,32.861996413665,NA
578,"NOR","Norway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.3813202189499,40.2657890636871,41.5496781293541,38.4223626355741,37.0988195035501,45.8594246973881,50.2593085800232,55.0592329364891,59.6618190967928,65.9913819120645,72.2359485768893,NA
512,"OMN","Oman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,4.03927626098215,3.250737452905,0.24915069522072,0,NA
586,"PAK","Pakistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA
585,"PLW","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.7280319722178,91.1660423208227,89.7051531730714,75.1264649837285,85.9271081416206,81.3179275238067,78.8272797038941,67.0247964473783,34.937526602175,31.4087402263871,30.79226322886,NA
591,"PAN","Panama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,12.8160392277071,13.3318071170164,47.6396359624151,40.2130944510914,30.7354435964814,12.4214070847357,0,NA
598,"PNG","Papua New Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.4434965218139,58.1810290536409,18.7243252776657,0,0,0,0,0,0,0,0,NA
600,"PRY","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,3.50639908817929,10.4794847917143,20.7696384394879,31.1281811396736,33.8654948400043,NA
604,"PER","Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA
608,"PHL","Philippines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA
616,"POL","Poland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.2719261319492,57.2026745128622,50.6087250162729,40.1793933060664,34.1608503588114,40.3743824612074,44.7508882745124,37.9309723131631,38.633660442494,50.4972220264521,67.2625992210467,NA
620,"PRT","Portugal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.7580127131844,46.6956902460921,40.8404790210605,37.7835531298668,36.1821356364386,31.340137271465,40.2581858001441,54.3951015623649,68.7903009352121,89.2223420929868,100,NA
634,"QAT","Qatar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,9.43681695908428,6.23117187292142,0.940515457546425,0,NA
178,"COG","Republic of Congo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2528853351072,30.3550885730743,23.11812917269,27.6866339167129,26.2582750908107,28.3276309204421,24.8150929183322,21.7914927697336,21.5208320047543,18.8293561908357,16.7437006465479,NA
642,"ROU","Romania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,89.4059305806689,61.5353050547429,60.9059866853966,64.5458077398306,50.3435395530178,44.698999960051,55.7159904307393,60.4857581599118,NA
643,"RUS","Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.0517558075279,22.54922115133,23.7702738321679,22.4268425693386,16.668374223195,20.6866442864571,25.0879057484707,24.2932240251136,21.8802662796771,21.2227964953479,20.0352498248764,NA
646,"RWA","Rwanda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8618973708971,22.7243040092179,27.6896533036528,24.6149643106714,19.4294666791457,10.7301068512607,10.3922360609221,10.06530161973,9.53960093228356,12.10035795273,13.6215973108307,NA
662,"LCA","Saint Lucia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.87208036188714,7.12126063439571,15.48875134366,16.8054876738129,16.4100779745936,13.6794238077064,12.4546664659693,9.96693277537501,NA
882,"WSM","Samoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10.8726676241229,32.5494563391122,32.564280258285,43.0986577961244,53.9474644093195,57.6598472934371,NA
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1.83674625480643,18.33900385072,25.1919839530121,NA
682,"SAU","Saudi Arabia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,3.71681227160072,11.2235530302343,NA
686,"SEN","Senegal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA
688,"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,82.9152664001192,53.1409050455883,45.2720229452073,40.410609080151,35.4480044629536,25.1104895075486,24.9422126846557,25.2516958720693,45.5126064007915,NA
690,"SYC","Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.00806747564357,0,0,0,0,0,0,0,0,0,0,NA
694,"SLE","Sierra Leone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10.6166823220286,5.25290115775714,3.12775288434072,0,0,NA
702,"SGP","Singapore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,4.2152846667807,4.24287853200215,9.74072721804858,11.5025103361486,9.31984242879001,NA
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.0042603246846,87.2661526929745,76.4235029472931,63.90527293683,48.6555785961394,52.7495812805414,57.342533670336,43.0351920654221,48.3041642268101,53.5001675728113,68.0431561884935,NA
705,"SVN","Slovenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.9467896709355,86.1490744821602,80.9329925385686,91.640581899212,72.6364659624098,70.2219133840483,72.4218768189091,65.9286821298271,64.2723689098511,67.8363040610626,72.5106362633078,NA
90,"SLB","Solomon Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,12.5612713307336,29.3228585025579,40.5155578832909,45.4952601824591,46.3817341836121,42.2525520093477,37.3633684601594,23.2518574203871,15.5362939945286,NA
706,"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.9538242127014,15.8341263172693,11.789288401,14.4847909318443,15.3983032992679,15.1811325078772,14.2770099003857,14.499219772715,14.84768946798,14.9705560388386,15.6609763318207,NA
710,"ZAF","South Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1235484409914,31.1709150033329,40.5412232587865,46.9686704415146,41.4604015610423,36.8037768784364,41.6973380608797,41.8902494543171,46.7916239406326,48.4019437451871,42.5151039151869,NA
410,"KOR","South Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.89713631291859,16.5845219782114,30.3844429406914,35.6729263193586,40.8003722951939,47.1351649790833,53.2818652622164,NA
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.2432935516557,68.0776899314139,74.2559556096471,67.3025423048249,60.3133840723359,60.2973260629269,77.5662596097232,74.3429450347882,68.9584152547664,82.2958868105096,85.1277320514203,NA
144,"LKA","Sri Lanka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,8.091389972785,28.4377792180414,36.7449037540019,NA
670,"VCT","St. Vincent and the Grenadines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.63726942819,29.8517127513757,35.6963648021529,45.8893888009254,46.0618194587937,33.4867131760221,32.891502759045,37.6414396875981,32.0140015662514,35.1959371834043,20.9295942935757,NA
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2569005846593,26.2127104101886,26.2412190723986,22.4620803380743,14.3325088866736,7.43466041712429,5.20938589422644,6.39804563775785,15.7747632575564,21.8881314257729,35.237893058975,NA
740,"SUR","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,16.9428756173693,41.1820780459262,47.2997623405533,47.6833869708904,52.6757292387999,45.9443202370267,29.1071064727243,NA
752,"SWE","Sweden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.2603246811176,92.4471640869289,87.3220473293866,82.0691089358832,79.8406016867482,84.7590431015937,81.3715986682164,72.554652128074,73.7780077702387,72.4570852011047,67.7925759525605,NA
756,"CHE","Switzerland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.1939531205454,65.1421944652251,64.3586714168252,70.228561009168,71.8464876724912,72.8935333974168,73.2518305237964,72.8776589278437,77.4830023758514,73.8481409995187,74.564786735441,NA
760,"SYR","Syria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,"TWN","Taiwan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.3267969477087,53.1118437311584,44.5690344350754,30.7777284060771,24.0501277615843,30.0573743230021,34.4857275905843,31.5559631618736,34.7951311450807,40.1347891940368,44.8824830050864,NA
762,"TJK","Tajikistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.61410801438214,0,0,0,0,0,0,0,0,0,0,NA
834,"TZA","Tanzania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA
764,"THA","Thailand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.277501576203562,9.87463786709928,18.3795721574336,28.2946685847693,30.8856035256836,35.0499909872764,36.4176607305736,NA
626,"TLS","Timor-Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17.4887386362593,31.0863772236943,59.5046449862166,83.2116029977864,78.8113627820171,100,100,71.4299468438787,61.2993486550005,55.1496950336433,NA
768,"TGO","Togo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,4.1195949184207,0,0,0,0,0,0,NA
776,"TON","Tonga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.9899204477855,50.5197866660384,23.5036869541871,7.54183878229856,4.73539774634143,0,0,0,0,0,8.88784886609429,NA
780,"TTO","Trinidad and Tobago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.14047896950643,25.1918745517278,50.8769826838897,59.8411828108374,64.6475002205537,68.6079350802969,64.2917864104233,45.949989460266,42.8273880249776,44.4877724671139,48.0184775787742,NA
788,"TUN","Tunisia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.45650083300499,5.45730820909857,13.2365146352814,20.4989647141164,26.0223203411886,29.2264277331464,30.6062193026914,28.4420182228171,NA
792,"TUR","Turkiye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA
795,"TKM","Turkmenistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.77568991627284,5.78257419996571,27.1699077643107,39.3739018685428,20.8866360487286,0,0,0,NA
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2.63353344771643,9.83145624981927,NA
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA
804,"UKR","Ukraine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.7607611717662,50.7721073571512,40.6988272754643,40.9470086614988,42.0718850740544,50.6968443634811,61.3242422891199,74.4772313297534,90.9678663195109,90.2889732709277,80.012478683563,NA
784,"ARE","United Arab Emirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10.6166663207086,21.748506668325,28.2436811571857,31.9684634670371,31.2837318661971,26.5163604774629,NA
826,"GBR","United Kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100,100,100,100,NA
840,"USA","United States of America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.0719730435758,66.6074891247186,64.9191145100899,57.7269040324074,47.4387046671764,48.5897803706358,56.7947287114556,54.4183021502939,55.0115441576546,54.2683885382784,49.8760562208951,NA
858,"URY","Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.17062319753,41.1344986713309,42.7778558798816,51.8416431159764,45.7979324196231,39.5752158428543,45.1063378072936,35.5100507397972,29.37824027037,23.3533069946314,15.6907440323257,NA
860,"UZB","Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5090763844201,44.0594199998698,35.4641846815364,31.0647992731371,20.9073690257993,26.0818011345171,31.044061395885,19.9367097053964,8.77750854691214,2.12182215346715,0,NA
548,"VUT","Vanuatu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,45.2138028897211,84.4277973236482,94.502195418716,100,93.5277030809216,75.5883724202076,66.5368854118665,60.8629978255215,37.6043975968749,NA
862,"VEN","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,"VNM","Viet Nam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
