"code","iso","country","HFD.ind.1996","HFD.ind.1997","HFD.ind.1998","HFD.ind.1999","HFD.ind.2000","HFD.ind.2001","HFD.ind.2002","HFD.ind.2003","HFD.ind.2004","HFD.ind.2005","HFD.ind.2006","HFD.ind.2007","HFD.ind.2008","HFD.ind.2009","HFD.ind.2010","HFD.ind.2011","HFD.ind.2012","HFD.ind.2013","HFD.ind.2014","HFD.ind.2015","HFD.ind.2016","HFD.ind.2017","HFD.ind.2018","HFD.ind.2019","HFD.ind.2020","HFD.ind.2021","HFD.ind.2022","HFD.ind.2023","HFD.ind.2024","HFD.ind.2025"
70,"BIH","Bosnia and Herzegovina",11.1643290781616,11.7703596670561,12.5709358445119,13.3416503450638,14.0661742465359,14.7407432066167,15.5961370639758,16.4714688975503,17.3072697858996,18.0436669669264,18.8689852654058,19.6324763729681,20.5439641496248,21.369985596979,22.181622287409,22.8865060816237,23.7476613796257,24.5200834994873,25.2020584619189,25.7560444157413,26.6014775668363,27.2521371946749,27.9197837358147,28.6434593226485,29.6286424774783,30.8062932800806,31.8202512477268,33.1036127609239,NA,NA
72,"BWA","Botswana",14.1060134798401,14.4135627609918,14.6613394894197,15.2194208055189,15.5758664259941,15.8197892407696,16.634391179963,17.8135880646353,19.019661984366,19.9551660732234,20.0651800544413,21.67203275079,22.4397433365447,23.1418203711407,23.9355519889849,24.671663906138,25.4144077780707,26.2417549611493,27.0713647046482,27.7526004337032,28.5531557240363,29.4349131448519,30.1462023918682,30.8491184415204,32.0958853094124,32.577122312916,33.2275659392464,34.5906264501897,NA,NA
76,"BRA","Brazil",25.813717329265,26.7841524850997,27.439700345781,28.213503221947,29.0312868399046,29.7447045507615,30.4690043211268,31.14144858409,31.9399341904537,33.0480819963014,34.1038063806437,35.2353901344074,36.408221205021,37.5546313402307,38.6915197070624,39.7946700851174,41.052231285276,42.2570818345716,43.480340772252,44.3588634612046,45.0010532264483,45.7308077890192,46.4055066352592,47.0329497598259,47.969736375336,48.5491630728882,48.9699914455656,52.5835228860245,NA,NA
92,"VGB","British Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,"BRN","Brunei Darussalam",53.0575145411635,54.2613672941066,55.537706341429,56.9188347489551,58.2046106442747,59.5647445186099,61.0150130363022,62.5080637400284,63.9562465731361,65.0612651183544,65.9924679860825,66.8206696431676,67.6060496747586,68.2435214618114,68.8043201650028,69.325938313724,69.7532211960049,70.0158780260857,70.3942579302803,70.8031522333108,71.5913694836407,72.9821584775882,74.6977336594794,76.3534220557387,77.5964347252076,77.9723939834294,78.0091975609358,79.0996667527204,NA,NA
100,"BGR","Bulgaria",27.4122454914344,27.1217396163658,27.3038764812395,27.6897053651749,28.1040929858677,28.5962846045368,29.2004086457835,29.9007896330199,30.7686514870441,31.3595312299458,32.3391969852237,33.8649000419626,35.5797153969893,37.0821853913757,38.4871238010141,39.6776292515752,40.9311821337636,42.0454788760761,42.8984175528931,43.8212147712011,44.8292330186897,45.6545758485499,46.6171105453668,47.5484362455578,48.3944406371992,49.4181336211241,51.1093510265678,54.6107586856398,NA,NA
854,"BFA","Burkina Faso",4.5459944140207,4.82091707217393,5.05774751118976,5.26849358639008,5.25261022509299,5.72856424347957,5.93072322902171,6.47390570374716,6.84931980741669,7.12276864176204,7.40659211741021,8.0048215922295,8.4391528460895,8.92412644196395,9.30715971540133,9.68619300609288,9.82981044078115,10.1879015286779,10.495799308346,10.1079871652289,10.2163900993896,10.3952394086061,10.6342224999825,10.8944250274399,11.6373507158743,12.0397888800549,11.6223610647455,11.3096500944356,NA,NA
108,"BDI","Burundi",4.12502026068107,4.30737448075965,4.61183451039135,4.85692759572972,4.99325753291778,5.2672758380363,5.36936202627173,5.50117183716921,5.42572095642458,5.454504385574,5.54387710629425,5.56782590119853,5.58904518228819,5.64453354200775,5.63063945041856,5.58384355992862,5.63014954260161,5.75011914667112,5.7534730927526,5.85224306707816,6.05409135381234,6.20815846211322,6.41397692717423,6.49902760737149,7.12784295297645,6.87104010419927,6.75986054127615,6.43612678146411,NA,NA
132,"CPV","Cabo Verde",11.5246859196958,11.8127475923749,12.172703008051,12.542999195208,12.9864163175433,13.3629814394545,13.7759943825146,14.1969598281761,14.6316484823001,15.0523068854252,15.5771524903661,16.1304168915911,16.9000582233108,17.5911956582438,18.234474966173,18.4630569119949,18.8756042746893,19.6499663523843,20.2528463793085,20.44215714255,21.0055561774347,21.3276490941319,21.6732930722148,22.1122025113704,23.3450109893381,24.195658542249,24.0900280748723,24.9654010451191,NA,NA
116,"KHM","Cambodia",0.925940432341918,1.15611955915232,1.3108552402752,1.69505188067332,2.17125864417572,2.46760320509289,2.91208536388598,3.50565788485379,3.95447398073088,4.37401621791382,4.96808239505874,5.3045761966046,5.76153815327578,6.2010800257703,6.60337177329131,7.07378985309474,7.34969143746548,7.65711272022683,8.13869465435728,8.47892632083048,8.80476722690739,9.33190010868445,9.66477118054956,9.97864248986062,10.4597324406234,11.3524006956617,10.6891997062208,10.2506348058134,NA,NA
120,"CMR","Cameroon",5.31195020906301,5.39473863638628,5.40395649207093,5.46617272219895,5.3785950368372,5.66399622692535,5.65603102786454,5.94553916761032,6.18111790981925,6.30256156216879,6.21321390840131,6.40561675193472,6.31898164868943,6.26914692414542,6.24424261486725,6.40402962174979,6.61609012125324,6.95150745669116,7.29984243499547,7.19936512800926,7.59285682416325,7.86497680370231,8.03721568505928,8.3192145497501,9.01581417635843,9.38815806127965,9.457293746267,9.26729684153264,NA,NA
124,"CAN","Canada",89.5827373636439,89.5886630543431,89.7103410953328,89.9398225926126,90.3295674495015,90.7621869647087,91.173054987538,91.7374193971063,92.4301558777283,93.1348273613987,94.1744512977077,95.427321356363,96.9732349878973,98.6312696764658,99.9976243025552,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"CAF","Central African Republic",0.138258335422435,0.429636904240326,0.509269637062175,0.624588381279864,0.914032191672405,1.09500750032502,1.23456489236949,1.5054828387434,1.72606258184284,1.91035645501051,1.9369464583241,2.10335513927842,2.34710454956151,2.41950181530007,2.2753125751057,2.27101751528397,2.43654661956964,2.43234644007143,2.50625928383388,2.38950002524874,2.45711872792779,2.3770283512282,2.50800433400327,2.49809992421977,2.80659315995671,3.17430030260547,2.51630302412123,2.32394213757507,NA,NA
148,"TCD","Chad",1.73927667570634,1.79871250603016,1.87698077046704,2.00710591263467,2.00458150855957,2.04053025068878,2.12100618949827,2.29899971258426,2.45482309755462,2.61035199941651,2.72090233394849,2.77942483648167,2.94252610243177,3.09548245793138,3.1577516822329,3.27687087547272,3.47195303903253,3.6732521350679,3.90520349847976,3.64835103534682,3.81631958214419,3.86571873543436,3.85403165809986,3.86503696464655,4.29895512657669,4.57867252098919,3.99967301087091,3.9588585860601,NA,NA
152,"CHL","Chile",27.6883670824826,29.219671900963,30.4096201639998,31.6135051438264,33.1668790895932,34.1242310568297,35.3324786103219,36.3341785213596,37.368275891863,38.5710500378607,39.8520460039847,41.0040720931317,42.6003837202294,43.9094509590893,45.0516518705207,46.5231406788411,48.0323065869982,49.4578185542959,50.8937283461267,52.0781167123729,53.1072721619075,53.9021605266441,54.7333652791659,55.4973979796805,56.9833342860137,57.9781045343554,58.5353002733371,63.253512908533,NA,NA
156,"CHN","China",6.60347264473889,7.09082466795287,7.57848621951692,8.07870571599467,8.55780112138062,9.12670538259823,9.85955435933455,10.6403884837547,11.6139109390902,12.6811861010738,13.9209576118303,15.1286236724488,16.4133492697578,17.7283689123987,19.1641803096601,20.6718592275486,22.4045813349707,24.0213693042675,25.7116674648641,27.1046805291189,28.179195364444,29.3524388291763,31.0081839134115,32.8548549930112,34.7509763818,35.6754365403704,36.837625149735,41.7879682546365,NA,NA
170,"COL","Colombia",28.0536704023918,29.1399907034105,30.0645659228216,30.3615729648985,30.9735787885881,31.5968900445943,32.1104225564357,32.3903162978604,32.7770344270455,33.1779673045813,33.7843589551799,34.8259160329283,35.9256053037705,37.2935055260528,38.5397585764192,39.9083763494258,41.4219854598719,42.9597953984046,44.4607759352289,45.8049411300438,47.1039171011513,48.449527467162,49.6717613773322,51.1032235829035,52.5798372170476,53.557607451851,54.4919682532058,63.2835924357527,NA,NA
174,"COM","Comoros",7.35638753550742,7.83156363824033,8.00598860176571,8.5024880829485,8.55858711809465,9.11446082175979,9.25308442322709,9.68554819593038,10.259733546753,10.2688177819286,10.7422098481048,10.4034899458282,10.6593252106755,11.097923245229,11.7649298819657,11.7661127842664,12.0130269164092,12.1263537053123,11.5760053415364,11.7253667407157,11.9598270655532,12.2458052873291,12.7132831538237,12.941576205852,13.4325084173526,13.719302720247,13.870700247398,13.5651668261124,NA,NA
184,"COK","Cook Islands",25.1365314573769,25.6470797248169,26.4393670596336,27.1962481319003,28.1456539248253,29.5253780473017,31.3617534709839,33.6447939626179,36.0272856381123,37.9798154289201,39.4972481928151,40.8982418132148,42.191602290781,43.3424276584551,44.2997873613305,45.1328000589412,45.824864514621,46.5262379843329,47.2549249853249,48.1231848275624,49.4377908420775,51.4974447785119,53.8975482931082,56.2905758074719,58.2859263300312,59.5508473758545,60.2670069354316,63.7265949760997,NA,NA
188,"CRI","Costa Rica",32.3732457892998,33.4800308464071,34.4309530470071,35.2588035135456,36.1813552642528,37.0926070911761,38.1555342049636,38.9822382741723,39.8767724346039,40.8882901763103,41.8587049427602,42.9933752442064,43.9853537326411,44.9416308559066,45.5640209074348,46.4808856278874,47.3378714113269,48.1781906956195,49.0149727904029,49.8815222716162,50.6509873333227,51.3752236271102,52.2374576143255,53.1184458748601,53.9557294093852,54.3719942953267,54.8311481344137,58.3209514858735,NA,NA
384,"CIV","Cote d'Ivoire",4.26451217527651,4.34426373153997,4.43943402131619,4.60330534047553,4.64899130867641,5.04128448350797,5.22679855224206,5.61982824216575,5.81986655466834,6.01581991339167,6.07229332682716,6.39957342295988,6.6087271329355,6.92947363260623,7.25722290032866,7.30316119916156,7.05515123708378,7.04064781327583,7.26126832074928,7.00193586722781,7.42577591685902,7.87818577880572,8.33879586224529,9.01439968783902,9.58578690977878,10.2246429083419,9.98409311757867,10.0116794511516,NA,NA
191,"HRV","Croatia",37.423400180156,37.977356055202,38.9646346224471,40.1191879298939,41.2995161721184,42.6790615868049,44.2187148757421,45.7677658805967,47.9507736690181,49.5827670998888,51.0980187661134,52.5784892878921,54.0384236791953,55.3165859895813,56.4233076148195,57.2492708775827,57.9830678640572,58.6258910239506,59.1329687687688,59.5931904821794,60.4256899560132,61.0315660354728,61.9592774796979,62.7527622013628,63.4461894733343,64.3534155488111,65.6454460345808,66.1655901347639,NA,NA
192,"CUB","Cuba",37.3676903980216,38.1301410828228,38.8241662311943,39.6096222613535,40.5900747632376,41.494739877999,42.7051250631627,43.5573039202309,44.3929534864319,45.221015389032,46.4408109224838,47.502494593107,48.4989912139417,49.5968068420664,50.6756009296043,52.0553934860357,53.287758274966,54.2945962407079,55.2162412725193,56.0376911295509,56.8253065531869,57.3746114780759,58.0656271135954,58.6776937183227,59.206826190775,58.7529326150871,60.7206693342978,64.9938379030942,NA,NA
531,"CUW","Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,"CYP","Cyprus",74.1845340088537,75.974294736321,77.9204830453719,79.8351707753334,81.6802572314964,83.4290374405043,85.0921879498911,86.6859850733651,88.1399061400815,89.500592594749,90.5473236675406,91.5723530553335,92.6283645322839,93.5571789410413,94.3167500433114,95.0805259985469,96.0224587730846,97.0963648592534,97.9286991836259,98.7783690446733,99.5983353287489,100,100,100,100,100,100,100,NA,NA
203,"CZE","Czechia",64.6238574720001,65.4038680453371,66.4765039129006,67.5520356511004,68.7197619684579,69.8080921296041,70.9556380358603,72.2215264528427,73.7079471586228,75.0255072690827,76.4115995127898,77.5622164429891,78.7558320959646,79.7555165492948,80.6789989811938,81.3804455686715,82.0369419647094,82.6084810454091,83.3721167234992,83.7352443565935,84.2788719572703,84.5709989843459,84.8767976528281,85.1535235466804,85.1179907127504,85.2902310670026,85.2955803666486,86.9234544957203,NA,NA
180,"COD","Dem. Rep. Congo",3.75978198777861,3.91889893102045,3.89947526554727,3.87424367948337,3.81911233598352,3.9028595009097,3.95355007116144,4.00666972083646,4.1725077639227,4.31425448963171,4.38634319700492,4.52158712267494,4.58917453410952,4.67388089833572,4.78897665102915,4.88090602654067,4.95144787499748,5.0201294087198,5.03973898026135,5.19306347201955,5.41304700729457,5.57936362308288,5.63321827225882,5.78102260942961,6.13281525494294,6.51916066818711,6.37783027251254,6.29164496831679,NA,NA
208,"DNK","Denmark",94.1743656380182,94.2225950603176,93.9408396718396,93.3591460925672,93.1336690664146,92.3645601387478,91.2907009206623,90.4344135642481,90.1353436103999,90.2573438122025,90.5061654999986,90.7655138146984,91.2082204617209,91.5121563214213,92.0706149209253,92.8185403657049,93.5904601497911,94.3810179489404,95.2755390073574,95.9021695508354,96.6576525184581,97.4873315976378,98.4150076447235,99.3901751398899,100,100,100,100,NA,NA
262,"DJI","Djibouti",13.2928768915278,13.8381792129089,14.2352811667079,14.7736995197706,15.2477149653841,15.8206266156773,16.4511982006014,17.2758763283807,17.4770966301233,17.7460071605924,17.7982251915672,17.7924004034913,17.7968031402034,17.9058418513565,17.8834483254972,17.9406182907639,17.9827398063274,18.1529340542351,18.5433740091464,18.562175173566,18.8159940284421,19.0101686746366,19.5994802750488,19.9657238322644,20.799162795846,21.0092842158789,21.1712007689574,20.8832051728165,NA,NA
212,"DMA","Dominica",22.4644756803952,23.3157667790807,24.0257626686631,24.8556028734657,25.5656469932798,26.2608826074468,26.8791499431614,27.4280242468922,28.0794399567757,28.7890326464623,29.5274069205065,30.3252324296611,31.1787906883978,31.9906560475751,32.7314297262984,33.4868256551749,34.1936741865393,34.9382607187856,35.6526419118328,36.2354668183253,36.7504354399696,37.2097853285763,37.6635663954554,38.0494158570375,38.4277508487328,38.8931513250184,39.1908199827998,41.4198774853836,NA,NA
214,"DOM","Dominican Republic",19.4703689003707,20.44562969971,21.4539629473394,22.3844023465798,23.1609727962661,23.8192029452233,24.4756061132157,25.0777759905352,25.6313710403283,26.2203037702456,26.8231161247827,27.4602730872096,28.1126104360444,28.7403207999271,29.2885879305001,29.7039986096551,30.0806505431531,30.5253468572868,30.9998756189864,31.3790546563192,31.8214359972461,32.309288998181,32.7624595138755,33.2585717433323,33.3430989397315,33.7355702413464,34.0245519976823,35.0260834772807,NA,NA
218,"ECU","Ecuador",29.0468888773625,29.9618727178059,30.397514706747,30.7877010386665,31.5799455154429,32.3290679471406,33.0378782096448,34.1883480685892,35.0777854964577,35.8293649000282,36.8046288457548,37.9026724157101,39.0542860980107,40.3557256981925,41.4671398294511,42.6035962193558,43.7555260196878,45.0025290954639,46.1165182535896,47.0598716805216,47.4303137643041,47.9102388597196,48.450434772306,48.8585897520924,49.3658487640492,49.4085264256173,48.4870393764888,49.6808503129406,NA,NA
818,"EGY","Egypt",22.2705811066398,23.6448403407889,25.1009232219104,26.8157188296726,28.5782285935295,30.0747944799266,31.7446574400108,33.5568462382769,35.7733345291534,37.9161953018645,39.666795750339,41.4776663450998,43.4234090629627,45.4694865070468,47.2839280191212,48.8052773518033,49.8254653626388,50.9693677779652,51.6002173712524,51.9261880836363,52.7100573911996,53.4354437503428,54.0680299948763,54.6838195917225,55.2614369563865,55.2904791356188,55.1542574764019,56.3906747069319,NA,NA
222,"SLV","El Salvador",15.7324163878232,16.407994318581,17.0744478689757,17.8325782832445,18.5540400984952,19.1235545149531,19.7278588048309,20.1411435921201,20.5181662245063,20.994367221683,21.5751453048552,22.2488897935169,23.010137019937,23.7231523617508,24.6179255250272,25.3918766511758,25.8681187374716,26.3582768477023,26.8473589811272,27.362835081644,28.3790512711573,29.1718867211428,30.0881205126756,30.7608403972928,31.577405066771,32.2001925240684,32.6656477390606,35.6147289238445,NA,NA
226,"GNQ","Equatorial Guinea",4.96706850489831,5.91263939272956,7.13630416624059,8.43613265390198,9.82208431602452,12.0608036144498,15.3868019773216,19.688527049238,24.4986616715826,28.3283766126825,30.8136385163284,33.3367999655393,35.607618839242,37.3100444532229,38.6832399847881,39.8130014307616,40.7636840392532,41.5970730891461,42.1175321908828,42.4354178200965,42.84429084162,43.2406675976951,43.7942889786848,44.2687768385796,44.5374963840232,44.3643331420962,43.4775344702657,45.8436847110684,NA,NA
232,"ERI","Eritrea",6.11010887725048,6.55665483561147,7.00279992524277,7.35695033706344,7.58669933720313,7.87291234428727,7.94579318040894,8.17440384454456,8.17818886236469,8.27522323467471,8.2894628830615,8.20237582094093,8.03605521818574,8.03009256658021,8.01590797008743,8.12604040434164,8.22201229196664,8.26882088715955,8.61533989335976,8.59801444352833,8.73630190053717,8.84156531887827,9.02080908120583,9.26736603718508,10.1480731159095,10.3086685885439,9.8399254471735,9.69688502058504,NA,NA
233,"EST","Estonia",31.6245046898105,32.4283121411953,33.10690648412,33.9488975794294,34.8546087331343,36.0518287464431,37.54857479307,39.5185783223993,41.9283674838257,44.1118398766284,46.1404118504941,48.4036302674762,50.7672662003108,53.1393266079566,55.0721703527404,56.9911849863147,58.6825392753801,60.2609686384647,61.8087813326477,63.1332010870561,64.0784578625662,65.2514994698267,66.2384742653606,67.1806753322303,67.7496188361093,67.7217937162028,67.7967396963777,72.0484293668899,NA,NA
748,"SWZ","Eswatini",6.90154883893835,7.2596417159023,7.60986779200724,7.7991777527632,7.84412254690133,7.6469230124011,7.65751392243901,7.49366471483548,7.33721026157174,7.35382277163011,7.61943987402098,8.16855912294717,8.59865326786105,8.94471064809395,9.73528817274909,10.5534772868892,11.1022719483712,11.6850292262296,12.2599723541934,12.8149561632245,13.5299397193211,13.991803613815,14.3486563624185,14.7714326651924,15.8843364791618,16.3470897696978,16.621840148135,16.7577924214264,NA,NA
231,"ETH","Ethiopia",2.73187275632742,2.93113996816196,3.181832498871,3.42072211642153,3.66963420878334,3.94847200185451,4.17841915778855,4.52453433178808,4.85335167023813,4.94802136761304,5.09494089906731,5.18932361098416,5.29805392506569,5.56811562306424,5.81569790619093,5.97849689795349,6.27769600628291,6.55999363491367,6.72116005307717,6.99225143156985,7.27156263599349,7.42145341869512,7.58788066084225,7.84063035995955,8.72106468440469,8.92749206721946,8.70938626274719,8.61947411378911,NA,NA
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",9.04561516626018,9.2830422838191,9.53382550683368,9.77452531058125,10.0675896845731,10.3780341824256,10.6097638331954,10.8761257046036,11.2237127469711,11.5442533875404,11.8404580738612,12.1568840384906,12.4489283311801,12.7463638743021,13.2205487189621,13.8234944969857,14.5353991490642,15.3260001122255,16.187335273449,17.0478131138926,18.0105808394899,19.1141790830498,20.2062640834059,21.1786713319543,21.9357366584856,22.1868564115859,22.2781995395465,24.9103907064691,NA,NA
246,"FIN","Finland",94.343543388739,95.6240340558892,96.8198279474902,97.9538177686679,98.8985537338959,99.5969294283177,99.7771495861627,99.8894830326685,99.9989089398413,99.8803973288837,99.1642954317805,98.0069078703733,96.9369852580867,96.211835594815,96.0960981528539,96.7951813991199,97.9125187368307,99.412476428398,100,100,100,100,100,100,100,100,100,100,NA,NA
250,"FRA","France",91.2170012164009,92.0386269636716,92.5639206922114,93.1594098005301,93.7707124433239,94.1774080796218,94.3555259999777,94.4141758256222,94.9604048092465,94.9991659360794,95.1773860649911,95.2055223286785,95.1398070220104,95.1693490251775,95.3991805040179,95.6820874319537,95.8139804084551,96.1452580214293,96.5354909980891,96.5801431312976,96.9248407227507,97.2751282431366,97.5796329404531,97.8648982709498,98.1683598256217,98.1709616242821,96.9751855650497,97.7377150697324,NA,NA
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",28.0914083302299,28.6565200304199,29.367943894779,30.2707197944961,30.8463359176804,31.435947139089,31.9358466678622,32.5801605150968,33.2068237620391,33.7195655856527,34.4066516778536,35.1812677438689,36.0633764696109,37.0214803770666,38.1429564158043,39.1979172304927,40.2046750496264,41.0779344094389,42.0341965297769,42.7674729132266,43.6961508510945,44.6344775918409,45.4882678839299,46.2787821576538,47.4144994562432,48.4378162991119,48.7727585945409,52.4536464935507,NA,NA
270,"GMB","Gambia",4.34309239928673,4.61350834777807,4.41565842445532,4.13906001944264,4.89339922850512,5.54979107272122,5.72689196705184,5.75183949088778,5.09783219380721,5.01069881293166,5.35713351515021,5.55150350993728,6.11364966533047,6.2546898795528,6.67355615267418,7.59686191769279,7.66387174481324,7.77937792472434,7.26320883318319,7.39372743197892,7.01784885832171,6.21535491841244,6.4230207997833,6.13931309856456,7.06736984738312,7.50530983136132,7.13644999199303,6.90653944716357,NA,NA
268,"GEO","Georgia",10.4346136725821,9.62801737923748,8.93402105071775,8.31233998150994,8.13409525645339,8.37737720685207,8.90550349507318,9.87576762194146,10.6471489172549,11.3148130425054,11.995813604309,12.559556674528,13.2591215178665,14.5825108984898,16.0282819761813,18.3744561334574,20.139088247667,21.8956214784453,23.512418167925,24.9485792837839,26.3594632878376,27.6908804404944,28.7487605707645,30.1223950978771,31.0465383834119,32.2253997584808,33.5203078823105,40.6922779018105,NA,NA
276,"DEU","Germany",87.2291392236887,87.4919978611305,87.6265878622093,87.7381764375273,87.9282912928257,87.9010171659484,87.5588479722799,87.1519382889748,87.0352498110846,86.6458712356986,86.0249280641237,85.0321403760163,84.0875511690653,83.3946419221555,83.3095339823489,83.6309690555244,83.8736807988793,84.0565922900628,84.5903738176382,84.6665489166513,85.2196138642245,85.8557795304652,86.496513255295,87.301922975133,87.7481073668505,87.841289763487,87.6152187297636,87.6614111445411,NA,NA
288,"GHA","Ghana",3.70592894827573,3.92598757971636,4.16163785151468,4.47794150624314,4.62245922484563,4.91722472685137,5.16040038667769,5.55215922736025,5.76876024575463,5.8385988908408,5.83286977797714,6.10450772063054,6.32770068281066,6.58512145955414,6.82786542465242,6.85897017712806,7.16599087814311,7.80407492754254,8.29326830362744,7.99769185060926,8.19258796433284,8.33881809390593,8.49773680271518,8.7405604757364,9.1287175515273,9.54641015728424,9.31635857010667,9.6642412718099,NA,NA
300,"GRC","Greece",70.3005841592592,72.1350868268602,73.8762127422034,75.6706609808714,77.5437127912126,79.5041120882473,81.2979487097619,82.9931003312763,84.8149300914873,86.4518289381861,87.6715479778849,88.5624718294301,89.9554894616665,90.776789232413,91.5466903559035,92.1176199846516,92.8736693204752,94.0671127548822,95.1361516450545,95.7861606766796,96.5398260197333,97.1032958281148,97.9335073019104,98.5824724498317,99.2632546268127,100,100,100,NA,NA
304,"GRL","Greenland",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
308,"GRD","Grenada",24.9939252288353,26.1088660356735,27.2695638485682,28.6817223809588,29.9178692262623,31.0813261730257,32.3817422193098,33.6086858043581,34.8214365419806,35.812519583336,36.735377361499,37.5844490155951,37.9851035092822,38.5300501130576,38.8057232008534,39.1055110174967,39.313548804512,39.230163131295,39.3379770442121,39.6740113415801,39.6565611230433,40.0702219575974,40.4523501934016,40.823413077374,40.7510026712138,41.0096328305038,41.6250762278017,43.643547743626,NA,NA
320,"GTM","Guatemala",10.2140738359716,10.4988270480049,10.6884336180912,10.9233304190812,11.3840724850101,11.7803111309891,12.4549304914792,12.8059878529318,13.1059789936199,13.666443189556,14.0873170383635,14.6454992623462,15.182942975019,15.5395241005555,15.667849412532,15.7386568424979,16.0193245483826,16.1965218078776,16.3791739640874,16.4396880812382,16.7531963046724,17.2598534541782,18.0082816621407,18.7479869783672,19.6041159847764,19.5840280525987,19.7261499001584,19.8544329335796,NA,NA
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",0.191878360261384,0.488263693501239,0.780184886958054,1.10593207241803,1.4639675697123,1.84721001272391,2.22213508045503,2.54496746213438,2.69371556085009,2.93797262786013,3.00515397703933,3.18899979937926,3.35374942422665,3.57328899850562,3.64630888868861,3.76259619377747,3.89647484961266,4.05815260285893,4.04214121152268,3.86944171349261,4.039071748659,4.21006458483308,4.41875089168676,4.59371170342651,5.25317316928552,5.47044785017411,5.10536144253159,4.97717053446841,NA,NA
624,"GNB","Guinea-Bissau",0.0806659308573927,0.409614244391591,1.08606826245187,1.28340656046069,1.46316395405394,1.4870092766816,1.52174577646534,1.60618584411387,1.71191072998057,1.56779453325196,2.0368529333541,2.11169128030771,2.11239762130216,2.46805210405098,2.62544688189942,2.8084812757983,2.90424724090775,3.20081123903678,3.24226499106001,3.03416731880979,3.05213101459668,3.02558619690784,3.20518195804951,3.2962495715134,3.83973604997995,4.4000154939792,3.7975555988544,3.64559236005073,NA,NA
328,"GUY","Guyana",19.0467889386891,19.6546123842515,20.7739623214259,21.9256848278287,23.0372955060606,22.8258458398012,22.9465283130672,23.1549452442301,23.4582747442426,24.0022630063985,24.6874906609943,25.4471478552153,26.3269104940109,27.2515620663345,28.424452516889,29.5021748611433,30.5660678648242,31.7649976019387,32.6775756047749,33.6943808602863,34.7379111836424,35.7386192079198,36.6452703019083,37.4165842200348,38.561081668336,39.4679827556405,41.2272845679764,43.6114765771903,NA,NA
332,"HTI","Haiti",1.06298891187797,1.00666553624575,1.57603361856638,1.54670379768388,1.67617926796282,1.67135755680277,1.77229226693341,1.82744459540298,1.81217435363621,2.01234249607819,2.15860915876968,2.2382493131642,2.40802510311428,2.60046822375463,2.69621032106485,2.54992486062352,2.64726555635237,2.53586693480919,2.53575023181959,2.5702219840714,2.61385658956382,2.68966255163396,2.66069518427832,2.71681400974445,3.09391066893217,3.15283341144386,2.86228140119039,2.70583757706407,NA,NA
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",12.7343244278057,12.95380697571,13.2104036426948,13.3953099270768,13.6329423525815,13.8422381325803,14.0423191975194,14.227124102683,14.4190653554564,14.6650661190879,14.9296933963865,15.1975001231696,15.4183450484832,15.6137411336627,15.7306713178149,15.6590046143579,15.6876872825919,15.9063563818646,16.2217868440661,16.4973033488798,17.0498202950543,17.5781285828943,18.1278666240653,18.6489824631478,19.9812463404115,20.1628538394062,19.7727785379312,20.0651975191932,NA,NA
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
