"code","iso","country","SOE.ind.1996","SOE.ind.1997","SOE.ind.1998","SOE.ind.1999","SOE.ind.2000","SOE.ind.2001","SOE.ind.2002","SOE.ind.2003","SOE.ind.2004","SOE.ind.2005","SOE.ind.2006","SOE.ind.2007","SOE.ind.2008","SOE.ind.2009","SOE.ind.2010","SOE.ind.2011","SOE.ind.2012","SOE.ind.2013","SOE.ind.2014","SOE.ind.2015","SOE.ind.2016","SOE.ind.2017","SOE.ind.2018","SOE.ind.2019","SOE.ind.2020","SOE.ind.2021","SOE.ind.2022","SOE.ind.2023","SOE.ind.2024","SOE.ind.2025"
231,"ETH","Ethiopia",NA,NA,NA,NA,NA,NA,NA,74.1741801284273,73.4223332551858,71.9168356243076,73.4854410615788,71.73055446152,71.0915651694955,71.7705991254226,71.1718575656034,71.2418082294277,70.56691802286,70.6326858974117,70.6902061830875,69.825863308907,70.0178961876866,70.5611887387464,71.1322973107883,70.959352681186,69.5071943002349,68.8853640166645,69.6682017684193,70.1430278498217,69.6289300380131,NA
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,85.4153688046851,88.8481074514396,91.2679631666695,88.5848015446401,93.0970480720829,90.9308796957887,89.1612543565293,90.9228624527388,91.3451135850788,95.463933888502,93.2783066762293,90.4844056510291,94.0286408525804,93.3693282123327,94.8098742665866,93.6955551044048,95.8613272671333,96.6198605468682,97.5708162758442,95.4394956630509,97.4265855031484,96.897303087474,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA
242,"FJI","Fiji",NA,NA,NA,NA,NA,NA,NA,63.9947704077464,63.9725522530991,62.6880214285842,63.9135373969015,62.8503075402571,62.6684058645957,64.4957409871753,62.8114484403275,62.271482588497,64.415815802705,63.3096531190474,64.0541769523834,66.1197070661388,63.3066590177251,64.6928991231378,64.9168959070161,65.7239602323048,65.4018003150514,65.0669425206288,64.4483004231128,65.8779150979414,65.4970754748882,NA
246,"FIN","Finland",NA,NA,NA,NA,NA,NA,NA,56.526014849001,56.1891736792942,56.6031636856776,57.5260366355305,59.8239125146261,60.3755731723133,61.1382132957211,62.0651876537694,63.3247138868897,63.0132548289446,64.3075835245061,64.0028696167073,65.9436495220048,66.8607803731806,69.1551374755497,67.3421666160446,69.0639250052864,70.9285339057235,70.5799095425799,69.5691677101516,69.5484346289204,69.1401359936409,NA
250,"FRA","France",NA,NA,NA,NA,NA,NA,NA,35.4051070642894,37.7916737965457,38.8212049974694,40.4708214588511,41.8875249152625,43.3490234467851,44.8955722073232,46.8995627170173,47.7106183303036,49.4811734994721,50.7914529739436,51.4554293354947,53.2581486094962,54.4817578667176,56.1201159262939,57.902103233813,60.3046874326324,62.9400285184538,63.0971507746547,62.3045471651501,62.7301816860314,63.2679346580361,NA
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,92.9731091578038,94.3324231901118,93.2015818910736,94.2166553523745,93.9800792135989,94.4964715607096,93.0589497736088,94.0280595444401,93.9438245671782,92.7255096331364,94.278002967292,93.1878611975058,93.0062612262816,92.7018079534503,96.5138704699699,94.5409707735951,94.8438827982897,94.4399874596267,94.0677956040525,94.7043678902595,94.69672276491,94.5592478058798,NA
266,"GAB","Gabon",NA,NA,NA,NA,NA,NA,NA,73.5164553276295,72.3408597659721,71.2376205350204,71.3027885656533,71.3794109679029,71.1815158347415,70.9356703461166,70.5265845534518,70.4744655191539,70.2796540217415,70.4503296747542,70.9179185158243,70.3065932554491,70.0691475009099,70.4581450173213,70.5440135316603,70.6794171276547,70.7861817821209,69.6968093331564,69.7217204664618,69.9517724953436,69.6059406363672,NA
270,"GMB","Gambia",NA,NA,NA,NA,NA,NA,NA,33.0903816225981,31.5705773282481,32.8882840178977,33.2336218921339,33.3092049059619,32.5609402993074,32.466814226003,30.5188772547964,31.8374580638453,33.9100263951533,32.9411288255616,32.2284518326224,32.3809115147833,31.3272507844796,31.0289985400709,29.8591524238074,28.8787717857245,30.9999958267313,29.1164163570457,30.2659245110393,30.6097288542441,29.0237728188274,NA
268,"GEO","Georgia",NA,NA,NA,NA,NA,NA,NA,47.860638818395,48.2186660641125,48.1448486902583,47.0418274238557,46.1650745199074,45.1495001597743,45.0674550277259,43.7616146094058,44.5533780847857,44.4284761362281,44.772030589287,44.3956620070256,44.7961950111501,45.3249581704614,45.0418018453754,45.1261658480494,44.5780845978427,44.9880689183651,45.104323242156,45.21028440644,45.1524719017815,44.9182352836816,NA
276,"DEU","Germany",NA,NA,NA,NA,NA,NA,NA,34.3003122004671,36.7494059962014,37.5778297466422,39.6158243413731,41.955979631625,43.2923279955538,45.0256299059166,47.1400475727319,48.3037067599544,49.9965430470073,51.4377593416185,51.6333394837302,53.7797725783849,55.2125897592602,56.5384880000699,56.9786814314988,60.3474000028181,62.6677834982164,63.0487208053697,62.4568696213357,63.558096177907,62.928856406345,NA
288,"GHA","Ghana",NA,NA,NA,NA,NA,NA,NA,67.0254025150002,66.4209775204852,64.1143662137316,66.5831111935459,62.6771907411945,61.516914523028,64.2759579250925,64.5458881223698,62.9075460380727,64.0131480978725,62.8891777499202,64.1868804268715,61.2340853736742,60.0932621025648,61.9206850397827,61.8242530651914,62.4609114274785,60.5589819666005,63.0947711408102,60.3434958823515,61.2065604640669,61.0800225654592,NA
300,"GRC","Greece",NA,NA,NA,NA,NA,NA,NA,20.277912882003,20.7313822458036,21.7427830913655,22.5750152587105,24.1278855552558,26.472312344663,28.3219333851012,30.6310018563888,31.1958169882262,31.3699161596564,32.9643209176675,33.760251671651,34.0210548451532,34.9073422655739,35.0762490200729,36.2000629199925,37.7953376723927,38.208441168743,38.854930574397,37.9178843848271,37.9853646619785,38.0038184947747,NA
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,97.1015540191138,97.0422640895838,96.5513271178709,97.4692901442712,97.0043199011556,96.4155345502941,97.5897269995588,96.3190211644138,98.5460684880408,98.389866332817,100,100,100,100,100,100,100,100,100,100,100,100,NA
308,"GRD","Grenada",NA,NA,NA,NA,NA,NA,NA,83.1948218361799,82.8711706136611,80.1033322583714,82.6622177477171,83.2958109751156,82.90869265204,84.4849724612883,81.6293034719744,82.6810837068596,82.9299305856517,84.1591096703346,85.7727238514331,85.4574958407281,82.6115908102198,88.5592622526878,89.700860977618,86.9784536664365,88.7791611358122,89.1934656861143,88.4434613170698,87.8799321391944,87.0097750681949,NA
320,"GTM","Guatemala",NA,NA,NA,NA,NA,NA,NA,33.9207734635029,35.2815681860884,34.9069550775658,36.4799292783608,36.1803772564418,37.1121853413992,36.760182132545,37.9675380974828,37.2879978956531,37.6363038006267,38.1291593618705,38.8354734417671,39.1244963691168,38.7104363172749,38.495035377259,38.9689726411664,38.0717830518028,38.7931856307858,38.7740514830281,38.3733462355257,37.9098532904355,38.0376047382965,NA
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,35.1829364166476,36.7766613600083,35.9220031220258,36.4550568782,37.7450576332497,38.2989292776332,38.4153654339295,38.5753313937203,38.7126113683506,41.9098433752285,43.022184521478,40.6441158590838,43.6336468204008,43.533775184702,48.8438966942566,46.746262942399,50.0028241284729,51.2257276497739,51.7419570080908,50.6848099424364,51.9583484637645,52.7173980930507,NA
324,"GIN","Guinea",NA,NA,NA,NA,NA,NA,NA,65.836871776808,64.4034546851029,65.8355201723301,64.0374391857381,61.4021647732071,63.6697526549058,60.4525832656914,65.0164713548964,63.1273512352537,61.4543884351572,62.5538663210274,61.9125386509599,61.1371728581433,58.7551762928098,62.4764214278293,63.1352338615321,61.9296884865429,63.0440140401639,63.0493805114458,62.9995500267014,62.7979679432543,62.5992407203356,NA
624,"GNB","Guinea-Bissau",NA,NA,NA,NA,NA,NA,NA,53.8103765676984,51.4850654746372,54.5875282972482,54.7875147971546,52.994541439867,53.4288943936274,53.5379133892711,51.9209867662552,52.8777557266019,55.3378364977664,54.3438356724349,53.5535567474957,54.0820658416307,52.6216242641904,54.326350817431,51.0202677129011,51.3333791692761,52.8433729683569,51.1264177281078,51.9561975625035,52.6066557867984,51.4239543386228,NA
328,"GUY","Guyana",NA,NA,NA,NA,NA,NA,NA,94.357007333275,96.6555547857933,95.2215322344099,96.560425365519,96.9044433215326,97.0359659317594,95.3687386072043,95.3929370539388,96.9593207236562,96.0755687403132,97.3341192210944,96.7905749957651,95.6026298653002,94.3687724328451,98.6346766861017,98.1471629146861,97.378773245052,98.095398577125,99.300072170236,99.462778435629,94.5192073730738,92.7142453391841,NA
332,"HTI","Haiti",NA,NA,NA,NA,NA,NA,NA,66.4331810573832,67.9973183196437,69.6596135984099,69.2179642583375,70.4714919579569,71.239397449615,71.6697787756581,74.2315085716051,73.6209846536936,73.7491043680486,73.2899292978409,73.3378070339517,73.0636122047191,74.8182309755305,76.1036555138794,75.4943883641908,75.8100310195215,76.2716866694631,75.6067442177163,76.1317083846464,76.0774499422257,76.6413589421124,NA
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,26.3379322582309,28.5795108626285,30.0957677534325,31.7021316876688,34.375882632875,37.3142528698132,39.857788595843,43.9860041016197,43.2902812766119,44.7975429961881,46.8051618900894,48.1819750627356,49.5362984388755,50.7200930914149,52.8598866310249,55.3269256631486,57.7311126800474,60.4722162562186,60.6448425460088,59.9889234125757,60.3358750593321,59.3910688616313,NA
340,"HND","Honduras",NA,NA,NA,NA,NA,NA,NA,49.1962493209136,51.5075808097929,49.3464410680985,51.5436675805087,50.9492733517272,51.4989930304824,51.9191373757738,52.2512567063053,51.325996354228,53.4532996642608,52.4460793148969,53.7781442588597,55.3804749214603,52.8310543726684,54.6694535406867,55.7158984953706,54.1756176248805,53.1325777706581,55.0797954726764,54.8540693194877,54.1596062138912,53.1952019805421,NA
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
348,"HUN","Hungary",NA,NA,NA,NA,NA,NA,NA,10.0193880358074,11.8468866837654,10.903093770574,12.3365841980873,15.7039809107606,16.991696052883,19.6515953168085,22.1556849078047,22.3198709574012,23.956032528563,24.9273267054508,24.9757229527853,26.390980916481,27.3663181077353,28.9173148081726,28.8705692967476,30.6332352240126,32.3507392487811,31.4875502506906,32.3307565236803,32.4247618658647,31.981060918867,NA
352,"ISL","Iceland",NA,NA,NA,NA,NA,NA,NA,59.576030271085,62.4793140302137,63.4074422652355,64.9544262657003,66.6119167033277,67.7635441917402,68.2932688656983,70.2758824097588,72.3107646287061,72.4423069004211,74.8831854868328,74.8346321560407,78.2285733269532,76.6912354042171,81.4099897951518,84.3809986507771,84.7546223320662,88.729205113399,88.1198533956778,88.0575415817161,87.7411624560263,88.4640157893935,NA
356,"IND","India",NA,NA,NA,NA,NA,NA,NA,16.7552970917546,15.8845606669576,15.6110346102799,14.6355743505569,14.1860256851989,13.1002697748969,13.0497103065223,12.558589358956,11.6250822466764,11.8307048301367,11.7483538818194,11.1428851807383,10.6549740858835,10.2314638720882,10.5698617947139,9.97413188567754,9.6567449527585,8.85898830062784,8.28284331507255,8.59478108877093,8.19478690437749,8.94172936254346,NA
360,"IDN","Indonesia",NA,NA,NA,NA,NA,NA,NA,24.3785481527631,23.6761639547552,23.7778184324277,22.8434803265926,22.3338004667124,21.3565056210228,20.077216849207,19.2788750543322,19.6071106342146,19.0587296583548,18.7550342529288,18.550398325424,18.2530620187037,17.2369702160049,19.9169068632435,20.1627228116859,20.0342076014709,19.0252977662873,18.6439054676272,18.1640072406764,19.1098736427213,18.851975869953,NA
364,"IRN","Iran",NA,NA,NA,NA,NA,NA,NA,14.2502560548276,13.2293179642477,13.0840536077203,13.477832828795,13.4108427799614,13.6862312392148,14.136290042335,13.6821759094233,13.5953811531829,12.6441707565069,12.3433972961004,11.4111570696678,10.7782723041449,10.1969719662602,9.15342000334125,9.36546884952024,7.97387497517803,7.5041567879143,7.14484230056786,7.39521357840937,7.47283910495958,7.52238185460776,NA
368,"IRQ","Iraq",NA,NA,NA,NA,NA,NA,NA,17.757611047824,17.0294025724334,16.5114955689169,17.5590964251739,17.4366990296966,17.389691786182,17.8910242098059,17.192308414134,17.6325767211645,16.0680925752693,15.3915255311,14.856809564375,14.153075196861,13.0968904963967,12.606731482778,12.8358261457255,12.2845720244721,10.7859648421894,11.138241687304,11.3606345641444,10.3909151354202,11.3461412661732,NA
372,"IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,42.3837024339619,45.0898692027387,46.4088258193887,46.6001891821951,47.922424822681,49.9703158007351,51.3694658023885,51.9563525386936,53.8340737949795,54.9417271513342,55.525089681993,55.5561765464768,57.6851491945424,56.9374885207687,58.8615557285961,58.8763574974189,60.0904180664754,62.2231024554174,61.4412601953398,61.593966366339,61.6294333799448,61.8438891412824,NA
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,52.1714892737168,57.570505167213,57.898903421876,58.5305727318542,59.9903856960426,60.9500481388745,62.780630837772,65.0162427428156,64.9478282542312,66.4736951892258,66.960730818805,67.1697767188454,69.7555983819674,69.416939946412,72.2801593973271,72.4043083545457,72.9509423532439,75.7009505225836,76.2665110536103,75.2856710830288,75.0810956959853,76.0101739171168,NA
376,"ISR","Israel",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
380,"ITA","Italy",NA,NA,NA,NA,NA,NA,NA,25.6401720375505,27.40972724397,29.0820155276258,29.989806853955,31.9797600345641,34.2278563116991,36.4494193570693,39.2316160405771,39.2109038548559,40.2531043801769,41.9875794518982,43.1130594789496,43.7293357197276,45.4333741087921,47.1066586184145,49.0739749371983,50.2536159786437,51.8025774714508,51.7428864009033,51.2490810945199,51.3565799567089,50.8670280646469,NA
388,"JAM","Jamaica",NA,NA,NA,NA,NA,NA,NA,30.5435105183824,31.8656510453984,31.5919400483934,33.7591448813076,34.1894612083859,36.3006050855398,37.2059055833066,37.8065443858596,38.1949067479249,38.9878308162742,38.6000471943651,38.4842567856556,39.1533779816811,38.4520874992244,41.5309221694449,42.6038301811823,41.9464302075188,42.7135702774499,42.4316763168222,41.6522364590406,42.3490594628103,42.3764301005113,NA
392,"JPN","Japan",NA,NA,NA,NA,NA,NA,NA,20.3752747973133,21.5326915003329,23.4591733923991,23.8450754905667,24.3470364924537,25.3426872004788,26.3997979746951,27.7226328604194,28.3592108151258,29.3725832295101,29.6817937163232,30.1080005988356,30.4105774690351,30.92613561405,32.3637681165236,33.3005704454695,33.7393442018778,34.5384362100402,34.4794337727277,34.3509985413722,33.9969320760417,34.89755762113,NA
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,32.4489978405398,33.8165608929915,32.991413499496,33.6238015716257,34.9666093832341,35.6204089835173,35.4551168606596,35.8090489318555,35.8025420807706,38.9892625452861,39.8849621972269,37.6519789376364,40.6594560622412,40.6527467642451,45.7286986638979,43.7573389536169,47.1761455937862,48.6130590253024,49.0152728610702,47.9855337702775,49.0534320656589,49.7537672272715,NA
400,"JOR","Jordan",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.251454093758198,0.226705237217303,0.168905083457247,0,0.389051717774791,0,0,0,0,0,0,0,0,0,0,0,NA
398,"KAZ","Kazakhstan",NA,NA,NA,NA,NA,NA,NA,29.7343802386876,29.2287148289228,28.8965535713384,30.4599938713308,30.6909925138115,29.7215281953999,31.5699864519299,31.2155589044875,31.1714666112484,30.351763414851,32.8703963456586,32.7077528960884,32.8900910724573,32.7564660214424,33.1555954891734,33.0835314144582,33.4614290320884,34.2135900545449,33.6459257906373,33.4601476215373,33.7000018100035,34.1118844555723,NA
404,"KEN","Kenya",NA,NA,NA,NA,NA,NA,NA,55.4106519342143,53.6948513797076,51.5848675947318,52.1805879569466,50.7561557714907,50.6600093942803,50.8362499410127,50.2511644932465,50.0146189780942,49.3146606836507,49.4175828074286,49.1273376238494,48.8488100247054,48.678337652986,49.2374776028174,48.8337237800962,49.1049216737854,48.2881443527493,48.2974674233705,48.4505283074416,48.4917932439618,47.8484807277804,NA
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,18.5137237837439,19.0275777827041,19.0473796031285,20.869965831689,21.4545968699101,23.4460280237673,25.1164940604801,27.1817282648867,26.9084861309877,27.6684830275386,29.4420726090534,31.2275760150173,32.1085213265721,33.6912195357515,33.9378096682225,34.6407092724837,36.2464241339129,38.6345862496715,37.7344083113437,37.5837869965434,38.8352776392984,36.990911720367,NA
414,"KWT","Kuwait",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
417,"KGZ","Kyrgyzstan",NA,NA,NA,NA,NA,NA,NA,43.7987201673665,43.6167309751456,43.4520905335819,42.3160667021181,40.8796788216913,39.5826674321375,38.8705108869014,37.7188805166747,37.4039464833138,37.2265114089528,38.0163452369553,37.8161697081288,38.3304053547526,38.5313059618974,38.6771884530791,38.9889721397048,39.1509239204185,39.0200271462422,39.117831651089,39.2215990476826,39.0331632270983,39.3433168677463,NA
418,"LAO","Laos",NA,NA,NA,NA,NA,NA,NA,52.7927832156525,48.3485133704988,49.2522723723916,49.4025219995261,46.3258359220986,50.0735166900073,48.073567548112,45.2329463733659,49.9413092470024,47.5863318167617,47.6749450983936,46.5171781973178,47.415329305367,43.9058204052203,49.4238627714709,49.6373244582142,46.162991801015,47.0276691127575,47.4089336747895,49.8025034046665,45.6816048940981,47.0500869042516,NA
428,"LVA","Latvia",NA,NA,NA,NA,NA,NA,NA,60.863482121593,60.9119171979348,59.9176347224009,58.1843493376475,58.1188647978971,56.2620543177366,55.7265549252829,53.9919395664754,54.7616581436327,54.7786127452461,53.8628285605747,54.2300546056285,55.1818947763131,54.9905042408389,57.1523114124274,55.9174595602433,56.7940739447864,57.6678008203063,57.321801139678,56.9562480454619,56.3648258369047,56.4322364938175,NA
422,"LBN","Lebanon",NA,NA,NA,NA,NA,NA,NA,10.7236358377116,10.3502675113147,10.6537932412233,10.3829959366501,10.5880942246211,10.4407409365789,10.8037211410462,10.1340296312294,11.2491841903056,10.1939462006505,10.6548063901231,10.1783244095816,9.82700078787779,9.48981967452251,10.4394124458777,11.1707668496637,10.7512701858712,10.0330564367052,10.4310308751895,10.7734005137892,10.3178520809991,10.850849105716,NA
426,"LSO","Lesotho",NA,NA,NA,NA,NA,NA,NA,15.5235435139119,15.7525568120883,16.2709108753418,16.3361164483034,16.7955039213769,16.9550129334645,16.6938822148134,16.139635081674,16.1228566721843,16.502618062967,17.2056563843582,16.4216744193052,17.092662719334,16.6748904290039,17.125432627013,17.0443858513035,16.3328488452218,15.9342468506511,16.9191004592673,15.6263330511755,17.089257487728,16.8579402489524,NA
430,"LBR","Liberia",NA,NA,NA,NA,NA,NA,NA,80.1656762831285,82.060961712538,83.4420892997186,81.3529580179359,77.0131171990402,78.9713091268052,66.9853529267206,80.444504223644,80.1739128853994,75.6902282985424,79.4106459142892,77.1818927183544,72.1578601775914,75.5859868377539,79.6431185654094,81.1827131363112,76.6768788873923,79.0533317473709,82.8496809821994,80.0390402041011,75.9525474586363,75.9842935883794,NA
434,"LBY","Libya",NA,NA,NA,NA,NA,NA,NA,45.2091072128054,44.4791499129389,44.700336921494,43.6485852020671,44.8445334027494,45.1614171743334,46.0524738462558,46.0063879980321,45.0710485830522,44.072810080616,44.240548567153,42.3780896477284,42.4241379689469,41.084063314899,40.740033168679,40.0769328631276,39.5131150789009,38.4229630227297,38.3809387520476,37.4206437758931,37.0617311398411,38.183458426241,NA
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,54.1707677551394,56.3010465942578,57.5065992236186,58.3213375601196,60.1031043651547,61.3351324703274,63.1204079246627,65.6547415203997,65.3649749930568,67.7455111139351,68.2046452684167,69.2392633245562,68.7250747124595,70.3162196673544,71.0099010625337,71.9239313660144,73.9053550802615,75.0459092652309,75.3053111154191,74.4890962891375,74.842561300736,75.2245644954034,NA
440,"LTU","Lithuania",NA,NA,NA,NA,NA,NA,NA,51.6478557754913,51.4745481096779,51.0369208659425,50.1578737708233,50.7764395348431,50.3816159533787,50.2774901467764,49.2146209077655,50.0174099938826,50.0364603726133,49.4880907880332,50.0839632598907,50.5428373723437,50.8651843705043,51.7030031342904,50.7109505621159,51.7412671468279,52.3553816019788,51.8381268906367,51.3389436298322,51.3984407552174,51.4488680920172,NA
442,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,43.7338183853656,46.6154893100471,47.5445003196899,49.7087747699347,50.8310966641742,53.2949582029968,54.3791489975187,56.1702869246266,57.4502417058783,59.0830194269611,59.8303049471285,60.6062439328257,62.2060367862901,63.1468472589589,63.5423482070537,63.1751408509211,66.5509035302417,69.0857512600011,69.6654321000423,68.462630285294,70.2664826343987,70.4783599024209,NA
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
450,"MDG","Madagascar",NA,NA,NA,NA,NA,NA,NA,87.2851958273815,89.7242220873551,85.6436830944715,85.4159261758742,85.7022412450278,86.1432971796249,84.2314846113163,82.7688697487534,82.1348278538533,83.1018306490712,82.3452154852615,84.0199370928467,83.7477455111022,82.6119349671043,86.3586154359323,85.392318249237,85.9759725975216,84.9992680206758,85.7051717397681,85.8535337395563,83.8222489646614,84.3908157652277,NA
454,"MWI","Malawi",NA,NA,NA,NA,NA,NA,NA,69.8724338964724,68.8779548936012,66.9694676971012,67.2354647046165,65.3101972753896,64.6259344392358,65.70197591369,65.4198086465613,64.0528159987618,63.8367526929523,64.5665539618783,64.5600165660032,64.3349439450484,65.095034466325,66.0778049451658,65.0734040823625,65.3468093029736,65.3561378544054,64.4809525020816,64.8760859131417,63.1901765010571,64.1958861643834,NA
458,"MYS","Malaysia",NA,NA,NA,NA,NA,NA,NA,39.7659291845086,39.486016940308,38.9683239641763,39.1551976065074,39.0282754098355,38.6708796408314,37.0129912932881,36.9214069621133,37.1551475417803,35.9662543406424,35.5352514672014,35.6968803391624,35.1081861007451,34.8485719900698,38.4763107988877,37.8939408834899,37.5460877533311,38.4021352567048,38.2416388549494,37.9959243625945,38.8450548879243,38.7805973746069,NA
462,"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,93.4377893668865,93.1149200800781,94.9295296740263,94.0217609958419,92.6200867751049,96.7460454676156,94.8243610371473,95.7098425931984,94.136654064565,93.3349264792576,94.3280554769451,94.1012131836123,96.1055238802897,93.7266740911888,96.7712582709072,95.2475552031676,96.2404000995448,95.720542809483,95.3366493248438,97.3760779465618,95.5387803721943,97.9049289430067,NA
466,"MLI","Mali",NA,NA,NA,NA,NA,NA,NA,88.3924418884019,86.3180818952212,85.9639493784766,86.7343352817227,86.7941811167647,86.4348305021079,86.6122500619267,85.0124676102824,84.4222023418651,86.1882076501888,84.7342112171593,84.7156635161282,84.0702898074026,82.9377788455665,83.8156549633629,84.2036685772674,84.1245785566106,83.1034541954037,81.9275812180701,82.7708661184024,81.5869829758656,81.9707405718823,NA
470,"MLT","Malta",NA,NA,NA,NA,NA,NA,NA,21.6794330329103,23.8689511558577,26.306887925128,25.4355032209729,26.4916204082842,28.1350447305734,31.3224206717872,34.2018978737822,33.1680614448789,34.2832680601534,36.7346930338676,37.7073400824095,37.7838591918341,40.1202451207199,44.4566175342108,45.9417693135141,48.496162337157,50.1882021867221,49.7491590689451,48.6594925393439,47.7685437849015,47.6994982654657,NA
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA
478,"MRT","Mauritania",NA,NA,NA,NA,NA,NA,NA,73.616014179244,73.3825557038688,72.3233854536258,73.0159440784594,74.2738948057803,73.5443100886977,74.0847844646014,72.4630738886504,73.3003019239996,72.1757782681305,71.1993684112433,71.7860815260941,71.1561112546894,72.4637417502263,70.8584513919425,71.8641853452502,70.6012344884511,70.5156222569693,69.7978657214437,69.6767238527343,69.7324334428364,69.8047206715934,NA
480,"MUS","Mauritius",NA,NA,NA,NA,NA,NA,NA,74.2080250799281,74.2754892258214,74.5201825688013,74.4874140888928,74.3729249948589,73.0150699214196,70.6540072689992,71.6028727707855,70.1422166504344,72.7143996098177,71.2175072825751,71.3535372502163,70.5235120709517,71.515887862368,78.249350483992,77.7473662388358,77.9994640864553,80.0613817659276,79.0896710591865,80.0489437202683,76.7867490023733,80.1605621836023,NA
484,"MEX","Mexico",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA
498,"MDA","Moldova",NA,NA,NA,NA,NA,NA,NA,25.3042312646906,25.4363587827472,24.6738186022087,26.0599669295254,26.9256626724422,27.871519702757,28.2810913502497,29.7675469181879,28.9983547995691,29.7921293598172,31.4534154969894,30.7848395540198,30.4860289507575,31.2981886213435,31.5260511672187,31.3384696461076,31.7374806216715,32.010172742621,31.9750966975291,32.6257750056733,32.706393686729,31.9702197048514,NA
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,32.2168341957721,33.410468545635,33.5242398050447,34.409001813051,35.861241639167,35.8225061238177,36.5409030016507,38.3872596255524,38.3879034747454,39.1997720593858,40.6411394577865,41.4823446966542,42.2691100695224,43.6766436260665,45.0414832655477,48.0347069890265,48.4884348670953,49.9749438399268,50.2113995785522,49.3851142130777,49.5112601074231,49.6733872544993,NA
496,"MNG","Mongolia",NA,NA,NA,NA,NA,NA,NA,31.8979866554668,32.2550285021164,28.8595345451693,29.339073153018,27.8864642550984,29.7295171468668,29.8144016698991,30.9458358483691,28.8727475333083,28.8164161312836,28.3447484573832,27.085032686526,27.6644107467029,27.5520679905639,26.8366541423061,29.0187278880643,24.6931608031195,24.5674963805537,25.9038498260824,24.1933299607177,25.2783320330236,24.7286903598829,NA
499,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,25.0467776525606,26.5159168492257,26.0895780976676,27.70829516757,29.3734153341338,32.1040847982304,34.3400968143898,38.0068031856752,36.0433735335322,36.8727991859546,39.3602591329944,41.2425112862279,39.8765469841157,42.4291323705719,41.6906013254633,42.1375677039783,43.5585240186296,44.9842429457482,44.6433597230605,43.9954095349294,45.6455329358319,43.4834095877109,NA
504,"MAR","Morocco",NA,NA,NA,NA,NA,NA,NA,31.3005714611575,30.1152039888681,29.6001614610166,30.4045056202889,29.9378171358026,30.3192448156392,30.6313611629998,31.4144222544069,28.9304326049877,28.2685455659471,28.253655162807,27.5216570916448,25.6365347930171,25.2831964935561,24.6117588049229,25.3161961898246,23.7487340238673,22.4974377884593,22.6435435558654,22.47168031763,22.3415540675011,23.495256383943,NA
508,"MOZ","Mozambique",NA,NA,NA,NA,NA,NA,NA,82.5803320889069,83.1720976551736,81.6334587959463,80.9634840574128,79.0158842377548,78.1154970358768,81.1830409140717,80.0835700426465,79.0727055277914,79.0264720650563,79.2930915408146,78.7921112053358,79.2769743634498,80.2972247966964,82.0481578581373,80.30165474288,81.3314638936803,81.4695838906003,80.7777741550016,81.4563272272503,80.0053909734086,79.9348407259198,NA
