"code","iso","country","PBD.ind.1996","PBD.ind.1997","PBD.ind.1998","PBD.ind.1999","PBD.ind.2000","PBD.ind.2001","PBD.ind.2002","PBD.ind.2003","PBD.ind.2004","PBD.ind.2005","PBD.ind.2006","PBD.ind.2007","PBD.ind.2008","PBD.ind.2009","PBD.ind.2010","PBD.ind.2011","PBD.ind.2012","PBD.ind.2013","PBD.ind.2014","PBD.ind.2015","PBD.ind.2016","PBD.ind.2017","PBD.ind.2018","PBD.ind.2019","PBD.ind.2020","PBD.ind.2021","PBD.ind.2022","PBD.ind.2023","PBD.ind.2024","PBD.ind.2025"
222,"SLV","El Salvador",33.3385756134502,34.3100879381424,35.1532709934349,35.1981761270605,36.0432983464247,36.6003541268933,37.0164583858669,37.2877843926073,37.3823603883939,37.3028412567977,37.3388687518796,37.3144796968367,37.3511893688544,38.0076499112755,38.4084273774237,38.9546765530413,37.5281661946669,36.7694194953071,35.9543464611681,35.3815719053585,36.1132054474295,36.0352530455029,36.1396236576483,35.9797269150818,34.8544731522013,33.4387155336557,34.5100013110007,34.822023808572,NA,NA
226,"GNQ","Equatorial Guinea",33.1876107162104,31.7675926958748,31.1449895217838,30.1428465072223,29.4440733004077,29.8232237980528,30.7971697174009,32.2397534512572,33.0896860797556,33.2525727341533,34.3139193239118,35.3715607251228,36.0309114153318,35.889214000819,36.5099242587939,37.9338372303926,39.3891068231818,40.5459975123727,40.618460096053,39.8738780764629,40.0892049773848,39.7026174075575,39.7683381874463,40.0151934039127,39.0396211822016,38.061122755943,35.6414334097946,34.8329431128601,NA,NA
232,"ERI","Eritrea",57.5940862379675,56.9504475311198,56.4538664957511,55.8557312349792,55.5676637987848,55.9266169082402,55.4090891711082,55.7321469512334,55.7153066562937,55.7384060923328,55.4522613002547,55.0865315446786,54.7264005560866,54.4996549474666,54.5053581603557,54.3240153390326,53.6486434938628,53.3942601747555,54.6080116900171,53.3470593917219,53.5064814623286,53.2314578365962,53.2173196117016,54.2499136132329,54.7174328678864,54.7826575946431,49.5486121052069,50.4987482479259,NA,NA
233,"EST","Estonia",12.8833746778658,14.4650845231303,14.8187172935457,15.3320485916646,16.1022007326865,16.8100991158228,17.0184512602937,17.7853452069945,19.2566825846823,20.6413190368053,22.070791728504,23.7340021853331,25.4290530653369,27.8280844900917,29.5878406877885,32.5927540214088,34.5275770284981,37.1325595763272,39.3592416511726,41.5069808565752,43.0181752328205,45.1240522832657,47.6772235881654,50.9719256916327,52.8719426150243,52.7013120295614,53.8669238985226,54.4433766659887,NA,NA
748,"SWZ","Eswatini",44.9192382471885,45.885305589202,46.942174689505,47.2187969191653,46.9927188942642,45.6209777802672,45.1152004545066,43.6860812542527,42.217597498247,42.3419810672819,43.9680611559344,45.9661747381819,46.7285906946387,47.2780283130888,48.4984259349676,49.8965110909319,50.9889421913557,52.3797599979101,54.231671483079,56.1353175125488,57.742445298483,57.8863319848625,57.6998839405575,57.5815506080332,55.3306266265392,52.7468471600543,54.3917870823855,55.1971166967078,NA,NA
231,"ETH","Ethiopia",62.6313578671086,61.6840234110449,60.8467118968325,60.1243092295461,59.6539045043919,59.2369469166334,58.9088100310917,58.8701482844948,58.5562000372434,57.7734263997699,56.7305858550233,55.5298242574654,54.3389848720516,53.6910262961865,52.9518753986527,52.3985827681742,52.3789662618054,52.5779249044054,53.1965395373068,53.470483633986,53.7235610574746,53.7264764084543,53.7092239683272,53.9567149535679,54.6128706625609,52.0901295774171,51.3238914042969,50.2640989701779,NA,NA
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",34.9616161760748,34.4091579169167,33.4836301468143,33.0364148825893,32.942916963299,32.4572743562693,31.7179178586232,31.8288848863027,31.63813046971,31.6863020893027,31.4803531731396,31.4045094600411,31.2955261705097,30.8520278235831,31.4527062053188,32.0806188031056,32.4134452750003,32.7917865741334,33.2179532139573,33.5816619746682,34.0257371389871,34.6507283516528,35.045978821281,35.8616294962844,36.4135166978756,36.3763947576967,35.3851443347122,34.6364748449035,NA,NA
246,"FIN","Finland",59.2272484557894,60.3312939371443,60.7379790434418,61.4113331372158,62.5763874521318,64.0919306295092,64.8582338444428,66.2692664439612,68.1625938581062,69.4455495367101,70.3867544595724,71.4517506511529,72.6601636725191,73.8354271976208,74.9202436683869,76.7272809330815,78.2085457235419,80.0558739765734,81.3509722503603,82.4816394449208,83.689199781208,85.1408308845533,86.9095561819719,88.8166660135814,89.6584889273641,90.0796155396996,90.9729834216263,90.0802648203393,NA,NA
250,"FRA","France",70.5722904521044,71.5735963275634,71.7667386552206,72.3137497365845,73.0095378579649,73.7787881109478,74.6386778806653,75.4271673677004,78.2789230128407,79.0643497431013,80.7312598907788,81.956831980424,83.0879519984521,84.6409884364077,86.0400219843448,87.8550007780873,88.7108801565758,90.1944610457496,91.9792253828621,92.1722279347912,93.4947859270438,94.5124075285326,95.297006437489,96.2869014838319,97.1007575402837,99.0221211799201,97.6573309960329,97.5924995865423,NA,NA
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",62.5917969238804,61.7634206699171,61.5839640413872,62.2325708400421,61.6880702729593,61.1811941977298,60.0365938900923,59.7878286132171,59.3931176261601,58.4896878684685,58.0015326553456,57.6381351002103,57.8399645949231,58.1607211130202,58.8105553464289,59.1132828351898,59.0110945206157,58.058203983375,57.821756978367,56.5585325473106,56.8635815614203,57.4335202042507,57.7502315352567,57.8684041125276,57.4024688412372,58.058908275396,55.4576140251762,55.30393721439,NA,NA
270,"GMB","Gambia",55.3876374427681,55.6761537514291,53.0821429496793,50.2431139319506,52.6091492322867,54.7169813284854,54.5734415203916,54.3091596562573,51.4459762362763,50.3263079120081,51.1304483447415,51.2653937886176,53.1251092263339,52.6409671123977,53.7521687817535,57.1615043813403,55.8862264490457,57.7608766452195,54.4163276949697,53.0367161768747,51.4266353916923,46.7478065590275,48.0025206276667,46.470462871567,46.0809877432335,46.2882876523032,44.2800180651575,42.1870913570011,NA,NA
268,"GEO","Georgia",2.59080584684192,2.06696010889658,2.7905391764878,2.31853624887042,1.53622948428773,1.39300175841566,2.90707816710058,5.1184120925043,6.57116957783002,8.30497303060841,9.41926385098746,8.92454951046254,7.98915814165129,8.42917097595146,9.55395342242659,13.6624175810771,15.1492816892629,16.654432249171,17.6889301761806,19.926588029351,22.5194891673062,22.6188149375957,23.412244984568,25.2664617884147,25.8844442430262,25.8893574932048,26.9988670697452,28.6708270958082,NA,NA
276,"DEU","Germany",52.3654929993728,53.0841491042323,53.6672176262719,54.8310738002777,56.9121655316074,58.295700380281,59.2829581398197,60.2702082675892,62.5959734353524,64.1784702799576,65.7847272217076,67.2015861992709,68.8785728885085,70.0567226557422,71.3395841547783,73.2694143774488,74.1613589704397,74.8159737368584,76.6047979993072,76.4031361126081,77.9301625653059,78.959439856256,79.754399528617,81.0169350296392,81.2004391516509,81.5104011360147,81.5746758288367,81.6081737320078,NA,NA
288,"GHA","Ghana",40.4653700846897,40.2548589444795,39.5869882552876,39.5016497976938,38.8601987373366,40.7613931354208,42.6662394886706,45.9171671931905,48.2834261598084,49.858918315631,50.7856921754367,52.8810329986822,52.2885413660252,52.1656782999007,51.9233453676639,50.0231142099941,48.8752363584827,50.2193109737891,50.352043592835,45.625591757248,45.78306645225,45.7240288766993,45.9888757884462,46.6056780719568,46.2209607524139,46.6733936696306,44.7391736217495,45.7130909817953,NA,NA
300,"GRC","Greece",39.8238234388228,40.2866817010992,40.6207047679648,40.936454235248,41.6607588857923,42.7643658470597,43.0750941344339,42.9829460833636,44.0141486678703,45.6008064835386,46.1665285746794,44.7271864219159,47.8889780600419,46.8311801782529,47.6182479357501,48.2110017526803,49.3113713074045,52.652674254131,56.0966794498005,57.1935579525734,58.677814559612,58.8726887667983,60.3306489558191,60.9090566303853,61.3109577732744,61.3250362356146,62.3062382202258,63.0409055671115,NA,NA
304,"GRL","Greenland",42.7171638146866,42.9149950972957,43.2330818049403,43.8197466592407,44.467311193058,45.0930501884181,45.957970863232,46.8286898152858,47.8265895036793,48.8995446012,50.1556706751453,51.5785484849871,53.3149438631717,54.591032160346,55.6137005223986,56.6791962680584,57.5740226219825,58.9204769285056,59.8017546127531,60.2598752504498,61.5087444559559,62.6494790462009,63.9657177879966,65.421087364688,63.7227054846235,65.1622937344208,68.1841016613126,70.0648046352701,NA,NA
308,"GRD","Grenada",38.656229082885,38.4522589330246,39.3336748080277,42.4464420560651,43.8855463112195,44.2698181234846,45.0579090554529,45.0105155018722,44.7374388159377,45.4048158801242,47.6925738286271,49.9377992682448,48.5688644951984,49.9800715238198,50.5913882419466,51.3313197530461,52.2292720695346,52.1911937947521,52.4416458104615,54.1625831659181,53.1874671702066,54.5834037307589,54.6074676007115,56.8867024144288,55.9606000489219,54.4361915389175,56.3875282592971,57.2473849659561,NA,NA
320,"GTM","Guatemala",34.8643152619176,36.860139623794,36.4389902476411,37.7762072006613,42.3502041238377,44.1093504784029,46.3996827682158,46.5018948910701,46.5341890869338,46.5474461667364,45.9807998078673,45.2716632631542,45.6763164668693,45.482694287136,44.1538444445087,42.331262155298,41.9842652430603,42.6930995041052,42.2984712597556,42.0297361028235,41.9572976325933,41.8083690587095,41.8757590090122,41.5427519626765,39.1525263845078,37.6720118884616,39.5439013861772,42.1544248695642,NA,NA
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",38.775378048883,38.8216730732487,38.500563097841,38.4784043095174,38.7207677804311,39.2572404544341,39.6784828869358,40.4032207996301,40.9886552283593,41.0433266688808,40.1398429117663,40.0218010543474,39.6303880033898,39.162490776448,39.0474950477857,38.6319117122479,37.9761737858215,39.3323511353458,38.6523136537794,36.0770733922088,36.8583247215,37.0450487287586,37.357564259059,37.8359993092512,38.2885293268589,38.5305491248463,34.508832276765,34.2351496552673,NA,NA
624,"GNB","Guinea-Bissau",37.9093876231171,37.9632974164013,40.035395886896,39.8018051641261,39.2774810831949,38.3225790580282,37.3620861376331,36.7839802031384,36.2508006934395,33.9358185180662,34.9688542081146,34.9958333698037,33.7308614510561,34.1203656193036,33.7965844721269,33.3601923714464,32.1940363538432,34.2026778411735,33.6238834408523,30.7465522055784,30.7511212423612,29.5998710160862,29.8480640769884,29.9950172709384,30.0942350849133,32.040522711045,27.7327271646449,27.2722250033715,NA,NA
328,"GUY","Guyana",18.8538413903964,19.1144743096828,21.6653156647791,23.6047593259745,27.1404873993427,24.1964895114011,23.7010705514729,22.2039471906656,21.9778613137584,22.3610418771464,22.8155444297516,22.846642924536,23.2032014333299,22.9865953883574,24.6699484626331,25.0186421804168,25.1210229047326,26.4899268681291,27.0300581104207,27.9432924794769,29.5976167842653,32.354182452891,34.370721049049,38.7210651515728,36.9771374975081,35.3243171226698,37.2622329215233,37.4229032002546,NA,NA
332,"HTI","Haiti",18.3839636629739,17.2123421013681,18.2357257260564,17.3205442431955,17.1123017404995,16.6445437308012,16.6459345840817,16.4657133741989,16.0618091700876,16.3997683923117,16.4785055543728,16.195263303399,16.179407563786,16.3108463963452,16.5812206297147,15.625035842089,15.21084763774,14.4431458019928,13.9894760878622,13.6019599988145,13.2864805718627,13.1646502300232,12.7189746737725,12.5590768463355,13.2775121097666,12.7614479688743,11.4776343906586,10.6157994739731,NA,NA
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",29.7756466572511,29.422086818757,29.3914301674744,28.7537336991655,28.5915440958365,28.4678951492748,28.3269912844271,28.198682286603,28.1712484095529,28.4070570711487,28.7247752470608,29.1151862353601,29.5269756972398,29.9592055328108,30.0982830547041,29.5183484337681,28.6577115374792,28.3831330769259,28.5972994664727,28.5390379598459,29.501314998314,29.8999025879749,30.189863581148,30.6265757566022,31.5420968378658,29.8193106047796,29.7353648360095,29.4046902643094,NA,NA
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,"HUN","Hungary",21.7973933756135,22.4054628466813,22.3993728700675,22.9096673597801,24.4856754414515,25.7680640553724,26.3062899624093,26.2589125882739,26.1655016926574,25.0800877466833,26.5120997079393,27.9709047629254,29.2938397784904,30.2664357580998,30.9249933935375,32.2486177023712,33.484862849659,34.8039187622987,35.6093188298797,35.9903389662094,36.6269056684766,36.7246473101807,37.5149303245207,38.3116663096758,38.1597780480388,38.6131999902849,39.6222289931996,40.8112483606018,NA,NA
352,"ISL","Iceland",49.7297405337901,50.63502435895,51.5860660235129,52.4727596344907,54.7338341999428,55.8816073039645,56.7983606413673,57.9206288737579,59.2873000538071,62.0409746660596,62.5617691317038,63.8329683709615,65.339407799019,66.8564112544865,68.2315822015062,70.0151944702036,71.6048618328169,72.8555886791391,73.9000833042263,74.506360407992,76.6926634601392,77.6103044652118,78.7623592586134,80.1549564934434,81.3510181937377,83.3592299381363,82.1639011255575,81.8519554974848,NA,NA
356,"IND","India",24.1689218227447,22.7441050966592,22.1591016007465,22.4354839581503,22.9215192992626,23.2158739330524,23.403169355976,24.0624485385713,25.139380165353,25.2919627682708,23.7807902160221,22.7079599564257,22.9494759006101,23.4273593451731,23.3353012299836,21.7459537520317,20.035620981156,20.4471448650589,20.6816078600809,21.3371511908048,20.76916445278,21.9818000341887,23.0457840271561,26.2524374811856,28.2470846804497,24.6251438140737,27.769696652952,28.0381560720121,NA,NA
360,"IDN","Indonesia",34.7377453373204,34.4449349005161,34.3954906394318,34.278389083152,34.1350479191775,33.9995179999919,33.6773492510341,33.0123322129492,30.2291176077657,31.6977831377717,31.1191456379263,30.7855466915618,30.2733796780355,30.0193181320111,29.9767064827364,30.1498179953662,29.5554012971202,29.3872267720568,29.5724518958582,29.4617014752969,29.9299856478441,30.8506289944558,31.3237083822364,31.9788653635426,31.9547968846403,29.578731275352,33.0635128328604,33.6029717247715,NA,NA
364,"IRN","Iran",13.6204221415395,14.0158097621301,14.3344390292447,14.7318680503241,15.1535548915286,15.7371169027639,16.4826919102822,16.2369093254256,18.9400705089501,20.2323453906399,21.3855402539874,22.4073037907752,23.4247654342546,24.3448432993765,25.3596307655698,26.2801889333884,27.3896835824549,28.0451500204591,28.7325780664263,28.8802346549303,29.6380563848095,30.8663613753563,31.6551241915787,33.0753992928292,34.023378162648,36.8727785673229,37.9412642098403,37.922268802338,NA,NA
368,"IRQ","Iraq",21.9360029131794,21.0819852853455,20.192825911058,19.4405216436905,18.8081961125086,18.4504746826955,18.0794604906569,17.8918359407586,17.8158070945167,17.7142427075271,17.4899880827137,17.1636669954686,16.9752629551578,17.6041031818869,18.1518894061673,19.2560043303301,20.0055880883501,21.144765457633,22.0926031058107,21.8185522020693,22.9220397198964,23.5567255107706,23.2219898724268,23.4102817520657,23.0041778512054,23.9112747425327,23.1676012000609,22.6235316898473,NA,NA
372,"IRL","Ireland",36.4786367803128,38.164956780125,38.8407279429968,40.3829400715434,42.6839101604761,45.2644018344863,47.0570592698901,49.5233326343903,51.5706390095297,53.8724507710716,55.6200682094272,57.2876959602135,59.3538264534904,61.6102828408756,63.9188013022272,65.792741146494,66.5952205618097,68.1558072893444,70.489622435486,71.1460015632234,72.4109167940254,74.2763328352807,75.5457905672353,76.9487794717944,78.4759071859644,81.5194803532493,80.4952363902168,80.7112105227836,NA,NA
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",52.5849102648034,54.1253923819641,54.2425549382363,57.5838942209282,59.8511260144444,62.0322622802241,64.099383237795,65.8229724845792,67.7853875942828,69.636372608805,70.8628326673179,72.2310730121679,75.0813842373304,77.6835069622099,79.64103818669,80.8813342428332,83.0561253077519,84.7143364961848,86.3050102684398,86.9499354403286,88.127727044242,89.2798034442993,90.8066743744398,91.6643640137793,92.5423855699702,93.9183642875661,94.4817157091894,95.7704306634829,NA,NA
380,"ITA","Italy",57.1594349405617,57.6862036952048,57.6368493857578,59.0618226064562,60.825362584225,62.1926238223057,62.4635025398006,61.8841205369646,64.6207585052532,65.2710670879923,67.2729653838607,68.5173944559124,69.7005519914312,71.1909170070156,72.8972610799803,73.8779953791104,74.7159885550565,76.6563626971114,78.179526193553,77.9459885852772,80.5495870930583,81.3006097631637,83.5744887528176,84.6033452729981,85.0985163166878,86.4582694670483,86.7394289086195,88.0784436275635,NA,NA
388,"JAM","Jamaica",63.3486668741482,64.5019693281756,63.6602309316955,63.0768042165733,62.2139965031993,62.2629843838184,62.559877750879,62.9808105551935,64.5418374708467,67.0070852580739,67.0959408804414,67.2772900981819,66.1005602725215,67.5683373856164,65.8801523856537,66.2123077327462,64.2479475986515,62.2980815351524,60.251785728085,59.0221519763401,58.3841175839313,58.3662916880052,58.7730483463424,59.4874255401177,59.6684808813986,59.0226006676461,60.2808462373187,61.3502244575077,NA,NA
392,"JPN","Japan",88.4038209247891,89.6417608939164,90.5815804045256,90.9057656766141,92.9693824293981,94.1001679528359,94.974538356986,95.6146649206913,96.8414980103247,96.8743193618071,98.116235852986,99.2256125665608,99.9805241230427,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",61.7686691927183,61.7121862173264,61.736439548617,61.6785404230365,61.4980048819405,61.3161262200765,61.3050931482052,61.7866029567329,61.8227790585029,61.8327274837251,62.247583557374,63.7831236075455,65.0418160204701,66.1315820194834,67.4139027568289,68.8800933488089,70.0491566134254,70.7917510409699,71.9042318528168,72.5687675084526,73.6315179780031,74.1127950812498,74.2628608336895,74.743472048998,74.9254075510252,73.2489570791372,75.5876713983216,76.889030998416,NA,NA
398,"KAZ","Kazakhstan",6.85745952602568,7.61008843693303,8.10016971713146,7.54202738185738,7.68977815749592,7.10711151998186,6.1158972980992,5.32195875177328,6.1003772644457,5.63230004668719,5.35130007866496,6.02914017673214,8.60176916335571,13.7944137279272,17.3446022304225,19.08792607441,21.5054066028435,22.482964517553,25.0152992307225,29.2199469601199,32.0885001002309,33.7018245606597,33.9485443084216,34.9471624857369,34.5518284055972,34.7417877531255,40.39656680197,39.9192437096429,NA,NA
404,"KEN","Kenya",77.9029167064597,76.9350419252807,75.9587756874453,75.1020306865428,74.0893851162457,74.0798662003811,73.78500701312,74.2250128939975,73.7191627072459,73.744382338474,74.0042385946762,73.8740544215824,73.5028677488669,73.4606377073927,73.2754325896435,72.9632814368562,73.1293303561839,73.7431485463474,74.2700412607948,74.3631116913143,74.9811344614626,76.2011343559027,76.4866415117501,77.1617022000584,73.9644339354388,71.5272842265678,76.596472486541,76.1657057207388,NA,NA
296,"KIR","Kiribati",54.6056819362282,53.9463779056445,53.281488643965,52.8570412919376,52.3991287210731,52.008107843879,51.4784113523748,51.0867950809847,50.7587663313992,50.611496332309,50.4617391806473,50.4940267127473,50.4909384457351,50.5508053301392,50.6866691626752,50.7337787128989,50.7690876600969,50.8788117020947,51.1800768548333,51.4133481685934,51.6596299752297,51.9133916133486,50.8125835470584,52.2867698191654,52.4537731748612,51.1256373168168,51.0029913269712,50.4320100015924,NA,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",8.08870030430616,7.14441252204799,8.24382847269237,9.8922022359268,12.1738299586116,11.3738059944233,10.9459608401382,11.2805572900835,13.3927186131461,14.8571877809091,15.0545370373803,16.277094628465,16.9339793694108,19.3328658447546,20.6119610647014,21.664098568792,24.0366436321005,26.1703193182375,28.0663978799429,28.3609933906578,27.9647141307019,28.0692434152509,28.4780970122416,28.6273797777478,31.7874600806241,32.3445101416676,30.5673327600998,32.2495481694968,NA,NA
417,"KGZ","Kyrgyzstan",7.89728476461143,8.49794106697718,8.84404913056274,9.29072075222435,8.23596805757774,7.45214270474486,6.30614720972339,5.38995277248966,5.1226173739653,3.92238347544918,2.74873209324301,2.42912441372984,2.64622381428606,3.26157471118668,3.31944555759731,3.26571122319628,3.26000693130156,4.44467211895383,5.39016553837715,6.31494744492598,7.45922959563291,8.90796759385658,10.736046172556,13.213930341491,16.1545095040052,15.042424489667,16.7611404837048,16.3681011407235,NA,NA
418,"LAO","Laos",28.8841321977261,28.5551706297777,27.9782903411938,27.7023338166621,27.7224723780266,27.5389074509215,27.3895449958106,27.1693612160063,27.078822716243,26.9585991508198,26.9166711918992,26.6963217311094,26.8107131962932,26.8560127768841,27.0181044967858,27.3382180384131,27.4137836757141,26.8022501498949,26.9186232028371,26.6292735381849,26.061200036604,26.4577949617695,26.2823964875891,26.151786360021,26.185314944677,27.3448552067453,25.4802739557825,25.0806099388001,NA,NA
428,"LVA","Latvia",12.3787871969315,14.118071346279,14.8009610785046,15.7478956046323,15.7012540461874,15.7977466050497,15.7685964935134,15.7510161890208,15.1904949535678,15.0241436756015,15.048176882645,15.2708366208317,17.1321651557822,18.8612665111034,20.5773721425609,21.8746656828306,23.7941720659717,25.8652741972687,27.6108833939772,29.2771926339481,31.1194989485848,33.174364615981,34.680819299455,36.5747819535814,36.4567730274567,36.2155083346486,36.2212411801814,37.6891121425775,NA,NA
422,"LBN","Lebanon",65.3838682582667,65.4535104920521,65.6285959294578,66.0120086514136,66.3987311008822,67.1483124286219,68.0015797966493,68.5880681439807,68.6312747092737,68.1823607115716,67.2702700377749,66.285682081346,65.5449688177011,65.2616321040784,65.2008681408747,63.6466456022669,61.5424910097549,59.4809739359849,58.8114143782193,60.5728498623864,64.858032747547,67.1854866771881,65.1676550288247,58.3016655657399,52.6729836157282,68.126342388136,65.3934063304034,65.0759406034205,NA,NA
426,"LSO","Lesotho",44.5286494284825,43.1142030063329,42.0361645476786,40.7429386424307,39.3743336982792,34.6252066537198,31.3597231853692,32.9505712064202,34.4670699408302,38.2038937606066,43.1458715789995,46.4587096833755,47.3261474856914,46.5267615382019,45.8122832930957,45.0827446680265,44.5505256202799,43.7119712102114,42.0090285632073,41.2342113534747,42.2305136971182,43.8713084180713,44.5606508448336,45.4319617422207,46.6626644092339,45.0573985433889,42.0044855643031,40.5528212736197,NA,NA
430,"LBR","Liberia",41.664890089142,42.9731447172354,41.4563295211747,40.2700285566095,39.1527097199735,39.3883412069612,38.8841909161021,39.2012341034131,38.8846505382239,39.4786014815371,38.5434498059208,39.1056431782077,38.3206022647178,37.2411032694603,36.2266121588975,34.1884617372125,32.6532152426876,32.7758037418343,33.606831269005,30.9884253149065,32.1241293045264,33.5840938445232,33.4811383209035,33.4705716345546,31.1251226646438,28.7508105838256,29.615685670337,28.6024900879592,NA,NA
434,"LBY","Libya",36.1178369079617,35.9152495301365,35.2338243315259,34.6858117375184,34.4695781185494,33.9905119246403,33.3722814694281,33.1432645590161,32.7855400177118,32.6063654389045,32.5607058678319,32.8498733991932,33.3222847694325,33.4988012084345,34.2373537902169,35.5538914865183,36.4363794825417,36.0712479699399,36.548945710354,36.5737234280193,36.8428297630909,37.4939078331675,36.836719232974,37.4999565446398,36.3608303519404,33.6025411755755,36.7294721834591,36.741013783576,NA,NA
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",13.0148083150233,14.5193365733477,15.9983221217535,16.7557327030453,17.1970184638875,16.4690756728316,16.0808940902686,15.7493745754987,15.122078832036,14.1913154272994,13.9953367161587,14.9346949421609,16.3292995046381,17.6157393017505,18.5951963062159,19.6412211409562,20.9367765574198,22.584407798371,23.6788707857451,24.3520608306037,25.8309896010354,27.7193637631341,29.4913755844459,30.1642356352185,30.4045223389918,31.199269211453,32.9856799154719,34.6524119757512,NA,NA
442,"LUX","Luxembourg",56.5813259572793,58.0306295577133,60.1517326811441,62.2077622636871,63.8216534985952,65.1750083123814,65.8694159250047,66.3415832036105,68.1999005285833,69.8279398253542,71.1127149008333,74.1277224012395,76.2140485489726,79.4155263507675,81.1857000095614,82.2055047114175,83.8983596887748,85.1887214043769,87.1455775529525,88.6593852691989,88.8949713894338,90.1867622235624,92.1463518486204,95.0601619720113,97.1886387190059,100,100,100,NA,NA
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",53.9418348750944,53.879823828984,53.8903111727799,53.2281610226936,52.9467959330345,52.85919824444,52.914846697536,53.4648334615169,53.727687984954,54.0297409088398,53.7016005427272,53.0563932625301,52.1514518477172,51.7630953539301,51.4166599471513,51.1797195852614,51.5065185321306,51.5845273440409,52.0763219151201,51.8990275527296,51.813183392402,52.4381669328131,52.166284497904,52.4630945136047,53.2338859334883,51.3018372590641,48.660242450402,48.5733293186675,NA,NA
454,"MWI","Malawi",51.9588141668376,51.3011130074585,50.7929740592168,50.5114039108073,49.1019472484719,48.6544099739201,47.6978603964021,47.8940255305628,47.1147042000253,47.8546281253342,48.9827731873578,50.2962633158632,50.7941849342344,50.6148921785331,49.8913986900118,49.7590685245215,50.3977554350069,51.5327967487861,51.9731199030425,52.2423815061088,52.680275634435,53.6202092926618,53.8665290697998,53.9553529497014,54.2477747996563,42.9590350773437,50.7739342914208,50.6651792707964,NA,NA
458,"MYS","Malaysia",46.7835815246317,46.9944373820947,46.0527462504127,45.4459037671306,45.3980577314531,45.857197746066,46.0093974154487,46.5839288923444,47.6228815132548,48.9302007877481,50.3679984520863,51.4087327035747,52.327431988946,53.4146215193924,54.3991004064608,55.7281021564581,57.0613946624481,57.8942436788551,58.8650406485962,59.1584254672441,59.3932579305107,59.8597330807613,60.037587033106,61.2394796480851,62.7819171456227,62.1053502061949,59.7479383376571,62.9056491188433,NA,NA
462,"MDV","Maldives",36.4895796820089,36.6265681935724,37.1093224508082,37.8849068571014,38.3550669674585,38.5293924627383,38.7253989074737,39.1043903847951,38.9020905826463,39.7382180471017,40.2564317870629,40.8519176232484,41.6022780878913,42.1733788368996,42.6691897199941,43.249954951973,43.7263435722912,44.0579981880828,44.7086470771391,45.2336055489463,45.1737989076756,45.3410975691411,45.672928920885,46.1598004019349,46.6211463314205,46.1998821723512,44.9607629272614,43.688069346532,NA,NA
