"code","iso","country","GTP.ind.1996","GTP.ind.1997","GTP.ind.1998","GTP.ind.1999","GTP.ind.2000","GTP.ind.2001","GTP.ind.2002","GTP.ind.2003","GTP.ind.2004","GTP.ind.2005","GTP.ind.2006","GTP.ind.2007","GTP.ind.2008","GTP.ind.2009","GTP.ind.2010","GTP.ind.2011","GTP.ind.2012","GTP.ind.2013","GTP.ind.2014","GTP.ind.2015","GTP.ind.2016","GTP.ind.2017","GTP.ind.2018","GTP.ind.2019","GTP.ind.2020","GTP.ind.2021","GTP.ind.2022","GTP.ind.2023","GTP.ind.2024","GTP.ind.2025"
688,"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.7669460209049,51.9887187742678,45.7800957062324,38.4245031581031,36.8188972916161,35.3391873703223,33.254797397291,30.6999181423394,29.8534114314336,30.2837518850325,37.2732650463435,NA
690,"SYC","Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.8447868128285,26.6253197473162,20.7402410061625,15.4629926453524,10.878087942122,7.08471540999052,5.06634923888465,7.700069597983,13.0411456799302,18.775580279548,23.119296217284,NA
694,"SLE","Sierra Leone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.0756149441966,21.810559833797,20.9299606496972,26.9265513184797,33.6753683510944,38.3446477496242,41.8115506261313,39.1206877768394,39.033497175379,35.6082928152885,31.7316773006627,NA
702,"SGP","Singapore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6722289175936,13.4011573022126,12.5535617853292,11.3847320297054,13.1243054513044,17.0962247581773,19.9260997242934,17.2238632662925,19.7009296809515,19.9319986704482,18.0216409469402,NA
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.5987023874814,45.7291563964181,43.6058687614334,40.6197914322163,36.8532425981178,38.726881657178,40.8717398348897,35.8919277689451,38.6592658577024,40.6530996431571,45.6554124216441,NA
705,"SVN","Slovenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.2660337692192,43.5450496240459,42.4654492844818,45.4633602900843,41.4678766517465,41.4592837063911,43.0922463678246,41.9510420423099,42.2900030683795,44.253529798131,45.8500559687493,NA
90,"SLB","Solomon Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.1035307927191,39.2823650254515,43.9184315056391,48.2171943587113,51.2021799604993,52.6716126279519,53.0170353529381,51.8589396093242,50.3544354219659,45.7663909645861,42.7098287688799,NA
706,"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.5989599255849,41.5756295257888,40.4219458383885,41.1715500011513,41.320923116108,41.1496989647492,40.7659033355258,40.8866736026165,40.8302435895784,40.6240239323852,40.7560042383048,NA
710,"ZAF","South Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.0975316728178,29.1188405028067,31.6763664759436,33.7216671692879,32.361911336158,30.9147878957104,33.5432528590333,33.7733668491543,35.7931004991021,36.4142692432533,34.748948676703,NA
410,"KOR","South Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.49036049994359,7.25721253531047,10.2238094446193,12.0357058222711,13.9719565468719,19.3325210571357,24.6566803442133,25.5334955288719,27.2707865989529,29.7707497476253,31.9837169290284,NA
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.9285288133912,42.2358917511087,44.1458082416071,42.904203860642,41.8086837822247,42.6852011075843,48.5465632895075,48.1449224960563,47.1432380859611,51.7077449960624,53.1921058442422,NA
144,"LKA","Sri Lanka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.0704087438095,26.075198795811,21.6959384640741,22.1728687852743,24.8695096281208,27.863230794724,31.3524790909066,34.0698152762983,39.716054061334,46.0942196266829,48.8289913536819,NA
670,"VCT","St. Vincent and the Grenadines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.7015588569091,44.0698826891315,45.235198424284,48.3741203101274,47.9708644092642,45.2515261035295,44.4513915458529,45.8851726679404,43.6655242742451,44.6828617274724,39.3258217858591,NA
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.233071323612,42.2703458764999,41.9638431345949,41.0998751325297,38.5317484168798,36.2992799085709,35.6344899427663,36.0059567869909,38.9680929187613,40.9953084620221,46.623679140822,NA
740,"SUR","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.199626775369865,4.19564041258921,18.2954221586968,34.4714990343474,38.8385820109801,40.1606373254819,40.9213026782608,42.4035661239861,40.3240600726286,34.5858086544883,NA
752,"SWE","Sweden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.9981457524709,50.6992783483899,50.2035599853497,49.6665645781535,49.7263572465794,51.4745654819274,51.6500343811967,49.9830411195274,51.0577190209873,51.2741019706348,50.2734005045342,NA
756,"CHE","Switzerland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.0646727020427,45.2153925662419,45.3695195619378,47.2486854553587,48.2136938903384,48.9352707323189,49.8408687413613,50.1166798653183,52.1228922118976,52.0462148627734,52.9788313127194,NA
760,"SYR","Syria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.99564543672,94.4568441576207,96.5637987967609,95.8913138096696,96.5478069668772,89.7797726120371,77.6017297381792,62.0757685831252,52.3560504579786,50.0888179486326,97.5769912519724,NA
158,"TWN","Taiwan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.2082519808263,30.4894913523319,28.3228885991455,24.4814191435094,22.5645087139341,24.8297301501063,24.3425758925645,22.829206460893,24.5889689889548,26.8608762499586,28.8383079963713,NA
762,"TJK","Tajikistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.0938692246317,34.5343300268057,26.8453415967573,13.6174020297259,4.69602625882941,0.27132009179352,0,3.12728443611998,5.6441748049571,13.5319075775633,18.5546677702213,NA
834,"TZA","Tanzania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4667909943303,18.0520730867575,16.5735605034224,18.054989884461,20.8249493984669,23.6297088136341,26.51594406031,27.99172282836,28.0196433624878,24.336021268814,21.9521829453533,NA
764,"THA","Thailand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.1709272939543,24.1234476064376,25.109921072374,26.0919689069396,27.8299020108965,30.980438264786,33.6204363823618,36.6535800338846,37.0930009616654,38.5722105613166,38.845247264449,NA
626,"TLS","Timor-Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.7396154665266,43.7116948639826,47.2531247049303,54.3591116756032,60.0955957588238,60.0520691529665,65.2401028800419,66.7594976491381,59.448321225816,56.842213872458,55.2921996971392,NA
768,"TGO","Togo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.6622937971229,30.7543231844897,31.7667422417367,35.8956634862064,40.2710926661486,36.3661700245805,30.6033257921869,26.2854913086926,21.6838848531852,20.3801462947702,22.4233441222271,NA
776,"TON","Tonga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.1394821776345,50.7795727122242,43.028136895988,38.1012245528189,37.6625216445626,30.3746843823241,28.742170260579,29.6463607706573,30.6523320582869,32.7741304141584,35.7250996625534,NA
780,"TTO","Trinidad and Tobago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,9.00207344132524,11.0670411572328,12.4015017603654,13.4655507931925,15.1355010588101,10.0915076180668,8.68907899336714,10.2994325562562,12.0176967614873,NA
788,"TUN","Tunisia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.8403055614196,30.6520869260697,32.7793708441322,33.6189996453657,34.5223427678878,36.8895698404915,39.4481922659333,40.1819816230409,41.3653263543065,41.6041281256525,40.6296053251476,NA
792,"TUR","Turkiye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4850372739982,19.23753791499,18.6159914319133,15.0645874279626,14.929513850132,17.3944321119296,20.0291152855571,18.7675751149007,20.2479846070116,20.0387961299797,19.1459759000556,NA
795,"TKM","Turkmenistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.65931703979517,5.69969353549524,9.30348207639132,14.4669668469294,15.8587723234999,22.2708394607731,26.1717233477545,15.4473810741658,1.22053822864233,0,0,NA
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.46254910267973,12.3783018008853,17.0987887079629,15.1570344692197,13.5722349416578,12.5510618483484,13.1767163411143,14.3172502505804,17.6568761406226,22.2625327944052,23.8670720680465,NA
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.75095663579512,12.239904315801,18.3859460292684,26.5541746406652,27.0188468786418,27.3191039604635,27.8797926712407,27.7217453723447,28.6138876284377,29.2715262995826,30.4602974645229,NA
804,"UKR","Ukraine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.1779339662751,39.2396001520617,36.5918364193375,37.2048457365206,37.1170766132215,39.5056062976636,42.6008976107297,46.1795263476074,51.2758194952072,51.8178486048038,50.2156228211783,NA
784,"ARE","United Arab Emirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3.2562547493998,5.28731337973102,7.82910966401874,10.2012581179804,10.4223169829773,8.33903489575763,NA
826,"GBR","United Kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.1756054711674,51.8483624083722,53.5762487484092,54.057616759493,53.8264481249592,56.1575767265441,59.2959010729693,59.78018777642,61.086942981554,60.0649283995952,58.4522473209887,NA
840,"USA","United States of America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.691746599312,24.6838495793614,25.0419200682088,23.8282724018555,20.9707810987339,21.7553412144623,25.9283690884678,24.6603785574532,24.9985234129497,25.4506409588828,24.5082075284226,NA
858,"URY","Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.3134240209301,29.4445859755945,29.9074393672189,32.6601944310676,31.4368947066095,29.8266683556229,31.5861433617273,27.4064682494184,25.8549798780049,22.8558634410254,19.1414807411929,NA
860,"UZB","Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.9808227603381,40.9644280444283,38.3742325897273,37.3348939793252,34.992781008199,36.0459077596195,37.7562417126801,33.1818608551132,29.6548189425645,26.7287536083615,22.5208016939805,NA
548,"VUT","Vanuatu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.126406345049,37.6022691146216,49.9217818401517,59.2394621525963,62.5338000257586,65.7634636228774,63.7495712003615,59.29214619615,56.6912987326388,55.1761245938506,48.700869026259,NA
862,"VEN","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.7247427015483,83.5846307523438,84.7027673083361,41.6494181058429,55.1277217888636,67.372949163173,79.7596738966113,84.3101983189743,80.6142949480336,69.0863378275553,58.9150002508713,NA
704,"VNM","Viet Nam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4555658690558,13.4467840542271,12.0773364224098,12.8221826689437,11.331500643098,2.94129349028847,0,0,2.64183571033959,7.37530804382983,10.5239444082251,NA
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.5287593136281,55.374207972956,57.3597015186443,54.1977420413684,55.4978176290913,54.3670999543584,58.7439796978531,62.441263319236,65.6680554617681,57.7067837401433,43.9324281472009,NA
894,"ZMB","Zambia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8090764800195,9.04326347693292,8.83802935822125,10.5980195047963,12.8361021164014,13.8250931572721,14.4516332210813,19.3280447429893,17.4181958933022,17.2159595367318,17.6344175762763,NA
716,"ZWE","Zimbabwe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.5748714481902,32.4037362891763,34.0702026456837,37.433507511707,43.1045605845638,49.9776323255776,56.6917277028244,55.8973639500227,50.2263723465796,42.0838514531374,36.4229410247749,NA
