"code","iso","country","FGA.ind.1996","FGA.ind.1997","FGA.ind.1998","FGA.ind.1999","FGA.ind.2000","FGA.ind.2001","FGA.ind.2002","FGA.ind.2003","FGA.ind.2004","FGA.ind.2005","FGA.ind.2006","FGA.ind.2007","FGA.ind.2008","FGA.ind.2009","FGA.ind.2010","FGA.ind.2011","FGA.ind.2012","FGA.ind.2013","FGA.ind.2014","FGA.ind.2015","FGA.ind.2016","FGA.ind.2017","FGA.ind.2018","FGA.ind.2019","FGA.ind.2020","FGA.ind.2021","FGA.ind.2022","FGA.ind.2023","FGA.ind.2024","FGA.ind.2025"
380,"ITA","Italy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.9031848160746,29.5756493737118,33.7719247884948,38.156401592343,41.5426726795701,44.558775409206,48.2336870371128,51.5203576151421,54.4867433973688,57.024297566668,58.913158079895,NA
388,"JAM","Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0742190504604,38.7772317338255,40.4694140622751,37.2816222960992,33.770982172196,29.9792450292242,26.6733471021966,25.0712831008778,25.436802647685,26.4338808655844,27.0667390346428,NA
392,"JPN","Japan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.9433890682213,59.5688795718762,50.9856747862014,43.3294649204241,38.7119449779005,39.8527920168049,40.2146019126412,40.9629419452421,41.8722213637094,42.5992763786979,43.0623939396475,NA
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.0982834109154,38.0152905270114,33.291923721334,27.6566540716824,20.8268127901223,13.9420647234537,8.70956703943479,5.46929671438666,4.54294852036126,6.1516731807975,8.89459372409456,NA
398,"KAZ","Kazakhstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.0102399707619,20.2197841963722,26.6396205297367,26.3698917786323,26.9747223643,24.8818078709019,23.2692417215813,21.7014949820883,22.71659842444,22.0178729719801,NA
404,"KEN","Kenya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.48630781158126,12.0423213264008,17.4095870142105,19.8899742176515,22.0594016345914,23.2237054695146,23.3457036408368,24.3466969005018,24.7593861182152,25.8205973602362,26.4989113380023,NA
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.64050729797,37.5534966377216,33.0569454441984,27.7705324112546,21.4387456527581,15.0557719121629,10.1996704666532,7.18117549665251,6.29980939424041,7.76885097947708,10.3057662655857,NA
417,"KGZ","Kyrgyzstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.3912660673645,71.0263575244973,55.3590046455155,50,50,50,50,50,50,50,50,NA
418,"LAO","Laos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,"LVA","Latvia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.4318217827472,40.4566535524331,37.9481772792328,37.8576718727177,39.994461771422,42.163483420856,43.7094282414402,44.8688600457298,46.6098199403243,47.8804865368936,48.6489667252145,NA
422,"LBN","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5651599789205,37.5297470319173,32.8262759693932,27.1429475829642,20.1761114520745,13.1721530214125,7.87139754588542,4.61776981497125,3.73353145955541,5.43845143668209,8.28762774404667,NA
426,"LSO","Lesotho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,"LBR","Liberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.2067261366594,47.8262053975584,49.2284998689809,49.9999999999999,49.9999999999999,49.9999999999999,49.9999999999999,49.9999999999999,49.9999999999999,49.9999999999999,49.9999999999999,NA
434,"LBY","Libya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.7526137786563,36.266491773077,32.5511785058667,28.0069441289261,22.3703667600006,16.6737887949026,12.3291340011684,9.61292817504977,8.79460532887803,10.0743339546869,12.3302915653471,NA
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0211837673434,5.45556295612624,0,0,3.98074304192126,14.9523593073207,26.593855033508,36.5861024585418,45.9637060875987,53.6482747184175,59.610760926158,NA
442,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.1535314417659,35.7283399811026,35.9822979118157,37.238308439835,41.7090102015917,47.0950361167336,53.4288323593118,59.1284897292506,64.1441288260329,68.6697272075697,70.918005122645,NA
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.7278616827933,37.5727434828222,32.8490759177907,27.15903526768,20.1960451410825,13.1957207030459,7.8970316574725,4.64378515542708,3.75823030158583,5.46018135024126,8.30609180093708,NA
454,"MWI","Malawi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5651591235212,37.5297467799075,32.8262757037904,27.142946924885,20.1761111532006,13.1721532631209,7.87139850466957,4.61777117085292,3.73353301968709,5.43845324955332,8.28762946323459,NA
458,"MYS","Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3276767809285,17.0237040167177,11.3483024382409,29.816452916768,44.2107359929324,54.3270836838369,60.8267741287553,65.1576778047184,66.8818952737797,66.0505501537406,60.586338633659,NA
462,"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,"MLI","Mali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5651603613243,37.5297472698216,32.8262760682779,27.1429476020942,20.176111438436,13.1721530500374,7.87139742414416,4.61776963379958,3.73353174572625,5.43845130920749,8.2876273271179,NA
470,"MLT","Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3.4371451777525,10.7485303464122,20.8242425151912,32.0092706528756,43.0589409797321,50.7367168513908,55.3211940049053,58.3893765423676,60.7021515414792,NA
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5651595627554,37.5297465306879,32.8262758413494,27.1429477799627,20.1761117156555,13.172153274398,7.8713975782325,4.61776953586583,3.73353129929583,5.43845123072749,8.28762737856792,NA
480,"MUS","Mauritius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17.8902498364709,20.2922078399707,20.768827064248,21.7873934190026,22.5979091353575,23.1637839312524,23.928487227431,24.8002409228952,25.8575299638966,26.5330667303453,NA
484,"MEX","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.48462235611143,19.4428498790758,26.1611909398646,28.2278785782387,27.9725302861409,27.4505656603025,25.475753598105,23.5168319023436,23.8819394285115,24.1810605964292,22.8373178352952,NA
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"MDA","Moldova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.855048005402082,7.01197651664627,11.5373216735613,15.8514038934388,18.5932804547313,21.5969424013035,23.9316073204483,25.1381125819572,25.9736719449406,NA
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,91.0302453310456,72.5363114810241,61.1146126967695,52.472599745618,42.3869012126344,32.6364268920465,24.5260139026447,22.3935975159192,19.6171748826504,NA
504,"MAR","Morocco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5651597874793,37.529746917085,32.8262756955395,27.1429475042389,20.176111478353,13.1721531429578,7.87139759887249,4.61776975344458,3.73353158806167,5.43845160343459,8.28762774409417,NA
508,"MOZ","Mozambique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.8781034541222,68.3170447207765,63.7783267223077,49.7497745624106,42.6547337104623,37.3981624578674,31.8358756482187,25.6390226456535,22.5460011482915,21.8210307633529,23.296848942867,NA
104,"MMR","Myanmar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.21999212142458,9.35377946952372,14.9863736906018,16.8607977644184,19.3956178325141,23.2237055730428,23.3457038633931,24.346697013918,24.7593862976168,25.820597693439,26.4989117530626,NA
516,"NAM","Namibia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5651599994967,37.5297479218373,32.8262763094778,27.1429476111498,20.176111803121,13.1721525308409,7.87139657894875,4.61776913862708,3.73353052869041,5.43845042512291,8.28762681093083,NA
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
528,"NLD","Netherlands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.0971374987682,59.2439155250526,61.2742920273624,61.6864251396957,67.356077802418,71.9448077262311,71.3647973569404,72.8640909172462,71.7032762314034,66.928182326917,65.5985153800318,NA
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.5362183334692,42.7296555564063,46.105422003787,45.4594979007942,43.8132334436099,44.4236240780063,43.2917434865364,42.2581201630106,41.7368212581893,41.7695104735365,41.1275625273086,NA
558,"NIC","Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5651584279523,37.5297464211246,32.826276937242,27.1429484995364,20.1761016815319,13.1721313181536,7.87136444535874,4.6177248993925,3.7334775330054,5.4383913535075,8.28756489723834,NA
562,"NER","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5651594948465,37.5297463025069,32.8262751505906,27.1429472925088,20.1761113265097,13.1721528437877,7.87139721980127,4.61776968872501,3.73353155245833,5.43845109809583,8.28762756951332,NA
566,"NGA","Nigeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.2342386611643,37.2514203401657,32.8769761037239,27.6767712994133,21.368428288058,15.0083318240105,10.1616760469145,7.14930370143875,6.26256629065749,7.74076519906542,10.2842403757632,NA
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5920823805769,34.4282959600326,30.7770149522184,27.2497344283446,23.2916636799811,16.6472412187351,11.4743639868546,8.21285285052166,7.14451614348167,7.75143240270083,10.1799195214726,NA
807,"MKD","North Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6157968654372,0,13.970303885909,17.5519027783986,19.9080493301465,23.6257550150265,23.7233266339697,24.6879212839303,25.0781488977646,26.1089420302548,26.7657085883721,NA
578,"NOR","Norway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.7551124481213,56.0987075235911,52.1062169951374,50.9524610716518,46.8933232409667,48.9533910298817,51.2097397698547,54.4223122406842,58.1359670783388,58.9458237885549,61.0777517513828,NA
512,"OMN","Oman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.226135500368,35.8309265269412,38.2269397048987,40.5229308259943,38.5364348806063,30.1497950452451,21.1075181487344,15.400965794586,13.3254669745134,13.6796318799281,14.5246684815815,NA
586,"PAK","Pakistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.7230005478701,36.3369891255061,32.8503202696615,28.5863683593717,23.2532401661384,17.8584966969628,13.7348415776037,11.1299892567223,10.3081216593832,11.4632272168785,13.5511865122866,NA
585,"PLW","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
591,"PAN","Panama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.565159998556,37.5297474915148,32.8262762545304,27.1429476222154,20.1761115789702,13.1721529854238,7.87139782243875,4.61777022843665,3.73353164880957,5.43845176976167,8.28762798566457,NA
598,"PNG","Papua New Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.80991362945,42.3619024964069,46.8239428429601,49.4429066266203,50,50,50,50,50,50,50,NA
600,"PRY","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5651605492188,37.529747919826,32.8262765991359,27.1429480490868,20.1761116940107,13.1721537527064,7.87139817060083,4.61777044276835,3.73353264745792,5.43845256701792,8.28762885032,NA
604,"PER","Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.960820012409,40.3996684706938,34.2921284143797,28.4214739475503,21.7124147489641,14.9918956070054,9.85497918810275,6.63594731101709,5.65525268384167,7.13551108519792,9.73503406044686,NA
608,"PHL","Philippines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.3085104307042,36.7507462827348,32.9313142606146,28.2683510928833,22.4915955550145,16.6550232363384,12.1954201113774,9.39503234969528,8.53444060494375,9.81763444745945,12.0968612388131,NA
616,"POL","Poland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.6090562179809,38.589496103513,43.5546706103038,47.5544206281851,50.5115633352681,53.6269897303456,57.5810014881326,59.1541093968053,59.613315722064,61.0848244580259,59.9582916498393,NA
620,"PRT","Portugal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2734369723679,15.2874517546838,20.387099685365,23.892271871129,26.1659897941352,27.7326667968254,30.3959236255967,33.127781775929,35.8443774094217,38.4347195332816,41.0618060290697,NA
634,"QAT","Qatar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.947465334684,31.9977836987698,28.3378781489795,24.1768950351469,19.272076157242,14.6842191968877,11.9092721002733,9.06036915145029,7.92725140787292,9.36776384178242,12.0899157069248,NA
178,"COG","Republic of Congo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.7495103448356,37.6847066049802,32.9673797855295,27.2915651581735,20.3603016302854,13.3899626147177,8.1083601459125,4.85832261628916,3.96198019197332,5.63951880507416,8.45854440331496,NA
642,"ROU","Romania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.425177438868,67.452497481978,60.4748960921232,43.974852604202,34.7528101597108,32.3061482869259,32.4981398760036,33.1162898883233,34.3768738080583,38.4388555789632,40.0898913827038,NA
643,"RUS","Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.0898386216413,43.2199068247034,38.9291151484585,30.3707024707007,20.0612260004702,20.927417595335,23.3364920647987,29.9629686041901,28.8187884287028,26.5652120250428,26.5186859646248,NA
646,"RWA","Rwanda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.0989865768466,42.0925005786313,46.7066814428529,49.4145297104532,50,50,50,50,50,50,50,NA
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.5175388033705,72.1081425667033,58.857855571446,50,50,50,50,50,50,50,50,NA
662,"LCA","Saint Lucia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.7226590977818,34.8860993824055,31.5779907028545,27.2484995568818,24.6022529641553,23.223706793187,23.3457051834758,24.3466984660504,24.7593878956423,25.8205993618918,26.4989131988794,NA
882,"WSM","Samoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,"SAU","Saudi Arabia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.4276555811432,36.5669928502309,32.4037517201075,27.3950316603418,21.2517466493292,15.0860967374988,10.4410604340794,7.60666770669917,6.87276956578083,8.40125247483007,10.8979902180689,NA
686,"SEN","Senegal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5651599177463,37.5297470958237,32.8262759108418,27.1429474681655,20.1761113144792,13.1721530269308,7.87139765469541,4.61776991562542,3.73353191774166,5.4384518299325,8.28762802645917,NA
688,"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,99.8544468360813,85.830058007885,68.4399347086436,58.9802749015482,53.9384878816631,49.0335559382889,42.3952953515505,36.6319139841165,35.7884763889843,34.739579836323,NA
690,"SYC","Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,"SLE","Sierra Leone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.0391059515327,42.2965511691081,47.3673589286171,50,50,50,50,50,50,50,50,NA
702,"SGP","Singapore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.9961600886907,33.8187934097277,25.757604698934,22.9173560058672,20.6279086103413,17.4754011369103,13.0541408594472,10.6010781155901,10.4600040639682,11.3466128503784,12.7701413966107,NA
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.8379334901559,27.4869140008236,33.0807196006931,36.118081497587,40.7198229646187,44.3986935793168,46.7759076023264,48.2703868622091,49.3770153083812,50.1280600556288,51.6039785426995,NA
705,"SVN","Slovenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.5978587491131,69.5896315502863,57.0772433362408,39.8999040261624,35.4878928329406,42.304417857368,50.0799894347932,54.5059280311545,57.7044820767961,61.7429792038268,63.4029888153708,NA
90,"SLB","Solomon Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5828081197695,37.5357372101382,32.8289648739071,27.1450927690337,20.1787693261696,13.1752954798328,7.87481542759458,4.62123831027291,3.73682445665791,5.44134840648458,8.29008905971125,NA
710,"ZAF","South Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.1406877084965,38.3771430467517,34.644691748854,29.4228155251317,23.943656559797,18.5958816205155,14.499220849684,11.7791465000501,11.0118391852478,12.0672633727747,14.1468348253623,NA
410,"KOR","South Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1058098897826,31.2692191640053,42.0907821625114,46.8088211122838,48.7164512474119,51.4173095022955,47.2772631021103,45.3228294592828,41.8286774521225,37.9964507908165,31.8977769177164,NA
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.8887167602436,67.0594000578545,77.4546992126045,86.3684347536501,96.5212567086792,100,100,100,100,100,90.5810298808304,NA
144,"LKA","Sri Lanka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5651595132041,37.5297467085742,32.8262759597403,27.1429479142461,20.1761114660271,13.1721529505427,7.87139721012957,4.6177695905975,3.733530907125,5.43845113505584,8.28762756411791,NA
670,"VCT","St. Vincent and the Grenadines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.9394870130567,68.5359864507008,52.5973797798712,50,50,50,50,50,50,50,50,NA
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5651599313584,37.5297472577658,32.8262760979245,27.1429475572477,20.1761115643203,13.1721532395056,7.87139780078417,4.617769927005,3.73353167498206,5.43845153568292,13.4213287475301,NA
740,"SUR","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
752,"SWE","Sweden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.9214507286707,54.8018833367597,51.8274887744191,50.1564941736752,50.5123214204967,52.0903209176473,54.1334619548307,56.9047617015363,59.9177217104334,62.9147944293732,65.689961506935,NA
756,"CHE","Switzerland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.0851724114933,40.093051438474,41.4758570976296,43.3292298940731,44.7954144587728,48.6428303983353,53.2707501660218,57.9228061814355,61.2522374521353,63.2314081672943,64.401155025973,NA
760,"SYR","Syria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5651599014579,37.529747022221,32.826275937633,27.1429475414195,20.1761114109543,13.1721529774432,7.87139742596833,4.61776955054292,3.73353128715083,5.43845123615749,8.28762746615416,NA
158,"TWN","Taiwan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,84.1390121794759,65.5651782362807,60.8999723502631,53.3148181390734,49.1842356050116,44.2811005523942,37.0493062469971,NA
762,"TJK","Tajikistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100,100,100,100,NA
834,"TZA","Tanzania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
