"code","iso","country","BCA.ind.1996","BCA.ind.1997","BCA.ind.1998","BCA.ind.1999","BCA.ind.2000","BCA.ind.2001","BCA.ind.2002","BCA.ind.2003","BCA.ind.2004","BCA.ind.2005","BCA.ind.2006","BCA.ind.2007","BCA.ind.2008","BCA.ind.2009","BCA.ind.2010","BCA.ind.2011","BCA.ind.2012","BCA.ind.2013","BCA.ind.2014","BCA.ind.2015","BCA.ind.2016","BCA.ind.2017","BCA.ind.2018","BCA.ind.2019","BCA.ind.2020","BCA.ind.2021","BCA.ind.2022","BCA.ind.2023","BCA.ind.2024","BCA.ind.2025"
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",NA,NA,NA,10.6791467803443,43.1727095747679,53.5651030164603,57.7823435522435,57.7567685947509,51.9646921799013,35.624145951415,23.1099892307703,8.28501983230888,0,0,0,0,7.69713730009511,3.03642488809857,1.05631841990167,0,4.61989955127655,17.288535234102,31.8993935402377,41.7239249137451,46.4700128739047,61.332336955418,73.82993194109,76.8791651500278,NA,NA
270,"GMB","Gambia",NA,NA,NA,26.9164403199426,25.37429436159,22.7270119854373,21.2451894939052,21.0605047825673,22.1741644343062,20.2153804554699,19.725613794671,19.7696296305681,19.4533705023465,17.7722827275161,16.6946806108059,19.7686120806759,23.8827902246273,29.2658906698469,34.9351201628803,39.1254229550504,42.3638036578101,42.8425809440337,42.0154005529664,40.0295707613071,36.4366416309474,35.6574319069782,35.2155800037109,35.7777717868287,NA,NA
268,"GEO","Georgia",NA,NA,NA,56.3297288075954,62.9107728742813,86.8054242123021,84.5953653982,76.7252989626705,72.6167571726918,86.7501982925576,76.7632977710669,63.0138850459488,55.1851931319406,41.3218082914283,27.711284222523,22.7271866173757,21.7936211945047,13.6700714973896,5.7235291683171,9.79180744693009,12.4796457934418,15.9924708659233,34.6913734185461,45.005198047006,56.5558664071571,66.2139950789221,81.5928206870389,85.0093305183152,NA,NA
276,"DEU","Germany",NA,NA,NA,100,100,100,100,100,100,100,100,100,92.0837851712457,87.0558187030589,86.2829541927046,87.6935937044541,89.5238601152663,91.6302634043961,95.7012192596094,97.562872323351,97.7490443612721,99.1598635295771,94.2474030542984,92.4392544898363,89.5283881297516,87.4262447643206,85.8293083880174,86.1515357853756,NA,NA
288,"GHA","Ghana",NA,NA,NA,49.6720197805646,55.8360823081568,63.5107994378646,69.1253532796561,74.0011071292731,75.056050807613,76.7196385606949,78.2945534586783,80.5244312527035,76.8123637183879,69.540187943673,60.3191557443014,48.8901004215015,35.8838303113368,25.9133841727903,18.1806949227103,12.9754084239162,14.1221645786373,18.3447766725663,18.9132766803858,18.751818815161,21.2408877734621,26.5746600365883,29.7942462949219,33.3816433462721,NA,NA
300,"GRC","Greece",NA,NA,NA,53.9141165741828,63.9158895562097,68.3348042465876,69.8626951327832,66.5425124383599,68.8408905145349,70.8369929046837,64.3346916019559,62.6572228374975,61.116063279515,66.4186666488336,87.2984530540591,99.6027327560654,79.5100289855897,61.8915895299018,58.6478525381135,53.8343239933671,51.3474183684198,51.3044973843528,52.5686665595745,60.8485208550732,71.7493184290852,97.7078782761681,97.4591069226311,100,NA,NA
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"GRD","Grenada",NA,NA,NA,25.4186188079563,29.0902297858386,33.6228109731734,42.9573976740261,51.888314738536,59.865409909655,64.9765835224503,67.2354581462779,66.0199039618802,59.4690007003432,49.7552444391485,42.5352919941488,48.9278753687757,52.8967299217322,55.6789621652697,61.2338116222831,64.9118992992942,66.4599765262588,65.818312223543,61.2909568590423,53.9253323924062,45.8323068460696,50.2107412797343,50.7502187640945,51.3569990452618,NA,NA
320,"GTM","Guatemala",NA,NA,NA,25.0089350261624,18.9253407121966,14.0533895317307,0,0,0,0,0,0,0,2.81321858175876,9.70298632970888,20.4060193679298,19.4790121589306,18.4291193530463,17.2500899491048,16.5423943428892,14.856676317953,12.0969609798932,13.3814831733718,14.474722343762,15.1133598041053,13.5871760651486,13.5641614166102,15.9802503129362,NA,NA
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",NA,NA,NA,27.0467678356998,35.7842659507802,42.2332509910035,47.8662830739329,51.4129904647351,53.0597214486488,48.5165107346768,44.1950417871836,40.5108266355596,34.5031711412884,28.4587949578669,24.2160323144419,23.4375320404777,24.917147983478,28.1994355164387,32.8835371634636,36.9163477789283,41.0399520560975,44.302783821434,44.1440965224603,43.2033506571743,40.4585606025225,39.4740500826525,38.7981246435696,39.0044684856422,NA,NA
624,"GNB","Guinea-Bissau",NA,NA,NA,35.3206987587844,36.1860900505673,36.1044470753593,37.0392074469636,37.2224615769587,38.0012430380778,35.0417132913232,32.7529399864886,31.3176382032527,31.4711053183891,29.7035423224559,29.7585248451598,32.5335576798022,36.9920193935403,41.4235925569796,46.0209093282581,48.8792609153568,50.8766480423508,51.1153921318239,50.4960618305867,48.9663078810947,46.4821130807994,45.5096769684045,45.055300936743,45.056257086021,NA,NA
328,"GUY","Guyana",NA,NA,NA,9.02071720444066,7.70234478223668,11.0868894888735,21.2652719105598,46.0622495908738,54.6074252978926,61.9876617624246,72.0356778602097,73.0139386140307,76.8252434146299,81.7771592705761,79.6477493794019,67.8240908337735,51.5540963444412,51.2598333652406,44.3977432449461,38.8023917230082,36.7372786386463,32.7718358268062,32.678602930953,40.8726888412367,46.9708894578899,43.9720822513249,37.7049383198287,38.574661860178,NA,NA
332,"HTI","Haiti",NA,NA,NA,24.4359469354471,23.2372573937816,22.5419903228037,22.8798792786269,23.7262955289102,26.8358264131825,27.6846674143571,28.1749165957525,26.4518226238439,25.0905960270055,23.9187840034108,22.1522405859063,20.4887796342546,21.3033846304003,23.3884632148717,25.688195032979,27.3535508618785,29.3708679926119,30.3955143713627,31.9265790242957,33.5001889988003,36.4510698941543,38.4577085604067,42.3985563896414,46.7233711226639,NA,NA
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",NA,NA,NA,34.5665059711251,40.9563201843375,44.9560125979198,46.81298999843,44.5832825282705,41.1024793985701,37.5700387114466,33.7493486764514,20.1923962055022,6.07108779716255,7.04500381883878,9.12717571719334,10.7075227501913,12.9471951785877,13.5223966786899,16.505030525558,14.6201872594793,16.2615731215753,33.1211668863543,45.3304427853968,55.3814942770997,65.3800206134996,71.3850328345367,76.2093858565881,77.792250386988,NA,NA
344,"HKG","Hong Kong",NA,NA,NA,0,0,5.82998331056189,35.7560771925366,57.0915717704583,97.3944334329743,100,100,100,100,100,100,91.4599407215842,71.1570011145076,44.7526542071345,45.8889143850491,36.0164191942714,37.8391047566948,40.5195180322506,55.2978815892498,46.3590345189976,59.7909933461684,91.060054770825,100,100,NA,NA
348,"HUN","Hungary",NA,NA,NA,84.0472041807732,84.5361214382079,70.2265397936173,71.7140488884751,68.1646406529034,69.0735310457414,62.5712492007038,57.6320502124617,56.4157748110378,56.7020575895829,48.1317719949469,43.3222520905641,30.54988583351,30.5098556129991,30.6181349152702,45.2004114257311,43.5846369394394,45.669912488582,51.4169440771114,72.1481552375952,86.2306865968316,97.0170877752174,98.3474776481217,99.0999393637769,98.5228413687294,NA,NA
352,"ISL","Iceland",NA,NA,NA,19.9258066040142,22.8949436611557,36.4454243342231,41.647608223555,41.4433064115113,39.8960138626333,43.6460160026303,50.8179512590272,61.3704825546761,74.4497773263729,80.8126535929918,93.7761916382533,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
356,"IND","India",NA,NA,NA,36.4099044466931,37.9925255205282,39.3769033019342,39.9716172289701,41.3926430907596,40.5838919149772,39.0127757431878,35.9914255068217,31.1642440559923,22.7960991098771,16.6789435435339,11.6775483007178,10.8920533232029,11.108944178997,14.4620617880886,18.5048383846264,23.9343173882331,31.2216306134793,38.5694538105479,40.4702277450521,45.4397857670359,49.7950804740015,52.9778935933412,53.9467867354765,54.5237452064222,NA,NA
360,"IDN","Indonesia",NA,NA,NA,26.3280568426113,30.8512444884803,34.1852059063571,37.2318620689701,36.5749355445479,35.3721603237432,36.6626113204706,38.8903335691367,41.7379267161925,50.657994898525,53.4584163344961,50.3975650367263,39.1385308861591,29.9760435527597,28.7165761472737,27.9946032883528,33.140965804239,45.3756416527489,62.6087723167859,71.646562689559,74.898658908294,78.1614845922802,66.8173971146521,46.9620714817352,34.2910095716331,NA,NA
364,"IRN","Iran",NA,NA,NA,23.2200196160842,25.2587219718923,23.7935733598751,23.0716121251217,23.1396282992129,19.5719680302348,18.0516191708181,13.3087557061578,7.83127300779611,7.06536876271223,7.66287187636811,10.3586312887127,16.9958348843801,27.2814980595613,37.0737846064224,47.4295595421935,61.6891025497062,72.8320577653215,77.7157070382551,75.9798890591312,75.0654146044767,75.0413859799803,72.2227302414933,67.4200024512376,61.0971614720648,NA,NA
368,"IRQ","Iraq",NA,NA,NA,21.0984093550508,7.96152049735812,17.5125163089443,21.9806716767409,31.2958226803452,30.8554310136552,32.7607156625617,41.4947324416878,41.9928746376901,51.4211789074288,56.5446060805235,56.5301774754115,49.2818106641692,33.1188704755683,32.3673936618319,35.8916158154916,35.9059825288039,40.3888661242286,30.9389117262828,29.5436738233481,27.3430492362901,32.9741111900942,33.4050554819165,17.909448473619,6.92982331208766,NA,NA
372,"IRL","Ireland",NA,NA,NA,45.1748160863748,50.4831790977978,53.9950455552256,61.158980018876,68.7452170341899,74.3217396025872,78.3468210440603,79.914072864013,84.2444111084409,83.043925210339,87.5829600000903,96.8646731196944,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",NA,NA,NA,20.9198852916082,23.5028233832993,31.0818582685301,35.6162746963767,39.2082312863745,46.8151970498995,60.1375269106238,68.1844867238763,67.3398991474634,73.3496640497018,80.3486785626217,81.516934630369,95.1061282629145,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
380,"ITA","Italy",NA,NA,NA,82.4022791543237,94.7859259593567,100,100,100,100,100,100,94.952931749302,84.771000492145,78.378162517081,82.9186227772486,92.3390965778497,80.1666186540569,65.2593079418855,60.3090378238902,58.1581464040939,62.6445956274667,75.3953122186873,100,100,100,100,100,100,NA,NA
388,"JAM","Jamaica",NA,NA,NA,51.2518995795145,48.5241607176162,48.0964451593477,43.2628110701461,37.9455654051699,39.1344960477685,40.0249714313974,22.7149487479903,11.7826474272879,23.4017469761619,37.8966040302081,53.2490050167126,59.1038524547305,57.1565161377481,55.6595447354661,56.2771180605487,59.7217089390249,73.5900702417441,68.6349554360689,55.9814201816575,48.4149544812618,50.7239656330553,46.0297140513498,41.3171619479854,37.63724028259,NA,NA
392,"JPN","Japan",NA,NA,NA,65.2494067148832,68.7883680182321,71.1810088456608,72.2054673886548,74.2199557371583,75.6483120594769,76.0463911440376,78.6033577867398,83.1657279181268,92.6373566981686,100,100,100,100,100,100,100,100,100,100,100,100,100,100,94.5806404000843,NA,NA
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",NA,NA,NA,39.006906816099,30.683378538243,22.7960440022419,19.371721530144,17.9915054722246,8.04419190932367,0,0,0,14.1389840322786,25.5324571195163,38.4260919443698,48.679224568653,67.2773529627552,94.5378118297298,100,99.0731145226727,96.5337742729265,84.6356476956693,83.4943273786546,83.6317455440353,89.9318483661926,88.3294628379953,83.5756893239467,90.8674232868938,NA,NA
398,"KAZ","Kazakhstan",NA,NA,NA,56.133939980966,57.1291720205079,68.5224607975351,83.3759314880533,73.4742588755504,56.7385956660022,18.4948293579116,0,0,0,0,0,0,0,0,0,1.30062667861489,6.13828802457266,13.8023502894349,24.8160147156728,51.7674160003684,72.9300062913617,83.7042429996308,88.3650273446631,88.1503271683077,NA,NA
404,"KEN","Kenya",NA,NA,NA,23.1866850941301,21.6265190909027,20.8603254088897,20.5778193962264,21.885088747148,22.5040387066705,22.0041902087737,20.2435218717541,19.7168148986287,18.3085496723521,15.5203753962371,11.7974048308351,11.2766006949801,12.6442232535645,15.1936140290307,17.1024715086632,18.2934303359372,18.7891794548054,20.6578477163384,22.9429675795085,22.9113306444519,24.1084155510109,26.0473672667032,29.418435112556,32.966342531916,NA,NA
296,"KIR","Kiribati",NA,NA,NA,58.3319753440988,66.3568203464352,73.5322317281602,74.1596055904486,73.9451505621908,70.721785926092,67.8493554563104,57.154598095623,51.8815693742359,42.5411590525398,35.8058815676929,33.58292905001,37.7926367560982,39.9954562845508,40.6729150978152,41.923137534118,42.6697897927035,41.417465871941,45.3024363516859,46.7562133382801,52.3407796241639,53.1502959756602,56.2234419035958,60.2670918931089,60.5589501874735,NA,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1938858543161,18.3840555471015,15.5715418434138,16.7709407756506,20.7366299391352,27.2860613688152,31.5399312385495,22.1807467988532,19.5255838849293,13.2405262137917,11.3375822384417,14.7294359186953,18.3029254521017,44.052209434162,72.0417488925411,NA,NA
414,"KWT","Kuwait",NA,NA,NA,100,100,8.42022598751656,0,0,0,0,0,0,0,0,1.63184301515233,56.5253328846411,52.2436880691308,32.7491043956029,13.9279674089269,13.2869050066406,0,0,0,11.7383882977203,56.1117329102836,100,100,100,NA,NA
417,"KGZ","Kyrgyzstan",NA,NA,NA,50.7798834394174,51.7191115202689,52.5045636662178,50.2748538790646,42.5339620682283,43.7188803316074,42.1841781090924,37.6019173703212,25.0112464883979,12.1038051914694,0.118973591616339,0,0,0,0,0,0,17.629166020978,25.7954451791253,28.595252592457,38.6555728317597,54.1610665622387,59.4310655522838,56.5156536364857,46.3009433829931,NA,NA
418,"LAO","Laos",NA,NA,NA,69.6348329952261,33.43530929825,0.325021329604112,0,0,0,0,0,0,0,2.70732569548601,2.88415774840013,6.06684942441177,12.0050611192942,19.562448276621,26.9154450665866,32.6461594127171,35.8494036066813,36.9239104399862,33.8960836807181,36.8103343750097,40.9608618121272,46.2929886539846,52.0065103668613,57.3403376201702,NA,NA
428,"LVA","Latvia",NA,NA,NA,58.0311767140101,62.4544406581918,58.6486807533732,50.0670782827598,38.9180577131917,33.0554814772604,28.8026460264643,24.4576832553054,20.4818132011091,25.6984649889792,31.9184829264487,47.382156944662,55.2485616071644,63.3061185940902,66.574150293171,63.6142734608895,67.063177912937,71.8754968700234,66.7490198442201,61.275883720797,54.7544769800408,58.103241643062,60.455663158895,61.3292951366378,63.3197572307964,NA,NA
422,"LBN","Lebanon",NA,NA,NA,0,24.1882870795378,44.6334108858665,63.3848013486189,68.7895619057559,68.1646734376703,62.0295643836389,58.1630669928474,52.271523702888,45.1303602407673,33.4305560330243,32.708871866112,31.0346852103919,0,0,0,0,0,0,0,0,0,64.179160970835,57.0680220562555,56.5868704064407,NA,NA
426,"LSO","Lesotho",NA,NA,NA,43.6191833973731,43.8171572907317,43.7400810311555,45.1572891573294,47.0045945732262,49.972091950951,47.3722281136324,46.132424319878,46.0600890871507,37.6211432953066,29.5329727260171,22.5560061750117,21.9435119871067,24.6702932416678,30.2676547634617,38.7971125551868,45.5747375441008,53.5298596391833,61.7352697515388,59.9773197462642,57.5487958101367,53.0320618818995,51.6338881008425,50.5527207502124,50.002898807245,NA,NA
430,"LBR","Liberia",NA,NA,NA,34.5098343763479,20.1548068058934,8.93107254650434,3.71396776700666,3.66428045688278,8.22478392048656,10.5505575054574,14.7491236478255,19.6361081170265,22.4933586343963,22.6641229071538,20.4890578867881,19.8627998245791,21.7465350102348,25.9310963182374,31.5754266592909,35.4046131477301,38.5456263919711,40.8452346174712,42.723456812282,44.1781459776179,42.0270429097418,40.8755841079184,39.9289069681796,39.8643461390361,NA,NA
434,"LBY","Libya",NA,NA,NA,0,0,0,30.7338773415588,64.5296972102497,85.8072737307894,76.6106004812509,58.7642806262417,52.860521300047,36.7710456882233,23.1906378979914,5.10601371614378,25.8103032045196,22.0584625341687,41.3393171081524,53.455546181228,57.2980575888759,57.1510907543948,55.5027090559141,53.6161560693185,51.2551613854538,52.6945325252895,55.7349866465352,50.9667506256834,28.6056082590889,NA,NA
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.5248045733192,51.8776532652014,56.1301872971218,59.5472840288894,62.1167198364571,63.9612628512352,63.2043234383502,64.5096256048898,63.3051273206143,60.8862527304003,58.2126435696749,55.4766383238113,53.0081427428942,51.0898794556594,NA,NA,NA
440,"LTU","Lithuania",NA,NA,NA,56.0142946964196,61.0299952696719,74.6491194887533,63.9622820551642,53.574356487096,46.555117315356,42.206169778434,37.7248096674606,32.071161055223,22.6931370016889,25.2505930741616,31.4490546314463,37.3771390317123,40.8289151250545,43.7951022729934,42.2395929921744,38.521690512055,34.5893951477869,29.4312674249507,25.1348411200818,29.4004711252524,35.0894094669207,38.6503521663942,48.0564144235119,57.276038148587,NA,NA
442,"LUX","Luxembourg",NA,NA,NA,61.0350688089153,81.8339903741256,85.887423929602,84.4274550411217,80.2065709543132,68.9512459280039,64.5409179043856,66.3212085053377,69.4491035375589,75.132717743569,84.7015099673722,97.5142344311921,100,100,100,100,100,100,100,100,100,96.8124999014171,89.9715023689838,92.7758070911297,97.1420523097652,NA,NA
446,"MAC","Macao",NA,NA,NA,49.3449286452791,59.43837206733,66.0249010287522,74.0240819066442,77.1623274673073,65.5728508844608,68.5332522145112,65.7003810881368,67.7015614971527,73.4517092168422,67.8074813308649,76.8179290677486,81.5212989361622,87.6035520441251,97.1546144699178,96.89216802366,95.1694257611304,91.2042092669504,91.3534874159098,91.1899094237743,79.1297892159449,63.1017734198583,58.6641839025164,54.0693105648428,58.5886998203516,NA,NA
450,"MDG","Madagascar",NA,NA,NA,17.9585890675747,15.6976312926594,13.6935642445969,15.9589201884451,15.4608861321927,25.848662223779,25.3754225925907,25.7600617707398,25.6136606918215,24.2965287444522,24.8476948122122,25.240142882079,25.3198574746837,29.6368885617887,31.6956954286831,32.6948926945599,32.7329484274389,19.6185416789917,7.88580485976389,0,0,0,0,1.1419055173829,10.0328697820423,NA,NA
454,"MWI","Malawi",NA,NA,NA,44.1955886699489,40.4117601990655,35.2215904707157,31.8774974294596,30.0660065070327,30.5520207453155,28.9933883926891,28.920828355215,29.8537779438234,29.5924751646927,27.6149260358744,26.0246893907532,27.0050036956603,30.1093622253687,33.8193357031699,37.954507699098,41.4070551651749,44.20399600436,46.1353314098174,46.5541923878663,46.2111714308056,44.1569886241544,43.2098308810249,43.02557562531,43.3057057518347,NA,NA
458,"MYS","Malaysia",NA,NA,NA,20.9105835071258,22.5719205857214,21.4255117590117,20.2800541437862,20.6357562381736,17.858792079204,20.9806663405849,21.219317651496,14.4286851121687,20.4067473514371,32.077256597077,37.9091380569587,40.0186131891762,43.8664860904357,41.5583096827006,31.3610761933647,31.992556779302,36.9871686769709,36.4103392823878,37.8932048795608,42.1013615799669,56.9534687730161,67.525010805566,74.5543832031897,74.0415209689423,NA,NA
462,"MDV","Maldives",NA,NA,NA,31.9766792775091,33.7651891742116,31.5780840539014,18.7241242914975,19.0266107123183,11.3590876174143,18.6987147293044,12.936891898669,10.8896820631481,6.44993707465278,0,0,0,0,0,2.4648491746191,22.1486171194833,31.7378611304244,46.8983260333946,50.3688605616,46.4235218582679,42.6142650576565,42.1237427108752,39.3565090696446,39.679777600534,NA,NA
466,"MLI","Mali",NA,NA,NA,30.0580871097091,27.9271939726239,25.5443575971402,24.8803764775622,25.0754790265216,26.47931129073,24.5905062895862,23.8867363765394,24.1507811050766,23.706255049313,21.8547791862204,20.6038201481779,22.2099583889183,26.0643889089599,30.8987120659662,36.2825945076679,40.5533788301801,43.9890121560773,46.107996903522,46.8819108095203,46.3887411860328,44.2746517217805,43.1159045129222,42.6475031931219,42.744374771282,NA,NA
470,"MLT","Malta",NA,NA,NA,100,100,100,100,100,100,100,100,53.1533366039384,5.95767623164053,0,0,0,12.4279802166102,31.4999576448347,42.8097315169959,48.8712206670053,64.3455098593534,85.7067282484366,100,100,100,100,100,100,NA,NA
584,"MHL","Marshall Islands",NA,NA,NA,66.520343163822,71.5462687065624,73.5440715827472,72.1287798293813,69.3281055107692,64.756006119624,69.4617153624618,64.384555611733,61.1356148491408,53.7790263282644,45.5148031572422,38.1113433308009,38.5799328653513,38.4415817755541,43.2873188723782,47.3930686762855,57.2241573016723,63.2331224075505,70.9199429560409,71.6291116893084,67.7115453947767,63.4208519715638,63.7652116597538,64.0738225947199,64.8902482463157,NA,NA
478,"MRT","Mauritania",NA,NA,NA,55.1752417116938,62.6374425859689,65.184443777854,64.2270549036977,61.5133235249784,55.4972830925243,44.0768471386554,31.5232048027382,15.9103486989535,15.1087906012682,12.9052487566898,13.6399429836921,17.0749567050986,21.0862186047344,27.3226532376494,33.4777222968493,37.1956064415864,40.7587915530701,39.9079435361594,37.3159444876346,33.2426342210903,29.6465126347787,28.765537080828,27.4883390402476,27.9926916619874,NA,NA
480,"MUS","Mauritius",NA,NA,NA,28.9534791546261,0,0,0,0,0,0,0,0,16.6377317493776,41.7246090029306,45.7861974621166,48.7307450857256,53.3955045388496,57.3486562078456,59.6243690395987,57.4050974811008,55.074620980104,56.7720403557122,55.5579260602655,56.3727414714073,65.1309433972964,71.4566562135154,75.6515458782201,78.791006683863,NA,NA
484,"MEX","Mexico",NA,NA,NA,38.672827039949,40.4857112231883,43.0646827044689,44.2845958039493,44.5589723791153,43.1088271815415,42.757757073235,40.3696589892342,35.5727819008715,29.8226060653189,29.4831904457366,28.9548055209476,32.3748762295983,37.5747316501546,44.412375144879,50.9337424460552,57.1229970206831,61.5042949080129,65.1913655376163,68.5754577552064,74.8205724052147,91.6626770329257,100,100,100,NA,NA
583,"FSM","Micronesia",NA,NA,NA,51.7367047084666,55.7074051057656,54.2871049210079,56.6742044203005,60.0776874654517,60.8804612078984,72.4529005916713,86.5645906228572,86.985604375409,88.2979954011969,74.1318179495044,71.7430259913803,74.7973459538946,74.093990685303,71.8240358870815,66.7490364884809,67.2790898472569,69.340655537586,68.8771217552632,67.1809102758708,58.4020780309388,56.0765094831717,56.7449341311907,59.1925830608647,59.5538013816489,NA,NA
498,"MDA","Moldova",NA,NA,NA,53.3322999598309,53.6674314727173,55.7708496208875,55.1301251543325,50.6984073346158,48.0121706893252,41.960478110862,35.196065349028,26.2546298282148,17.2123981525614,22.4758890271893,25.7525846985937,27.5631574531707,31.5177274093673,31.8200704608401,30.0396651777646,28.2215771008249,27.0218954774611,26.1587973055153,27.0331478630819,38.4683130553939,51.3279110649999,56.4326194106112,67.6691354872355,74.4901762705503,NA,NA
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",NA,NA,NA,82.0122614452712,68.2935846249521,52.1592658367554,43.3747787339211,29.0174966452231,23.3698581388001,10.5132064486295,4.11090738712389,0,0,0,0,0,0,0,5.10594666239135,20.2896556574432,34.4708408220373,39.9468870557949,43.9726531589525,38.0715960049743,42.4299418325958,40.2351761362183,39.3853794659076,32.8422077243868,NA,NA
499,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.8716179224589,10.8905701008983,0,0,0,0,0,4.02281828217077,35.2248934508673,48.3323997281196,59.7847168448072,64.4895911914937,68.465442427066,72.9378266931132,77.6698600476037,76.4559300266177,78.2640112614247,80.3677579821462,NA,NA
504,"MAR","Morocco",NA,NA,NA,24.2354209658209,27.85393699163,30.2177030175983,31.2984847916561,31.080989252,25.6064109044548,21.1620866258787,18.9458485501722,18.6233500112865,18.0208858722357,17.7095043423783,19.2932517941259,20.5667884188736,23.7927677501393,27.7806330900997,28.0475524355573,27.6698524851783,28.3090690809782,29.0819319424958,29.4703367419086,29.3282917075038,35.4731763495447,36.5089104277321,41.4597736203923,46.2275127388659,NA,NA
508,"MOZ","Mozambique",NA,NA,NA,11.3105851408853,0,2.55047323261957,2.67666445369755,0,0,1.37636450052231,10.4856444173688,54.4695767030287,78.0554141302433,98.4041726116001,100,100,100,100,82.8480591487436,52.4030943664928,16.9448280058279,14.7888525855957,11.6401571681464,13.2877254506881,23.9042369454483,24.7893668089333,24.461095912863,25.523399681346,NA,NA
104,"MMR","Myanmar",NA,NA,NA,32.9840223893042,32.6445795570283,34.7779028678673,35.6647490478613,35.5384207070321,32.6183341933521,28.1418648218604,27.2978344568802,27.9649517139515,31.6507753849357,36.3611965035139,42.3916831803717,48.4760449240461,50.9047652779955,49.8067488521753,45.7764483435452,39.828663062784,35.4581494884305,25.2224926393139,20.4936917955211,18.0120998995076,20.5542582248496,27.2914027112435,33.7937434725043,46.6521671729549,NA,NA
516,"NAM","Namibia",NA,NA,NA,0,0,0,0,4.18339054802789,14.7177484885551,26.8710831853788,29.5777641809837,32.9075423983656,25.3709480496143,21.4393692520193,30.3477673269181,22.5428423105211,22.372068695375,19.4288453378389,12.2547138689796,11.5588036329182,10.043147353323,16.6061475826196,12.9443081856264,6.18628424216165,15.4247434347461,21.9648952702386,26.2963321507183,32.0831196910617,NA,NA
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",NA,NA,NA,24.5829565772391,22.0973454373062,20.0356501605556,18.3538381290429,17.4240442244392,17.0793556633629,17.336456366413,18.8809490688877,20.8717398014469,22.8898014290938,25.2322898358606,25.9126362023416,26.4218776168385,34.7019447753338,35.8683200159803,36.2554141640563,36.7176173115029,35.5522801325623,33.2223717444964,29.7883898419822,28.57922131715,24.3907147567171,23.4117797356266,31.7738825159701,34.9884772872367,NA,NA
528,"NLD","Netherlands",NA,NA,NA,100,100,100,100,100,100,100,100,100,100,98.8370818147466,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",NA,NA,NA,33.4224233841471,40.9662037972784,50.9769169179339,54.5500122644276,57.1201702804817,54.4293263198305,45.1415180231254,37.4557068615699,30.3559315495718,27.5693136358631,33.0013205253092,39.5798028505574,47.7621991082552,53.1778985129818,57.284807978994,59.6263994463682,61.0401031364605,61.8879992887971,59.7010792006329,59.2470156638817,57.5804775474438,59.2572056807244,59.8002449613432,59.9107749969018,58.0270844172455,NA,NA
