"code","iso","country","LUE.raw.1990","LUE.raw.1991","LUE.raw.1992","LUE.raw.1993","LUE.raw.1994","LUE.raw.1995","LUE.raw.1996","LUE.raw.1997","LUE.raw.1998","LUE.raw.1999","LUE.raw.2000","LUE.raw.2001","LUE.raw.2002","LUE.raw.2003","LUE.raw.2004","LUE.raw.2005","LUE.raw.2006","LUE.raw.2007","LUE.raw.2008","LUE.raw.2009","LUE.raw.2010","LUE.raw.2011","LUE.raw.2012","LUE.raw.2013","LUE.raw.2014","LUE.raw.2015","LUE.raw.2016","LUE.raw.2017","LUE.raw.2018","LUE.raw.2019","LUE.raw.2020","LUE.raw.2021","LUE.raw.2022","LUE.raw.2023","LUE.raw.2024"
214,"DOM","Dominican Republic",441.73184,521.839093333333,733.654933333333,1407.35461333333,7059.03797333333,5515.27264,215.321066666667,2549.26464,21.4221866666666,8052.12853333333,4311.66085333333,3719.83936,-1625.15498666667,-320.770986666667,-306.518026666667,-249.347413333333,129.253706666667,-757.49536,746.185813333333,43.2229866666666,195.352266666667,-2180.48304,-1231.14064,-740.873013333333,12076.9226133333,3899.74176,2056.20016,758.875466666667,-85.99408,-265.371306666667,-303.34256,-427.466666666667,-352.391306666667,-328.18448,-575.9808
218,"ECU","Ecuador",62999.43888,44746.2458133333,39613.04288,61594.2093866667,41312.3205866667,33858.6331733333,28993.92816,46679.7874666667,44496.4342933333,41155.18384,25451.35312,17531.324,12084.38496,74745.56336,24666.4266133333,14437.8210133333,13272.8888533333,31096.1359466667,24588.1025066667,15589.44064,15614.8199466667,38800.3798933333,13190.32672,20704.6655466667,72524.7518933333,26257.8605866667,20809.0040533333,16328.0908266667,33798.2016,29135.83488,16527.3269333333,13471.17232,11658.2129066667,-9084.83914666667,-8930.23056
818,"EGY","Egypt",1076.37328,4529.46122666667,3170.63018666667,2213.73994666667,4285.40218666667,2393.43472,2397.78266666667,1673.95946666667,3691.72426666667,1561.38917333333,1533.29850666667,1864.20656,1244.59973333333,1477.70341333333,1507.95584,1276.56202666667,1045.00944,680.11168,2077.80554666667,1543.93632,743.559946666667,1019.56906666667,1182.72698666667,679.097973333333,1120.19472,513.717226666667,1237.6992,1007.16032,1299.19333333333,1396.22826666667,1605.82128,1391.25744,1412.04453333333,1415.9528,1450.58981333333
222,"SLV","El Salvador",5002.11722666667,6066.24053333333,5272.28837333333,4723.43338666667,5538.88101333333,4000.7216,4085.5432,6616.04816,8039.41445333333,8734.93936,5308.45205333333,1329.23813333333,-1102.52202666667,-1463.38938666667,-3569.40773333333,-4149.41893333333,-2290.34197333333,-2216.45130666667,-2512.67349333333,-1749.63328,-1963.61088,-2032.09104,-1818.73632,-1576.91232,-670.927253333333,-2001.05696,-2320.52112,-2304.94912,-2257.90336,-2572.83637333333,-3579.71578666667,-3431.80010666667,-3129.33690666667,-3277.15488,-3225.99322666667
226,"GNQ","Equatorial Guinea",-152.617813333333,353.453866666667,-185.166346666667,812.699626666667,739.847093333333,521.13072,2821.87845333333,1402.10288,2528.57525333333,2375.72538666667,1942.62837333333,1341.83008,2318.0296,1483.3704,1842.89429333333,1443.73813333333,1285.00144,2039.28469333333,1987.20704,3353.64698666667,591.125333333333,1219.07386666667,258.312,1835.92048,744.708,1806.68176,1388.76592,2584.63445333333,1764.25264,2072.50496,2814.41610666667,2397.92922666667,2784.8232,1915.22165333333,1925.84725333333
232,"ERI","Eritrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,"EST","Estonia",-738.4792,-620.180853333333,-1122.1,-2870.09669333333,-3728.32762666667,-2873.06453333333,-2612.99381333333,-1667.4864,-2240.91461333333,-1316.32864,-4254.52688,-4860.44256,-2314.52437333333,-3908.03461333333,792.950666666667,-1542.9104,-1113.90485333333,-1863.05850666667,-1276.20784,-19.49248,-710.290826666667,-873.668586666667,-281.627253333333,-110.261973333333,587.058293333333,891.15808,128.581973333333,337.210133333333,522.425333333333,274.262613333333,451.783413333333,484.063253333333,625.689066666667,782.325066666667,776.645866666667
748,"SWZ","Eswatini",913.239786666667,653.388906666667,454.677973333333,426.611733333333,328.685226666667,355.493493333333,388.664906666667,349.58224,308.1424,325.50976,752.964213333333,339.4696,54.00736,21.4832533333334,41.4886933333333,-185.5816,-44.7252266666667,-54.81344,0.0977066666666377,35.724,-30.3257066666667,23.59616,35.5163733333333,-16.1093866666666,-23.92592,-62.69104,57.1828266666667,186.864,127.971306666667,132.4536,-12.5919466666667,53.01808,-17.8925333333333,63.3017066666667,-55.2775466666667
231,"ETH","Ethiopia",13889.0637333333,16118.7909333333,-15212.8425066667,203.132159999999,4578.11914666667,8984.70202666667,8173.15045333333,7708.75066666667,12270.6749333333,10145.616,49214.7991466667,41114.6355733333,114058.52464,161762.22912,152914.975946667,152141.44448,157056.382933333,126929.399413333,132855.516373333,145948.124213333,157876.691466667,143737.229973333,150899.617173333,143007.849706667,100208.397013333,69907.14144,56267.6693866667,50276.08896,41064.0479466667,50765.23296,56606.8825066667,48534.73632,49977.6439466667,53585.8290133333,58653.5074133333
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",4043.39498666667,2574.96149333333,2115.39818666667,1747.14176,1360.18672,1201.73093333333,962.740426666667,693.88832,631.661386666667,100.564586666667,275.215253333333,139.512906666667,-21.8496533333333,-91.67328,-197.19648,-211.547146666667,-36.60336,864.581866666667,-397.849333333333,-416.034986666667,-356.812533333333,-332.483573333333,-320.807626666667,118.872373333333,-250.886293333333,176.006346666667,158.443573333333,-331.421013333333,128.64304,-306.725653333333,-143.11584,114.695413333333,-286.573653333333,-1101.56938666667,-1081.68608
246,"FIN","Finland",8263.66346666667,5356.20618666667,4415.42533333333,8069.11728,6582.85232,7067.26976,7440.96112,11366.02112,13338.4133866667,14828.8430933333,14892.5966933333,16614.81104,18200.7245866667,19410.66288,20510.5712533333,21516.2781866667,20185.7942933333,22053.39616,22029.14048,19731.29952,20831.45216,20322.1073066667,21044.66032,21875.3746133333,23128.3282666667,24547.7985066667,26278.8919466667,29356.7252266667,31602.6473066667,33409.8420266667,33515.92704,37597.9772266667,40383.0569066667,43606.69296,46107.84928
250,"FRA","France",44090.744,68605.5542933333,46700.0493866667,21990.2288,3110.94362666667,-11899.35296,-22310.6333866667,-33603.2890133333,-40278.2542933333,-48796.7733866667,-56479.93712,-64310.7722666667,-64545.68352,-63195.6582933333,-61937.42848,-61772.7072533333,-61437.7077333333,-60234.3402133333,-58127.38144,-56117.4698133333,-52512.6556266667,-52051.3580266667,-46884.0798933333,-42682.6443733333,-40282.8709333333,-38154.0991466667,-35454.8181333333,-23772.2029866667,-35720.6046933333,-12027.70288,-22799.45984,-23566.6403733333,-25286.0822933333,-23561.9993066667,-21668.6150933333
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",5121.95445333333,5317.13573333333,4416.2192,8113.39061333333,8791.15733333333,7289.57685333333,10923.1656533333,13597.6780266667,15822.54432,15538.2301333333,11634.8488,9926.43552,11209.6171733333,11187.0835733333,10504.61472,9794.11626666667,9723.48656,11394.63696,10788.1472533333,11100.6986666667,8440.89114666667,9070.73274666667,8534.1888,9450.76282666667,5855.10864,9965.66474666667,7550.79562666667,12097.5509333333,6672.66917333333,5858.45509333333,6799.6512,6243.33386666667,7484.88026666667,6755.07253333333,6968.10970666667
270,"GMB","Gambia",174.125493333333,-245.512426666667,-232.73728,473.35216,369.831946666667,439.20368,376.280586666667,432.669546666667,1464.74506666667,1091.70101333333,800.2176,658.16432,691.10368,889.313866666667,914.436693333333,750.509333333333,1113.42853333333,3368.32741333333,3279.52426666667,2339.62277333333,1319.84608,874.108266666667,835.46528,683.433706666667,993.01728,787.28368,568.457386666667,563.840746666667,569.16576,582.295093333333,652.106506666667,589.97728,628.131733333333,612.0712,632.748373333333
268,"GEO","Georgia",-4537.47317333333,-4092.15061333333,-4477.82325333333,-4465.92746666667,-4955.95082666667,-4933.83248,-4476.65077333333,-4015.46309333333,-4389.1056,-4239.62661333333,-4078.3984,-4024.25669333333,3083.39034666667,-6878.69589333333,-6218.22325333333,-6462.94181333333,-6855.7104,-6783.35861333333,-6616.41456,-6754.81605333333,-6605.8256,-5658.26634666667,-3801.55877333333,-5760.10112,-5530.13626666667,-6099.60736,-5994.62154666667,-6368.89914666667,-6584.00037333333,-6026.9136,-5139.73706666667,-4954.43637333333,-4640.24837333333,-4366.13232,-4508.56421333333
276,"DEU","Germany",-12811.4935466667,-13683.4889066667,-7202.25152,-4629.41514666667,-6058.50949333333,-6578.5288,-5112.83109333333,-4051.37029333333,-6035.09653333333,-7326.26570666667,-7055.86250666667,-6460.69456,-4598.67418666667,-2513.6872,-1197.87152,-1496.36538666667,-243.58272,2043.7792,1425.12501333333,-1963.67194666667,639.245866666667,-1808.85573333333,1119.18101333333,2001.00810666667,1157.04234666667,335.133866666667,1542.67834666667,894.45568,-2090.18986666667,-1028.38709333333,-548.659573333333,1080.11056,-1300.13376,-710.77936,-959.100853333333
288,"GHA","Ghana",16138.16128,10417.8023466667,14613.42432,17990.4720533333,26683.7150933333,30684.8519466667,41546.4624,28991.7786133333,25370.9527466667,22998.23184,21101.1592,21010.9026666667,20756.6577066667,21757.1861866667,18931.44832,19723.7394666667,18797.3337066667,20805.98736,19331.04416,20230.8737066667,20961.8294933333,20596.2477866667,19741.2411733333,20202.4654933333,19742.32816,18564.7429866667,18912.43216,17806.82016,16174.1906133333,14585.9321066667,8966.28432,5214.80021333333,4671.33130666667,4530.09632,4683.56906666667
300,"GRC","Greece",772.29792,1236.2336,46.3251733333333,79.4599466666667,242.825493333333,216.994293333333,-658.811626666667,-1486.10618666667,-1989.42986666667,-2541.92442666667,-2714.81637333333,-3019.91765333333,-3087.39632,-4191.64042666667,-3807.54330666667,-4653.54869333333,-4989.39093333333,-4702.59744,-4503.77658666667,-3528.49306666667,-4246.19738666667,-4159.80026666667,-4380.14101333333,-8566.63962666667,-7712.41466666667,-9437.95104,-10998.1433066667,-11631.69776,-334.181226666667,-11781.9339733333,-9043.26496,-9428.25365333333,-9991.41045333333,-10328.6083733333,-10444.0488
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"GRD","Grenada",-63.6925333333333,-60.96896,-57.59808,-54.5813866666667,-63.2528533333333,-60.2972266666667,-57.01184,-55.6928,29.09216,-14.21632,55.36304,4.62885333333333,-24.1946133333333,-29.1532266666667,-63.0330133333333,-61.6773333333333,-56.6576533333333,-59.32016,17.62384,-21.7885866666667,-33.2202666666667,-58.1598933333333,-57.6469333333333,-55.17984,-54.92336,-54.88672,-50.1113066666667,-47.8396266666667,-46.78928,-40.45056,-39.8154666666667,-38.7162666666667,-35.9316266666667,-34.4293866666667,-32.5241066666667
320,"GTM","Guatemala",34688.1261333333,33123.8912533333,59810.6352533333,51162.1418666667,54850.1654933333,44555.0582933333,52899.10992,80405.1365333333,70286.2677333333,66465.39968,63749.78944,65040.7632,69130.7520533333,49265.52112,33264.32016,32332.2352,47748.3075733333,42245.1383466667,34455.8773866667,30790.2285866667,26202.3387733333,23678.8076266667,21084.34144,27953.8529066667,48545.65504,40771.81952,32758.9202133333,29886.1732266667,29254.0843733333,28761.7893333333,22450.02416,20189.81248,21433.92368,23444.03072,22366.6193066667
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",12685.1344,14258.23616,12257.98528,12450.34528,13066.08048,16169.4762666667,16858.94336,18028.78528,15889.9008533333,19878.116,22195.4738666667,21525.6458133333,21009.1683733333,23271.5296,18551.748,22362.4789866667,28665.7558933333,33626.4210666667,22499.6835733333,71514.61152,51675.0530133333,76800.1269333333,56333.0962133333,72318.45648,70078.6044266667,54583.3530133333,59034.8321066667,57920.18224,40844.5621333333,56863.448,51754.14656,44067.7218666667,44864.5808,45799.19392,45215.7141333333
624,"GNB","Guinea-Bissau",2695.07962666667,2207.34016,3341.16496,3256.50213333333,3088.84970666667,3072.88688,4731.67738666667,3631.64688,6054.08826666667,6552.01365333333,4644.53525333333,2880.84442666667,2355.62224,2912.06170666667,2732.15930666667,2809.26208,2791.46725333333,2889.23498666667,2519.69616,3582.90346666667,2765.84368,2605.94672,2391.77370666667,2451.88773333333,2543.24346666667,3347.21056,2588.55493333333,3443.19514666667,4505.64522666667,3987.348,4530.23066666667,3632.20869333333,4350.67024,4691.2024,4917.01472
328,"GUY","Guyana",2974.99701333333,2960.6952,11308.3741866667,5991.72698666667,9711.15109333333,8490.78261333333,7280.57562666667,5659.08464,10151.6616,9991.59365333333,8792.20768,6116.27856,6042.19248,16251.9406933333,11241.8603733333,7035.68608,7387.96746666667,6185.06405333333,5142.71712,5051.74,3444.58746666667,3516.65834666667,4901.82133333333,3699.16218666667,5798.47541333333,6834.80117333333,1669.88021333333,3044.30768,1818.71189333333,4177.59509333333,5347.14389333333,4030.5832,4365.76592,4445.67776,4428.82336
332,"HTI","Haiti",290.127733333333,-429.34752,55.7782933333333,1894.08037333333,1064.91717333333,3422.68896,10804.07344,5118.32709333333,4060.55472,2760.06677333333,1747.78906666667,1424.42885333333,1033.41898666667,1178.91642666667,10501.024,10879.4297066667,6178.06581333333,5470.82832,8806.87589333333,18772.7849066667,12553.7311466667,10200.9179733333,9690.37621333333,5343.44325333333,4243.03413333333,3150.64917333333,2549.37456,1534.60533333333,-1722.86165333333,-1513.92816,-860.954506666667,-727.804746666667,-1272.92245333333,-1254.40704,-1659.80421333333
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",22995.0808,21968.7089066667,51440.5203733333,40530.4962666667,41216.73904,30004.82576,21762.1325866667,21436.6594666667,33288.6369066667,10839.0035733333,7212.36416,12940.22208,20429.8899733333,12317.15888,5572.36997333333,3564.98650666667,4973.44032,6176.17274666667,7004.09018666667,15025.4289066667,14114.68064,15462.6051733333,10688.76736,9867.86037333333,7472.52037333333,12911.5573866667,17699.3184,14899.2651733333,8962.10736,10404.0623466667,11721.6611733333,7560.83498666667,9175.47429333333,9568.20624,10020.5026133333
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,"HUN","Hungary",55.7782933333333,-4373.60688,-3799.12832,-3488.56768,-1479.84074666667,-2074.42245333333,-1891.71098666667,-2076.09568,-1219.57461333333,-4782.53370666667,-3880.76224,-4329.57781333333,-3271.71994666667,-2642.03712,-2958.17925333333,-3150.14842666667,-2810.6544,-2310.76266666667,-2346.77978666667,-4860.88224,-5023.20965333333,-4429.20197333333,-5019.08154666667,-4200.31189333333,-3689.96554666667,-2864.03888,-2902.13226666667,-3445.86986666667,-3663.34048,-7998.65856,-3030.98293333333,-3972.21568,-5834.44368,-6870.80608,-7431.33701333333
352,"ISL","Iceland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,"IND","India",164851.01776,149623.80016,171508.786666667,152264.750293333,141514.867413333,119970.27872,150182.572373333,117588.9352,116842.90816,107286.475573333,149716.93904,122525.027146667,97598.8229333333,109289.27904,96115.8677866667,86425.1496,86282.1314666667,119869.51872,159545.386986667,128458.728586667,158132.060053333,151799.568853333,198825.298986667,115590.748373333,43168.4297066667,21821.06192,-31409.5911466667,-63569.7160533333,-54370.1082133333,-80990.3384,-83535.57264,-89604.6100266667,-95141.8666666667,-94913.8803733333,-100366.04672
360,"IDN","Indonesia",656149.877226667,610453.263093333,776006.608586667,662944.166773333,876136.315093333,795656.72608,718997.150186667,2499961.83157333,769987.47488,752174.27936,725150.496213333,604906.418986667,925912.573386667,573494.776,689160.00128,610595.23088,1238765.6072,691692.52144,834500.341173333,1156768.98784,899965.407786667,983317.3896,1046356.49738667,1126263.26885333,1275365.27877333,1708714.17989333,840327.469066667,766387.619306667,781735.13824,1011840.99450667,678406.01472,707971.734506667,598159.24848,694046.189546667,607323.120106667
364,"IRN","Iran",38177.30448,40569.96976,27996.1721066667,19107.9432,9466.56688,-4815.76618666667,7622.43904,-5177.01216,-27037.1811733333,5484.51946666667,4376.15946666667,4961.43461333333,4966.61306666667,7108.83173333333,9478.35274666667,11833.7185066667,-19026.6268266667,-10170.75104,-13127.78224,-14321.87984,-15662.79392,-17136.19824,-17432.4448533333,-14211.5079466667,-17338.34112,-15477.1024,-16596.56432,-16968.9244266667,22437.7741866667,11611.6678933333,6151.75829333333,2550.144,8662.16010666667,12680.0292266667,16534.1908266667
368,"IRQ","Iraq",7752.44997333333,3619.93429333333,8246.66250666667,-622.269333333333,-2883.70234666667,-2801.03029333333,-6389.1,-5267.89157333333,-6371.17082666667,-4816.60890666667,-4358.34021333333,530.351786666667,-912.690186666667,-1409.79728,1630.58992,3681.36736,4465.15802666667,-6112.27258666667,-8573.71114666667,642.763306666667,5007.10026666667,1809.24656,6107.54602666667,11190.1002666667,6935.20698666667,4325.82832,3597.62053333333,2662.66544,2015.61525333333,1560.92506666667,1361.05386666667,1127.29066666667,1377.76170666667,1404.47226666667,1224.56986666667
372,"IRL","Ireland",-339.21312,-424.853013333333,-47.6930666666667,-204.23136,-37.6781333333333,-192.115733333333,908.977333333333,1110.66832,2158.19370666667,3899.15552,3883.73008,5238.89712,4868.47893333333,3634.37045333333,4035.24869333333,3901.23178666667,3147.65690666667,16980.9912,8778.028,7080.85098666667,5592.58304,5295.60362666667,3898.85018666667,2814.37946666667,1848.04832,3404.62544,3714.69754666667,3443.43941333333,3240.91792,2671.19034666667,1109.36149333333,1665.06816,851.391466666667,658.481866666667,592.896266666667
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",146.547786666667,242.33696,89.9389866666667,149.063733333333,151.188853333333,-38.1910933333333,-30.4112,-16.3658666666667,-70.1900266666667,92.7114133333333,37.7392,339.628373333333,182.589333333333,-283.422613333333,-321.967893333333,-373.447093333333,-115.15952,-230.35568,6.93717333333333,-243.228533333333,-61.5552,165.002133333333,-47.2656,434.22064,61.1888,-66.7825066666667,2362.32736,1255.33525333333,638.23216,293.938293333333,151.201066666667,65.8909333333333,9.96608000000001,-11.2729066666667,-6.91274666666667
380,"ITA","Italy",-26382.2411733333,-29256.6125333333,-32413.64928,-32866.4464,-34399.0853866667,-29131.14496,-29450.27936,-20155.5052266667,-8686.72112,-15012.5316266667,-18205.7076266667,-22230.11088,-27291.7314666667,-22904.5555733333,-24892.3122133333,-27113.67328,-29344.5485333333,-12779.62896,-21529.6884266667,-14060.1358933333,-20803.16608,-13769.6173333333,-25953.90736,-22501.7109866667,-23728.3815466667,-20070.3538666667,-17795.7304533333,-20492.2634666667,-2643.73477333333,-7099.32976,-11333.0329066667,2598.96069333333,-173.588106666666,-1667.88944,-1930.76922666667
388,"JAM","Jamaica",1647.55424,2321.73024,6895.22053333333,3001.75642666667,2915.94554666667,1380.70512,2534.32773333333,1260.44042666667,1647.45653333333,12783.3906666667,5193.54901333333,3148.98816,3876.92725333333,2543.58544,2930.60154666667,1681.89813333333,7396.67557333333,8844.48074666667,7734.92384,2074.78885333333,1567.41034666667,2158.60896,1279.84741333333,932.81776,227.705386666667,-30.228,-80.6568533333333,371.74944,-538.82784,-638.452,-528.299946666667,-661.339786666667,-630.452266666667,-518.333866666667,-425.524746666667
392,"JPN","Japan",-11970.1902933333,-16206.12848,-16342.83232,-15555.6463466667,-16363.5217066667,-18610.7628266667,-14804.3431466667,-21188.5211733333,-17673.8413866667,-21785.7531733333,-10652.8479466667,-18981.02224,-22552.2253333333,-23091.3829333333,-24769.6170666667,-20902.6925333333,-23228.9661333333,-20230.84928,-18240.01488,-23488.87808,-22733.17808,-13459.59408,-11938.92416,-15497.5963733333,-13181.7041066667,-12205.1504,-11892.5989866667,-7240.87008,-5351.76053333333,-9093.07093333333,-5148.59173333333,-1797.65610666667,-13.9232000000008,-2043.2296,-1491.90752
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",-1341.54917333333,2223.96250666667,655.81936,296.332106666667,682.395573333333,-147.940106666667,-72.0953066666667,-185.557173333333,-122.365386666667,-101.541653333333,-11.4927466666667,80.13168,23.4373866666667,630.891946666667,186.778506666667,224.297866666667,-362.540586666667,55.6928,833.12032,256.968533333333,394.50288,982.587093333333,857.1928,726.97424,480.301546666667,521.545973333333,-21.5565333333333,293.950506666667,470.762933333333,150.065226666667,-2.22282666666667,538.20496,440.19296,428.712426666667,406.22768
398,"KAZ","Kazakhstan",46524.26288,47879.8451733333,44501.80816,33064.5833066667,36641.9663466667,-11246.1838933333,-5286.77338666666,-6429.01317333334,135.848906666669,-42058.4575466667,-40693.2755733333,-55227.0078933333,-38066.79824,-27807.5005333333,-20951.7290666667,-16494.11888,-13528.7459733333,-13100.4365866667,-1924.46714666667,14104.1771733333,41036.5923733333,31225.45072,28493.5112533333,25624.8679466667,33956.52304,28764.232,29132.2685866667,29772.1373333333,22847.12848,25193.5785066667,25398.95792,21851.9616533333,21197.5468266667,20121.1246933333,18284.6546133333
404,"KEN","Kenya",31114.21168,29025.292,23643.7797866667,27839.40176,18311.8170666667,10778.3888,10685.2621333333,10778.7552,19385.1858666667,13370.5833066667,12856.4508266667,11769.2931733333,13555.00464,14619.32336,13213.08016,15150.9819733333,19430.2408533333,19305.2984533333,22207.1498133333,22314.5782933333,34233.3626666667,33591.8206933333,26899.4147733333,19164.3077333333,15590.64976,18310.25376,9520.81850666667,22018.7102933333,17090.728,10961.0147733333,8282.20330666667,5069.37605333333,4669.64586666667,4957.48970666667,3928.51637333333
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
417,"KGZ","Kyrgyzstan",3324.09072,3354.59962666667,4431.31488,4839.21578666667,6347.20826666667,6183.29312,5408.19834666667,5228.06389333333,5474.79765333333,4650.42208,4484.32074666667,4228.73232,4323.52,3931.56970666667,3041.18106666667,2920.35456,2742.98032,2645.74997333333,2343.68981333333,2137.10128,2184.23253333333,2155.75104,2018.44874666667,2164.82554666667,2024.23786666667,2175.30458666667,2036.58554666667,1728.28437333333,1495.22954666667,1440.39168,1326.84432,1233.79093333333,1148.56629333333,1040.90576,932.610133333333
418,"LAO","Laos",21154.5314666667,20172.9702933333,19809.56256,21993.7218133333,22604.9869333333,22762.5145066667,29071.8492266667,25859.2784533333,26615.3448533333,31740.90224,42044.0336,41724.5450133333,44283.7879466667,46180.1522133333,51744.5957333333,55252.8513066667,50090.83712,57855.7569066667,61937.1964266667,66701.7765333333,55638.1209066667,57455.80688,62939.3981333333,68468.4229866667,69686.8495466667,55214.20832,43743.5189333333,38137.3180266667,35007.9566933333,27053.0462933333,25136.6399466667,32273.2203733333,28228.0056,24185.8685866667,22055.3869333333
428,"LVA","Latvia",1187.67338666667,1374.41525333333,1281.98474666667,5794.42058666667,-5515.51690666667,-3065.24133333333,-4211.59701333333,-4639.88197333333,-5512.96432,-4483.67344,-5370.80112,-4273.21328,-4496.70506666667,-1340.98736,3254.81669333333,5584.71765333333,1389.01018666667,357.850666666667,218.5576,103.630133333333,345.58848,1150.26394666667,2239.08261333333,1237.19845333333,1695.06410666667,3740.93178666667,2201.35562666667,2085.82970666667,2852.50949333333,2431.63802666667,2465.89642666667,1949.29685333333,2538.85888,2828.69349333333,2928.43978666667
422,"LBN","Lebanon",-5.33722666666666,-71.9365333333333,-75.40512,40.1208,9.01344,271.5024,253.304533333333,166.357813333333,-803.66176,-380.567466666667,-518.981173333333,-227.619893333333,-42.17264,-146.48672,-21.1168533333333,-209.72736,-108.845226666667,-227.033653333333,-162.64496,-488.26464,4.16474666666668,-19.4436266666667,-99.18448,33.41568,110.24976,144.10512,167.18832,254.17168,-56.9263466666667,29.93488,18.06352,92.8579733333333,100.61344,29.4097066666667,124.624853333333
426,"LSO","Lesotho",319.073333333333,773.80016,300.948746666667,198.99184,12.9217066666666,140.062506666667,314.15136,209.153333333333,274.751146666667,339.420746666667,345.857173333333,-280.760106666667,763.87072,1664.35978666667,1496.25546666667,459.001493333333,2282.58650666667,2226.96698666667,1201.82864,507.085386666667,51.6624,-501.809226666667,-1084.06768,543.3712,-690.92048,3917.89077333333,4819.77216,4178.81642666667,2368.83706666667,2303.3736,2318.97002666667,2272.24181333333,2091.9608,1929.35248,1794.08981333333
430,"LBR","Liberia",6055.87141333333,7340.84842666667,9249.90234666667,8810.40554666667,10136.0651733333,9943.88837333333,10806.30848,12051.5310933333,14138.6920533333,18549.0854933333,18033.8660266667,18114.8037866667,18662.0466133333,21525.59696,21528.41824,20829.2049066667,20444.3627733333,20617.5112,20195.12528,24165.6310933333,24417.95856,26583.7978133333,26543.59152,26991.0147733333,27876.8356266667,24545.5268266667,25083.5363733333,25751.98432,23185.0469866667,20748.3037866667,20186.0752,19047.8291733333,20060.7053333333,20606.9710933333,20574.0805866667
434,"LBY","Libya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
