"code","iso","country","GHR.raw.2014","GHR.raw.2015","GHR.raw.2016","GHR.raw.2017","GHR.raw.2018","GHR.raw.2019","GHR.raw.2020","GHR.raw.2021","GHR.raw.2022","GHR.raw.2023","GHR.raw.2024"
52,"BRB","Barbados",0.394741466862176,0.51142391581055,0.633022083586952,0.847469783382147,0.826582725494736,0.723275916051295,0.694545329194284,0.771308850082861,0.739809546634941,0.78455543510012,0.763849800871703
112,"BLR","Belarus",0.94832345607305,0.828800356573284,0.69263697042098,0.390374285320947,0.527233147877711,0.518562265555043,0.606259050495497,0.506650069998986,0.548890607933982,0.300696754246488,-0.1173905949393
56,"BEL","Belgium",-0.852562450183894,-0.819320914206434,-0.7594602610232,-0.739221998263359,-0.721171941250459,-0.66531777598068,-0.475378433065988,-0.497360574016499,-0.681413541238143,-0.771994113685865,-0.858574675896677
84,"BLZ","Belize",0.487955077185827,0.562519859556789,0.623410275250885,0.649764783377713,0.62163183687959,0.676352930751514,0.485265078455263,0.613911130769584,0.572642236716652,0.626899902984414,0.847644586227291
204,"BEN","Benin",0.947579458930964,0.965563213846982,0.968946034557707,0.972149724928581,0.981747992922376,0.969441161960291,0.959002645592839,0.957025886463349,0.966902195387563,0.974015476627876,0.986646500467741
60,"BMU","Bermuda",0.50533765017185,0.489895737885639,0.343273652634783,-0.000485142272069636,-0.359446246944918,-0.24502665777583,-0.171887706363085,0.148386890655914,0.267052984295569,0.0778937372117716,0.0978469765938373
64,"BTN","Bhutan",0.963100837907739,0.981560075804842,0.985230617202162,0.988200652911173,0.991194261471241,0.957275012311169,0.891354144239743,0.845904635421212,0.773634599091765,0.65888870204028,0.510700786639295
68,"BOL","Bolivia",0.984013163920548,0.980470714269575,0.978738532005944,0.976737846337532,0.982183676870844,0.995317755865553,0.99241792866624,0.972507552879562,0.942234032783574,0.916373836608185,0.774292659047532
70,"BIH","Bosnia and Herzegovina",0.785863757371228,0.327144022981154,0.274315290415045,0.335907064303637,0.484429667734734,0.379701809797471,0.319239020195848,0.465434477917647,0.436029348635702,0.231001695024435,-0.223642127003623
72,"BWA","Botswana",0.853902477375075,0.805264274338493,0.777150111323311,0.840372325442761,0.881237924215633,0.819955134287192,0.679409148913433,0.615794709391268,0.64497964479657,0.702761920623975,0.760612449350079
76,"BRA","Brazil",0.964130682811959,0.95921949866121,0.939965481835802,0.910438349790884,0.880377701634222,0.700301770571253,0.481763932107837,0.530707840272909,0.741320277430229,0.879958474396238,0.86572926166234
92,"VGB","British Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,"BRN","Brunei Darussalam",-0.21728055566416,-0.0413001697300327,0.362909512745062,0.366106123440037,0.459851171991845,0.495181047000157,0.560104154359487,0.497771542971825,0.418712901946561,0.62431801648507,0.666296022011936
100,"BGR","Bulgaria",-0.300815761423368,-0.339745188946706,-0.368648712711703,-0.0223352155539055,-0.144550280046906,-0.454617531816569,-0.56586450466026,-0.452141080534494,-0.073867066125689,-0.495682353110223,-0.670738650708875
854,"BFA","Burkina Faso",0.992557946414129,0.992267405501401,0.993688530620252,0.994273781966437,0.995235522377006,0.997191360244884,0.912725992413573,0.921153907416228,0.923299570490159,0.904115828717503,0.870043900203044
108,"BDI","Burundi",0.973860846354305,0.976933327115867,0.979283760458961,0.977147206991452,0.978410515933997,0.951922872467554,0.920922120033725,0.916909558954152,0.918166763882333,0.936634219942594,0.942406431910912
132,"CPV","Cabo Verde",0.535133757505444,0.275967729135638,0.240151895339619,0.336132119924574,0.320588796086481,0.578671598001677,0.654622438011323,0.819455888224411,0.840474949113264,0.785194404904389,0.768411764721194
116,"KHM","Cambodia",0.942988123900054,0.953155904877233,0.955502644567186,0.959816285992092,0.966907368216436,0.968191056143467,0.953906382538833,0.962924839321152,0.971215038782823,0.968747245183127,0.949488331210494
120,"CMR","Cameroon",0.839623316703416,0.880998672322813,0.914892958887124,0.918889274053131,0.891416312328214,0.887810592528216,0.872619421370699,0.830545318612437,0.764475677482543,0.661290832388408,0.534825632271012
124,"CAN","Canada",0.208002399300443,0.294121348708451,0.237739814013787,0.65334945481837,0.875627545815956,0.873168215796934,0.251048752974212,-0.077728321220251,-0.224139676259167,-0.244735852236399,-0.289467534506107
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"CAF","Central African Republic",0.227746024631911,-0.0467555539596783,-0.306579961089029,-0.359200669132668,-0.366807370600581,-0.287448482914675,-0.049740645826652,0.109726911979313,0.867905998443237,0.837126500702073,0.750255515164624
148,"TCD","Chad",0.97772428341352,0.974359003484955,0.926770419432498,0.851373270382926,0.814318959953086,0.848742477179375,0.85271311754097,0.859723719931306,0.87506989177178,0.90307310084378,0.935665865838316
152,"CHL","Chile",0.935818520373106,0.919572654678247,0.913584146589926,0.923620166347986,0.930360092219715,0.882553986033423,0.793764786722112,0.747285354639469,0.775097876029951,0.585994901276635,0.311173061073199
156,"CHN","China",0.983456191734814,0.954195449310818,0.894602567282674,0.838935320478804,0.806172523521647,0.829932031962153,0.867803261929989,0.881610835396943,0.906240791164702,0.948141807600378,0.984522739268655
170,"COL","Colombia",0.957051544921984,0.947695334621719,0.94017939388055,0.930839295203684,0.928515224398474,0.874160934613098,0.857364012594755,0.872160927203798,0.760261438886605,0.710341593800396,0.688693717362927
174,"COM","Comoros",0.888587380036358,0.90667364546013,0.976875935078858,0.955842259919631,0.954837610828616,0.960769139193003,0.957012808450631,0.918476290739474,0.933600053293377,0.953884385037947,0.948727919719238
184,"COK","Cook Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,"CRI","Costa Rica",0.657219136999394,0.374438061056317,0.17872957005562,0.477301134923573,0.713011963879028,0.840823829980487,0.739587561606502,0.757564459598443,0.739805678614987,0.822655035367036,0.894944054407
384,"CIV","Cote d'Ivoire",0.887959389245287,0.90380871417732,0.93624872919666,0.942352567119352,0.887926366849428,0.862186036773445,0.876399282108357,0.872833083293571,0.875332589491087,0.895538876004936,0.909250435385403
191,"HRV","Croatia",0.731093888814574,0.875072613553538,0.851362408336948,0.692681617857055,0.0802539716402135,-0.0210138079100494,0.0632721641523193,0.136950987084796,0.0912995663727155,0.412564227587325,0.465161660619968
192,"CUB","Cuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
531,"CUW","Curacao",0.135233020551219,-0.0445070502593936,-0.429699950100053,-0.0452120585563937,0.347108265142642,0.704196949569983,0.80823697907997,0.867904244272224,0.872660283596079,0.855392255788959,0.79588164119541
196,"CYP","Cyprus",0.54679953729601,0.689399687251738,0.767635595856751,0.72785144723036,0.589273146972932,0.64032193712828,0.630821527780983,0.581348214511122,0.541188822873084,0.508315662996749,0.513636644694849
203,"CZE","Czechia",-0.563301308931249,-0.60876546698019,-0.508390311563077,-0.442248819417366,-0.532522729924838,-0.630219620339415,-0.552405444071262,-0.552625790604018,-0.54758179962151,-0.598608598792279,-0.696359731562469
180,"COD","Dem. Rep. Congo",0.962420226383568,0.971867283930047,0.977754927892185,0.97922615707433,0.970387470664201,0.964664352429408,0.952255649495851,0.949061232385513,0.959100729031795,0.961586619851049,0.959763389682182
208,"DNK","Denmark",-0.0343339902267071,-0.240316400426698,-0.493863102968287,-0.729844358858022,-0.839453905874571,-0.85486495376856,-0.877960907140954,-0.884677485553416,-0.888887206336004,-0.881687550071613,-0.865482571652884
262,"DJI","Djibouti",-0.00254202169891083,0.271686579887132,0.372014548180005,0.47527601101126,0.717070604189159,0.824141703752691,0.952913761141212,0.950565487135255,0.954934836326316,0.955391981671575,0.947301952710861
212,"DMA","Dominica",0.658332898498938,0.547077570968104,-0.0712429977127562,0.339879092148438,0.32830923703289,0.297862960188969,0.330421727173488,0.541783970993342,0.565763757888053,0.708123196167088,0.747585418484094
214,"DOM","Dominican Republic",0.949671328420678,0.968032893660855,0.980587772081438,0.980959368481596,0.984303520812204,0.962382638298306,0.951653976928194,0.962956500946791,0.974435914179263,0.98020173786194,0.982042856214682
218,"ECU","Ecuador",0.943682208229229,0.927305699863205,0.89563520424716,0.811334415612246,0.64516191668806,0.407942375819996,0.137005195772334,0.100191335395842,0.12236496765141,0.390806465902476,0.714425879196685
818,"EGY","Egypt",0.973715132815693,0.960728193203945,0.95233473476009,0.956046000596263,0.919177721232178,0.729592359824022,0.672561669499923,0.748211669887268,0.651823351393648,0.551147692662559,0.522303970536179
222,"SLV","El Salvador",-0.72149759433655,-0.650702670384216,-0.467500454244349,-0.485107538419574,-0.350585462565075,0.322382801560204,0.430125287326181,0.620725248654204,0.847384919995729,0.888384421654245,0.924036191206397
226,"GNQ","Equatorial Guinea",-0.183902284147342,-0.392739848290343,-0.10425992233606,0.489993461372281,0.69588106468742,0.890382620470918,0.920888060483036,0.93549312742341,0.947128472480201,0.938854271180731,0.961160536505713
232,"ERI","Eritrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,"EST","Estonia",0.56569703061383,0.347018915874882,0.310686203580665,0.300903223085962,0.272064359917545,-0.601740015158443,-0.650200503913502,-0.746787243796867,-0.790216556502647,-0.75813178322121,-0.708896208726172
748,"SWZ","Eswatini",-0.555013405162026,-0.587298156026677,-0.528576188121535,-0.466922684814446,-0.350745964622327,-0.0386995679859893,-0.00705951129948687,-0.123988556399978,0.0679437068015584,0.734235021455855,0.477094807066409
231,"ETH","Ethiopia",0.967916457250211,0.977465327020766,0.993181329651779,0.995233540849558,0.996126114780702,0.993897432945969,0.993619708865473,0.98770231761074,0.981308359283775,0.979974075019699,0.976268659591931
234,"FRO","Faeroe Islands",-0.819960027021812,-0.743437926754685,-0.605837771005463,0.573768924795494,0.734261733011943,0.778050962434637,0.889503079948265,0.902983365604078,0.815445966149768,0.726865277196534,0.610530566335546
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",-0.273643030041115,-0.0528383719438949,0.0664598710767515,0.44190640907011,0.528784730622101,0.5346059795976,0.579199411784122,0.639680799711341,0.646638917673566,0.790210281776542,0.844455983391707
246,"FIN","Finland",0.253591518247816,0.317233212170606,0.410746545337869,-0.103206696334547,-0.458916691235825,-0.521229865748499,-0.552313615478073,-0.723596361342639,-0.753211907132773,-0.690812795474053,-0.627790559240522
250,"FRA","France",-0.854952683542085,-0.841697485525377,-0.819098688104304,-0.815189574120326,-0.889523175831548,-0.905719250720442,-0.388437935163631,-0.422384027088602,-0.477109410550044,-0.554388769975131,-0.647452115126953
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",-0.496634814121244,-0.401111751304608,-0.0204819124003345,-0.398274650629589,-0.411170856976702,-0.278098737843492,-0.0387526829790613,0.0471034951981021,0.0859356260233543,0.348538179182231,0.618429386281811
270,"GMB","Gambia",0.942650270305585,0.907356474406,0.911370173600184,0.839381609413628,0.618478156491854,0.622321267491455,0.625394775898461,0.45988743041189,0.486149174226469,0.538231688452555,0.599459349759089
268,"GEO","Georgia",0.929768966721296,0.936028624522825,0.967288408666288,0.960020219141443,0.917063660265765,0.874659221007087,0.874651473520442,0.871076771222456,0.907889527004756,0.928567942036763,0.901779419144924
276,"DEU","Germany",-0.529137650366409,-0.453233747089867,-0.385379306300553,-0.485682845328957,-0.66288213316217,-0.86373806153502,-0.635788627156363,-0.687973957181813,-0.720080676275971,-0.672171922164887,-0.634957250306739
288,"GHA","Ghana",0.982950535397539,0.981232637672664,0.984313185830105,0.981570463153375,0.986740755387706,0.987889751096917,0.974381661190718,0.97432849698475,0.977100298981069,0.973348164015229,0.964788917841146
300,"GRC","Greece",0.905889423243345,0.948464427143956,0.9346724162773,0.912774489830377,0.835707776512457,0.605888864266427,0.526182911977018,-0.0466291388320733,-0.376825622164023,-0.530636792200172,-0.598875617066088
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"GRD","Grenada",-0.19989773596436,-0.00165659992763851,0.103557122268365,0.421628573136442,0.626558192556824,0.708990613466614,0.670563191182233,0.592266392700219,0.593917435431761,0.836030231558502,0.837359740705715
320,"GTM","Guatemala",0.892789869117122,0.922981845773781,0.961690069687015,0.979262612394047,0.981804906923245,0.994289106387306,0.994589089715918,0.988587038933573,0.954720872210191,0.937204444962822,0.938176100830321
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",0.965138987810315,0.967798055823106,0.962750838400671,0.97956798293672,0.984381336701696,0.989072117516662,0.991672366512834,0.991470562413217,0.992186052995102,0.988764851043349,0.983862678288392
624,"GNB","Guinea-Bissau",0.956056088231501,0.946460931659946,0.932341555426746,0.906311090776611,0.910253556584808,0.924484871878376,0.934073282580718,0.956890385938356,0.966295821945768,0.976309840648818,0.965569996355723
328,"GUY","Guyana",0.966866154752032,0.972216420665927,0.967158841640765,0.961162165962083,0.957839817457261,0.960678196122427,0.976448562554356,0.941760734903158,0.986409822439917,0.984709240635051,0.944801597143962
332,"HTI","Haiti",0.918635584134233,0.914651295892684,0.917916450079592,0.917537891281248,0.926101739142396,0.978995146806898,0.953122028653846,0.831499579742426,0.692565252238219,0.516273637564603,0.342258751913997
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",0.984685131069861,0.981985969144,0.963805340932671,0.934776012419281,0.891053648490915,0.896624666305937,0.857141910830694,0.857098514694383,0.869579300083305,0.884960517404858,0.902989182230086
344,"HKG","Hong Kong",0.510075803039461,0.544881050479234,0.500186942696426,0.490612757494059,0.443319328369816,0.229239013563471,-0.114168861520208,-0.262976556057757,-0.196242279164213,-0.119818986194853,0.026975002864309
348,"HUN","Hungary",0.0853813770720722,0.0229303363404556,-0.118076641363716,-0.0530672140303626,0.111892239880012,0.351962345414588,0.589604230242658,0.793318002903479,0.483621130628816,-0.160360165823927,-0.553794073867589
352,"ISL","Iceland",0.599813394710856,0.261501601986251,-0.199163043184158,-0.154133385938561,-0.0898687719294994,0.0400991091327651,0.107133765928952,0.0910752087526892,0.0930592594627718,-0.193236348895438,-0.100705448998372
356,"IND","India",0.99374095890979,0.99126239909481,0.99042401895919,0.990380969409337,0.99231490041253,0.991812882350286,0.991519885534115,0.994321830889903,0.993938522906793,0.993180663026897,0.995976642785414
360,"IDN","Indonesia",0.955766193486018,0.953708527712839,0.936188840023046,0.931842572242739,0.945804080513459,0.946480079405731,0.940008243144352,0.952780333974438,0.962280529672769,0.972401287333095,0.980220792851215
364,"IRN","Iran",0.902119163514398,0.84204544944908,0.877779029786132,0.9236375333498,0.917118298183533,0.81187695560002,0.832155128739746,0.898181130712401,0.90113707471023,0.903311161625261,0.907078635034222
368,"IRQ","Iraq",0.912151452403615,0.955731270534886,0.972148040503411,0.97947002517892,0.966673692105162,0.964414964810153,0.952349094644749,0.929592776232273,0.914632923619981,0.88791239578866,0.797283977451998
372,"IRL","Ireland",-0.174923070011174,-0.182149846353685,-0.0530190392945798,0.0276068966836257,0.129695892553302,0.04575211302099,-0.175325063241053,-0.346993400449455,-0.500946162430754,-0.69358622007901,-0.85534671161732
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",0.551783939000482,0.294308734919847,0.0282829798107515,-0.342947044007487,-0.345724282229133,-0.59289706503768,-0.580813392987894,-0.463131747812248,0.504839992559009,0.228436950540367,-0.288095035656136
380,"ITA","Italy",0.920515831198656,0.962849638250867,0.938651097483218,0.813233970722076,0.436866973452745,0.255721113040218,0.510621296493498,0.268036029381455,0.182547624218615,-0.0801794634678674,-0.296510617756186
388,"JAM","Jamaica",0.844785921758548,0.89588883211208,0.767782488215169,0.345314938986927,0.106049384818613,0.589730643491801,0.478784301767313,0.378956013555555,0.294257730223895,0.407221524511421,0.442745928626431
392,"JPN","Japan",0.735416109051065,0.555858049543799,0.306166451744674,0.0292942981568671,-0.230931431226318,-0.736937890977427,-0.549441688635969,-0.525501383226967,-0.425794513726696,-0.386692527994217,-0.312545307733223
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",0.829542644095628,0.872297628341607,0.899991091718215,0.951597406868577,0.945607883744188,0.905192294367541,0.640282119915893,0.210473284917508,0.00885450325205374,-0.116172438601028,0.140731686491097
398,"KAZ","Kazakhstan",0.931983435420294,0.922260489585593,0.929964514231416,0.935536540124338,0.944631779636883,0.864529963553251,0.788884205779503,0.345401599247737,-0.0100503137614036,-0.373803038152316,-0.339392079494186
404,"KEN","Kenya",0.734487041916761,0.649811815192007,0.825045246871531,0.819047819309539,0.876213978067688,0.88198527985107,0.840155786101869,0.884223569369243,0.891683943526661,0.830755472271827,0.765798206235729
296,"KIR","Kiribati",0.719206099541451,0.753958677419153,0.696118450797483,0.797325490299813,0.835980714206462,0.851517420659555,0.902833688878143,0.916754954293952,0.910284700146328,0.879237463754645,0.839717788855651
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",0.454997750149141,0.456195344120175,0.556221529658481,0.536356503714279,0.565143154697933,0.563143743363844,0.555124748199293,0.48688858782503,0.783319493618178,0.809446483213361,0.718004150323058
417,"KGZ","Kyrgyzstan",0.955614558738699,0.956950766045643,0.928158031624704,0.888945781449632,0.901050293907868,0.839738469001353,0.78987388501023,0.762096053190449,0.799315031180416,0.800023607659308,0.84663713822376
418,"LAO","Laos",0.992665669260361,0.930257535036083,0.873128394503802,0.905632493326969,0.936278784479283,0.944052413553349,0.947502803626877,0.948190520074295,0.941218199104293,0.928437773751095,0.918054805600698
428,"LVA","Latvia",0.38371582741821,0.287547596671552,0.23952437727887,-0.127771310347323,0.0178622022584374,0.0364092210619541,0.49947502777645,0.60742899927214,0.134927049063935,-0.187121481398422,-0.492255525275875
422,"LBN","Lebanon",0.932549460572694,0.948344130790534,0.946768482888851,0.902776544152224,0.883771940410433,0.830400709854788,0.285273408479195,0.503945647142015,0.72125365549212,0.845025798959914,0.9015170301171
426,"LSO","Lesotho",0.455099003215054,0.147636215028653,-0.171309059790097,-0.259871680344065,-0.42374507768338,-0.587039025769265,-0.260414504322019,-0.129665408505263,-0.000190668580107888,-0.0236123754846431,0.00175765948988279
430,"LBR","Liberia",0.960042369987757,0.95594454826649,0.967125898298828,0.957331590782765,0.955053978267498,0.707357293843616,0.394146734762596,0.158842542942856,0.331083367732826,0.549511196195074,0.661052335638177
434,"LBY","Libya",0.716753653615562,0.801321958804262,0.82204992184911,0.84628519572834,0.85738562851415,0.738370400910003,0.740371978351024,0.700197265796239,0.654857295774263,0.748234230680457,0.760839557138842
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",0.488763618589063,0.312566283914374,0.174046233874917,0.17434239114261,0.0939520095408712,-0.311222385667457,-0.522304125271492,-0.412578407674226,-0.496283979814469,-0.670170964171965,-0.806635910474093
442,"LUX","Luxembourg",-0.88597231968924,-0.899446425190448,-0.911685602419935,-0.91813294241264,-0.884013732153919,-0.839158855440453,-0.813424543115436,-0.800253045028687,-0.773079726519557,-0.747943350417412,-0.752978539705566
446,"MAC","Macao",-0.632792010803479,-0.421414965996053,-0.364230004728836,-0.315084824076774,-0.617558452542386,-0.491101357747171,-0.026477373532358,0.144430600329922,0.306314401201311,0.498931774220698,0.536150813838596
450,"MDG","Madagascar",0.904425517094978,0.910685745599164,0.886418636106338,0.896022881937456,0.845543163794268,0.869085686393184,0.830145765954028,0.779011242998711,0.803484389189477,0.812500008541197,0.859555574156235
454,"MWI","Malawi",0.993771473460884,0.99282589876845,0.988346568951685,0.988354416818661,0.969685237421774,0.968793193520111,0.970627463650481,0.974629868842333,0.983299964553452,0.988805578574781,0.988146939689423
458,"MYS","Malaysia",0.969481851366312,0.952632146915428,0.929221354262772,0.913134107122027,0.923871296742176,0.929082943768993,0.913788659590494,0.896435203950478,0.890799809346457,0.898396858263058,0.932492516122375
462,"MDV","Maldives",0.963183703152794,0.962608349850296,0.968460174058046,0.973159891133642,0.988830329170991,0.98744359852661,0.831320342823395,0.81467768883949,0.840890538400749,0.849238100016009,0.862774766234847
466,"MLI","Mali",0.981398435557713,0.982559046341604,0.987345005552887,0.990061317481587,0.992516021918617,0.989969182254323,0.990318366106594,0.984876654555366,0.982485797280864,0.980485478176789,0.97095191414708
470,"MLT","Malta",-0.557282577502482,-0.824081062740906,-0.906144931920898,-0.909385828576187,-0.891801672268906,-0.862633544850698,-0.848252374791289,-0.774601989923919,-0.590780400371898,-0.261161192290802,0.650653642591197
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",0.929749508981635,0.972407065949079,0.970498922780871,0.978293463081852,0.988679564173569,0.987895027348482,0.983713472440847,0.985312576459472,0.989961837123689,0.960733943773333,0.924041165094324
480,"MUS","Mauritius",0.937379221858634,0.988520663366896,0.990223711795224,0.986797043229947,0.985042310859699,0.984937058123542,0.977625885735945,0.970836452286748,0.960097334555272,0.948608622280792,0.969674398271137
484,"MEX","Mexico",0.894381794592333,0.749473667162614,0.678939914009763,0.4429091320082,0.336697117253308,0.00226304180710384,-0.244276170694377,-0.271432141928813,-0.0905060711303426,0.297713704367084,0.599648557726189
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"MDA","Moldova",0.440745284165094,0.541918882845734,0.750792506821558,0.874927148443936,0.921824948754381,0.91551849548898,0.913115809745306,0.963938441483,0.881829311354832,0.858110629084106,0.792911305394618
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",0.958072555100584,0.894553210180602,0.878591632031809,0.881395808421832,0.885181339089868,0.882386726965187,0.841028413542454,0.766733143901119,0.797212906645686,0.938733394591465,0.954744178220428
499,"MNE","Montenegro",0.23164038349355,0.206229722899431,0.0555411043113031,0.0213220548375914,0.354555970089478,0.373389658619021,0.527936835313974,0.687157265347512,0.717791747796663,0.549774461015163,0.301052915367052
504,"MAR","Morocco",0.989869546709287,0.985846873600145,0.987285904974984,0.987121402522335,0.98726672605304,0.956580071804449,0.918692432661376,0.913176081197621,0.933902630978934,0.921064679204496,0.872969823098707
508,"MOZ","Mozambique",0.907685222706882,0.942620559279902,0.95956154552989,0.967203479680051,0.969521562724971,0.950342952870658,0.904782423672132,0.866789750427142,0.824850273702597,0.764782923358702,0.81336506918839
104,"MMR","Myanmar",0.770766223187398,0.76851764038137,0.830708510770464,0.88833802139363,0.80133483723939,0.657715201694714,0.64122353575309,0.603128768408769,0.422679496828026,0.151491109017014,0.0227451933797502
516,"NAM","Namibia",0.477178191111781,0.794625877336097,0.816055108521996,0.802683096554929,0.813342577159692,0.803086460284719,0.692199475848198,0.382610846202014,0.59573461815851,0.603404050473444,0.754475661520989
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",0.990622960698418,0.975365138750612,0.954221418306592,0.958812020553153,0.968573909347607,0.950247174716088,0.949821348929834,0.950647257626409,0.948702916309172,0.822691178706873,0.610316888645309
528,"NLD","Netherlands",-0.627376895215734,-0.567103913258559,-0.454468384991502,-0.497412985727494,-0.659946217267633,-0.748477847285136,-0.65315079411064,-0.730519298479794,-0.823328130875231,-0.852572332298838,-0.906062644611591
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",-0.323857231885266,-0.20727734414409,-0.316264955992166,-0.221955895612593,-0.130479502584526,-0.212333579747987,-0.508295378143384,-0.7507726364747,-0.769261144943707,-0.842498960214889,-0.870755336830949
558,"NIC","Nicaragua",0.979491150884813,0.977575253881655,0.982564451675279,0.97803232876995,0.980762676525383,0.96884911198628,0.937383259948446,0.9275863096577,0.90073388442009,0.884691004502893,0.920996868065468
562,"NER","Niger",0.987741503346465,0.989121383088896,0.990477675976921,0.991740536921091,0.991916736855658,0.997119708765027,0.995724098331007,0.992056789514083,0.992287589264595,0.981951017273826,0.952351731037441
566,"NGA","Nigeria",0.430295109466845,0.699888238042312,0.753328947035349,0.66043386871803,0.496435520016773,0.138956828094671,-0.142162209185019,0.174591346673646,0.146875121120696,0.0903439502115066,0.372869234524624
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
