"code","iso","country","TCC.raw.2001","TCC.raw.2002","TCC.raw.2003","TCC.raw.2004","TCC.raw.2005","TCC.raw.2006","TCC.raw.2007","TCC.raw.2008","TCC.raw.2009","TCC.raw.2010","TCC.raw.2011","TCC.raw.2012","TCC.raw.2013","TCC.raw.2014","TCC.raw.2015","TCC.raw.2016","TCC.raw.2017","TCC.raw.2018","TCC.raw.2019","TCC.raw.2020","TCC.raw.2021","TCC.raw.2022","TCC.raw.2023","TCC.raw.2024"
64,"BTN","Bhutan",297.590884235055,224.003177615107,543.600767286392,1013.24650194164,770.002230613948,622.872883084171,508.357889523714,775.402168349396,1175.3909058456,4353.62165380082,1090.92441559792,766.349537530107,485.352415753262,1229.22014419461,746.523608217467,1962.88365843909,1972.24437872116,1240.06448959203,819.653769900963,1288.37448758953,1278.57589323634,1247.58636915355,1796.80166026537,1188.0678873458
68,"BOL","Bolivia",140210.221882021,178693.576104226,163718.227988226,203307.184942298,250866.237367467,216345.80960913,189943.260896383,369893.782741796,225345.924262662,451722.288092855,330357.779661599,273561.639016295,179793.759319051,256527.60527704,166250.903331054,470310.186856341,462948.68641027,301917.651643594,853555.968913927,428902.864263206,559588.66506382,594997.632209899,696297.008857963,1813613.22895856
70,"BIH","Bosnia and Herzegovina",1496.05193572091,692.658855824298,307.811411682658,4121.82001106999,573.615629401621,535.968834797192,2681.52245850756,1551.78831821434,1296.33477499619,910.637705661169,970.559919871792,2433.64722055819,2573.89764490712,1789.54449510092,580.504892322404,2307.97952624853,1339.31476750497,2673.23201690124,1232.21039705544,1842.1802577197,1018.74078348517,2053.87420544988,3947.30171281704,2225.00798719822
72,"BWA","Botswana",130.983881477236,22.7889986253613,8.57255134383897,50.6577650073936,49.0958439651356,40.1078440364789,33.5596385911924,26.0632558557389,41.3246314835872,30.4998423231922,21.4333579278656,15.7872367630555,14.1218635184765,15.5243501056467,0,0.727647686448567,1.15717965338975,2.62494387281141,0.0721906673253038,1.81525809188368,1.4247808028776,2.08060677156901,2.39503329332899,1.45238886900716
76,"BRA","Brazil",2746284.63835414,3506873.01602254,3248392.07290687,3848491.81038398,3486212.81617745,2876675.08162328,2621699.45100046,2444092.6203751,1817715.11229197,2688727.17333378,1923161.10231732,2918559.51728191,1945477.87052269,2692910.39004474,2222653.78140336,5378610.2795484,4519545.89811411,2948392.52884155,2696542.17879501,3290644.63117095,2990028.76131567,3308334.44626145,2805354.9800637,4391693.73095348
92,"VGB","British Virgin Islands",4.09250116765733,2.99644155633463,1.82742183970703,2.6309563865332,3.72742207857421,2.77711908890733,6.13866634203776,7.01528945753363,5.18866324735785,3.94622511639105,15.346735096774,0.877064464042968,2.77700066284505,0.511468725520833,0,2.85024297459309,229.362561746736,6.21236764107638,0.876992089410807,0.0730888703472222,4.09281393830186,2.04631630525607,2.19241960189127,0.219274884087456
96,"BRN","Brunei Darussalam",1244.45382286781,1088.69224568185,799.100065220673,1197.05952202992,1278.31859942212,1013.43765184186,1564.83281504783,1299.87383449551,2169.39725017146,966.986520070599,2620.36323487654,1836.85950878259,888.325365629505,2224.7058975191,1761.04061905869,2572.50746276335,944.633497946262,806.557745314573,1168.45755000401,1166.42756850767,952.930582147878,919.663865600472,915.298291243617,1041.81545293806
100,"BGR","Bulgaria",8202.26366449961,4638.73881243028,5198.71555774933,8170.40984934197,6566.71056122688,5171.12384083289,9557.11002425835,6448.13476697712,6099.58567557522,3569.14781318113,3331.69064223509,9977.50569884329,3692.76154463633,6688.45073581487,7293.06685160121,7394.7091281219,7687.62262157302,9753.92147783372,4125.01888126494,4795.21478400451,6684.01202495694,4093.15698654659,5653.07019221314,5367.48210993646
854,"BFA","Burkina Faso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,"BDI","Burundi",1417.24695708633,986.782517628358,1325.18331831434,613.878833291258,985.379671891594,343.490778304579,1861.76371292242,1999.44533270992,882.776018451602,1904.58793084704,960.586530516459,871.162920407703,1405.56937660389,2047.31699381555,1458.37852041732,1575.87445005659,1775.19277727587,2874.57519478758,2386.17622536835,1856.85177499982,2272.25175327985,1609.96687256175,1952.26119428368,2142.59227822061
132,"CPV","Cabo Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,"KHM","Cambodia",28491.2150887143,54915.9291963327,56854.5921797351,79294.6667447932,64684.4047527053,80560.2977963018,77701.6799506087,83510.4644251798,121049.903514654,237974.541547352,192184.631906425,195568.904093037,190115.609000907,161841.65693291,132857.452946655,182885.569118221,118467.986108193,113205.485829765,143345.333907366,143528.988469731,144262.643388792,103879.542492531,120845.806441436,93477.8614875739
120,"CMR","Cameroon",39203.7167614814,28767.1806913482,25344.8463571185,23003.2213474186,25159.0824592561,35986.1175037707,45916.5118451048,35140.90827723,36072.0114384258,57992.2495043859,27651.7454996677,51267.6791908729,84612.0320439905,181851.004389644,78969.9606044891,116619.229805426,187281.587833524,120813.735258625,121799.820961135,202795.515409217,168797.417407478,147809.577071666,204198.495201764,179151.625411596
124,"CAN","Canada",1358153.55079587,2316886.55245214,1607282.61872984,2706458.95693793,2920790.12968468,2406190.15702173,2117899.41822442,1949008.13672116,1550370.86112869,2104877.37303279,2160701.47588907,2545494.37412556,2807335.54964188,2643608.86196124,2733434.83425998,2084425.77841371,2559736.50258052,2142936.81296315,2175716.16751649,1195271.06362375,2524984.9693061,2299844.57443531,8570165.54743929,5165897.20109293
136,"CYM","Cayman Islands",20.6816121999316,5.59824441707465,6.32479760370334,47.1030762373112,9.16049788890733,17.959420127717,17.8641273071614,32.3461867792936,29.8833156806825,39.7933677225444,39.7747124245496,9.22767176284505,18.1054930180219,7.70538520408637,0.0725170953884548,70.0605003610861,73.6215843714887,42.3885378528667,10.7603672979123,8.57770746025173,10.1052212645442,26.2467848163226,24.62707433583,35.9815221377408
140,"CAF","Central African Republic",31282.5137166645,34417.7977829849,13726.5611601314,14588.820705194,29316.7307902612,57883.2209281414,37308.1562598552,31859.9049132685,48252.9032214052,48554.2242797252,49140.231378421,57314.119636258,44182.7639756137,57852.3588918283,27315.8310320253,51151.9174132713,63910.1012244808,40913.146262042,49026.6167944003,55136.8311001681,67180.9966551071,51029.8718185706,54533.6354715494,60751.656516726
148,"TCD","Chad",883.626479928431,1958.32356351673,193.541376089406,456.728612717388,472.372702926294,2981.8970090693,1001.07737120784,3402.11148471743,1065.52305455016,254.65247386251,920.000178797875,2491.10958136475,2895.24709254611,3000.66587315444,2591.36846149654,3165.96322905397,6765.21493014078,6931.78333732774,5058.92673872864,3433.48961585373,5095.07155513139,5444.71237756184,11067.201651463,13092.2806302435
152,"CHL","Chile",72711.2444834072,78143.276352377,82878.5623665162,85726.9599417934,106916.127227987,91927.7506234286,121642.384699871,123084.551408252,88558.7550402532,91495.1692999995,99323.3485477522,174788.499047656,102242.650622838,119329.610787914,106109.010473427,113778.735871742,214808.646975709,76893.3772421622,78733.7408381945,70568.2598450535,71609.9843792576,67887.4565621839,107337.190452952,47655.1617499762
156,"CHN","China",230308.120576525,249183.967735221,261775.609701789,501582.076121422,383608.16821306,575281.578304729,653049.83154006,738091.894053394,599709.961067231,627855.24939361,598619.8202486,605034.296372228,441336.225011826,531701.609049665,490493.172549576,718775.124170658,644430.799162736,569767.259462945,497026.879117841,422361.069291499,536772.366491661,612008.556139852,602762.223598835,675197.631496928
170,"COL","Colombia",229960.990677275,182233.127969282,122398.570947984,253864.883454381,188691.418324705,189897.907563124,269028.665178228,231748.079019565,237718.052204555,196988.468946224,189801.622962733,227584.173080303,138866.049363411,202029.03435086,140922.648361134,290868.25525595,424642.239183005,352219.127973489,268476.528536698,324203.097754759,265160.669551855,265730.284316986,196634.300855787,213030.181576758
174,"COM","Comoros",36.9736932081244,41.2039342342708,26.6533139462841,40.3838380461111,86.5585749899115,12.9636599297357,77.7283932468408,34.9535987759532,112.206328731383,92.2999824594178,122.612099200065,127.29285184634,1729.72621943889,1473.86207744544,429.461717244158,124.364788137491,307.943215045982,218.159035299505,280.497285038871,265.511620306532,164.537684114346,164.571818488955,154.222948183359,496.105029802895
184,"COK","Cook Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,"CRI","Costa Rica",15483.272379247,13300.2990125878,8278.5017423036,9766.34809088633,16534.8533319045,10058.4368679247,11464.4628098381,21890.9604866895,22427.428607135,13178.4784694509,10504.4131202808,10388.4732927436,7789.43058437074,10909.8101588647,3301.72085913189,13842.9073855345,22051.0022519413,12334.4091049257,11488.9623974897,8248.60491812551,7850.73668311729,8562.65354181257,9049.88636058726,8299.44951876621
384,"CIV","Cote d'Ivoire",122694.836227715,144564.924800594,86300.2088533321,48053.3945519497,65334.5963727255,97775.1356544337,90875.7571467583,127583.00663839,108886.894870579,92519.1168814555,124736.394394909,96138.3914320217,175824.062423146,346899.264765902,152453.51173208,221124.466750846,357308.858452076,324680.778549713,242201.771118782,248549.65606758,183272.234366315,172478.176162975,190298.276268675,165119.726545001
191,"HRV","Croatia",3378.4896036345,2340.1794921762,1738.92645878501,6727.07208013519,2747.17045085122,2204.14471290328,3237.05778140713,3890.6905690557,2902.36902217713,3499.3027484331,2918.68984777172,5004.42853730301,2997.75268271813,4559.48573424614,2669.0480695534,5372.96312116521,5846.64532348493,8285.34023798667,5977.62680942768,6051.72261022072,5264.32669680436,7826.26482935927,10503.305562965,7515.32375246775
192,"CUB","Cuba",18942.9087780253,15035.9193374942,6556.68391545646,21973.7274732572,12833.6032418096,12305.0878221181,7873.76079835749,17083.6645844017,16259.8294194996,8608.08925523648,16312.7517092102,10344.9779877336,6071.55863103295,5861.46836156249,6725.97820244533,74052.698064303,76813.8005941486,14955.1030666944,7463.60839057388,12618.4534191108,9720.833319472,4889.29978998595,18795.4397100206,10084.8630669456
531,"CUW","Curacao",0.902788525512152,1.27928368844021,0.827957707903103,0.601840548429361,0.677289202029079,3.46068136353244,4.21289018005696,5.4925180681391,4.66494984662977,1.72985127522894,1.3546619640115,7.37549863180555,6.24501854069118,2.33307860479709,0.902911881677517,2.40785431024739,0.827410255893012,0.752223886737738,2.18180320756618,1.9561276998253,4.06381176150499,5.04185831043457,3.83654908158474,2.33247536684353
196,"CYP","Cyprus",78.6289020744205,31.743244021059,25.2291678133007,87.5556410115494,34.6505725566927,58.6032257399327,778.239278380752,94.7967043797851,56.4382107692144,63.9548070152604,118.526392799548,54.3080339356662,13.5045956213802,33.3020069232009,20.4344592063758,568.91539414058,437.269652783829,32.4503714341471,43.4562898180946,33.1947900414995,642.870034422378,72.7565852876432,54.5024753115972,159.44928347779
203,"CZE","Czechia",3451.14583454867,6763.28057031116,3925.48552884181,13459.8392207078,25557.8476941271,8616.8567002381,21324.5519743888,16873.3054260647,13515.5760227524,15439.0624187461,21855.3076925102,14006.6854342181,7658.99117860958,13942.7427516301,8047.20740488413,22813.3622391381,26518.1155590729,39194.8738357057,73288.6802328634,100267.371244677,56298.1027248372,34761.2703896854,24393.5948841464,19588.7122938963
180,"COD","Dem. Rep. Congo",455531.8354828,514458.736722401,274611.870558225,400044.669601434,485235.803781127,453200.62049448,462776.036389646,404912.238053704,635435.958372218,811874.309260271,429465.031341524,632081.886579555,920749.624368892,1338360.69904089,928502.229061112,1381503.69438782,1468187.69905825,1373826.56604103,1220241.16529112,1310238.09473405,1248060.48472706,1220222.3047555,1325020.23838009,1377807.21325427
208,"DNK","Denmark",4329.29585318787,1204.48993902527,1579.71326027225,2413.85617168982,9048.80400280905,5213.87655023669,4381.4073036462,6060.8081062831,6645.6789496611,4427.85245424486,3132.38228694307,4451.95235268933,2015.36662649642,5320.77049462585,2583.23042575463,4656.34052004643,4360.35396559222,3161.62525342265,9180.33362716724,3193.59348220341,4795.04892764373,3366.07516013906,3977.71423525506,3645.04139728473
262,"DJI","Djibouti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,"DMA","Dominica",22.7927555108127,11.8747080399072,27.2387024360595,79.3551313440191,52.3231526148545,25.382701624082,40.3000014091183,93.3736836966108,73.7804003225282,92.1203673105566,44.4631831496289,144.723835723168,22.1186106298627,12.2449579209635,1.85563171132921,7.12397675602756,23290.9132370769,778.565204795422,58.7091448673876,65.61122506442,30.3592631927446,31.6191970200645,144.959335671205,45.7768994409863
214,"DOM","Dominican Republic",11247.5386301173,10435.6161451761,10714.0747168014,19387.7950410477,25088.1050558323,13413.9155701198,16059.4989730921,21612.1335952588,13966.769627165,14102.9676081483,12960.4219943112,17905.3513256099,12703.35945238,13678.2125853429,15090.9998029976,24907.9150200345,27063.3626512398,13970.3565614152,14930.9112890238,21441.3073844346,14182.3420117828,13141.3831641939,22947.1254278656,12996.5364186414
218,"ECU","Ecuador",45079.7028299393,29846.2780853598,13867.4978127851,37283.9402453611,40401.9585603838,35646.2123272089,60591.1215315919,51939.8454317331,57714.1949484451,33821.8075342395,43672.1790286703,74304.120067422,48418.0718165552,30934.0477897316,30121.2149478673,44091.1897216166,71258.137760837,38747.9218084148,35715.2920467877,48963.2386877602,30367.7645622118,52618.0739804184,43010.3101461351,62062.8009834888
818,"EGY","Egypt",147.764942681092,48.8132505828938,61.0118780440223,101.449239526486,52.5850533929459,38.1259103867708,78.2701398879904,81.4668298391569,59.568343750421,98.1823058848871,102.623336577711,438.853428050832,96.9992943633485,115.003075062268,31.6431484988617,36.7280296620909,58.4303835891254,62.7381514973849,20.9040568093956,18.1390761689127,17.812081306404,11.943498406008,35.4037222859038,31.3027764924392
222,"SLV","El Salvador",9499.76529483787,4666.4349123107,5983.62575967476,4554.63690865345,5880.24715443387,4604.38954494837,2984.30827740898,3324.66179785622,4283.93129924267,2873.01788869238,3241.99453293545,2535.67142338622,2053.56340122393,2319.72696400503,2388.83423208954,5743.24181728657,4745.1855172751,2703.34751938074,2249.15876579755,2208.12560440713,1488.70583885661,1632.42216721045,1784.62584039543,1679.34781025245
226,"GNQ","Equatorial Guinea",3585.41910016672,2986.26437412696,1961.34131360041,421.430772130911,1608.47471368742,1255.53864695602,3141.60414535594,4821.44523027302,5684.84463050666,6593.01923800628,7706.21072880645,4952.66406660882,7289.62996601891,19211.7145198161,7468.75394114504,9545.24157246942,11937.8691018029,7824.05225485987,9526.09500578095,4870.64700301006,8905.52715633372,7760.79069214419,8524.83011642509,7745.29819334452
232,"ERI","Eritrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,"EST","Estonia",16872.515160612,21918.3887674617,5632.68433184586,18106.1421960895,14818.1315265523,21731.7593756667,16188.6725238326,18296.6349887207,18822.9061906844,21496.5002962685,27198.9689971147,17685.1526887548,17088.7434034184,23576.6088255513,25420.2907496128,36334.8572269252,38856.6936606878,40037.8772128621,45917.245814342,36805.5690453065,34004.181033504,39215.7769585035,36155.7710386966,34898.4810679435
748,"SWZ","Eswatini",6734.92290076691,3800.49042070102,5760.28528154,5364.05902878546,4535.23365045024,9431.19359251215,6469.37108747377,4582.32798178305,10654.1356601035,6660.40843081089,2621.9245353322,3527.10006830213,3126.10874376288,4961.09484488975,3215.64274716866,4801.90235291192,6376.64179822999,1919.84958659882,4116.62952577534,2684.09113614352,3159.94837910575,1937.23827240902,2034.74905655435,2428.62417492596
231,"ETH","Ethiopia",11947.2472435611,13074.0874089755,13936.0412235038,13396.2621576304,15868.6334062308,12075.9388634431,25608.5731132789,24008.6280058698,29279.0203063542,20184.156517802,15462.7344756259,41631.9353908701,30851.2311528114,32725.0726334724,10276.470946594,19581.6431074803,35403.5058271162,18894.2432227495,25582.3983861516,17980.782343289,19751.4382775889,19941.3794155553,36262.9247692703,27943.0283991154
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,"FJI","Fiji",1097.76405439653,703.209939141443,1572.23590400383,2079.96043643985,1665.63731883583,1874.41880590527,2148.39321836769,2387.25711059958,1790.73982408515,2346.76431816514,552.802392662474,1219.76655060908,2699.40729211518,3688.94137584864,1838.3526791354,8373.14087823585,3091.61899762436,1366.93536312733,1455.84047928457,2066.83206738262,7198.68557758015,989.061489296951,788.670072388258,1079.23383371828
246,"FIN","Finland",151400.346488591,142710.184450633,89917.3180481808,147338.268546877,231032.368991204,182395.056120068,152162.785259921,201483.947118386,176995.961692547,168141.025845123,159820.559144924,160965.137942979,149170.66301224,187179.074653749,173206.813359374,241101.12240538,336933.684393223,270574.332612289,292271.684881061,255146.011585853,268254.636179577,256544.507769524,242874.03554452,234569.470154362
250,"FRA","France",38029.9623405011,37013.8050007077,28824.7414877034,81304.25029331,49923.6366499657,58411.138497162,52911.064408277,92652.5985024174,70426.7449320747,146929.326840132,67584.2770819374,78665.8131050639,35618.5629767504,50736.2077163485,40289.7094726371,67082.6889821962,73618.0645664219,73165.0201134548,84768.5994734733,82320.5319019442,115267.935743794,62773.0843076048,91520.9327987781,84888.1894762531
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",15082.6377295929,13851.7697413158,16845.2203095878,9981.65561437633,17699.0180825517,19300.6846850689,16501.475747938,17367.1659872637,18252.2219423139,10674.1838577818,18160.5782866973,17475.9287398928,44448.9283465619,48752.3407836653,25472.5503390038,32150.6179155354,38643.6248072516,26787.9025779847,28561.0188243175,22022.1970505116,18317.6296450729,29455.2866829745,19706.6670301259,29130.3104806632
270,"GMB","Gambia",3.29742186304958,40.1576407396728,10.5654366455143,63.0847225028456,5.54473931643771,6.29441537333767,49.6054679763661,297.212836177734,8.99177808664388,23.8272627359152,30.42262699523,40.6902720651085,12.2167423027788,17.4633599570876,10.0404781706673,5.17054124226345,8.09333774420301,6.14594194131239,20.0855712624913,9.89257143620659,19.0373595019585,17.0893948014322,12.0676434966384,15.3602439039534
268,"GEO","Georgia",666.55636661217,536.442198025097,292.002685029047,1967.0056085815,548.999496438092,531.353052568368,992.446000077695,745.617969513214,448.366380858064,818.591827355069,539.714363789644,472.998931995581,252.250083657063,113.741013190713,42.8506223954947,523.421991056024,207.898165376276,300.049159958877,166.186343996532,222.153776001503,420.262445849195,290.666764490492,785.481253823255,509.303174274012
276,"DEU","Germany",15286.5275256179,15304.4865412087,6448.0463005215,44939.4788627776,39739.0179894779,42651.7966341462,93220.6905924418,61693.4909781839,28761.7749662503,75677.7712760649,34271.1294275347,26007.2481443642,15498.9545681014,21169.143186645,12929.4940306876,26876.8540417919,32999.1381461595,52238.957968992,108232.90974462,186938.861286665,202277.204429516,86449.8892732253,122937.238688249,89727.2798112539
