"code","iso","country","GHG.raw.2005","GHG.raw.2006","GHG.raw.2007","GHG.raw.2008","GHG.raw.2009","GHG.raw.2010","GHG.raw.2011","GHG.raw.2012","GHG.raw.2013","GHG.raw.2014","GHG.raw.2015","GHG.raw.2016","GHG.raw.2017","GHG.raw.2018","GHG.raw.2019","GHG.raw.2020","GHG.raw.2021","GHG.raw.2022","GHG.raw.2023","GHG.raw.2024"
328,"GUY","Guyana",3297.84320267215,3163.19594835463,3471.55266480221,3468.33707452722,3732.91583164537,3786.91761628805,3910.55236284779,3961.04773198604,4071.16481255357,4325.71190373276,4402.16948783324,4347.64654921678,4433.3013267677,4554.69690343537,5000.16851908316,5965.42989174686,5857.62071174799,8408.05901914618,9111.22385984361,9339.72516024005
332,"HTI","Haiti",9980.50746518335,10141.7328481174,10357.0796680987,10473.9607036319,10797.7894249884,11229.535181858,11576.0199837581,11749.2039405487,12249.0230185052,12298.8402403893,12332.0583362097,12864.5334564048,13034.8577105473,13569.7272437806,13139.3458551851,13129.5486185975,13357.340165768,12755.7630478091,12890.1437136281,13029.2470974087
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",14694.9303275654,15652.4199129844,16894.3907371512,17512.9020478671,17493.1484220859,17811.198033851,18318.0611674302,18788.8975159389,19199.9248951108,19526.2397864329,21094.3919794356,20283.823684907,20432.7581687326,20316.8500895138,21678.3863973116,20965.9284736335,22226.7766214162,23168.1082120867,24128.5782776515,24737.8770545492
344,"HKG","Hong Kong",47857.3950923018,46488.1023927397,48226.3964044813,47479.4912484674,46357.5983755348,44859.0819746243,48027.1153049799,47649.0981319243,49240.3898668629,50479.6522037843,47417.891037957,48453.5314426317,47601.8974693731,47822.2126229499,47221.7364439751,38931.5287097946,39008.9582440457,36149.5105703214,38444.9979356766,38890.4063581676
348,"HUN","Hungary",80036.4267164405,79027.4983644332,76902.52190049,74618.3594549713,68837.7709674621,69482.2319957188,67847.0083040408,64441.4058959043,61477.9849598276,61817.0144652645,64972.6636459289,65523.3894763109,68004.1130327919,68069.6057826574,67827.3556395356,65989.5932168273,67141.0273064587,63094.3369715544,58159.8467883512,57684.4825838518
352,"ISL","Iceland",4055.32718788804,4302.16389340987,4765.98319041202,5073.91642983867,4961.16030758896,4882.93296640817,4756.79846856019,4705.68349129743,4668.69481523543,4616.79351742643,4742.68847529243,4664.74229014142,4781.63742469889,4839.10544461095,4705.7905271745,4488.12527637597,4580.4677338576,4653.35372517833,4528.02486096866,4786.70195931829
356,"IND","India",2074542.51866202,2194914.64829149,2322427.07989846,2441667.21909862,2572444.56984079,2656007.82493786,2763413.58763826,2934088.8105651,2982532.50011823,3150291.54722854,3249506.04219063,3379649.38473732,3465182.39009598,3657935.49943411,3686242.28030844,3512055.37905852,3782291.23589424,3970159.21308862,4238721.94763192,4394759.20204416
360,"IDN","Indonesia",574090.232554937,585436.374550702,631852.575181371,616930.60377407,668030.244894603,719801.877826611,817182.639500422,847984.791740963,820626.715495348,838432.854608578,885776.017446039,886057.107311934,934285.243249168,1006052.80377075,1081680.52693963,1026365.10334061,1039715.4617575,1207653.44066092,1241402.19059435,1313458.13459489
364,"IRN","Iran",644950.343676836,688462.862546531,686997.668881351,706990.76994653,724451.983417575,748785.873178658,763019.986284914,770014.270459264,780632.505069953,804986.811377149,802841.154516259,836504.055143646,893159.907943372,856138.718746521,902938.985660044,916776.994087735,966142.13699071,961569.29781737,999805.005056817,1014292.7655708
368,"IRQ","Iraq",189643.684614858,176142.626931673,135482.161616013,173157.722002762,193465.896509384,210551.354681049,228694.340602936,251298.146842831,259555.024521913,261493.093771845,276981.563085087,319154.462722935,335480.62659224,358079.32504241,370495.53139841,329666.660841519,351048.880531341,389974.808139477,395705.569262595,403789.146673862
372,"IRL","Ireland",78696.2435939844,77958.9457696743,77312.9221145552,76931.8696531667,71964.0940775158,70782.6741718182,66475.1942032668,67577.011296801,66997.6534054415,66617.9154588757,68567.1984205438,71356.9279386746,70380.2644880869,67838.9113298096,65840.7170913538,63394.3006457934,65913.1091878215,64566.3175734863,60791.1331763914,60152.9280106052
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",66682.5034410783,72386.5886981283,73277.8692574267,79571.635190136,74644.3286224624,79920.9877561868,81077.9100518121,87642.3322104413,76682.8955692371,73654.4894833744,77644.4379236283,76691.7013339016,74141.314063868,76226.9828281445,75828.9994105517,76564.4517412105,76305.3308281365,80296.8898637044,73752.6513393062,71386.0461296568
380,"ITA","Italy",586242.442137912,574806.454567721,569196.987900514,557911.586755263,503743.439022698,516601.054428064,503434.933704789,484705.974288281,449556.306445186,429120.549769643,440113.508812727,437273.549487779,432179.666836628,429609.202041964,419625.017106653,381914.247146373,413533.006073961,416208.086449976,385570.961008007,372980.501927948
388,"JAM","Jamaica",12071.0206066122,12963.7137527644,12113.7571474096,12099.0568950934,9235.06114477699,8945.0760977142,9521.61338888491,9190.37852091953,9767.16769957026,8987.31621176951,9261.75111740942,9437.29223265178,9090.00393888138,9404.19673375238,10756.6582403547,8147.72652670023,8616.44844594398,9223.01585307963,9393.54306835854,9738.55876845281
392,"JPN","Japan",1396504.17524676,1366234.42859555,1400219.38881371,1326259.56222813,1252359.30196309,1306112.1953729,1353453.82934823,1394049.23418925,1405106.32238516,1352358.02771743,1310843.47918536,1291232.03780344,1276164.71805519,1229052.11599367,1192430.65637061,1127164.22622919,1149462.24211759,1120490.73949245,1077540.1496873,1051981.70745516
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",25186.7570300228,25367.3782766021,26535.0708701632,26332.1246774438,26845.2205912935,26319.253742909,27260.5206707033,30192.6997555627,30340.9864349402,32845.4011926945,32722.1627656014,32443.0983012928,33802.2711005718,33470.5713216418,33062.5700790878,29548.0779659012,30621.9278075937,32291.0942381661,33339.3261151402,33787.859844517
398,"KAZ","Kazakhstan",247108.818432771,271942.693186302,279786.589787188,284645.783309507,281307.282775056,308655.220482803,301725.846522179,307960.322026429,316458.90805196,363016.649421941,362091.373624317,363006.59319304,383283.289141078,397510.255589262,363993.527814711,351279.223586874,317208.595362184,349286.893873732,356243.534225912,357275.72708102
404,"KEN","Kenya",51587.0736318645,50510.7540919521,70149.238266386,74581.8897251128,73804.352425445,75994.1727797093,76769.3345282061,75186.61638193,75085.2550062365,76415.7378426869,79263.718212229,85067.0509231209,81386.0664898966,85139.9922187325,94607.222785694,107912.688014926,99886.8671653234,102322.931287729,99157.2953919797,101053.964544235
296,"KIR","Kiribati",70.0659650347698,74.239196479671,74.9049994473346,71.9593982916162,72.1423250956518,83.7381419444377,80.4528696278064,81.0904174423439,81.6186448078722,82.0983034213456,86.5033907133551,83.6570081250167,98.8670572107921,99.5077230504374,100.42327063163,101.288224520172,102.314362897907,103.235995842421,103.52274153049,107.356243770614
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",118105.203458417,120508.516425358,119481.004235843,126077.574695671,127153.045808019,128697.316738225,129744.466840765,146921.093988436,128836.178979626,121011.258943247,140449.355125968,153517.860617358,148177.396654379,152631.169971335,155556.875085945,140176.409078179,139329.184668014,171724.625460131,179781.192333301,185845.650580154
417,"KGZ","Kyrgyzstan",11683.0769330647,11737.8362177181,13004.7533339885,14268.8655009009,14166.4862526459,13971.8271662881,15964.3113993249,18095.400129487,18394.2935687388,19520.059693001,19638.2317335826,19320.5145657735,19533.7261526878,21632.91913881,19844.0449276152,19231.2604373913,21440.1656646336,22742.4675741821,22405.5090011311,23165.977833323
418,"LAO","Laos",10167.5531388492,10729.7389746899,11344.7443115857,11842.5555954429,12828.7206076779,13687.5086110753,13619.8358610426,14626.5133661879,15530.8783465532,16158.0817792565,21415.7765502487,29357.9549379915,32563.752414768,33506.4641994249,31703.2258181913,32146.2829638667,35634.6713759824,36767.9362962042,39337.5514574852,39630.7253423798
428,"LVA","Latvia",12059.2667859562,12640.544525102,13026.8439631748,12623.4619041833,11852.5640433249,12895.5781199347,12219.1639223514,12062.5723729325,11913.2481542749,11801.8078873409,12094.3235911754,12199.9228667895,12118.0850878541,12649.0719704984,12515.6423029415,11919.4334122076,12144.6075062376,11513.1097159098,11397.2661184805,11308.4174346783
422,"LBN","Lebanon",20406.6414959429,18642.1592213773,17635.3387329957,21404.1707764809,25125.9510657419,24183.0213968402,24691.2735244215,27067.914487345,27068.7480818392,29137.4354991924,31174.5135047541,32156.2401061763,33806.1643838222,31970.8178486707,31623.392355838,30420.8547104898,26429.0343148985,22542.7177619379,23004.0721505667,23334.1878863267
426,"LSO","Lesotho",4316.67721703433,4290.8934549295,4346.45871494462,4356.80263351537,4474.0589380421,4527.871995589,5025.79861576359,5089.03863615735,4321.94116785987,4428.81700936662,4200.20752330019,4157.4725904756,4564.12602485545,4304.95677213082,4184.91343995839,3729.57028085572,4924.26101292448,4451.91057994618,4541.00295686856,4594.22103990107
430,"LBR","Liberia",2631.43464782255,2889.86985425777,2797.76203790471,2813.9846906513,3016.09395603277,3257.27625081521,3446.33588091061,3593.18504367643,3621.50534872912,3599.14208820047,3695.01953735056,3706.32017340424,3707.94395409489,3711.88898603806,4186.95760666387,4081.17958829456,4081.00676642888,4289.08377024424,4331.71894047317,4376.64965792997
434,"LBY","Libya",101525.479929447,95607.4614135262,85818.1934532428,92022.1668427279,90603.0490922275,100471.859747865,71492.0311862915,97392.6356687222,78716.6182934217,86567.9663386684,77764.7646722211,74051.7595115685,93174.421944674,93196.2445830672,107157.99830319,54515.9573617079,89797.1900710779,90053.3104848629,98201.691567783,98738.6272042953
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",23492.04416388,23871.4039933607,25877.1496399557,25544.1852008139,22965.0526488955,24015.9932436477,24798.1216802536,25045.4925308415,23730.9265509782,23635.6009728109,24170.4973745159,24105.4935866124,24275.6807923189,23916.3803440153,24075.6439580409,23765.9245816583,23801.5348648889,22074.9294535683,21150.371311306,21157.9132381482
442,"LUX","Luxembourg",13029.2575565572,12835.675564068,12248.6324501857,12126.4849342084,11583.8965405182,12171.0794019197,12050.2963555094,11802.7203788086,11281.1833015647,10774.4217988792,10309.8901776769,10060.3713083251,10245.0026498131,10529.4930611685,10707.4115888673,8989.82939101097,9335.71220202424,8189.53584127741,7740.03630552591,7934.50904393648
446,"MAC","Macao",1760.61422156606,1535.681932647,1446.57921337102,1207.14156795177,1976.56850809789,1312.43642158762,1373.51988093519,1215.02943834244,1069.30229782893,1376.55606184581,1870.21334797901,1878.64918966483,2021.24630721243,1329.12551827739,1301.25618582919,1119.18030742652,1114.53613748724,1131.66824341337,1126.20714968451,1141.46240507999
450,"MDG","Madagascar",25735.120512211,26023.6666245031,26617.1695254609,27214.8504607198,27835.8941784267,28455.7693417105,28654.1329403596,29734.6660657275,29175.4472629332,30464.7165112641,30693.809499487,30964.509803577,31607.0091439043,30243.8307371873,31887.2551037276,32015.2116377949,33215.1316516006,33748.0801863609,34971.6388239805,35052.4012969866
454,"MWI","Malawi",6148.13428446242,6379.30290466887,6773.55296645596,7200.24148130187,7497.8723416378,7858.23514100324,8272.57621298398,8649.03335996989,9085.72699188183,9336.58452729419,9763.59421251559,10310.6630294566,10727.2473625305,12325.0319119319,13688.6257862891,14148.8989327423,14112.336161677,14710.9322238289,15370.8489704092,15977.7218405824
458,"MYS","Malaysia",203538.806566308,204913.468555246,210635.565468962,229040.375123215,229493.21085533,234154.905486413,237661.195616175,247330.273150644,276825.966409198,280621.881334555,272746.559945544,275811.901808428,280769.607034791,298873.072305761,314136.707091013,297443.662171606,308232.63822945,317132.390941242,311769.288193428,325911.035147633
462,"MDV","Maldives",684.131418228549,836.15140530415,878.729080010655,945.741638018773,994.087943161917,1049.09587854702,1109.29794857674,1247.01493504961,1238.68533126963,1479.60567793793,1432.96030673964,1590.02155960157,1671.42895765328,1893.47916042216,2160.51415000564,1846.43846791835,2182.40217903872,2412.5282029781,2406.15631984639,2513.57542257149
466,"MLI","Mali",20500.9828864256,20626.3689393806,22032.810984379,23201.6623483576,23905.8393646656,25302.3456264495,26325.0467967451,27440.6938315234,28843.2976501897,30125.8266902466,31699.0064460894,34900.580163185,37502.5027175119,39058.5333929807,39896.52472123,41572.7911309061,44591.9357954328,43551.3632229893,45673.8763559868,47056.3711278933
470,"MLT","Malta",2985.88008882221,3025.76568123394,3111.79188690417,3116.23001766566,2936.5423842162,2970.07758712622,2961.62738802189,3138.691659568,2826.10132522553,2831.6210713293,2130.65978325655,1832.86381571011,1990.34667054814,1986.93983379496,2086.02255319369,2035.88191282355,2046.63672136783,2207.4673691957,2199.95834462616,2158.45989708221
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",10232.5986546554,10840.8428308229,10629.9845986118,10282.4380126213,11001.9508183623,11334.5008973448,11714.396125053,12219.9930483772,12219.2574160466,12974.7594361658,13723.704931489,13385.6240000993,14469.2454844428,15513.9111467851,16077.8009503471,16443.9943656441,16265.5712289817,17170.7846166777,17199.0801048484,17541.5079097758
480,"MUS","Mauritius",3984.40525364782,4730.81804626312,4831.94371743929,4961.81100465245,4952.15917716805,5211.14699396578,5261.2035109643,5332.67912947294,5470.03891279905,5689.32550599634,5689.81558764573,5862.55410855833,6171.58550580026,6122.34684044494,6255.92149103232,5577.65907451668,5811.06116686969,6237.14527284995,6577.28686139743,6728.92987015245
484,"MEX","Mexico",637792.108833527,653745.813733177,656597.274395972,660981.713395501,645543.100198706,641935.246096061,670740.009917211,685104.183018697,682952.716824943,673181.67926354,668134.990862642,670874.303587097,656527.173791998,662352.15875286,663701.086170497,626980.274215608,647322.284676735,657979.229341387,665119.947366363,668592.244087679
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"MDA","Moldova",7817.12863840216,7940.81133875299,7840.83106100031,7839.11781691887,7120.34747757421,7787.77088458746,8077.16164828983,7704.76272549307,8136.86771884763,8004.97387453726,8062.64349454616,8347.26673365323,8674.91647217302,9078.2696886717,8929.63287344769,8615.77596613103,9289.75954837157,8500.15372170604,8739.71765543248,8743.67386771244
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",26172.3973100547,28648.4540309708,33550.4828884125,34488.9103109281,38236.4223494765,40986.585100216,52762.2353897168,66243.0292350413,75681.4151027236,64666.185273167,57808.0202034877,66732.0437618729,80250.3970699538,92698.0249505262,97137.800637192,89079.5576940795,81394.3691235217,89504.077574194,109559.707962935,119916.692818565
499,"MNE","Montenegro",2957.49589640945,3044.30812595666,3057.73090242075,3517.32663765071,2518.74444215183,3293.89821950291,3223.1081034804,3011.94803386571,2959.34511594758,2917.04209445352,3099.4994459389,2886.92514000987,3007.62999621448,3293.28740783008,3390.03036769952,3273.0803107822,3252.73265219433,3302.92957297793,3191.85941870081,3149.62735908034
504,"MAR","Morocco",70179.9369070776,72455.9217480256,75397.693675386,78315.4541261979,78351.4496078193,82575.6842729063,84214.3637260592,86797.2847802795,87417.5159416559,88549.7199858622,90469.8011661147,90930.9206413699,94675.9512768753,96554.9733021176,103999.921526819,100572.964167243,107291.141135014,107520.089176621,106572.886556075,107044.271162517
508,"MOZ","Mozambique",13062.088655254,12776.9958572695,13263.4421242936,13095.1322711338,12700.8036201575,13297.9229912271,17801.1638300164,20094.1921007127,21516.4863225708,26801.9845521082,24560.2501615649,26956.9306222644,27725.1339813905,31049.11166624,28289.9778441714,26006.5162889198,29355.1320763557,33684.25076337,32283.3777568598,31720.6867915775
104,"MMR","Myanmar",101556.676171824,108227.599224874,110058.196699706,108190.648485177,109924.149777339,114027.719018794,113401.391262768,108756.983827667,111323.820183612,116520.512283935,124364.3607682,125674.013904279,133314.792622916,120543.358870619,119167.401489179,121228.778820319,116970.286979571,119911.443586006,117100.947865125,116346.459025639
516,"NAM","Namibia",10504.3545732875,9214.39343743118,8932.68322392723,9848.6131862074,9710.89410955075,9486.27021614374,9723.64445975487,11248.8231359372,10037.1587124442,10667.6415955114,10853.9198865619,11923.9327706971,11505.7672472579,11318.3748075955,11536.8026513182,10922.1340835853,11927.3842785085,11981.2673944458,13575.0821661077,13880.7302108219
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",29572.475769868,29037.6267370113,30073.068635644,31425.3421173501,32530.6318347571,33914.1479952838,35102.5018474853,35123.9547723408,37120.0184356282,38210.6185949152,37418.1669997092,41760.2658980814,44052.7610426764,46350.6565231326,45311.428934119,48379.2445174546,48264.8329423421,49989.8020759337,44566.1441908204,43914.4339720068
528,"NLD","Netherlands",218065.417680592,213987.076480265,212673.828646296,209787.734342968,203654.608146286,215924.177728646,201762.62914903,197794.050229958,197005.562783507,189076.175539636,195914.485365316,196486.150327037,192670.449932013,186890.524685599,181301.861535866,165016.726394929,167452.996876329,154557.766891255,143481.662174563,140903.864223032
540,"NCL","New Caledonia",3112.40038394159,2993.00509146685,3219.09062035991,3140.95896450687,3323.14308777533,3955.38768284851,3989.46480362466,4022.97179310157,4309.38972811012,5374.8262890353,5252.88956500917,5879.19558139602,5964.14826418878,6355.71147374169,6121.02571846434,5543.51413383254,4907.12878225108,5483.69619620655,5448.12306397153,5669.91066155798
554,"NZL","New Zealand",88098.1680934745,88333.9994337236,87397.148732941,87134.7508498571,84753.6654118128,85339.480621612,84937.2565370855,87213.3833588969,85740.4199519539,86602.6481652286,85836.5298450708,84316.8893298014,85506.3515989563,85147.2520134767,85867.50086979,82494.1983359927,82648.8168919572,79216.5391509161,77305.5393216447,77822.4792071737
558,"NIC","Nicaragua",12724.2233881252,13224.6440882294,13456.2067358498,13312.2728323247,13555.1202017927,13830.5764688643,14906.612905907,15142.4793482482,15511.0352395216,16091.4815452771,17406.7936433298,17391.8470946563,17533.6513236429,17235.1207682999,17581.4078540241,17505.3310937839,18163.1795915372,18353.6850559002,18630.7718229865,18827.0168590668
562,"NER","Niger",19673.011888982,20353.1165373585,21168.6614268071,22101.9067740653,23061.1806853197,22751.0640878895,23664.4770605264,25376.8116515229,26955.2007635073,28251.8567118116,29264.0033168087,30544.3217624531,32033.3779817526,33026.2800028937,35237.1323128309,37385.2546561778,38464.3862778094,40861.7475409261,39577.3304553907,40625.2702854655
566,"NGA","Nigeria",344362.323162387,315962.235119853,291534.528769248,293959.681731226,278895.133043067,322404.239972066,347260.645138999,334457.090028762,333426.726612167,342991.380389625,329603.478780787,325195.800379927,326515.768205877,327249.732031052,356975.87144787,335431.733195456,355595.140247748,333313.321956317,337288.472686444,350339.827873666
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",103903.561468687,105253.678208522,90108.9411404792,98040.4820581242,94818.6331755408,92827.5464920211,74549.6011881283,73227.341253534,62859.8668551436,66622.6785612788,57401.0359583065,62611.6171070602,97200.8401033337,88167.6195259588,96270.0505634205,91205.4176888883,77792.9737692959,80525.7217435408,86460.6122639011,87038.9965626545
807,"MKD","North Macedonia",11251.3885553002,11024.1524559893,11435.5521668985,11421.4331438971,10662.662305802,10707.6380748394,11462.7386204061,11092.8336813617,10013.6577469411,9745.65381219422,9301.02614885856,9202.77757767814,9778.31389746353,9319.20327676227,10252.3089794726,9657.09335204087,9078.95700054542,9933.77414471112,9858.84206187953,9107.0328098623
578,"NOR","Norway",59321.1320835247,60044.0654126545,62175.1591895133,60734.5298323322,58062.6556309714,60888.9281227776,59523.5925319706,59066.7687791527,59663.4097934656,59780.587611487,60305.7108377244,59397.0155804362,58633.7532269522,58807.9318028853,56934.2408939934,55263.6811537385,55202.6835089677,54797.5866934288,52589.9972048858,50802.5604454057
512,"OMN","Oman",60194.8161735815,66539.5786889872,69750.3458955917,72142.9003268869,68906.7961678192,75708.5510794426,82411.9756989256,89329.9657677903,93143.1046867317,94068.6951338493,97015.6170323882,96403.0162957769,96178.3912916903,100989.794559073,102510.747732853,102168.173374961,106051.312104011,111600.653764505,113445.922152289,115561.765257183
586,"PAK","Pakistan",312257.534547147,330523.779861399,346736.914577,353278.402225086,360675.623179367,357582.522971255,368321.85223493,371528.489397226,379779.90013846,390039.713947,385991.195751228,429839.508367715,471594.627678193,470051.86119298,463487.699185586,499443.139815614,536473.877592501,509273.029835395,494959.7182949,496320.751639252
585,"PLW","Palau",330.095479490769,330.499721969099,331.890714674215,287.685778265137,302.94348715086,302.460845068611,307.913197092874,340.786903068735,283.516872632654,274.290296197926,259.052925572669,264.810293358929,274.795748828688,268.527557061561,274.165450260195,268.289134601304,272.827486818578,281.571791826315,280.140152220036,293.788454396914
591,"PAN","Panama",11938.6312291509,12539.2398882737,12346.062532314,12230.5373129159,13545.9833354846,14629.7219755372,15713.8162050759,15363.5148850256,16165.1567068656,16431.939755805,16314.8855376607,16146.1182798276,15412.4789931363,15128.8483474882,18506.4035170328,12716.9453655718,16453.7530771192,18223.5089736761,19651.0241802092,19411.2804008653
598,"PNG","Papua New Guinea",9702.43357190517,10242.1096072891,10969.4875600068,10669.4496804577,8895.28372826084,8006.30218951813,8597.93451669293,7675.5563310492,7930.14381690573,10156.7270091299,10935.2781858956,11689.0060335335,11209.4623204124,12027.2163794108,12171.955603932,12517.8980985885,12520.2601297866,13285.6785653965,13467.0042594206,13579.6566626519
600,"PRY","Paraguay",25403.9363126528,27014.5884567948,29378.067845589,30133.6014728766,32751.5707198454,35654.7257560147,36014.3492754704,37165.945403894,37711.8778275562,40010.2136571391,39654.0265895753,40304.8406802339,41333.632687219,41198.4462027589,41580.2055785787,41591.3668063662,42035.5564848906,40150.5365443981,40290.7281691246,40786.3893976326
604,"PER","Peru",58219.444935239,56123.5962482859,62652.3004179385,64151.7539519452,68546.2903157105,71982.3712265354,72317.9546598241,75711.8537388017,73812.4521068923,80469.5768608335,80595.7365577979,83877.0338059509,86240.2475533684,87470.6931225059,91290.6952096828,79363.294038199,93368.8068044107,98173.9216383736,99736.3912281574,104285.508153421
608,"PHL","Philippines",137229.772918424,131009.603711885,137949.217760862,145608.606411386,146038.230040298,152543.444749608,154731.838538964,159624.661532848,169150.544630641,175771.922421662,187083.996439107,200150.443048361,217289.450308608,223965.192116652,228429.982743253,218757.280615228,228761.553927743,240335.857143833,251538.532588889,265865.404835404
616,"POL","Poland",414447.372528569,427916.566622588,424991.976441876,415681.028189509,399114.825902642,418120.376158692,416510.622683491,410470.224549332,405133.075858006,391616.928745599,394035.868877956,405409.277859283,418521.855437228,417147.484158943,397455.798481569,380322.341552267,409284.134149532,391341.739253515,356396.67970217,344493.22959043
620,"PRT","Portugal",86294.0282919311,81567.961291441,78970.311688821,76319.1353649774,73386.1173144957,68948.5288858597,67895.3578473887,66187.9501887022,64430.0831344272,64467.331099859,69152.7914751335,67315.943817401,72622.2586338971,68888.8424191209,65490.4491341363,59548.856318711,58064.8954410001,58140.5638323453,54954.3584851448,52912.7311938979
634,"QAT","Qatar",69205.2506332804,81585.0016587641,82765.4518163227,84861.3083030781,87792.989275841,94626.0178835338,105028.728282743,117096.431321694,115845.390103019,116148.965415678,118209.481315037,116596.22844295,130386.012692795,127496.581942847,125571.183682082,126065.464308154,129373.507913511,135013.634102223,145846.519440053,152653.903358006
178,"COG","Republic of Congo",19381.497882468,21284.7165426296,18325.5334831654,17999.5896916258,19830.3177357151,21774.5266493771,20897.90211251,20488.2854201362,19865.3959953305,20023.5100048921,19574.8979844017,19532.1388933523,21133.7292874411,24739.6101478433,25828.9776490421,24970.8966787054,23169.8210233479,24384.7424026706,24402.0630226455,24602.6314470437
642,"ROU","Romania",134832.082122242,137845.256580489,143556.291402316,141318.742673752,119994.855054778,117341.483925739,124720.262622818,121332.89687398,110220.798364905,111395.395209326,109721.749691867,109182.979645993,112610.944855282,112704.143870422,109273.007323554,106183.074535417,110030.928692608,104593.322517933,98674.9317482714,99300.4787463003
643,"RUS","Russia",1983892.60914371,2043491.25863298,2053587.79683035,2087363.70141193,1967621.24342716,2069390.94536249,2127697.55143884,2165532.56366334,2108602.75860491,2112303.04487427,2118061.09670468,2123527.89584367,2175334.89134818,2246068.07890614,2245676.94463411,2164125.98706509,2224705.73262619,2229772.85701599,2288206.03422687,2337755.03899966
646,"RWA","Rwanda",4507.03077067916,4775.85550389012,4984.64426239713,5183.35601213167,5334.32918971234,5602.25263668195,5586.89648895166,5755.56455396104,5913.95551478035,6015.35966114518,6654.78071018654,6653.41088939262,6819.18438264081,7072.18549136072,7301.94598236044,7488.46882038389,7713.24128810195,7893.10483990847,7979.45983958943,7976.04717285012
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",239.197099609689,243.946169820904,259.983703224164,261.560233531997,265.406191032224,265.566625523014,272.400708990531,260.418428097182,260.530272675412,263.474736434256,268.260860900773,275.547424816052,279.245420996916,287.649840408394,299.705874791699,281.750472965487,280.613002723895,303.552356456512,297.911641772599,309.120821412897
662,"LCA","Saint Lucia",500.914846773085,521.736057728696,529.407177871433,531.907189827213,531.709676426811,589.277000415286,592.333791190571,600.119355315684,602.223291112114,607.858999183038,602.913728042061,598.127672623811,627.570049853195,645.095958434507,642.49553799522,631.713436248415,652.005196331971,670.603607817148,672.992512026929,696.773690745873
882,"WSM","Samoa",363.051437217606,359.387136669184,363.776137767703,343.132624712125,356.764843747589,389.210455590151,400.713744876056,405.43445134455,409.470667947921,421.375163064974,460.38366076771,452.640664719382,437.282160826572,420.61224396938,424.65947053125,385.569196399014,449.700881017466,412.275464879557,406.718264074018,414.781677499442
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",143.190179760896,147.65425156508,148.184064428704,153.872018959953,163.954067289642,179.715471137271,173.934719869311,186.08313685794,188.791207699273,209.555965399655,218.506584087284,231.894150323814,226.993358197979,227.616179883335,237.579850945034,235.851224113513,234.181399721634,229.220966452748,234.649853313705,237.834147786453
682,"SAU","Saudi Arabia",520765.710861795,556769.293477467,535720.677950297,585483.877798952,616209.682558208,669765.699834565,662761.803709857,733461.635116508,711718.61783771,717634.565904234,763264.219624408,786313.434028361,791088.385052695,806021.411590749,864023.097393123,813879.186967922,860292.999267424,848117.411426372,857248.647292254,875576.556899618
686,"SEN","Senegal",15723.4612578325,14974.0266106373,16079.7747587447,16137.3708880166,17253.6020227751,19210.0232262162,20390.6243450061,20379.0585123916,20888.8513390735,21967.2065433387,23843.5710870607,24466.2757527707,25310.4170638955,26297.5515366075,27935.0081574263,26938.9833117984,28511.1766099411,30859.7608416784,31201.1751251257,31370.8199503961
