"code","iso","country","PMD.raw.1990","PMD.raw.1991","PMD.raw.1992","PMD.raw.1993","PMD.raw.1994","PMD.raw.1995","PMD.raw.1996","PMD.raw.1997","PMD.raw.1998","PMD.raw.1999","PMD.raw.2000","PMD.raw.2001","PMD.raw.2002","PMD.raw.2003","PMD.raw.2004","PMD.raw.2005","PMD.raw.2006","PMD.raw.2007","PMD.raw.2008","PMD.raw.2009","PMD.raw.2010","PMD.raw.2011","PMD.raw.2012","PMD.raw.2013","PMD.raw.2014","PMD.raw.2015","PMD.raw.2016","PMD.raw.2017","PMD.raw.2018","PMD.raw.2019","PMD.raw.2020","PMD.raw.2021","PMD.raw.2022","PMD.raw.2023"
208,"DNK","Denmark",1377.18351300454,1331.19911304768,1301.03617478199,1287.2102933152,1201.03022613079,1165.22803909206,1111.9391703638,1056.7342599358,1013.40753931063,987.74224378,933.82160823399,904.8834170261,875.77370031923,834.93893030207,777.71825424319,725.58331768916,687.42622088785,647.26772703434,600.80020871751,563.43582048242,515.88757929706,468.03443024801,427.4770466714,391.49989651059,356.62047695987,331.21173275314,306.26450165985,281.96167163101,258.45485818341,237.44387048198,226.5229965058,240.18540644364,265.02918205442,184.47678796782
262,"DJI","Djibouti",1492.28288298072,1428.95962741761,1410.11896217247,1496.04901977909,1398.2437163451,1426.48168361974,1439.7371725609,1475.98928787867,1550.36477145547,1599.77607543789,1626.88057509147,1624.92453552787,1621.16020832431,1581.99451996499,1620.33749767474,1612.84850634879,1615.83736037495,1624.32518547776,1631.26280771922,1625.35210238169,1644.81805942101,1668.41942656685,1706.49414412438,1725.31287834049,1703.34123264938,1736.92319988596,1727.87021964128,1736.89221444253,1687.19889104715,1680.41704175781,1589.94490651975,1622.94380124628,1663.78635489964,1704.98769996232
212,"DMA","Dominica",511.85573358187,537.17877386545,560.4837757831,581.90397721397,599.16941232883,613.16569161154,625.52145634874,632.00834336066,647.30199628247,649.50698647332,651.60702385165,647.68860153178,644.07679015229,643.0169958006,640.08015034549,639.87305042664,653.086490127,681.34539414263,715.87865747297,742.81170024439,756.73400057059,753.62334056559,747.58441346377,738.65844936298,729.45341981736,722.3151925093,715.50448713575,708.63792872869,698.8335022489,691.82785468256,681.60403595495,668.14580828572,661.87217177284,662.92282359045
214,"DOM","Dominican Republic",767.42757614806,755.0242229872,747.08162380959,743.37529418687,741.74220810992,744.37767079322,765.04719849397,796.44261292645,830.26892730448,861.58316058767,881.23057264152,889.95162613859,892.47145322337,895.25170186036,901.77154735437,909.72449821242,925.21307138278,946.60983038975,968.19028401191,987.90300497772,1002.52637130933,1019.94812081013,1037.44789791083,1047.42438990221,1055.33975637763,1078.82322573268,1096.98375466663,1110.9684198512,1129.50231274649,1143.92491303682,1180.69177655862,1188.05348945638,1197.99821311293,1196.99827493753
218,"ECU","Ecuador",2026.67398645151,2071.92429408385,2039.57038489119,2006.29705548049,2002.67682272233,1928.96187386252,1906.95761948508,1841.1416246083,1855.96541178731,1883.99082399064,1853.21632676636,1843.84710356402,1857.41964442944,1810.82814509039,1797.92328542878,1786.50279777905,1691.82786343031,1526.31476750556,1345.38690633286,1174.99078186275,1077.87787427515,1023.92304537403,985.04152109305,948.77877265837,926.17942366838,909.93852338226,931.38875169782,943.80638467038,951.52430343117,972.79557447084,980.8927359573,1017.82583552948,1131.62803673532,1145.59350145266
818,"EGY","Egypt",4263.69625588153,4391.86477864166,4520.95553694273,4726.35564406305,4850.93441341204,4885.70673167684,4865.03959224432,4903.01297792473,4954.1262354373,4944.16021395659,4947.40311774098,5140.90542286231,5379.68895895468,5627.95684551524,5669.65523250226,5609.80067212409,5619.69899565753,5611.88738458345,5607.68085344554,5577.59827353141,5511.24161437903,5340.24974423018,5362.01324650998,5234.4186083113,5219.35559744238,5332.57085593428,5032.36886876258,4756.41723094352,4665.16904144148,4516.79827194023,4245.73321675217,4543.89946529823,4978.28119094723,4727.00925218952
222,"SLV","El Salvador",1164.20237789729,1157.6110153005,1148.08128401389,1142.11276090711,1130.61424753869,1107.36815663698,1098.94449955898,1099.06546978159,1105.34109794532,1097.95822544812,1077.23797912137,1056.09045869913,1030.49172946463,1021.24731728402,1018.77966502371,1015.26852494891,1019.47243915544,1034.44593381327,1053.90850004405,1081.31568312343,1087.00256000608,1099.32011051579,1148.88447130161,1201.02767309442,1261.70353780441,1323.17010233065,1336.46750410896,1392.27433152989,1431.75546426985,1487.71358471125,1486.71059954424,1487.85750289748,1485.74303909017,1553.28475663409
226,"GNQ","Equatorial Guinea",2453.92026205155,2393.2519684249,2333.78597564824,2290.61889295158,2241.22167399022,2216.5960152963,2241.54974053381,2323.64387750598,2475.08648666686,2655.4571139288,2814.66055870636,2928.09884909901,3082.7451991888,3224.20893852302,3346.67294966681,3417.00062943105,3379.91418870411,3316.14513524274,3273.06582289234,3298.17349563211,3269.89338878739,3204.15701534055,3157.54275655123,3120.71595776849,3128.12082154422,3135.19693252304,3119.2925505651,3137.42328267296,3118.75746785568,3089.40452492496,3042.75720292372,3057.5366166096,3236.00093072384,3408.31685503499
232,"ERI","Eritrea",908.59428707702,891.37177538347,875.38258781029,852.52114752908,831.84883859584,819.77110392647,821.72850183191,836.83618962119,855.91519543487,871.7221632795,873.00394049556,853.44784411009,847.22454278153,826.67442913143,821.24546670376,807.79952923479,788.98119433741,762.62401465234,737.1632712843,708.19075720443,697.43589941945,700.57549738125,717.8887034961,743.4168547226,746.40989267962,760.78947493672,752.5588262816,740.89326237782,723.35284574687,704.11413494579,652.55198014983,668.42730102098,749.34044578863,733.4135445685
233,"EST","Estonia",2013.13116514098,2016.63359705106,2043.47575309631,2059.59550448503,2060.23510372135,1986.41918634583,1869.94346198566,1756.55596569416,1688.92121295815,1616.27306485156,1541.82200365559,1458.62436693384,1387.88854709498,1299.07746245478,1182.20242707867,1082.34237499281,991.00449553162,891.63078317983,795.40162518996,701.2596541824,627.72397565675,542.91731813624,465.48498591739,393.09564585034,332.73830694576,291.15028016103,268.74502283794,243.31128309548,223.9887036226,207.65035539197,200.9090864778,207.36809777155,215.46346604627,129.92549126061
748,"SWZ","Eswatini",1285.00746765597,1304.12828610971,1323.00128804606,1327.14030950197,1331.14445638248,1320.85660299456,1309.2377964936,1305.08607299416,1297.61799570851,1301.77771085338,1312.54840979622,1339.63870070332,1339.18102156555,1356.23763976768,1375.38625423978,1381.26718314386,1402.8032207154,1448.60330176272,1529.13384869754,1605.11147886915,1566.02084485074,1480.42671034955,1422.77291750202,1358.81674864279,1302.33124698867,1262.03242179738,1216.21564390734,1204.99554839901,1211.82439596486,1216.9674945254,1150.36755768022,1183.28299580269,1269.93494477784,1195.64408187336
231,"ETH","Ethiopia",461.8825837693,438.76449682699,422.01070549156,407.12638979531,396.78552415477,390.2319965445,389.98609860446,395.91330892899,402.78896517791,409.06563201749,410.037728454,405.40305023478,401.02280476158,392.17830756695,384.38750149599,385.28025370714,387.14630695359,393.9818797072,401.42383616256,403.23589167106,404.72306991933,409.03475802948,410.55244766461,412.78011094709,418.18199248724,419.04720431696,418.19646879013,423.03972983964,427.84665573321,428.5788615625,406.01044062454,414.27578662836,423.47525528943,439.1176435432
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",495.58697775094,500.00867724541,507.42309411795,517.17396593529,529.07753164452,541.78039444379,569.10607853807,618.33517427709,673.97398505738,723.93730278483,750.31023075053,757.5075746322,765.62785949606,770.13817038198,768.77001110748,770.54163934047,778.74634146073,791.47885002045,807.85362548387,823.72424495341,824.01592761848,815.89478746844,807.00300422782,798.46650345298,790.16738427397,784.62858206481,780.61661988137,779.24972563384,783.72165115956,792.65591898625,801.78563462439,876.57228815675,993.85065905734,877.55873829032
246,"FIN","Finland",791.69862065136,763.84921849188,743.67978487295,719.0081057152,677.11527127791,657.01990869654,626.94638774148,596.77660428254,573.26140626095,548.35555127989,522.39381501506,495.16283195325,478.33190771945,456.09604877015,428.89760215648,405.4688722846,385.43539771855,364.50416722021,340.72333192548,318.21248559759,294.25908559512,263.6731697623,229.09593292529,193.85872381044,164.77172159293,145.74832428527,133.01395453358,120.55726596012,109.85254339394,101.53373984829,98.31041434472,102.13590031884,110.58191489145,58.00332396607
250,"FRA","France",864.78724853325,849.65909647215,829.15437330363,817.36112138939,789.16838043152,786.55743800858,778.02677270645,757.26142545755,754.50280040785,741.8333642375,721.10180647408,702.61092394544,686.89443244126,672.39688706965,628.25814321471,615.25505953609,594.58282945375,581.19269768143,571.05920480254,557.91557856291,537.80184238866,512.2222573811,484.91410438516,446.58006581829,405.84750219634,381.1036312927,346.90302092244,309.83143953681,276.05157295727,249.61116310121,234.50466077415,244.74341390777,300.71862316259,206.89156648342
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",2517.5895985068,2502.76354657145,2467.4107759537,2392.06571418045,2377.1089816928,2394.26282530514,2375.05899415108,2393.23784841531,2394.62531578146,2361.72650685752,2379.3333167607,2389.25348145216,2418.85248361233,2420.71089325238,2427.55719396364,2458.8866266517,2469.40777732785,2481.33505103911,2483.16161940105,2477.28261619419,2440.56717782217,2427.50821193033,2439.33732191444,2487.44269472552,2514.27642823593,2558.98985023831,2533.18541120242,2494.05229957177,2466.20342953248,2446.4740989155,2353.95572834857,2302.52357019177,2403.64584380486,2430.69024660339
270,"GMB","Gambia",1301.20782284292,1284.84248613919,1288.65825426941,1242.82530690206,1197.45020595831,1253.75883124323,1183.64754801925,1159.05184857784,1181.22963619119,1211.025966377,1135.23767531933,1065.76284656458,1034.50382819024,1014.25081244649,1054.79397881046,1053.54353684321,1024.25764242907,1014.71325125437,977.93506932534,978.03571322104,955.26838773254,897.69602272458,912.44952392375,924.94966464601,984.2541292887,980.83811605239,1005.63251835176,1055.82077305128,1011.51765653142,1011.6275331143,920.44234442355,880.70693306241,905.7925711521,964.60728685932
268,"GEO","Georgia",2813.68537612615,2611.4175706796,2420.64177743697,2169.10712943712,1961.67319863069,1804.83518930123,1701.85389590581,1596.21691111925,1500.69795374189,1450.01104955751,1418.66735698826,1398.4389981067,1368.89341212271,1307.90293137801,1277.29418176814,1272.8563351765,1311.60680180891,1435.5306072907,1584.63332220407,1649.29327729833,1655.30017361627,1512.83813271808,1471.02755939588,1443.76996712601,1439.58667542292,1444.19313780248,1432.2193208394,1440.76609598899,1476.45133469345,1473.18835128333,1536.46294016335,1573.33041235439,1595.8678953421,1558.20477259264
276,"DEU","Germany",1636.70856564785,1598.01144833299,1541.2574572159,1521.87939443634,1464.77577237908,1411.9380228379,1361.88802706953,1300.187079418,1241.66834032395,1180.7604855274,1115.04616037151,1065.31763279066,1035.31854222407,1004.16883152069,946.85126860776,911.06613396078,873.98736009318,845.64267704317,816.53777663253,791.66424257601,756.47335438637,712.05588579952,669.5840914291,629.64378805475,574.98438727815,547.27032221806,503.16426574105,457.76992796677,416.91426344227,379.17697232274,365.0768810688,373.8598375775,404.43690409552,306.84001586328
288,"GHA","Ghana",1579.2739183614,1487.74779587187,1424.09154473378,1377.42452849987,1347.80835364688,1315.01347343467,1313.7072564753,1347.59442589918,1388.86206390025,1409.36626770596,1417.14929338439,1369.77503165371,1310.52300086295,1231.5652471723,1175.68975281482,1147.61568978151,1136.43334378371,1101.88015043162,1075.22031445063,1051.14587204609,1033.94827395713,1077.19721885704,1156.08262622796,1225.206240135,1291.58257460422,1394.03817192707,1394.65462281686,1394.2967602125,1389.25933937009,1376.25893693224,1351.74998552155,1341.24259279518,1418.28249046709,1510.75532920182
300,"GRC","Greece",1715.21977794448,1720.682749589,1717.23951648333,1697.26198002775,1687.8403565473,1694.06491751062,1682.07459489093,1664.19071934869,1665.09085893207,1652.65143764029,1618.25232802265,1554.83189762674,1519.70430726159,1492.62919504798,1436.85524886831,1369.85115934295,1311.21912396012,1264.04277161929,1143.35326644424,1074.75348819619,1002.73273331401,959.47108567904,912.10004092829,841.66238797082,789.27314182725,765.90507718718,734.44921646354,717.18138700327,687.35912562181,673.50071456029,665.0874355213,691.39626124913,728.85099397049,617.35359556291
304,"GRL","Greenland",79.03532316594,75.90684038442,72.84480296684,69.66397476427,66.2754678731,64.05777238392,61.74443658281,59.48652861192,56.76905269581,54.60261698001,52.44485740386,50.45872668619,47.62363845152,45.55320183827,43.82121072117,42.99154191492,43.24389029041,45.47813933587,48.24764911632,50.50746465141,50.19375816748,48.66082981319,46.89568936888,44.78594142628,43.04429667067,42.19355604012,41.52666013468,41.1138109769,40.63530119514,39.8640349944,38.96607205494,38.16535987042,37.36873988343,35.285178258
308,"GRD","Grenada",916.49502526322,941.26640055905,958.94403553712,973.01743526122,978.3625437845,980.20617635978,970.9224922533,990.04518322071,1003.0810479625,990.41139837358,983.56127822103,979.54885506642,960.80519205639,954.75226651679,948.65999464054,942.81900849798,941.05865272351,965.73194691602,1034.19194313526,1063.85090855515,1073.91348497241,1051.38008722555,1026.47107885452,1012.99340135347,1003.01853525129,974.66656380072,964.37615292476,937.70840236497,931.99432344821,904.67222518262,899.71759844432,903.48510379637,916.69932127308,869.22592656778
320,"GTM","Guatemala",1865.87228267726,1958.31847344109,2023.79480510417,2023.78649859933,1935.01793008811,1808.64310145091,1749.51054627764,1734.82992621579,1733.90449138893,1717.68788582083,1656.33907197211,1585.0646849312,1455.66279235929,1359.34127079073,1277.32757418595,1189.23401720871,1139.29554500267,1088.81538437591,1045.14407689472,1024.75683643704,1025.00335509003,1029.14913389697,1020.48730795884,1024.22686943949,1032.01690312905,1052.11114715452,1073.19697382547,1108.097760096,1132.23344151447,1148.37526611152,1125.19881104988,1146.53237758398,1121.90979979299,1156.13347900665
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",1317.41650288453,1282.80386838802,1258.5869695124,1227.91580706712,1205.26621705966,1181.72926104606,1153.76074720212,1135.2587607589,1119.31309380667,1098.15095901919,1068.69872819639,1031.92233027764,992.08128637433,956.10477264439,935.90782729137,911.97723817087,907.33879809334,898.14954074429,893.04863877932,884.39315844519,886.24798633828,886.93240351802,889.20101164059,889.36220028357,900.57264445627,918.37938120051,899.60827524757,872.43138685532,839.69579316098,812.51910350189,763.24768954063,757.40031451318,797.70006612466,804.25206645796
624,"GNB","Guinea-Bissau",1411.68840059752,1375.04627781232,1340.14150249512,1310.18174657811,1294.67570086092,1257.68284076159,1314.03279970168,1288.51818677667,1230.24858845099,1217.58566500863,1203.13107296452,1190.88476406453,1165.02285675396,1129.09626050311,1094.26039048484,1092.80383804166,1048.51871787772,1045.71101811129,1052.37958245417,1030.60497387312,1026.73440503581,1023.76810621706,1033.20307329201,1026.21590334484,1039.05577076346,1064.92048812354,1059.56329430082,1050.77990659343,1019.90012004846,999.15368004138,947.34724111903,897.73909337121,939.44458862981,987.11340687223
328,"GUY","Guyana",2211.93992089489,2136.73759180331,2148.02219672916,2217.09208107213,2247.62965937899,2251.24825207961,2317.07348040756,2415.45733005306,2415.47135740239,2370.21366463471,2266.96081253347,2376.16578949431,2405.83191557659,2412.25593176387,2402.75410526423,2358.32455277587,2297.17361428766,2237.02484823096,2164.81893938783,2114.9182736894,2034.32682403206,2004.69749118604,1998.86748656921,1976.23917990196,2003.85219896565,1976.64140978245,1910.74196494975,1832.08839858582,1770.07824533071,1718.60337577271,1642.90040339664,1736.63160820144,1839.25824126399,1744.60266500467
332,"HTI","Haiti",694.26058018658,655.76630314315,647.93763800053,638.87789697866,615.79229382642,612.95753803505,609.84873827531,627.54342728968,613.39012604042,628.89866731471,628.69629026271,627.13978517722,614.23583906227,601.48192668847,593.48825954919,578.11969459282,577.98259589733,593.53363872663,608.42479263776,618.07085938051,621.08088909608,627.68118007784,622.57455533515,626.81634197088,625.67836338491,623.69178077099,622.76344354632,621.95994832437,626.78124357773,626.47952396541,607.81104455126,590.41916651927,575.71761328011,615.02546172033
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",872.95342657395,856.21448055163,847.88258780026,842.37045298948,838.11021190853,841.3947028561,855.96128481624,869.3083618023,882.47498439444,896.56885016577,894.33552474251,883.07816080302,868.75789921386,853.36624402439,837.04059058675,818.10265149441,796.60824147375,772.14221544493,751.11500530103,734.93139081708,729.68683198488,746.34280682292,769.22942450952,785.16490094577,799.99609348804,820.72555153352,842.52526608462,894.15209666855,949.18319032196,988.28775324377,913.25752767717,880.87671084803,846.73847342664,960.51597188794
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,"HUN","Hungary",2746.09337620179,2731.93109943358,2712.78613904119,2679.08567220734,2571.78012708246,2490.71549822492,2395.47924449807,2280.82649968071,2207.987302812,2136.02016039118,2023.96757479761,1956.78246785575,1966.00621152424,2000.72468806209,2012.88124364916,2052.86110273252,1965.5235091399,1890.25678741356,1796.34311068398,1719.49918486476,1659.17979893179,1591.48758034939,1535.50785796207,1476.37033363815,1434.08106920657,1404.76688073817,1318.8976945281,1226.58403865785,1106.01539280211,1006.48923749491,966.63483433298,961.27643123851,968.57620907862,884.0708657175
352,"ISL","Iceland",251.39926808392,246.35229863345,240.83703961281,235.14299089704,234.09270784279,226.13636328835,222.24076288762,215.56383513726,209.20928968643,202.10776491668,191.14803723518,182.17002469856,172.69511906867,164.34145541955,155.88163479428,149.05552619379,146.96736094966,145.73843295784,143.9705953699,141.49305269258,138.33299384783,132.48765652936,126.24156921832,118.88936096409,111.95536893957,106.63317226768,98.70891239544,90.60617423047,81.92291727079,74.6742524362,71.15605385612,76.46682838231,93.25318748064,71.19334044817
356,"IND","India",1707.71715480838,1665.21892644592,1620.62266082381,1577.90658683306,1553.5789651489,1549.07726865104,1561.89033422901,1585.89147358019,1603.68544583904,1592.38578414188,1575.98704461651,1568.49518675551,1569.99870859343,1561.61984727976,1534.60702562682,1527.06408747025,1568.95932639319,1621.59328407672,1644.78559623933,1651.24357679912,1673.8609336953,1735.85930678876,1814.12658191367,1870.20404429354,1925.18214415053,1961.4853843679,2041.7169348296,2094.32526513733,2152.39830521769,2122.02961454263,2016.72488530144,2143.01975097015,2178.45314304258,2262.68246259685
360,"IDN","Indonesia",1282.20766254145,1295.12780721411,1305.92795085655,1312.44239466303,1314.29013319926,1313.26388847507,1316.78267204686,1326.85837498691,1331.79699572841,1336.19057591865,1336.12981882972,1330.64969768738,1325.38205097393,1327.41289610988,1389.94871345961,1336.26013947195,1334.71126428298,1325.95456326557,1316.05495556257,1306.27244276234,1305.88725757552,1355.53387943481,1481.14055509368,1623.06423732466,1736.26597029937,1796.72888740923,1769.36872594826,1700.39781510585,1636.33041150508,1579.53682419772,1541.26802968183,1631.86345381569,1629.96164102156,1730.70918533593
364,"IRN","Iran",3565.23624514269,3409.35875157324,3334.81093291819,3269.2921606767,3206.31695636674,3146.14572978842,3095.02741716503,3059.16355473046,3029.23732659068,2986.6457874339,2931.88989094007,2855.24289962551,2765.83661266937,2745.43701741728,2562.1407503535,2479.17308064717,2436.77931075019,2427.06897270713,2428.68176967759,2426.0835426662,2387.2041412976,2329.67862765402,2266.81563391623,2228.56565574813,2190.27080231078,2182.52394607591,2147.18395096331,2091.48735726327,2035.45317609641,1977.49360092207,1835.8990121616,1791.75001077173,1887.92835454272,1816.30514224666
368,"IRQ","Iraq",4641.00022248945,4373.4680026594,4193.10700422781,4044.2405497727,3935.10230926467,3903.6452001444,3941.48991021058,4014.75590303149,4098.52672247426,4174.44735352033,4230.44987733857,4256.38156969324,4292.63443364772,4353.18310522521,4383.91686357334,4438.11241392514,4550.05360170385,4741.10044830631,4914.93014290765,4994.60485279236,4976.4907161295,4845.5660192802,4735.4904133025,4592.24289437754,4490.69232982196,4455.53626922006,4326.70580792235,4213.31825207657,4174.527932455,4122.30276440559,4063.00410688672,4094.81441906039,4367.37898103781,4173.64828624027
372,"IRL","Ireland",1166.49192047148,1131.71325872717,1107.37996848491,1100.98204760906,1072.06966991414,1050.96201478436,1011.47135296577,959.99453802758,930.27075808437,896.37371495936,836.7145737712,777.23880460822,737.68357897415,695.86742808275,656.739920605,612.31025394846,573.4154034414,526.22042796415,478.7227573772,432.38605087523,385.95676711269,352.65558647973,320.47230036586,289.28200425091,262.51190416036,253.32811991672,249.69027456576,244.67398063149,240.78871721281,237.30908843572,230.31836460788,224.03472689231,243.02423286041,195.47990860335
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",1564.14299897861,1624.91389792729,1671.23395184915,1652.38751799558,1607.90173601593,1534.87890591069,1440.091016225,1400.13347744215,1370.65449818303,1297.14859836373,1249.32154391811,1199.0847317167,1150.00741790852,1115.14623562968,1071.39916127631,1028.08903813575,995.62776466773,959.40136742526,899.37920105766,847.94948870437,811.08666674202,789.09785719669,758.58492582136,731.85081009058,712.76666110771,703.83764381105,681.88614951201,663.32092716018,646.21048876894,634.97872300194,616.36793938672,611.24097129914,632.26187435969,597.2074525856
380,"ITA","Italy",1552.13141962987,1523.83413588205,1471.7413871564,1436.52079923894,1402.53830655679,1365.43134771456,1321.83856881489,1300.83543437066,1294.49835382916,1253.6636958423,1196.22169147271,1147.59852025334,1124.11489382381,1117.60906582303,1035.57843057516,1007.92159025628,945.07252899477,886.14616838327,828.44110417451,775.76799977393,732.23202976894,717.32745434631,704.43123287582,679.34907262493,661.73338140391,666.95736148501,626.6019567994,604.41141958019,564.36035808015,539.94233088288,527.12024937497,521.27144117244,543.72363557825,501.76043005358
388,"JAM","Jamaica",864.57636278841,853.01266928476,869.85044997738,898.5456525438,921.75188976952,934.60114348666,929.34650566713,951.3238934118,988.40556915845,1026.37600066316,1055.30384102703,1066.14206659981,1059.35147478497,1064.67169102118,1062.63040427121,1037.27477647772,1023.98961426657,1031.08679364248,1017.91950592149,1055.9768205516,1064.37976816224,1080.14372297973,1082.31085598058,1110.57470146911,1159.06240755295,1187.87854601693,1206.43607641745,1222.11227093662,1229.61978895508,1231.08063114899,1219.58033468785,1190.33872605139,1131.00476701727,1130.02700363018
392,"JPN","Japan",625.54812921649,612.25393545385,605.9834779326,599.7827633571,581.79073984093,581.39333839925,558.14289236703,548.79090482338,544.6447365873,545.96426201602,525.36610069856,509.11289920564,494.90875920256,483.81511404737,469.34968857182,466.53230545466,456.5577972278,452.6353851254,451.81540605662,445.83538053603,447.42731142351,449.61595939116,449.55461306664,448.92976835098,446.65829617592,439.80669428647,424.67049236634,398.79533995605,370.85652733229,347.57911762548,332.36328425038,341.30256537588,370.51121178034,370.32693430161
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",2774.77109528246,2860.70261628784,2930.30612542979,2981.31792576082,3004.64526752729,3001.81888833514,2959.61508021243,2880.97281179839,2791.05172568142,2706.81079428117,2659.14938604713,2657.97017283589,2677.83355254029,2687.82615766383,2728.96939623932,2771.70926807859,2800.64301405524,2780.85862492993,2766.57679959518,2745.37864584,2675.56532827462,2571.07037615379,2469.70031311228,2377.62723578381,2281.28655817114,2207.13352684494,2143.70081742949,2108.58356834886,2079.44745673599,2058.34803898509,1984.4399778996,1979.70367135991,1877.86913680374,1847.34431517096
398,"KAZ","Kazakhstan",2447.12644942639,2526.55260522346,2616.0706032323,2814.62232709024,2974.30603699661,3026.51525934111,2939.85245164195,2740.16509761747,2556.87431388775,2431.77150726909,2375.13001762857,2357.13108527873,2404.47437578654,2485.48115354221,2492.50696432769,2563.09657919592,2660.8980199955,2783.68791207221,2791.72982430576,2684.75951069201,2615.44872925669,2531.69557413175,2401.09621664547,2300.42380723795,2176.61611417437,2050.52138646701,1961.49007611469,1896.38637652846,1859.14827916378,1831.85000376687,1850.13414921008,1773.84966938397,1533.88311996392,1617.69515390328
404,"KEN","Kenya",360.74824831867,357.48777933382,356.29315535485,355.77471811125,356.19154115872,357.42096592491,366.02481246455,384.3072636919,405.16878750931,421.39663662054,432.97068423904,424.74875517644,414.46246939129,401.17990611415,393.47836807017,388.72267949101,396.39924121651,419.94860612567,446.48001479606,467.48979671098,477.79559219696,471.02152761168,455.24978837151,436.40430141757,420.17726008258,411.10311569199,412.5967652239,425.83674127463,444.47049670893,456.6177259064,454.55182668755,450.12033922036,422.2919338936,436.25143769661
296,"KIR","Kiribati",146.32552272361,146.08110602609,144.18809114779,145.17378074554,144.31767635733,143.39902848436,143.47753767831,144.62533082426,145.74573773941,147.30860361513,147.74039593939,147.26110659734,146.94060988469,146.06149790797,144.69317355545,143.05046523004,140.33976553751,136.61475868753,132.77300955,129.62714088718,128.45075364668,132.09614157826,140.18266010299,149.40816909386,156.08696262888,157.44116551396,152.42255071585,143.82475012114,136.93466344523,124.56074513001,116.76592479194,112.18005177072,110.37100360514,126.64178855467
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",3746.93863990373,3562.33437488974,3376.44256316888,3346.11329379081,3329.61432871957,3454.81339981434,3449.23804961877,3560.25247358385,3577.83032530236,3455.15320273691,3380.91063726246,3403.17847201121,3458.28341853018,3450.81907266043,3355.9490208983,3310.12813383545,3298.70605506222,3171.28572785875,3010.02278641133,2787.96280651346,2674.20279719453,2576.98637059244,2488.01970609082,2419.27217951115,2349.78807103621,2366.9591558684,2336.94045458067,2286.31997466984,2236.70962954176,2181.96128950757,2010.7086728414,1997.39563626671,2135.97193578209,2025.77705417615
417,"KGZ","Kyrgyzstan",1665.80320396962,1629.22441567228,1638.2831270166,1690.01955337797,1707.52890661565,1662.70029071749,1571.35645939458,1462.81953690172,1371.29127517075,1289.90215124092,1250.48777891123,1214.45853893856,1203.43683259022,1189.51848293287,1150.61656093496,1134.09358242176,1120.17351723152,1084.20866903824,1034.52887386873,986.82589443546,954.31642870355,961.08611537907,998.4585565933,1029.02837514205,1055.76815302675,1052.32945766275,1034.60217917287,1010.89484255439,977.39241943835,931.9533164186,844.7256195419,866.95427977754,863.28780745327,949.01985082787
