"code","iso","country","TC5.raw.2005","TC5.raw.2006","TC5.raw.2007","TC5.raw.2008","TC5.raw.2009","TC5.raw.2010","TC5.raw.2011","TC5.raw.2012","TC5.raw.2013","TC5.raw.2014","TC5.raw.2015","TC5.raw.2016","TC5.raw.2017","TC5.raw.2018","TC5.raw.2019","TC5.raw.2020","TC5.raw.2021","TC5.raw.2022","TC5.raw.2023","TC5.raw.2024"
364,"IRN","Iran",1665.87443686898,1474.24102165148,1047.5479269262,1095.07424444382,1010.35903785671,1033.12715205947,1131.25045144115,1407.58244901243,1105.61204238832,991.913037155601,796.122969547737,559.618784407984,262.141585604642,257.900242001117,324.368092955036,344.560102244197,363.150593759871,348.202290351894,417.178072111308,339.605344028187
368,"IRQ","Iraq",55.241312832911,45.4547200138161,45.1632045554414,43.3493929610622,54.7245390908027,63.5835749202265,60.6336668542521,59.4371468700855,44.1661355595908,29.8638187948209,16.4483776759603,13.6499784150488,5.50139872459092,2.96949668120768,1.53727866699436,1.53727866699436,1.0455423959592,0.0620972139973958,3.41795488528429,5.71445658152777
372,"IRL","Ireland",32086.7600164381,27782.2480073806,34170.922177583,38823.8731290366,39177.0901014556,34936.6162086371,32789.2880889776,26930.0853320181,24783.9400304317,23279.4315868018,23911.0912368036,30200.8364668058,30497.2610101295,34100.6648276436,38735.8220591074,40464.4979959131,39853.3691514153,40481.2699202341,38958.0824362605,35936.3852667253
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",492.84545462344,479.107896949572,415.337688571713,450.221953462239,475.625931295343,427.419409441287,1360.58408074546,1361.85380031983,1342.52858543102,1371.51769508828,1333.77084706835,333.24979347374,383.568644768993,377.493090157618,309.766143598152,304.899965307149,268.644141328586,249.211121520224,270.904768445096,278.096390120635
380,"ITA","Italy",52530.6201246782,51561.041463533,52218.3854802766,63754.5422364617,61323.8653387909,66235.6115478179,68780.9623221632,78678.5951898058,79051.8387721557,84092.1140478909,82412.1283067348,95683.0403387768,108287.925733352,131604.999443117,171475.235796618,185596.287329092,189141.855314083,183726.248271865,189748.21416371,163127.812524062
388,"JAM","Jamaica",15422.0954757923,16973.5376201429,16595.8822423625,17593.5291562552,17230.6584087511,11997.7497191796,11585.2884715146,12919.059005606,12219.8070878526,11519.5025004932,12057.8693163979,11664.1829273394,11260.5517345048,12165.5188194149,11619.6974356651,10886.1282551914,10379.8394638935,9313.20055089084,9051.38745837659,8577.20502405907
392,"JPN","Japan",143576.030325309,158573.211379181,178005.073209164,199096.643221898,202679.229249517,202038.993827184,199019.669841094,199105.885900819,181501.346415682,168782.208740187,164182.157051604,183220.42565177,185161.276578185,212433.69642365,235638.655428678,252551.730322344,246013.267413971,252189.188899714,252290.728703703,254771.782166466
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",3.13394813123805,3.39549924171223,3.59131738013128,3.52605777704643,1.24090893846354,1.24081123039605,0.457232088831379,0.19585967477756,0.19585967477756,1.04368031356662,1.36995767305013,1.36995767305013,2.21992984543294,2.21992984543294,1.95947367484158,1.76368475972005,1.76368475972005,0.783159304643011,1.17505409352105,1.82864969064236
398,"KAZ","Kazakhstan",19518.5129172572,18125.8478097241,19778.9788254019,20975.6976710303,21895.2433183494,21837.6163735067,23547.9169826622,22683.9936109037,20999.0547400088,15162.123060405,12234.3694977151,8670.58186697363,5904.24458391141,4179.49352331721,4865.503289309,6537.60867480738,5967.46712500978,8621.38532711402,27594.3663710079,29237.9138448476
404,"KEN","Kenya",82601.001470428,84229.7676947318,90045.8169944465,95716.5995716172,96424.8586710717,106371.897326268,103015.369530384,94811.2385855651,89151.257508395,86811.7401380591,79734.7694797063,81483.7038765152,85748.0320674738,88092.2968022579,88685.9332501245,92115.8821573796,80631.6480086003,65107.3678749175,60456.1755063215,58608.0756003047
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
417,"KGZ","Kyrgyzstan",1279.73498455011,801.092449060063,603.006621751851,598.904015694416,607.562665974095,786.485546880558,787.942339442748,765.227294116855,685.354318928604,497.936374417094,236.962558630907,136.50505517023,107.600521418945,98.157577758305,100.374652393264,112.272792514774,118.283361401868,94.1874942071396,171.082248658359,209.097011502331
418,"LAO","Laos",311979.405428252,398158.799969499,475248.530377738,468759.471197569,550078.617727032,648857.163909143,657119.181800999,671675.665576971,796694.572109149,894962.077172255,1012799.09350999,1269532.33549992,1471043.64287669,1560098.50431166,1680967.30355432,1753551.59733791,1683479.07076454,1656123.07730649,1806925.89509696,1793456.74992037
428,"LVA","Latvia",146756.360748041,160742.242968544,167695.089705386,175682.07172373,179959.264845854,187754.073504867,193598.04595251,191754.709403802,190212.75046409,187499.732758707,169822.224984107,170030.123083927,182830.013317037,201987.095699984,227186.861751879,246819.959063747,250296.690655345,260353.594045716,267930.219938097,267147.690203288
422,"LBN","Lebanon",873.531567556692,723.008858166379,914.774360210285,1224.9957069998,1456.16262914915,1271.20807511591,1261.79921718568,1158.77497652434,924.931945749125,744.369567568805,802.806226149837,929.671519719171,1047.93898784429,1143.72641688318,1373.64978365781,1673.11713059548,2079.46046209501,2375.95822809009,2642.79681909899,2760.69238744732
426,"LSO","Lesotho",12.7028701067448,13.9884382414789,14.3199892545855,17.6217095184982,17.5318629724674,19.2911394474511,20.2195977264974,20.5010686226432,22.0535742465527,30.2366166772091,27.3983583127885,39.319931651086,43.8253247996548,44.2085440381683,41.9477077292925,57.1450745221711,58.7870401169063,55.0766694284536,48.8319850885676,40.3067242245279
430,"LBR","Liberia",125332.350609549,132367.999796887,119665.581644435,134233.229399161,203135.7175041,212169.500259224,210392.669704454,238224.604177817,357587.684389826,446500.218783847,612152.757769699,746294.622023305,877473.098973021,926869.644026456,934586.679787375,968698.529722932,929950.34042047,878761.847093227,829092.268922135,823825.629236026
434,"LBY","Libya",114.752999691918,113.902763686742,77.9480154504859,58.401875195728,53.6618166344704,41.2503485534852,34.4354942386784,35.0792255210796,110.658235717947,109.549044370521,100.32954478712,91.3614232208962,96.8797260207247,18.5034575745496,16.233886368649,16.8200015749305,16.8201209054123,6.36717152503687,70.9510530490484,110.054776130316
438,"LIE","Liechtenstein",18.2818083876389,25.5083141851758,33.9422462018099,42.1625138838606,36.9987314269596,34.258402952385,25.2930846215972,20.6523474160265,14.3811967830534,13.0653692316124,11.5909580276519,14.2801159326259,14.5446963598937,18.70962789671,27.3554064586523,29.2523935431293,25.5630018714409,23.6121035578363,18.2891617075347,12.6483030222135
440,"LTU","Lithuania",60708.0927766964,70196.1321952926,75887.9538067121,82175.2241940889,83481.9312297776,84764.1897206257,89049.6164564524,90615.8120178012,89335.309010057,90899.8233502367,85027.3152988972,88823.8921215837,97024.5957540156,102851.663467383,111444.679647358,118620.868054559,115722.809845095,113658.201221978,118658.003013254,116406.48060624
442,"LUX","Luxembourg",641.977063030817,939.406176083683,1351.13186623428,2231.2400035803,2136.1487701165,2948.73416596828,3030.50403246933,2972.56091313984,2336.92036138164,2550.12123539836,1997.05197756423,2070.02313151368,2038.4502404528,2148.34498380367,2227.94165597719,2554.99553323465,3088.84476608674,2996.86732126213,3451.85811251774,3530.61533857941
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",435995.855301336,420072.986968435,519335.489480784,558589.651172022,613281.171495188,626871.913119514,718161.289841874,658049.363461317,833897.49384851,1114042.61681851,1308612.38645958,1529944.5977556,1911833.58500671,1979103.27382119,1816663.96966397,1755987.31321251,1607211.58147583,1353234.01295301,1289804.53078201,1266780.56942989
454,"MWI","Malawi",28965.3083529131,32023.8505070744,35320.4526232204,37954.1265151795,36264.3659545579,30798.0042579543,33517.4604763979,38199.3146853044,39032.8831398547,53592.5103687307,60394.2492854383,65653.897463098,68829.8212785599,73787.6708274724,67342.8955285719,72620.0093528723,75672.6353634209,75205.5583333569,82664.9616417135,87608.5493149507
458,"MYS","Malaysia",1557467.13489538,1559187.54437222,1652038.19777313,1836240.34322593,2107329.12640892,2162521.43018742,2291145.25391127,2513836.74107176,2478938.47216939,2501872.68923086,2525412.816523,2627815.73562528,2482931.66330232,2587579.5508793,2336957.18070475,2151241.40602729,1863285.61008255,1627913.50460131,1498559.59459615,1385688.59131351
462,"MDV","Maldives",17.4437803993002,16.6066712182498,18.211983872001,22.7222007515157,25.4753609192851,25.0136676219763,31.6694484318697,27.9267240329693,25.249629577394,23.2580413497901,20.1223152041274,9.56015631290903,7.10941311157443,3.13358241356011,0,0,0,0,14.4444385931827,33.8548466470219
466,"MLI","Mali",793.935281778569,549.773530258429,499.568311282157,570.969675806539,575.352251047786,546.024807515726,608.10153377762,561.937560868427,866.073856485816,978.716394810536,1128.97934925177,1168.02199743575,1421.08575231955,1310.10376647729,1250.52325536595,1195.21715145165,1120.69808272472,947.909285211679,964.882744972828,990.931142342267
470,"MLT","Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,"MUS","Mauritius",933.680604645098,919.586643447736,896.867163981219,965.872636609516,878.902041109345,727.958287575949,1072.79036169036,1093.55008623219,1124.18473478857,1414.07952966675,1390.81206082971,903.492564387922,751.022358782276,531.751975484697,0,0,0,0,0,0
484,"MEX","Mexico",846306.712462586,867109.840536702,926941.13020973,958739.583539715,1070029.31937624,1029996.14189139,1037753.94790536,993823.616025947,1028405.19967319,917890.823876222,948595.283864032,1035698.00547622,1159619.58338716,1207882.53110759,1364582.10380598,1466347.13157492,1381463.14367677,1261674.15086578,1220858.62942735,1224372.38197176
583,"FSM","Micronesia",0,0,0,0,0,76.6623375243586,76.6623375243586,76.6623375243586,76.6623375243586,76.6623375243586,0,0,0,0,0,0,0,0,0,0
498,"MDA","Moldova",850.739315160956,877.252775432708,883.771270937116,918.22555654222,841.95373863625,908.981325116185,922.643900630271,2457.96551418235,2490.25722648273,2665.67816886025,2984.60875887021,3630.6460661338,2951.17824297563,3645.05200807865,4099.0782246089,5016.71172586493,5314.69830922052,5352.72497262809,5872.24688917895,6881.22871551882
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",138987.876849914,131180.320961276,160534.004277464,178101.834303618,206591.008972169,207888.786507352,198190.17961213,184748.91718971,129375.951704439,48106.5775208566,46487.6506817582,47079.2547995761,37677.0030894907,46272.533260401,48565.2819801973,41884.5722908147,37929.1486532143,12794.0489032489,4408.91142622041,4311.36324095535
499,"MNE","Montenegro",2329.64205513932,1646.58181563444,2518.49959484606,3744.00399824154,3393.84531867513,3432.38436383049,3751.15378984453,3958.21777421377,4930.48402629395,5803.2049887058,5773.22905428354,6398.44057714926,6408.8096619855,5659.59582933008,4868.94156602105,5671.16202247272,5059.39431326421,4959.25395472033,4974.81150485427,4979.33306493505
504,"MAR","Morocco",10801.290622268,11154.7789359455,9744.33160421021,11111.2711417847,10868.0910081736,10329.788066567,11500.4728848055,10677.2925603324,8103.66455744408,8588.57491982639,8552.48983874743,7201.23066816684,7877.90761584799,9120.08711995562,8687.79665617258,11356.5843246641,10853.8438749617,20503.6238229463,22430.353701611,22589.7928320135
508,"MOZ","Mozambique",505557.159366063,616858.07491728,648699.717732571,773828.074604488,883607.99228971,927587.200385186,905597.554275725,907045.058790726,864938.498556843,847945.823158206,834800.49442819,935113.385927246,1154184.12516017,1163915.45463775,1199062.20351244,1250181.29465517,1277700.23358561,1156551.61889136,1246356.14424846,1309323.23592551
104,"MMR","Myanmar",382181.332759158,464841.080624456,545320.009378211,587312.182974897,701431.781767316,779497.339473496,787750.36735232,866340.406556557,995309.627741255,1110448.72127872,1233841.14088039,1460676.59115427,1577332.06600581,1607854.72245326,1585828.36692782,1602528.57330337,1544127.63748264,1463221.65991045,1491696.81543436,1459256.16778545
516,"NAM","Namibia",864.838047377501,464.513562546269,436.141301277836,258.982853342045,282.969120066005,245.536918091406,298.95944962549,243.756341659969,212.511296516677,131.098049026328,110.000384308693,40.4169060638085,16.5708007376519,22.0197966070236,19.3630849655555,14.8092642539898,18.5218087023014,17.8468926466374,13.1436407770638,12.129973442602
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",11181.684182758,12913.4994598081,14250.3584192969,14950.2339168495,17994.7143560656,17584.0934627845,17145.5434038099,18725.0863497045,16568.7426275419,12206.4843789232,10438.1519830757,8620.2054300386,5969.24414742515,6805.89150678961,7731.04101850787,9384.48637722313,11138.4830933605,10766.8866566469,11372.0151201498,11964.1425698512
528,"NLD","Netherlands",4662.90109244621,5412.79287807158,6232.76211709188,7058.0517954184,7320.53206817433,9253.19977940694,8927.95539540637,8231.18028604081,7598.42341199565,6915.35314422292,4403.7404433135,4646.22973021927,5029.50187511095,5782.58531491327,7388.6300291456,8425.93647773942,9476.29421760569,9329.29886939592,9635.38426831808,8660.00650366005
540,"NCL","New Caledonia",5190.59492548397,6627.20638675074,6975.45180126777,6613.31614315058,6078.97552897355,5157.71025789987,3732.33456309196,3595.54907680933,5355.40360954428,6429.74257876933,6365.42193939243,6980.17366685157,7301.62624929963,8089.43258576808,6851.20140537724,10431.0758987663,9763.45722879026,8977.75799079128,6505.23346846692,7475.32267218126
554,"NZL","New Zealand",271755.225174472,282898.650061143,282314.186996526,298887.669249688,297820.359540244,301422.808202198,299695.672673569,306551.520076401,322720.952916295,342517.119540602,350398.153329608,370812.717908958,376197.290754225,377883.665072325,369904.513378102,366826.240005075,352710.217210804,336341.289987354,307576.196774979,275642.000633754
558,"NIC","Nicaragua",261408.504674448,256185.207146297,290484.734078822,297334.177994006,359350.719864059,476696.686571399,481111.284245831,426325.352887118,416562.13551948,409033.596477107,232072.813200515,331172.188405272,509178.823549552,536509.289499376,538788.414917693,614563.590238233,564019.624700731,401301.689456722,447477.191385589,527629.189767143
562,"NER","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,"NGA","Nigeria",117037.680666468,99818.8204401052,92044.7932444783,106134.746548616,116780.46427122,136282.629414229,164006.483699916,174404.72037523,190369.035478665,233716.568224258,241862.203000262,260160.406556125,396235.01042794,472623.181046479,490881.031003072,549152.848014675,574156.434586078,509300.230429801,474744.657092064,493493.862374469
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",52532.8778362261,53166.2536753083,61096.3000201264,72530.0809408971,74286.5034984953,76776.5696104703,69619.9141271595,73011.4744307143,59252.359193943,57080.67382296,48917.260196731,54982.9698606597,46823.9343773165,49492.7229440651,66043.4007271341,69967.1817423691,72222.1599673575,72748.5375140505,75175.4731018125,59700.7972432272
807,"MKD","North Macedonia",7353.27250552649,7335.4256613456,10307.8753168612,13373.0497839313,15473.1633672152,16389.3537933065,16503.8538732159,15581.6920055363,12770.4801730163,10285.1913162514,8846.36237570481,8185.97613219037,6392.4830520808,6786.22363607268,6760.95431720283,7832.76366132272,8640.80029717789,9942.0015361542,11197.3773931646,11462.0440360981
578,"NOR","Norway",122559.806073033,140762.487487911,145967.934625202,164966.059469516,154540.766633513,169750.991958755,161871.328696294,159977.254311678,159231.180012554,175063.512902379,171573.296243574,198886.062729003,226855.576431035,253005.605275947,278640.815157347,310364.817194277,314220.605686065,323610.288127678,322362.018023282,323903.241026197
512,"OMN","Oman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,"PAK","Pakistan",3092.32207337224,4162.48255256832,4934.93786429535,5338.52857337723,5129.9598911539,4909.6174606716,4098.04495156001,3237.51951180349,2300.50899300521,1456.40519036829,768.381082994683,318.490883370302,281.629058011926,297.255891606976,340.71342812793,405.232790406743,462.526157751866,320.476315720161,388.235161209473,424.795995402998
585,"PLW","Palau",218.201371216348,200.956449786981,216.445632051239,263.365209048772,263.748482749388,253.068250146653,248.869291498388,186.157267372432,142.906599470369,206.543874533079,173.814261894773,143.146080853892,115.14444355663,97.7415240054126,12.5896284583246,28.8440050417669,32.1248019328767,41.4396543817566,72.0680652093589,70.4666014507095
591,"PAN","Panama",78006.7995826685,94082.3582920338,95533.4519582853,124203.672971605,144395.303611872,147435.227680132,136222.666949838,132659.588966571,106764.76177095,83807.5403018784,78963.2974229201,73211.0809253041,87086.5928177109,101038.967827889,120987.061786216,137774.84298437,144827.911333568,131222.020412949,128323.934786243,115842.554177269
598,"PNG","Papua New Guinea",219736.518736841,240119.55741555,234705.059733082,273945.114843139,264825.741241146,294565.337763782,291223.315713797,315396.390824699,301018.986071993,357471.289064009,469517.350267233,594396.291119754,638571.237587919,699838.228885688,689310.083883149,586943.020743019,485630.034640374,510199.908624392,476030.102420699,463105.657417799
600,"PRY","Paraguay",1122610.41426589,1120628.64137438,1351701.42675207,1460691.06954169,1566526.06350728,1746191.97613064,2055111.24454159,2139133.06185774,2081351.85323305,2073917.70647773,1910943.83406874,1773562.89101457,1623423.1645967,1563677.57852392,1530925.94506356,1494947.92563899,1451870.72018472,1308939.62731984,1234722.14303076,1187555.89761343
604,"PER","Peru",504637.480408754,507533.513089915,542795.728491369,595575.457634061,672176.891376869,651475.176947733,687825.322176185,847524.664934298,930197.421534959,957704.083876025,981859.555546823,1087559.48832479,1115358.85828733,1117680.35323242,1143435.76133519,1255590.5497098,1249742.84996128,1182587.95909259,1198546.05775452,1235850.26925672
608,"PHL","Philippines",200987.73632827,223250.924335193,257439.297678673,260988.239621018,273298.955696628,326167.251746134,301991.655605575,295081.763070614,315250.201015096,356816.460127855,320062.755351172,415919.227784683,470612.39432013,482274.37660233,443856.423065701,441687.994130216,361461.7120012,331724.640831963,303927.346702069,299098.175094965
616,"POL","Poland",207680.872000147,226295.206700635,252535.518285372,267183.53271387,272235.200155348,261692.203686191,280661.958631979,278247.335546431,265321.200667814,274675.219993668,245582.9294047,275443.51101988,316798.705211122,378630.216724166,399071.765796394,431287.970006906,422345.088249626,398287.483552741,377578.776594262,372470.149360149
620,"PRT","Portugal",180397.74143111,198559.551827692,199978.559159077,206753.181070352,191297.932484914,200764.429366244,184871.521972183,206785.76816736,225055.659179161,245454.85638938,243150.250199827,311122.295780432,426780.315410392,472332.880949029,448959.330583846,464906.469226923,407484.708762769,280467.133377371,219418.241706618,225913.301006996
634,"QAT","Qatar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,"COG","Republic of Congo",102541.600754344,97664.8426208903,103119.311311574,101979.957997696,107220.344741959,133032.277350397,139252.607024989,141631.306223581,178897.924351972,232715.841284142,235873.654801431,321802.876682567,353534.340082621,361590.523282648,362457.448163453,379174.886332447,323064.164779414,318613.830802225,323331.230571905,364241.385879619
642,"ROU","Romania",81596.6851474436,77127.8890659169,98853.1558362167,106961.504224617,104279.54090064,102642.876060724,106504.205529836,99071.7218994986,94481.7610407844,97786.3255613149,90911.0208272314,97028.5823214716,85566.5915529224,91595.0451484311,84379.6723705229,100918.666492419,92573.1675972581,89901.8425959737,96307.9216009787,104195.184017716
643,"RUS","Russia",12668068.5485353,13074886.3465814,12713425.2436787,12731343.6785555,11321967.9390498,11591519.5104731,12379587.0665986,15431907.7047554,17349456.9551551,19727703.2317637,20200268.6062409,22230465.6303877,22128162.7817902,22723057.4477169,21919725.9849144,25029701.3507552,26496867.1674661,25495743.7733116,23290032.9972361,24783608.6100915
646,"RWA","Rwanda",5462.7963744294,4691.56295339269,5180.04726979405,5219.67342109154,5479.9517462732,7108.41253345964,7288.89112490139,6949.82757059512,8322.052536438,9829.75337828023,9596.16778316159,11447.7512913665,13087.9635850506,14906.2602747633,14532.7337908618,15503.3296729363,15648.0969617437,15453.4220999273,14198.6659809988,15287.9441126166
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",141.380323678165,116.372173379325,108.868317651684,99.529099038842,108.220824586549,107.855982817499,99.7603432729056,98.2146196590764,80.5541035796526,50.7585392902657,33.1767989264582,29.206889131608,22.1441605414898,21.8511265088042,26.7819897593891,35.9752530877039,37.0026261893239,37.6634528198144,36.0445228066438,32.3647906895648
662,"LCA","Saint Lucia",155.581194145075,222.617683275178,260.282411183611,296.96829265286,311.688160659439,357.570112888691,321.031588670317,339.563948341704,319.545111840833,305.71815232434,213.051246248629,258.643203026759,275.092187053316,272.778609280143,253.578013250328,287.13549675624,214.56906392598,165.321445763985,156.351727406628,153.365054802777
882,"WSM","Samoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",77.2219050190994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,"SAU","Saudi Arabia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,"SEN","Senegal",472.442723722307,443.096704722977,450.987476409509,698.468492159457,731.294800811663,813.538163335897,889.131956235374,801.31396130654,890.78171336588,1056.62365013961,1196.36969028517,1333.93463226028,1641.22678374553,1567.43320825167,1518.35800611739,1983.2447337287,1905.4640493664,1802.77769787742,1663.44326009588,1540.26122635365
688,"SRB","Serbia",8567.72695248746,8079.63842791054,9198.70580446603,11594.0409184119,11463.5314276849,12374.8263850977,12693.5476320567,13917.5558965311,13455.6061035867,15336.276310487,15689.9608075645,18155.9651957098,18248.4863731934,19416.5956392156,18990.898079197,21162.3982978325,20558.4670262073,21493.7799326288,25393.892919758,25671.3354491261
690,"SYC","Seychelles",0.759194191591795,0.531437640158418,0.30366230596137,0.30366230596137,0.455482298201495,0.303638208843857,0.151819992240125,0.759217474830185,1.97396635114094,3.87197933537108,3.87197933537108,3.87197933537108,3.26458185278102,2.04983297647026,0.835144715056423,0.835144715056423,0.986980504065212,0.986980504065212,0.986980504065212,0.759121844248589
694,"SLE","Sierra Leone",53897.8584304941,63827.3615274778,70395.5970835738,82221.435325933,108747.928667675,110657.738343239,116061.271031039,110539.009166112,259891.195878473,390857.747083255,614837.267124124,758594.563208013,974990.94330416,992931.942819874,1006885.74714865,928764.757077195,864110.573365571,751287.367145584,662751.47219735,617953.909173835
702,"SGP","Singapore",303.102347337967,315.716517708826,266.648587142866,283.262337678991,425.238809869588,386.859734355223,404.702823216808,422.392009774305,412.853981757748,427.235550763824,538.371575024374,618.896958383913,789.409050601303,1052.51739991346,1149.11618660158,1159.19056789229,1205.71864003928,1046.12734865505,943.530898737023,719.646120044814
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",43960.4060330346,48085.6711526457,53556.7382383846,63271.8235666638,69885.0412061988,59311.2485539935,62832.2275914936,62516.3451338944,54127.4195272804,60255.8722438808,48438.4488213807,53836.5292711077,58878.8276677231,71500.1472730433,64465.9314847508,71131.1443788536,60287.1769505063,51281.6894986101,43435.3796844447,40754.4965726847
705,"SVN","Slovenia",5073.7211382404,5709.6018790257,7084.13737277057,8410.42976808233,9091.91729163064,8578.79629460939,8761.0860919129,7565.42672131061,6347.96866434291,9785.44093031443,9379.96022040395,13338.8184508881,17323.0215056936,24901.8298971772,22960.6317753362,25811.6311968292,22649.726951388,20612.3698350287,17018.0897382275,17315.5968807648
90,"SLB","Solomon Islands",18520.5083726104,21401.6580563653,23200.8650813323,28997.358506172,31488.7925748692,31357.4606670336,32149.6725348827,35290.8585099235,36590.5991285675,47495.5241658854,56047.2475370589,68179.3723333418,79134.3351593023,87488.2014581653,87099.4104524712,86728.5707798292,80735.459406366,75476.3348064318,67229.4282103621,61740.4838076625
706,"SOM","Somalia",1182.48972190291,961.702472835473,981.398904908993,1126.23193701914,1218.33549139527,1086.07068173323,1152.0620275255,1076.37493021623,1142.01207318252,957.954784171193,884.226727844121,786.097732859859,896.093800965914,624.21755279614,875.299020346536,963.899427400961,1046.65638050139,867.278599914654,927.913510911466,694.774768130617
710,"ZAF","South Africa",395152.147872802,422451.276846649,421876.224323671,410678.963754694,405355.599147435,362461.866649457,327134.909323877,364926.267536704,339919.705870641,342307.730683533,350706.181497868,354635.731264127,363794.933877525,371092.758379409,377566.121456219,369656.153499353,348177.390427807,295101.529122621,261005.994475789,224422.644100683
410,"KOR","South Korea",34152.9737571595,38798.0762778394,42189.459195084,52600.0412535605,57608.4047341324,63113.890935321,64683.3637111188,72528.5547328271,67983.3082400217,64993.7501535981,67905.0617038911,78744.0006930735,83559.0975391366,95930.2575225945,103234.691294493,106016.258705841,100800.709796516,105703.285005883,105495.071894702,100415.708364015
728,"SSD","South Sudan",36126.6727887493,40183.7833710587,41558.6367042146,48504.6709974351,46119.7139340192,39432.9266108311,39481.2800193818,36665.040045914,32587.369161349,31280.4586705102,29860.9009337643,24917.1080663267,25066.0418928852,22775.4382508225,19778.0846369403,19644.4587270338,18388.6796826405,14995.6260906746,18536.4747738532,20359.8876121073
724,"ESP","Spain",210053.870286931,249961.591627593,272518.707970259,293491.288401571,293762.958104385,300901.329006389,267507.886981584,287747.281404004,307415.352189895,314097.065034716,323417.276251603,391654.127792457,409617.044458709,465309.838614923,462105.271239809,498679.753555776,476909.526595997,516271.401816238,482491.232294597,489505.059415754
144,"LKA","Sri Lanka",20618.5921433213,24589.4786751365,31403.7709275139,34753.994606429,43128.5547835839,45677.0045141971,52683.3771057314,56869.1897189034,58322.8491466233,56699.4384677875,56871.5449607202,59624.5197231323,58262.7559642229,63470.2393434938,61426.7850538545,65239.7613289677,61045.9516664772,56391.6390377497,54951.7368104182,56420.0719384438
670,"VCT","St. Vincent and the Grenadines",62.4294728227272,66.0270338066209,81.2379785210713,113.469035295826,122.084243361326,171.241121598153,191.168092313986,192.66564148058,164.1811128236,145.076160152371,81.0077855377467,66.6248087754301,72.7686659418016,76.3656271501214,77.1890256996716,82.5850548035892,79.5842080528134,112.245764218276,106.398815003924,137.073418375338
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",235.106252302864,212.313963657232,321.134392765823,357.943239636987,426.057119130583,367.708003139578,568.796996882371,397.080961744001,351.007615832627,275.304306691144,241.521286441494,62.9587350973171,124.401317484425,131.113337708836,181.891807547116,240.638981939715,264.281995892961,232.963837970481,239.656215839171,211.61035564981
