"code","iso","country","SDA.raw.1990","SDA.raw.1991","SDA.raw.1992","SDA.raw.1993","SDA.raw.1994","SDA.raw.1995","SDA.raw.1996","SDA.raw.1997","SDA.raw.1998","SDA.raw.1999","SDA.raw.2000","SDA.raw.2001","SDA.raw.2002","SDA.raw.2003","SDA.raw.2004","SDA.raw.2005","SDA.raw.2006","SDA.raw.2007","SDA.raw.2008","SDA.raw.2009","SDA.raw.2010","SDA.raw.2011","SDA.raw.2012","SDA.raw.2013","SDA.raw.2014","SDA.raw.2015","SDA.raw.2016","SDA.raw.2017","SDA.raw.2018","SDA.raw.2019","SDA.raw.2020","SDA.raw.2021","SDA.raw.2022","SDA.raw.2023"
208,"DNK","Denmark",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.114507088651531,-0.166441529464048,-0.186475165246474,-0.200878398630112,-0.200291972623115,-0.194780176743586,-0.179943141069497,-0.128795322821335,-0.0898804589594776,-0.0640565078561178,-0.0585658176229502,-0.0757528024094739,-0.093542683138271,-0.110605244087593,-0.103854283120453,-0.0961434631422279,-0.113194119734093,-0.107375630183702,-0.0820990027142846,-0.0595134798038203,-0.0537989467091591,-0.0442540693624791,-0.0383150755172109,-0.0349524749484436,-0.0284184751514184
262,"DJI","Djibouti",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011363323272004,0.0107988318272216,0.00990533283287672,0.0184122295161855,0.0237425262304782,0.0273929248424198,0.0319920450455171,0.0352198216579924,0.0337722086430796,0.0352075123276245,0.0363106004603069,0.0339187814169666,0.0123185552727725,-0.0018363742919375,-0.0148070613605562,-0.0200542719730746,-0.0131895833376257,-0.00624975828632679,0.0163116574543554,0.0360191272235117,0.0506622456561885,0.0726593920233476,0.0722086901870354,0.0677434818526641,0.0528011738960685
212,"DMA","Dominica",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0602816231807808,0.0621764985655098,0.0619915140295213,-0.0159735945557215,-0.0818262689025496,-0.122481184138873,-0.141274715288308,-0.156539878884514,-0.1386415927673,-0.119244990683803,-0.0821733097779568,-0.0273143134056028,0.0137642984398114,-0.0113633360600079,-0.0288878445980602,-0.0479820462857944,-0.0590420338957722,-0.0706024519642797,-0.0446706003484826,-0.0350241479726044,-0.0196443579216539,0.00217037194184977,-0.00244325402837454,0.000128286640874276,0.00694757487482422
214,"DOM","Dominican Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0770772526340167,0.0795379370754616,0.0840201519840778,0.0945380026345222,0.0746155784431692,0.054517211379016,0.04121327381382,0.0222167223269552,0.00643464459846754,-0.00067849340303594,-0.0152592580475367,-0.0210597248121612,-0.0204060074829223,-0.0115295245780985,-0.00802305537834314,-0.0115361396066052,-0.00188044396595861,0.0108254523544669,0.0157090930626571,0.026461495784456,0.0355121266812244,0.0320423247614563,0.0252028694341069,0.0225250720180745,0.0225873368545477
218,"ECU","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0604026555839614,0.0428647941914992,0.0303334590466635,0.0228575749414437,0.00275178910838392,-0.0102467863014454,-0.0122892240245634,-0.0024162754020196,0.0130758305298149,0.0261943585110684,0.0397573410264962,0.0425028936947447,0.0458706833106417,0.0492619072284544,0.0482061191777476,0.0459967807015385,0.0414207054765685,0.0312836610426999,0.0140712442115163,-0.0017903874952146,-0.0156192808185485,-0.0322634087982231,-0.0393760508460609,-0.0352099221182285,-0.0224160265560673
818,"EGY","Egypt",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0089806565443995,0.00869233625245891,0.00398236754483983,0.00247903421692408,-0.000285963840255699,-0.00139038849374651,-0.000750875992350908,0.00204956385294452,0.0130674712397723,0.0353995583091526,0.0535402740371786,0.0596073532681181,0.0508254936375465,0.0439770966287729,0.0347922625975032,0.0421513731347998,0.0387688221448965,0.0279949931457397,0.00759460462384687,-0.0197340914872093,-0.0520349628898278,-0.0915550774512239,-0.093587838092667,-0.077729684406405,-0.0555790652347649
222,"SLV","El Salvador",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0986617733293971,0.0757348560093634,0.0689787866597444,0.0659654696683243,0.0613572132571352,0.0534539015076203,0.0511278810728983,0.0429121388572493,0.0509041684922173,0.0454719888005335,0.0301440177448611,0.00966188541176694,-0.00340314060414116,-0.0103762325913339,-0.020443281487896,-0.029854211188324,-0.0321721437148696,-0.0241281172527679,-0.0293400147986977,-0.0426315084967335,-0.0434153337359754,-0.0612938284433332,-0.0659991847589375,-0.0551627930628155,-0.0586417280302457
226,"GNQ","Equatorial Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0815757532704127,0.117086267169057,0.127503423634336,0.237986201535039,0.339200118754347,0.305887672565059,0.262346180958884,0.191881470667245,0.163294147407103,0.0936676508238783,0.0680199016573184,0.0266222932687006,-0.0720608549388037,-0.0979655501623763,-0.0705767053342433,-0.0463282073679726,-0.0418731637360292,-0.0341725059315466,-0.0136128920472577,0.00257675348248243,0.003796739670526,0.00157734015218873,0.00158975111833396,0.00175391002637159,0.00163602113371065
232,"ERI","Eritrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,"EST","Estonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0559727607486585,-0.0923763428586013,-0.0741064613464851,-0.0631396871124006,-0.0480664248408362,-0.0365061742726379,-0.0426416637077311,-0.0434580692183937,-0.0302546506348754,-0.0330560464011123,-0.0475809913854132,-0.0343553777234169,-0.0309301523039271,-0.0586122040158837,-0.0608626510915043,-0.0643680723305708,-0.0774087851341536,-0.0838287442043434,-0.0717869893690642,-0.0694089446356684,-0.104665567568903,-0.133236031957684,-0.136200634722415,-0.139763323701317,-0.128287761653412
748,"SWZ","Eswatini",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0327396923612335,0.0219654476457785,0.0193607723715772,-0.00509921802345992,-0.0479627268256065,-0.0463956899491883,-0.0437174239489673,-0.0455155891439598,-0.0455749979999492,-0.0423874500277126,-0.0341507713838606,-0.0606730442500598,-0.0694295867258607,-0.0685888769956301,-0.0671330724808177,-0.0595886181024523,-0.05495517084627,-0.0435822326496517,-0.0329008112420089,-0.0166650477706144,0.00661991200556189,-0.0115708695995124,-0.0229996511385313,-0.0210683303711858,-0.0170580209854894
231,"ETH","Ethiopia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0297636624268274,0.0454981829410173,0.0698285868501194,0.0613932471499967,0.0542801047951609,0.0549108995927785,0.054610564325404,0.0544583156670058,0.052250462612089,0.0536771663986839,0.0495878977139785,0.044470619318614,0.0479445514865924,0.0506123329787105,0.0533051903586366,0.0515520819219331,0.0443038457461735,0.042518225025358,0.0359554206960959,0.0368666950462126,0.0380009846290468,0.0312293419429506,0.0317111488096162,0.0299715837783485,0.0332407063329618
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0052715784989944,-0.00427911107774404,-0.00318674114475326,-0.00208739947679659,-0.00111437960594862,-0.000386778115759379,-1.09849752516489e-07
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00984118307226578,0.0170607267790188,0.0300605051501337,0.0282160029859715,0.0336730411171993,0.0495241454101265,0.0690377268468483,0.0806951605636241,0.0521508442911336,0.0110630181533724,-0.0371624027856148,-0.0554419145037321,-0.0580727243746246,-0.0689042000558219,-0.0728955648647363,-0.0559013299512815,-0.02440684892734,0.0126045495003535,0.0294109325362713,0.0412066169390566,0.0260920307303314,0.0209800364400803,0.00638261519282524,-0.00244011397078155,-0.0100306696270252
246,"FIN","Finland",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.100695337733682,-0.083701315180132,-0.0579135662452008,-0.0430057359267683,-0.022833167300188,-0.0168374313453776,-0.0263604484305527,-0.0199099492521199,-0.0167294278018747,-0.0263992323807211,-0.039250697671308,-0.0481510797581454,-0.0493825196900406,-0.0582732343254603,-0.0559448360387808,-0.048869798898919,-0.0456411445582565,-0.0378500534592088,-0.0700458612471989,-0.0723555356568119,-0.0806122626426439,-0.0854702595570918,-0.0834225233300024,-0.0820770985300511,-0.0814938160574352
250,"FRA","France",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0651507561717042,-0.0712577419941619,-0.0697628652883061,-0.0718470736701031,-0.0746068152716707,-0.075301330212676,-0.073895126396796,-0.0690529627524203,-0.0677205896500427,-0.0643804465737379,-0.0667530848994666,-0.0705014689085345,-0.0814560948200342,-0.0899308545026997,-0.0956435187412962,-0.104370278129093,-0.106213919072963,-0.105733766323409,-0.0965669773768854,-0.0867498281254122,-0.08301966645109,-0.0775578048624381,-0.0686996386081029,-0.0576730829044321,-0.0520734512786605
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0622458863494035,0.0416861388401464,0.0308537282371639,0.0199220582998902,0.0148388001614643,0.00931993825701105,0.0168924288575429,0.0281002616897761,0.0445085103791447,0.0630471640793813,0.0709363726772148,0.0828747765039013,0.0862476826926715,0.0811156424290569,0.0799088618995998,0.0561759009591885,0.0393365251174946,0.0243164060921746,-0.015142744696458,-0.0459195283328088,-0.0703297542188676,-0.0800079992298252,-0.0811815498018531,-0.0729438246819861,-0.0481976953366786
270,"GMB","Gambia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0332855187296666,0.0435770223820886,0.0580696907963845,0.0656369762345426,0.0676005642766573,0.0682273230148833,0.066776263575735,0.0579570065288721,0.0493897691543481,0.0449793839606814,0.0445903312136435,0.0483743712974174,0.0382655083909396,0.0263845068620512,0.00946699363394221,0.00250426415558413,0.00432957120508903,0.00252541061899247,0.0150817439393305,0.0280119891460162,0.0439778215949473,0.0663841516579842,0.0665439380937738,0.0629399884068562,0.0478197538877561
268,"GEO","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0153606632358796,-0.0318141263070604,-0.159131100314233,-0.202533801130238,-0.19629554362801,-0.187705302113772,-0.174461563365185,-0.155526309109647,-0.112985773403205,-0.0553577105441563,0.0164237560213505,0.0706808908877461,0.0500415254435329,0.0239478544161318,0.0073931940384413,-0.00308784140635598,-0.00232537243464681,-0.0121575669793677,-0.000651169728299483,0.0118002211902517,0.0318838825821592,0.0245645973436233,0.0143681334967318,0.00643950616238786,0.00605445578794139
276,"DEU","Germany",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.189127720386904,-0.186533737836089,-0.181570904957824,-0.174064333402909,-0.15769904762304,-0.137230230357326,-0.119833407184276,-0.0977557623970227,-0.0765326207015321,-0.0579765350926035,-0.0496169246593481,-0.0455198592485362,-0.0409030686084013,-0.0377783353067103,-0.0356299300792097,-0.0376729461716342,-0.0369576994637397,-0.0364497928878923,-0.036454553950041,-0.0345393848281668,-0.0417956309190307,-0.0463688783237376,-0.0472086028569074,-0.0430997177140819,-0.0422218698253307
288,"GHA","Ghana",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.093231333124681,0.100128719529738,0.10897685123911,0.135696935643923,0.136741952797559,0.0908485179432883,0.0613416893631016,0.0560119433856747,0.0433420827305664,0.0449543278505113,0.0470081285505426,0.0379977929112005,0.00977334379109923,0.0391437051826646,0.0667364739438663,0.0344491527332653,-0.0060649620759223,0.0190771908185545,0.0406688086574267,0.0372955558190007,0.02354445259764,-0.00238540399633091,-0.0480142587027609,-0.0670050035246695,-0.0665131555908562
300,"GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0139321427258554,0.0151541542119675,0.0151363872581605,0.0138067600778298,0.0110038713635592,0.00912474450941159,0.00771594047478863,0.000897088554634884,-0.00481888512364403,-0.0153117651977074,-0.031622246296128,-0.0679471106159273,-0.0907339716456185,-0.0590679801887668,-0.0368951862915301,-0.0255062831325759,-0.010716111060268,-0.00638762075212449,-0.004563878551221,-0.00631989115931626,-0.0119037521588193,-0.0319286184218337,-0.0794205477069988,-0.0776021855617426,-0.0817004925176679
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.033857721505447,-0.0360192885380736,-0.0380926286442209,-0.040307950416423,-0.0428721482870213,-0.0457223127011979,-0.0489948243535276,-0.047973354525361,-0.0437883049931428,-0.0368756743993622,-0.0281920085411315,-0.0177883069596126,-0.00702682329117432,0.00291068663563534,0.0100280024108796,0.0132185679654664,0.0112115605162717,0.00887762650128132,0.00671236590762825,0.00486109582108973,0.00347278412513852,0.00265367867860444,0.00246166734356446,0.00302395176662373,0.00328892904369416
308,"GRD","Grenada",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0839301970968387,0.0721988567963729,0.0561816461556299,-0.0281331126196881,-0.0909561221820547,-0.134209627402929,-0.158097093991465,-0.16756436409989,-0.157350382267044,-0.127750437962245,-0.0768207687050996,-0.0223678339097797,0.0157267224503168,-0.00385331749477436,-0.0137553843973316,-0.0368571534406221,-0.0488234070690525,-0.0549510468873792,-0.0512264591688056,-0.0359087809838096,-0.0170422955116507,0.00235371380486704,-0.00361447174361024,0.000155011481221656,0.00677355889224884
320,"GTM","Guatemala",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.122849976311988,0.112566893717305,0.100596370068471,0.0890035477049178,0.0877996640942056,0.0710513831234785,0.0664408838714701,0.0543836174887824,0.040954199783086,0.035206297355072,0.0287520428466723,0.010907166190689,0.00313088879387902,0.000229734365242207,0.00109082816706296,-0.00624271394071518,0.00177689876970044,0.0139947011691315,0.0200503901697149,0.0285204875604126,0.0441699664774553,0.0332382213084528,0.0296615810727483,0.0235384929676241,0.0193544055959864
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0208200022610801,0.0225010071077467,0.0285892123738067,0.0274818444072416,0.0246393310630568,0.0231213095515952,0.0228857517781953,0.02212673751673,0.0198255932123257,0.0404980394043044,0.0596996188553169,0.0814688588287267,0.0896953378322527,0.0863907361584406,0.0731807858095452,0.0630867650893838,0.0567424414182458,0.043652035246565,0.0326638332562841,0.0415512532548292,0.0505303195884999,0.0676424565370948,0.0679402069379467,0.0641638326654219,0.0490541530483934
624,"GNB","Guinea-Bissau",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0127724719674756,-0.0295561391585458,-0.0352824631490177,-0.0414234554006109,-0.0339428635220568,-0.0195513247194399,2.43649872435636e-05,0.0200387326675318,0.0388512760402977,0.0395450022976589,0.0468116649278727,0.0402443084216935,0.0277676400227,0.00913101331955701,-0.0040058186037083,-0.00717040076829745,0.0011125849345337,0.00599254351785472,0.0205662392083434,0.0326449490305085,0.0454312780779673,0.0594885819480804,0.0598771195229393,0.0568299486318538,0.0433062741695198
328,"GUY","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0123450989293536,0.00505308216345535,-0.0033211103306214,-0.0115619408853864,-0.0191046075388732,-0.0217457774122334,-0.0318675632038004,-0.0511387143612954,-0.0422835214761845,-0.021665277132915,-0.0156958356011885,0.00133745634238047,0.00948214797974889,0.0250175829277883,0.0415502013507736,0.0578771168326295,0.0562681561199814,0.0419518324335946,0.0411398682615356,0.04151843538976,0.0334970976292845,0.0314336203427454,0.0209480773184092,0.0202088792071557,0.022730028427036
332,"HTI","Haiti",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014680932746115,0.0356202397352097,0.0604640395748373,0.0874992674382959,0.0831092401230791,0.0179576599225013,-0.00286170434412469,-0.0269038568220923,-0.0105230223524669,-0.000305495421883112,0.00435626722000815,0.0144747735423101,0.0520838376037775,0.0955186014127283,0.127925339475971,0.147879105832565,0.15593671585225,0.140361497758539,0.128432652935977,0.0999975518506988,0.0589312638388961,0.0233118559930934,0.0150271321065318,0.00815311908195326,0.00274538569317695
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106442163300259,0.111871250410373,0.116108544724463,0.116298505550898,0.106835488232864,0.103791038817963,0.107690415690027,0.125226449419632,0.122891242770266,0.114465885639401,0.0915513274348154,0.0610834420214983,0.0484347512980341,0.0338732683526521,0.0224568191043661,0.0186503996802962,0.0161551321634881,0.0168035329953682,0.00680423827493004,-0.00549968659538702,-0.00817020094592369,-0.0212329475401262,-0.021257445307203,-0.0145633515598802,-0.00139598744532332
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0255802403567463,-0.0465675807020863,-0.0539814359424819,-0.0468552888115431,-0.0218528232633425,-0.010997104668361,0.00733482778597616,0.0129026691119016,0.0130712407981251,0.0248916907980117,0.0412653851181781,0.0230215489775323,0.0151716985996848,0.00733421116268396,0.0130687634817011,0.0136447810334901,0.00696243732560342,0.000796411083481718,-0.0019561694793957,-0.00662499431661401,-0.0104693820027209,-0.0544650069209155,-0.0756351452120143,-0.0905547303431804,-0.0955958560671517
348,"HUN","Hungary",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0443249973757796,-0.0530334529327726,-0.0644545691721292,-0.0868545891189538,-0.105037490746449,-0.140942146722712,-0.218209959271278,-0.269420710239599,-0.295521481069848,-0.301653232751582,-0.291920462304656,-0.268290855812253,-0.225024026203593,-0.174500848029142,-0.10508414715577,-0.0426122805417295,-0.0435073009169645,-0.0455626523833443,-0.0362184370664129,-0.034034107798906,-0.0524585005598518,-0.0663736130026137,-0.0741465677226741,-0.0794003668048682,-0.0879587696404887
352,"ISL","Iceland",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0238093507161912,0.036226082393638,0.0331429034683166,0.0382442811322601,0.0421545197330704,0.0360379418718062,0.0227756309576417,0.0113356826874056,0.021064329956231,0.042396392721592,0.0649293671800806,0.0781217827128637,0.0912025774301035,0.104179670365968,0.107652161190172,0.0904483004237382,0.0658023578096336,0.0186977307144601,0.00239155267438228,-0.00198539908328232,-0.00757487264549861,-0.0182956981092487,-0.0205400065812005,-0.018550517652445,-0.0128000771512787
356,"IND","India",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0449192725954688,0.0423932105436027,0.0407377491621039,0.0389080496956644,0.0368504515619106,0.0362546974177105,0.0384218119301216,0.0448567304619227,0.0515220308321613,0.056369280203846,0.0598412548419216,0.0597626792394634,0.057381278200539,0.0551384689747108,0.0508182642234474,0.0497207118942347,0.047314979239651,0.047273781134491,0.0490633250853447,0.0495668458033807,0.045028859684777,0.0330729973106874,0.0218153463066963,0.0119309591581469,0.00197551078928115
360,"IDN","Indonesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0814456415072697,0.100849499051725,0.118510632132594,0.12404586565014,0.133112797693841,0.125866595307695,0.124522876289596,0.102949503746192,0.0887870701101183,0.0592468246043802,0.0516902960750167,0.0482023701556846,0.0524761257207844,0.0453317309248304,0.0377619176878172,0.0294537669852819,0.0253317273038813,0.0187767018415754,0.0203482990235628,0.0167674714406585,0.0167011767084217,0.0238436614146569,0.0383079323337077,0.0560034862397696,0.0589368180678884
364,"IRN","Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0545794966439803,0.049376824290517,0.0467905820106715,0.0381948055697721,0.0266277916714834,0.0225713987359191,0.0201012318627218,0.0191861545582455,0.0191951799695138,0.0150300009698214,0.0121523251039877,0.00750142312748592,0.00901020788441897,-0.000844060742662959,-0.0178036582050355,-0.0303318273415237,-0.0391855529330299,-0.0424954282112638,-0.040520625720234,-0.0371240336498749,-0.0306499832240639,-0.0200606940017184,0.000606122242047924,0.0128947869258491,0.0240046965370282
368,"IRQ","Iraq",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0621534018069738,0.0185883498846328,-0.0305564295083954,-0.0551424700549793,-0.0595979628017113,-0.0494066824909857,-0.0510872240731682,-0.0512995053570448,-0.0343324189798792,-0.0161348181964174,-0.027762856445951,-0.0203475225954665,-0.0011650131200497,0.0166902598564638,0.0452399097649678,0.0704822943879118,0.0737847993917939,0.0690444725150037,0.0485747224551134,0.0397012590948949,0.0326013595320493,0.0211629653461975,0.0176964181451691,0.0232861119568215,0.0388563589814075
372,"IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0101763910581436,-0.0136243574226905,-0.0150189784218132,-0.0331925547383396,-0.0619618456134736,-0.0831036164714267,-0.0987391992400278,-0.11847143418318,-0.126561809222782,-0.128487085684568,-0.138052611884451,-0.146659573238208,-0.142553913494468,-0.139821915666563,-0.136371101659385,-0.140490484490353,-0.136027687883131,-0.127017162769215,-0.111410556241787,-0.0952462378495581,-0.096780691010838,-0.0985311751998391,-0.0861924643196086,-0.0787060942035015,-0.0686918996701008
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0362100252588773,0.033618033719897,0.028554644230431,0.0241826794961475,0.0234919664002482,0.0197805318752164,0.0154803089524227,0.010134949473714,0.00387276555254079,-0.00910055334187176,-0.0208691709229184,-0.0234153029642736,-0.0260234911439408,-0.0143203767858049,-0.0258685629982564,-0.0417521065591862,-0.0538318901144794,-0.0669089314334336,-0.0768152474427373,-0.0897666911619023,-0.093993153998384,-0.0923105126602631,-0.0872443066117131,-0.0655981867445364,-0.0660013507423854
380,"ITA","Italy",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0712276537314672,-0.0809727770575973,-0.0886458036930885,-0.0940680539167442,-0.101840606187333,-0.105565551612159,-0.110136720753551,-0.109566111986701,-0.106528480546314,-0.106261412373314,-0.110192963413328,-0.115348387225494,-0.116786248893519,-0.0822325660959819,-0.0424539918693868,-0.0186892716148093,-0.00918763942800119,-0.00817026693562117,-0.0218385002224996,-0.0601835131214001,-0.0683417367577003,-0.0528380906771026,-0.0791745300649663,-0.0733143359889208,-0.0756824847808569
388,"JAM","Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0244456159740658,0.0251376840333133,0.0247068467636411,0.0246564268196947,0.0234021313712212,0.018481516306756,0.0116593119588635,0.0128308070418683,0.0102785207204508,-0.000267342143945454,-0.0267935930635382,-0.040272669383374,-0.042164928961209,-0.032225682327869,-0.0202337239166758,-0.0128167440484657,-0.0089044133276578,-0.0131462796304232,-0.0203706819716866,0.00320036362209275,0.00740728468241625,-0.027857899807043,-0.0712220471052652,-0.0878602829324115,-0.0846320106341336
392,"JPN","Japan",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0514043474121102,-0.0433505963696066,-0.0332729314529866,-0.0371201443108578,-0.0415415451028681,-0.0449586913670263,-0.0434795691292001,-0.0419685154473568,-0.0489856621324424,-0.059423759488391,-0.0684968946491235,-0.0683939137858968,-0.0598663470135841,-0.0468061910919316,-0.0371009466583647,-0.0298448632031462,-0.0304086103574588,-0.0318680529518921,-0.0358387989166162,-0.0433977143031246,-0.0567979267157245,-0.0836852826765828,-0.0945350406408625,-0.0934292779858011,-0.0926863254558449
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0445409577330838,0.0470975133039815,0.0428212689882044,0.0449364120351405,0.0386455751421602,0.0197934300890916,0.00675727850989194,-0.0109026964895097,-0.0319703513890182,-0.0513967623971231,-0.0762453387217406,-0.0686784157271091,-0.0435192047703413,-0.00659724848201271,0.0248167809045274,0.0535839187333773,0.0636242717896858,0.0300458886201123,0.000750671608668263,-0.0482846325164591,-0.112212081880257,-0.154321597994391,-0.16634116021078,-0.158635124834608,-0.137463483176793
398,"KAZ","Kazakhstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00185753475882048,-0.00148166516796577,-0.00305208839910888,-0.000665095546300602,0.0166147935166172,0.0324347862211991,0.0324613661451945,0.0277542714519385,0.0141439537384158,-0.0010339216446047,-0.034800104783811,-0.0614138793575699,-0.0728202905590272,-0.0794879611441653,-0.0746127479327924,-0.0718458899617005,-0.0688070903171468,-0.0573117821846558,-0.0396535316396093,-0.0226110554794998,-0.0222340606900467,-0.0225118195256011,-0.00695482361463817,0.00224770356017334,0.0238332433037618
404,"KEN","Kenya",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0158745080741578,0.0311222004978693,0.0375925663795802,0.0375512504478313,0.0279402832105671,0.0225290629782404,0.0205818497839667,0.0317271486813986,0.0314708580360619,0.0373645587960714,0.0465944555194229,0.0648066270884986,0.0772088751471371,0.0641746740527986,0.0403376378654345,0.0238461785116744,-0.0202993563775239,-0.042768093705331,-0.0543844397686651,-0.0671591373806385,-0.0708474667708747,-0.0755908191618629,-0.0573127684982285,-0.0465359256704084,-0.0290938009562461
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0547562328758062,0.0556101521015862,0.0427133911666606,0.0587402985267493,0.0712314966513397,0.0710054361494228,0.0740048949293253,0.100448717348976,0.0767052044401022,0.0660067958438404,0.0284571994859901,0.0192821801793763,-0.0120149668916519,-0.0133897618455311,-0.0171129577335788,-0.0175452088596383,0.000881677258118163,0.0281826282204063,0.0262163346459572,0.0335861143705194,0.0171186962647087,0.0139495537581944,0.00410320097802974,-0.00254581784510999,-0.00908095433682221
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032914541165622,0.0292228114620998,0.0333825172274373,0.0299179192313208,0.0296312525094615,0.0194510922338564,0.0145067933642395,0.0104702795637288,-0.0033378365611586,-0.0122463905005277,-0.0105865260244614,-0.00418745458710157,0.00158906476655885,0.00219577296852247,0.00191468326247857
414,"KWT","Kuwait",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0220692551133643,0.0894795803788553,0.166311278717982,0.200954845814397,0.190305006182698,0.192468506965704,0.181448680192975,0.14009074801465,0.0900770936659434,0.063124007320031,0.0476618393136004,0.0323570369034976,0.0219440132018256,0.013808409830274,0.00212744123056674,-0.0124182791427309,-0.0178969589793199,-0.0216995909517541,-0.024462317661439,-0.0257500466134994,-0.0330619945845358,-0.0313346787913197,-0.0251058740700143,-0.0243452032566657,-0.018310397168972
