"code","iso","country","KGC.raw.2016","KGC.raw.2017","KGC.raw.2018","KGC.raw.2019","KGC.raw.2020","KGC.raw.2021","KGC.raw.2022","KGC.raw.2023","KGC.raw.2024"
352,"ISL","Iceland",1045.30126298405,1432.23007076606,667.727617137134,696.724053842947,615.035247664899,871.434693407267,431.138164384291,684.085091158748,2456.03716534376
356,"IND","India",13654.4548493475,13094.3043991923,24164.7908559218,29909.7396888509,17723.8303738087,9996.2819442749,8883.2407322526,8168.81878139824,11715.3886504471
360,"IDN","Indonesia",1585.13755848259,1562.82172118872,1418.54270098358,1770.5480767712,3047.09238281101,1915.47066212445,1498.20576512069,1494.91999402642,1835.02455168217
364,"IRN","Iran",2892.83406047896,3805.36165784299,8372.22093420848,4128.39249929786,4854.60059774667,5194.74374443293,2842.65618173033,3514.50409603119,7643.95557776839
368,"IRQ","Iraq",357.346546370536,1087.89989594743,1016.20520244911,2287.78946403787,1105.06411970779,665.304384253919,562.522107157856,644.341232270002,1615.73949470371
372,"IRL","Ireland",940.005379144102,1026.62653592601,1199.58121874556,1465.77828682959,1604.25623062253,1634.33517028391,1376.05365538597,2556.40345236659,2419.24215181917
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",5.46537719666958,4.75284453481436,3.07780055701733,22.1363873705268,3.31115429103374,0.463889352977276,0.0669321194291114,0.064912348985672,0
380,"ITA","Italy",2760.98769198358,3002.77148742229,2553.82067579404,4178.70406131074,7191.61489639804,9101.63675878942,4367.37455993146,1707.56828274205,2537.56394224614
388,"JAM","Jamaica",18.9116896465421,15.9031965956092,19.1285906136036,21.9780964180827,18.9094690009952,36.2038746625185,19.2740812301636,33.6360919103026,20.7457377538085
392,"JPN","Japan",221.731004595757,308.114409141243,422.203962512314,170.616249997169,151.779828291386,182.347515549511,219.238204997033,284.384447369725,197.252275574952
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",11.615362867713,29.828295968473,63.6768294721842,50.6785632893443,26.7794270664453,16.7517647594213,6.59009692072868,46.7258519455791,55.4970454573631
398,"KAZ","Kazakhstan",13398.6580387056,15571.1362679563,15473.5634563938,11875.2585134283,15936.3119890206,23008.4777900912,17769.3485632017,17226.9916867279,35999.0711426288
404,"KEN","Kenya",15479.0437792465,10978.2404452115,22379.7606230378,39558.8762866855,33125.8634435609,22013.8885232061,22116.5993628055,20402.062674731,27483.241660133
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",0,0,0.201793357729912,1.68159297853708,1.61449854075909,0.672715492546558,1.00907351076603,0,0
417,"KGZ","Kyrgyzstan",265.151151616126,526.621857780963,592.232283141464,536.110449157655,1044.9043863751,1022.30627512932,720.244484864175,329.372422415763,948.353112772107
418,"LAO","Laos",59.2568944841623,57.7830525040627,56.9812992140651,106.394885741174,86.4963347166777,69.989116512239,59.0183089971542,46.9418870657682,51.7818088009953
428,"LVA","Latvia",NA,NA,NA,NA,NA,NA,NA,NA,NA
422,"LBN","Lebanon",185.485018886626,166.449574969709,236.913632169366,321.165108717978,361.487739041448,235.900972090662,105.919681333005,141.497982300818,575.869064338505
426,"LSO","Lesotho",940.222680769861,1001.01802762598,482.185439370573,125.108600854874,395.693309322,667.503512628376,344.863580562174,366.863777928054,1422.83484136313
430,"LBR","Liberia",0.0766584575176239,0.0766584873199462,0.2295997813344,0.687507286667824,1.22316172719002,1.52781589329243,0.228844277560711,0.458558209240436,1.22070828825235
434,"LBY","Libya",3775.85867317021,7558.42332321405,12425.0773169324,11711.4440104961,6107.93673870713,4803.38476248831,1591.86999487132,954.940558776259,5086.96582123637
438,"LIE","Liechtenstein",0.105370536446571,0.421473562717438,0.1053964830935,1.0012321062386,2.42391380667686,5.00586017221212,0.0526935905218124,0.474170841276646,2.16009987518191
440,"LTU","Lithuania",0.793863959610462,0.0441244021058082,0.0440931767225265,0.132362432777882,0,0.0882501825690269,0.794187530875206,0.440880034118891,0.484690271317959
442,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",24126.0223792568,32068.4216960594,35248.7423306406,30045.9747926667,33178.9697103202,27851.6701437309,25039.4868900925,30454.3169166222,38241.0161862299
454,"MWI","Malawi",639.009128384292,742.27341721952,1071.06522596627,492.167595490813,481.986759081483,729.948137968779,463.07551664114,355.01821154356,1595.75199815631
458,"MYS","Malaysia",42.8054898306727,43.5053731128573,31.5480492785573,23.3495187237859,38.74786503613,53.8137789592147,21.3508967608213,19.2957388684154,20.448668345809
462,"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA
466,"MLI","Mali",12290.5390198007,15301.1538474932,17149.7529923767,11799.104901582,9447.99163315445,9701.03674630821,9668.60527484119,15173.2259692401,13711.1187813953
470,"MLT","Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",508.28987160325,1630.57741545886,1745.4513759464,2610.78978247195,1845.90741569549,1277.91987778991,1041.93538945913,572.152702920139,3309.97730604559
480,"MUS","Mauritius",NA,NA,NA,NA,NA,NA,NA,NA,NA
484,"MEX","Mexico",11270.8697985113,12280.1681882516,19077.6540074274,16763.55541908,16160.04159116,27478.0320296958,9770.77981971204,13851.4386181608,25870.9092052877
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"MDA","Moldova",NA,NA,NA,NA,NA,NA,NA,NA,NA
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",1016.33696699515,2661.9220379442,1446.4808370918,1248.52225794643,1785.93725548685,3036.70034601539,1073.68294109404,1366.41507652402,5424.33272750303
499,"MNE","Montenegro",58.7361142002046,57.6968505680561,99.8661042638123,496.466224916279,343.896001577377,332.42716839537,184.17877888307,140.467435885221,352.572471123189
504,"MAR","Morocco",2074.14217075706,3922.5788455978,3554.59873087704,5240.12250576913,4701.05529172719,4013.60341490805,1704.94504407048,3431.38114789128,6981.20595143735
508,"MOZ","Mozambique",2707.56809216738,4122.812936306,5133.55469446629,6051.27919253707,7762.60543321818,8951.40697543323,3545.71764670312,1593.47442416102,9360.98320941627
104,"MMR","Myanmar",110.57554397732,315.329426206648,314.681152805686,312.324840568006,346.449454933405,376.734816715121,247.803919710219,127.175773188472,555.458869569004
516,"NAM","Namibia",1076.18225751072,636.736889258027,385.968386813998,301.875787325203,1589.81795366853,1059.19088780135,193.403219953179,1172.91000767797,2815.02304787189
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",333.153537228703,310.888804584742,1012.45424942672,689.131815709174,814.31555454433,450.709412813187,289.582411065698,299.613725937903,892.110226780176
528,"NLD","Netherlands",53.6124658957124,38.8979725763202,33.4760547541082,69.9603022113442,66.3568347096443,40.411319706589,35.8878895789385,54.525295458734,104.718240302056
540,"NCL","New Caledonia",329.633398547769,322.415026701987,670.898091875017,417.586708709598,731.192439258099,1306.42352482677,1949.43061860651,1105.85405382514,556.306103371084
554,"NZL","New Zealand",1799.86071837693,2896.75799648836,3255.87680543587,2322.59976679087,2021.89273401722,2049.95957647637,2928.69079725072,3682.21699809283,3246.21691130102
558,"NIC","Nicaragua",407.093390785158,924.52588480711,1063.35518097132,697.497749552131,583.859461314976,987.07832724601,464.462949477136,426.488435320556,386.506885886192
562,"NER","Niger",61627.9037003145,72155.5477390811,55786.4430920929,36627.1376815066,21004.9373948276,26180.6755841672,8647.50841271877,11776.6351877749,30193.0344702974
566,"NGA","Nigeria",19227.2237850726,26515.441552341,27352.1901432797,19099.3529410288,10133.4455063716,24123.5416837707,14186.1451376677,9833.05100394785,16618.6516432613
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",45.1738296337426,18.673607096076,15.983181308955,6.40670586004853,18.9109531417489,76.4645209647715,19.8538472279906,53.6741597503424,157.694001436234
807,"MKD","North Macedonia",586.041015487164,977.13649982214,1439.01543956995,2305.98604188114,1492.68662280217,1880.62140469253,2365.94798839837,1952.28635293618,1525.10334062576
578,"NOR","Norway",202.974443290383,109.872546061873,71.3443439174443,49.0473938379437,257.603727923706,156.411657396704,55.0511516686529,149.00640517287,351.857073901221
512,"OMN","Oman",2071.42289314419,3037.58078482002,816.851084314287,467.03485865891,968.840666726232,3047.7908615917,6055.09455700964,5311.83060453832,2970.55707103014
586,"PAK","Pakistan",8298.95403948426,4240.15547234565,3402.39673345163,6430.90217361599,6159.84848874435,3065.09000413492,2779.40369263664,2128.7237572223,5888.07385847718
585,"PLW","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA
591,"PAN","Panama",77.7567747533321,77.8395762369037,52.4973307996988,73.0477591529489,74.6354712545872,77.2334398627281,47.2097467109561,95.3540022224188,78.4686002284288
598,"PNG","Papua New Guinea",3642.10292237252,3654.47362498194,2138.9003251642,2459.20243435353,1221.01096722484,1169.60858348012,1423.82081472129,2558.05092844367,3042.73359154165
600,"PRY","Paraguay",13015.6205190122,4685.62946491688,4985.02703346312,2347.11055138707,15321.3428884074,13795.9125972465,7395.84778242558,3291.27005207539,7055.84838102758
604,"PER","Peru",32673.0403024629,24896.5999057069,30347.2319062576,17576.6962196976,32248.4969846606,30361.4638270661,26886.2213328779,23259.4049288929,51616.3360542804
608,"PHL","Philippines",239.378442674875,241.147941529751,156.912281289697,323.571654006839,502.504859678447,428.213482558727,226.58076736331,209.502830721438,212.635034784675
616,"POL","Poland",5.32481389865279,7.90017826482654,4.41580716893077,18.2775385528803,19.0551105849445,7.27838458120823,2.04583870247006,4.93175264820457,33.5369428358972
620,"PRT","Portugal",688.191671248525,652.177568890154,605.699732612818,1189.08944418281,980.42383421585,685.200787723064,443.875231511891,273.476479690522,223.006100669503
634,"QAT","Qatar",0,0,0,0,0.416711367666721,0,0,0,0
178,"COG","Republic of Congo",1884.43017844111,1253.41572026908,1130.32459814847,1063.30921117961,2048.73237790167,1708.97801704705,1719.53030953556,1408.11074887961,1339.20349162072
642,"ROU","Romania",219.053967095912,455.026681449264,966.734119012952,1220.29245791212,1471.0288723819,1993.18354411423,535.303822081536,370.484126843512,633.007203549147
643,"RUS","Russia",108266.586833598,129727.000724716,137446.824620357,130256.7196045,117013.991590893,126420.78114016,138533.491086682,150122.18610093,172899.015570268
646,"RWA","Rwanda",40.3749688714743,32.9923664629459,65.8299914896488,26.3005137890577,6.69032574445009,5.3826540261507,17.2264214754105,18.995003759861,11.3043632283807
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",NA,NA,NA,NA,NA,NA,NA,NA,NA
662,"LCA","Saint Lucia",NA,NA,NA,NA,NA,NA,NA,NA,NA
882,"WSM","Samoa",NA,NA,NA,NA,NA,NA,NA,NA,NA
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA
682,"SAU","Saudi Arabia",864.636723913252,4113.28442103416,3221.10519713163,2136.88704510033,1613.30923167616,789.342094615102,319.548380501568,629.920989274979,1752.77227209508
686,"SEN","Senegal",5431.03744151443,11947.2422276065,14336.0207912698,11335.5010436475,8776.46069394797,14887.6005314663,5533.14609017223,3377.6716452837,3646.37070290744
688,"SRB","Serbia",1010.80598871037,899.622737053782,685.109968516976,4245.15057696402,4394.62340689078,3746.06277771294,1775.63666955382,855.670885454863,1016.81863434985
690,"SYC","Seychelles",6.52786333113909,1.89754998683929,4.02279125154018,7.89522175490856,28.9971652552485,19.7361339628696,8.42717518657446,3.18856725096703,6.45243693143129
694,"SLE","Sierra Leone",0.456205569207668,0.685161009430885,0.5328059643507,0.0758448839187622,0.304066501557827,0.456205748021603,0.380099199712276,0.0761330872774124,0.152262084186077
702,"SGP","Singapore",0.99981877207756,4.15307941287756,5.99889509379864,2.61491435021162,1.7689186707139,3.07638532668352,0.922916516661644,1.46128170192242,4.53767764568329
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",120.339081436396,220.286182463169,278.344419497997,423.85648124665,460.927991390228,341.997585773468,70.2462908513844,60.5138535685837,218.066878244281
705,"SVN","Slovenia",43.8030905537307,84.480634201318,79.0704054832458,141.889402791858,247.343609936535,355.762675862759,45.8547507673502,36.6779236644506,109.037949386984
90,"SLB","Solomon Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA
706,"SOM","Somalia",1854.3847233206,1697.69801256806,2069.21864061058,3434.6820192039,3196.12462176383,2220.79967899621,1547.50762537122,1974.76234166324,2254.7172973305
710,"ZAF","South Africa",147014.280580834,154744.424682654,121186.500965789,69216.5956321657,51483.8892527372,74288.2646025643,62070.5200953558,104178.656098776,185454.002991334
410,"KOR","South Korea",33.758433226496,261.984000127763,534.306327853352,301.606309093535,145.293666567653,206.826364561915,165.197847820818,89.1646801494062,398.471657600254
728,"SSD","South Sudan",11650.721610263,10702.4915814027,9894.46870775521,7699.8779258132,7691.21104898304,7138.73909382522,7891.83484077454,10679.5346407592,11673.9886846691
724,"ESP","Spain",10815.6864550896,11961.2588285245,13498.1019345857,34649.4139240049,19581.8054533489,17537.3230928779,8668.88691131771,9126.73085831478,12202.6401310675
144,"LKA","Sri Lanka",24.4192363098264,10.514213360846,10.1470567882061,6.85105493664742,55.5399155840278,35.5215957313776,10.5231259167194,16.9021439403296,65.0669251158834
670,"VCT","St. Vincent and the Grenadines",NA,NA,NA,NA,NA,NA,NA,NA,NA
275,"PSE","State of Palestine",0.720406405627727,0.130894050002098,0.328316479921341,1.9743357822299,2.95201303809881,0.131206780672073,0.197763919830322,0.52721444517374,0.527177840471268
729,"SDN","Sudan",22622.6062630564,55052.1322812513,53368.8334164768,57850.6835070178,47833.4673432857,51753.4650251642,52404.8305947483,19059.5643093735,69645.5298731029
740,"SUR","Suriname",788.726771622896,714.70392087847,788.539655610919,806.266278609633,404.724342234433,250.589704528451,78.4946092665195,199.912188120186,549.733013942838
752,"SWE","Sweden",137.041819473729,82.4295574147254,71.2758029270917,77.9200949836522,240.604787008837,129.130470834672,61.327409312129,74.3145826812834,198.461872780696
756,"CHE","Switzerland",486.193364094943,438.492379151285,339.261057581753,1159.42290706187,2580.60879729316,4301.96386487782,776.937182363123,463.348957974464,847.26374271512
760,"SYR","Syria",320.342090800405,423.030382726342,735.51369164139,8022.50357168168,817.165043406188,843.234122470021,204.724306557328,201.098720386624,706.843312114477
