"code","iso","country","BTZ.raw.1950","BTZ.raw.1951","BTZ.raw.1952","BTZ.raw.1953","BTZ.raw.1954","BTZ.raw.1955","BTZ.raw.1956","BTZ.raw.1957","BTZ.raw.1958","BTZ.raw.1959","BTZ.raw.1960","BTZ.raw.1961","BTZ.raw.1962","BTZ.raw.1963","BTZ.raw.1964","BTZ.raw.1965","BTZ.raw.1966","BTZ.raw.1967","BTZ.raw.1968","BTZ.raw.1969","BTZ.raw.1970","BTZ.raw.1971","BTZ.raw.1972","BTZ.raw.1973","BTZ.raw.1974","BTZ.raw.1975","BTZ.raw.1976","BTZ.raw.1977","BTZ.raw.1978","BTZ.raw.1979","BTZ.raw.1980","BTZ.raw.1981","BTZ.raw.1982","BTZ.raw.1983","BTZ.raw.1984","BTZ.raw.1985","BTZ.raw.1986","BTZ.raw.1987","BTZ.raw.1988","BTZ.raw.1989","BTZ.raw.1990","BTZ.raw.1991","BTZ.raw.1992","BTZ.raw.1993","BTZ.raw.1994","BTZ.raw.1995","BTZ.raw.1996","BTZ.raw.1997","BTZ.raw.1998","BTZ.raw.1999","BTZ.raw.2000","BTZ.raw.2001","BTZ.raw.2002","BTZ.raw.2003","BTZ.raw.2004","BTZ.raw.2005","BTZ.raw.2006","BTZ.raw.2007","BTZ.raw.2008","BTZ.raw.2009","BTZ.raw.2010","BTZ.raw.2011","BTZ.raw.2012","BTZ.raw.2013","BTZ.raw.2014","BTZ.raw.2015","BTZ.raw.2016","BTZ.raw.2017","BTZ.raw.2018","BTZ.raw.2019"
232,"ERI","Eritrea",0.0353392235951494,0.035256711282305,0.0366180381926085,0.0367798857715752,0.0367118381594043,0.0418193787605323,0.0353149632097767,0.0437960907812369,0.0536167056885642,0.074657468748074,0.117309194073138,0.156562325709019,0.224959550102108,0.260081959254375,0.207024670425269,0.131421390953094,0.113349612218243,0.175410598160513,0.181531046002096,0.19726990210534,0.170173170038261,0.130796561224163,0.230216477080735,0.45695835417207,0.430758989876686,0.461084500009627,0.622470763677737,0.725408035535989,0.655950191740755,0.753445197679465,0.725801391011269,0.806196879709207,0.675324180616966,0.623526634058415,0.612284676728256,0.637211574618851,0.653903067013772,0.647129294260321,0.675968628742584,0.545498081619264,0.362145257869584,0.186574256431069,0.209013698274475,0,0.606063578934526,0.699326256770441,0.711595828317249,0.514580113476787,0.542653560090204,0.700973961286742,0.823104810656908,0.770650473968041,0.589856612780012,0.693328445795784,0.700905168605819,0.710005063023782,0.763253255468633,0.518372674804189,0.38281162212554,0.511777902058341,0.648700367932412,0.318448723455537,0.611217041265644,0.605526878658395,0.613950992766854,0.596785947230795,0.590847686170655,0.573795729006576,0.548754636475438,0.550809314688103
233,"EST","Estonia",0.160099393553313,0.149912078859237,0.149482829395698,0.121742322486125,0.111065678647268,0.108477771622901,0.0982808533131394,0.120653615909305,0.120443130852573,0.127606321554609,0.159759138187707,0.150153140748784,0.137730714453717,0.1078181374133,0.106814307415829,0.124275380225886,0.110457534302417,0.123754215384472,0.113123688254965,0.0948411052531431,0.0944215759249669,0.0745347021408494,0.0740659248034871,0.0786037418568978,0.0695172576789122,0.0864282496104906,0.0821132621117902,0.0762448168269778,0.0769304831826223,0.109303436308598,0.164682154669949,0.18119931405521,0.202084018520222,0.213812755572229,0.213419524240361,0.198585040177148,0.15245911156995,0.134705085142411,0.118550749936434,0.112821417164446,0.121555393403456,0.133499291816725,0.0907487388848678,0.0758462270007167,0.0692821998401122,0.068361820823224,0.0318496108700529,0.026789519064263,0.0233826839182698,0.0248202818566647,0.0258373346266408,0.0282646079355502,0.0244313704862935,0.0437418520280795,0.0254838081339121,0.02373656661667,0.0300484923077877,0.0242435630173569,0.0275245230928275,0.0244802010341338,0.0225939116308643,0.0238170895703333,0.0232068304986425,0.0277576259906705,0.0294064378101869,0.0349816131712546,0.0382395758147153,0.0297199958825512,0.0331228895128339,0.0243264857904329
748,"SWZ","Eswatini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,"ETH","Ethiopia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,"FRO","Faeroe Islands",0.12214592855378,0.134756023010694,0.104566115661084,0.0990392603113284,0.108995056504078,0.112027310416472,0.0796837781214008,0.173717674024518,0.193616220809616,0.193693053880023,0.244201965685904,0.306939374805237,0.335343402185059,0.278209744590525,0.214776433237349,0.111664261907534,0.092336377276897,0.138193425561692,0.18669136425999,0.278487256970535,0.224229832503182,0.239321304968267,0.241683473002278,0.268955164859871,0.352244456021026,0.273420983776525,0.223999072159745,0.222239410476792,0.161467005763207,0.159370330293825,0.161446656396005,0.149009279690277,0.185247228313165,0.202624045324906,0.198534645547292,0.176523089404921,0.172826558624542,0.192808002562889,0.218921109405263,0.211037686682783,0.216000669544078,0.213119047761937,0.185358425347062,0.171152241590934,0.219457111394403,0.101233983290198,0.140964546343703,0.115020118562432,0.121947389238706,0.117887952728201,0.112892315496532,0.103133026735984,0.126122038707276,0.084412859321,0.0966446893280851,0.124574223152387,0.118846477986386,0.143232022120062,0.174514695964527,0.184580831171381,0.130200492013946,0.118286311094561,0.138412697510775,0.0753262952548287,0.0795323646353212,0.121207199081746,0.07550644968031,0.0668507113031684,0.0824762517863566,0.100363382628794
238,"FLK","Falkland Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348100110057959,0.0363801214576499,0.021782522876699,0.0419528441085747,0.0499866102197244,0.0375014975469155,0.108239462467181,0.329781151993509,0.475252490365402,0.519643487498061,0.641474726397764,0.619070815993633,0.670171144364309,0.769375269823307,0.622938793189125,0.37182154057079,0.344042523269618,0.229676003444195,0.191542694487522,0.380732181296541,0.434816845989713,0.287278509722496,0.347572146568299,0.377374816900417,0.31038746037317,0.33245161742718,0.23662064879703,0.114307651816724,0.249439329024222,0.121356480370246,0.171639256797982,0.19116969587087,0.228274066518885,0.229110899972092,0.477820238609476,0.441667600181232,0.223082012973974,0.160010129697924,0.230289738479849,0.409894169017504,0.576579737450292,0.436754247028093,0.540697745901699,0.349844125563661,0.27309981859496,0.154872880321103,0.810179916727249,0.483408231140129,0.46981029357558,0.550416143728314
242,"FJI","Fiji",0,0,0,0,0,0,0,0,0,0,0,0.089481035022812,0.100019280316253,0.100089464010812,0.10322755132152,0.115105192541207,0.117050422684425,0.112630780937311,0.120802780248804,0.128705634912822,0.134805364368228,0.137546179126521,0.139869119280387,0.133881519380854,0.13806959365822,0.0512723895557075,0.040075148956971,0.0378947180210668,0.0457256197896664,0.138457639850482,0.180882550640169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000124786181711769,0,0.0000000000903397839141446,0,0,0.00000000000507092944030048,0,0.0000000000394889591405362,0.00000368325118902076,0,0.000000000455356993055287,0,0.000000299595808547835,0.000000268580976194184,0,0,0,0
246,"FIN","Finland",0.0822896473406652,0.0903600596626469,0.0927842177477213,0.0550020637641932,0.0549496698862446,0.0544161101965942,0.0535541707861878,0.0655755360494196,0.0589540755392937,0.0553306126737664,0.0668871009878925,0.061732644411332,0.0546280242523925,0.0400210227847405,0.0432796315616371,0.0466356276726397,0.0493991974863749,0.0491905485122554,0.0435375088625956,0.0353483993569134,0.0368569854836884,0.0303368462922349,0.0319725442128391,0.0356551346807802,0.0335832757723351,0.0359892997496489,0.0311497395312294,0.0273615064206832,0.024285583633154,0.0348231636820295,0.0515353246903938,0.0601467142194194,0.0625389377264613,0.0673013461468179,0.071414610990059,0.0651492095737274,0.0568690207390831,0.0604709934384016,0.0609087677070451,0.060034501484955,0.060707786811594,0.0572192692382867,0.0321726872837613,0.0278875653663663,0.0292332491983489,0.0323773643112984,0.0132204871463885,0.0102508083187443,0.0113566242893721,0.0115238365463833,0.0140021381442316,0.0102012657501549,0.0119489493756579,0.0238507617430408,0.0149513002849801,0.0140577320150551,0.0124124660619591,0.0137854766858494,0.0151331061977839,0.0132767151544491,0.0131664300041098,0.0145633260213529,0.0147863672428455,0.0203221416475397,0.0220940482948477,0.0276807928270436,0.0304770483219741,0.0181342102153482,0.0294878024378693,0.0209861523933162
250,"FRA","France",0.246428996885045,0.223950529236831,0.251968200368915,0.233521134456936,0.216354428628745,0.244912458631432,0.239353861020081,0.231248936601308,0.253787837415939,0.235923910074766,0.280166038376897,0.276855685169575,0.249436738416687,0.23540799104558,0.252383892319581,0.26997095554575,0.261591278694213,0.293211478809574,0.340890951087873,0.306767276381332,0.29373482680935,0.483958583941111,0.509608328992977,0.368321588938574,0.361271486921974,0.278726767253459,0.252444162858373,0.333321289458652,0.474494534178454,0.31239039169893,0.346267749952983,0.399362468096442,0.415171030974881,0.36175694052809,0.338352938235947,0.347888162743088,0.352947076722957,0.321117205574097,0.349073902830108,0.349124070512828,0.332574213879561,0.32196277679496,0.347284774259456,0.308967946339118,0.339785424092508,0.345117121101628,0.344087141920518,0.351090063372983,0.325018604063905,0.306077270786548,0.305552496120824,0.276687498256459,0.284390759257828,0.289267693083414,0.318564867244016,0.323196664327757,0.314464171070782,0.332959917382555,0.310925668523727,0.296168512503475,0.290786407163003,0.226990727397022,0.218457417451576,0.227074243068993,0.177823836999058,0.18028140383535,0.144359799483082,0.202185344032219,0.214585147210613,0.220212413050022
258,"PYF","French Polynesia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,"GAB","Gabon",0.0129632555614395,0.0119354432045823,0.0117663814680229,0.0108209872826882,0.0102551878935866,0.00963793371058392,0.0113307293826089,0.00719365133069992,0.0465636291847973,0.0936200221898092,0.157285547066427,0.202929423079167,0.168656576164464,0.205772186157508,0.211810084989445,0.240282599595881,0.334318289423906,0.388716544101953,0.369886836494495,0.431994144111025,0.449561562719523,0.368244745125775,0.377552285988684,0.318851642253701,0.40231205296391,0.529816772158935,0.562572235955212,0.60410067171815,0.501608957601031,0.581852552980677,0.525532478144906,0.492712916012428,0.423182932468424,0.399573054493663,0.504548468138714,0.625062645996154,0.606640839044141,0.608545158101754,0.576326929545493,0.603638528443461,0.596114107012683,0.54201473386524,0.549593540473452,0.465678539311804,0.561210351920176,0.571951949548942,0.492942714043354,0.438897512222824,0.45106182182886,0.399701140142693,0.491857253558792,0.410189239797854,0.432207080280417,0.397899079513579,0.376091295613775,0.303639132012712,0.316941495344692,0.248839989623221,0.280841095375483,0.264068774172453,0.193988109383068,0.230643599801843,0.36537708886179,0.412141341793177,0.405575080143458,0.342999504047203,0.321177887732091,0.384955445494667,0.330641214599017,0.334166506719337
270,"GMB","Gambia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00671169143113028,0.0240710723349207,0.0382761197962633,0.0265040277243657,0.0603354696265258,0.0687506910796853,0.0926421659851352,0.184685629908738,0.170270908260984,0.169959228596761,0.197005085912616,0.227698133141598,0.246476201933052,0.238322093874192,0.267514180231107,0.282733013804688,0.307538953894969,0.31985883315507,0.59151299691987,0.590636023648863,0.586659199821293,0.574687159347977,0.534959702893816,0.458207602220294,0.471972067283453,0.654484703455145,0.672937446954591,0.633985357874306,0.611805576536089,0.525159589201931,0.447450456651951,0.36698681397772,0.318032346042448,0.38622699148361,0.300614795143114,0.334247260903644,0.361951081652554,0.246685002510745,0.18442803129482,0.0997899578960522,0.188401363530445,0.112695242203016,0.0735561755609143,0.0714928933329871,0.082215142551087,0.112276798555903,0.0675109051034774,0.11148938323643,0.0738752827023045,0.0723092162120904,0.0751852426867733,0.0836157576772324,0.0785980166393545
268,"GEO","Georgia",0.0532420938026138,0.0604336641858927,0.067109294663731,0.0732811902601258,0.0714075066209593,0.0737633076941457,0.0756098160660894,0.0770007771912523,0.0779826161751594,0.0786566482334801,0.0820773858868728,0.090760603474956,0.0960725579002674,0.0991349321473935,0.100621439272659,0.101233724868393,0.102423144806236,0.102217672829596,0.101050899356926,0.0992415220148153,0.0972046835608953,0.0957437301624067,0.0933601973427262,0.0903844132225184,0.0870057592428608,0.0833406152968039,0.0793483778112557,0.0752303510718017,0.0713017233263041,0.0670013725161458,0.0621707412007027,0.0689409487313595,0.0752576769134741,0.0815765813946307,0.0878835789050713,0.0943857212062064,0.101079538990538,0.107803388288295,0.114503922296527,0.255790458365302,0.507297975938885,0.186498592017482,0.104753920231319,0.0807605042273666,0.0600263151189751,0.115443446276348,0.0885674277988861,0.0570094066632224,0.0688772116770248,0.0532593127485657,0.0581509685855828,0.0646973460925019,0.0665476201719157,0.0630007548577799,0.0577896602180432,0.0575333004800591,0.0588477773982531,0.0608244014053179,0.0580766722360948,0.0597792963634358,0.0577978472572402,0.0547224365722927,0.0586154322916974,0.0562858934426009,0.0560401745122392,0.0562900801052657,0.0552150077345253,0.0538426978912409,0.105553907650658,0.105562542156703
276,"DEU","Germany",0.539158167485724,0.480149268671435,0.479732488188376,0.516604905366656,0.494996987954004,0.543741228366011,0.488414347753287,0.459739541415329,0.418666322686536,0.402180238844699,0.42840249105867,0.481095511311557,0.460980713125588,0.56376157137366,0.48548127528394,0.491287367338193,0.492411156122507,0.444699403691168,0.509614127271993,0.476488575480162,0.469129440638662,0.509588826440242,0.523178501298661,0.48903567756386,0.47420506240799,0.391025877421612,0.462497031908403,0.534168944715681,0.518430869181609,0.512024724724873,0.486530126012989,0.505372577362844,0.554194531366518,0.509319360107397,0.502432533490496,0.6042105295842,0.667917578925292,0.618057349717289,0.658515642011066,0.682150559026313,0.65880648089027,0.725136006250495,0.724203673542072,0.645839797685529,0.657185714714659,0.610507680728127,0.65975261702032,0.675944723827256,0.635645090417363,0.62535762775785,0.607824534135443,0.630362286672723,0.656983582129215,0.545579437490689,0.53956306192163,0.485319652310865,0.591110195705498,0.546778813608091,0.612411662908855,0.619460390929088,0.691178418159338,0.649495810607889,0.577480767222452,0.606918972732797,0.533833539492871,0.394620880787223,0.313255498380445,0.483579224864966,0.43406782871933,0.410638770934086
288,"GHA","Ghana",0.00968309314911975,0.00924289833412791,0.00720447009584266,0.00774673134833992,0.00589929409654672,0.00502935423813162,0.00839897319587349,0.00714265062118154,0.0179991586341515,0.0301921194081795,0.0320624743316499,0.0320527345150807,0.0603916312507989,0.129030583687383,0.129765378668119,0.301083985637391,0.288684495788278,0.24383799828644,0.227816805382138,0.226419186189223,0.205712482292851,0.165514274217004,0.207985995403666,0.109791697327548,0.0690548154517382,0.197114647018207,0.20167130132251,0.169247542110823,0.0981316587430223,0.157609867351706,0.0955896945015942,0.0851923698079995,0.0920697006960631,0.108748176861586,0.107694444637842,0.127025660152643,0.128670745180642,0.0837846098381058,0.0611561614030189,0.0805753590857225,0.089686781860781,0.0811171059131941,0.0551315125696877,0.0518549447088729,0.070850141622026,0.0612938856442736,0.0686943469736612,0.0674171387026354,0.0696591717921769,0.0787892232464491,0.0463483523555247,0.0669847900504027,0.0849467924703702,0.104535149738126,0.0909998315128238,0.106538062339614,0.100154700513702,0.139537802332171,0.114480990086709,0.116154591570483,0.100186603490154,0.0899952527557745,0.084206749868681,0.0952514438973192,0.0903650778942007,0.105864876833926,0.101954118337866,0.0912467361045724,0.0863804253767023,0.0834960372640695
300,"GRC","Greece",0.193521077514126,0.188477597152533,0.187515682289082,0.183019918925881,0.17955987148034,0.168124529996605,0.172101161399045,0.177701603201012,0.18469757895129,0.187677358896787,0.182378426890671,0.181564925953447,0.186436903697578,0.18038306154547,0.122816134567437,0.141265296815798,0.125977034089891,0.163685211932286,0.193764292798589,0.197045902132115,0.225788296607743,0.209846265383533,0.211871435276849,0.217547150661632,0.256077177040935,0.23945746274894,0.226341799211835,0.212928584545621,0.221186101792577,0.212000253945528,0.193365768470942,0.184765981067448,0.204073187850898,0.197496345115681,0.201408628524959,0.211133140142366,0.214898998567261,0.185824645282137,0.212646204716647,0.171625116746614,0.208655721614845,0.217189362986138,0.204195553113548,0.177674292264981,0.239230568807707,0.224716604882764,0.237517829527945,0.261701826689631,0.201612079835415,0.173491938233073,0.201666154301395,0.190088233258666,0.188909655192652,0.161024290505712,0.182235362958767,0.19083866796986,0.199465630447287,0.220039210729036,0.19431567864968,0.194737645854296,0.19823656383735,0.218783681042829,0.213615530311644,0.231026179479039,0.196227972730525,0.203223987931997,0.211947648679944,0.213385046758916,0.213517259031899,0.205893899440181
304,"GRL","Greenland",0.878115011599618,0.872208896512017,0.955011783310269,0.945403965459462,0.957457757234892,0.956001803802787,0.952446572258426,0.94119277881222,0.933395717709286,0.913728812583521,0.927473052094174,0.948737793846759,0.960074296549025,0.956068020249775,0.936844603985479,0.944980776930245,0.941113285427623,0.937948817593117,0.944723262667466,0.891471853626993,0.831046431277223,0.796593218332675,0.782894393839425,0.768832078131684,0.754462215672929,0.732418086619355,0.437389684047961,0.791906977227547,0.655700921448689,0.510555418975396,0.39955041043614,0.464953597587014,0.550492458618806,0.626719426187672,0.519400091650627,0.250726266529603,0.323327227006764,0.30029071115692,0.443126233696938,0.539481507755521,0.601158547522758,0.55964180373564,0.469718074958403,0.387231522496765,0.399369076546855,0.536806691404851,0.309817247383309,0.294556683680257,0.337341676718055,0.504269060603137,0.428346542595615,0.402236647967824,0.545748527723171,0.531561813098688,0.567920212768391,0.636368560011439,0.616675766832873,0.584089811227179,0.626500714043944,0.575666127142585,0.587932265510714,0.55610421608519,0.65016135555246,0.515623081366506,0.442516679285531,0.549318308176663,0.519081938753651,0.505057399384834,0.555989317680748,0.675445589424129
308,"GRD","Grenada",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124098204432933,0,0.0000932921114778332,0,0,0,0,0,0,0,0,0,0,0,0,0.0000078412227848675,0,0,0,0.00000221346592613717,0.0000614688567862739,0.0000609168113917342,0.0000176660249391557,0,0.0000019126089135475,0,0,0.00000849615851823682,0.0000114559910972995,0.00000297549391220343,0.00000787900399006993,0.0000243206332572151,0.0000109810532539667,0.0000471757437477435,0.0000151329033519921,0.0000100705458065233,0.0000222268029654294
320,"GTM","Guatemala",0.420205171372546,0.398123967688309,0.378876285793094,0.513222060975736,0.490073246340988,0.460403061556684,0.46261647409824,0.446046817823733,0.522237510505202,0.489666193080996,0.261764062210601,0.288356830696838,0.670818747271321,0.641482165154318,0.725615121848772,0.550763221963681,0.748416913547901,0.623562199962195,0.359474177002213,0.519430386135751,0.758353771913873,0.615948168076626,0.628991296214147,0.658771231695165,0.551154670816074,0.618229977192831,0.525597069622428,0.748912463815969,0.714920675471683,0.709532437478926,0.787826783590012,0.818622223590895,0.758243413845668,0.733732086853779,0.767298603939725,0.560237580814353,0.490086980792301,0.317161114769678,0.595892584323725,0.583139063701331,0.643372160372488,0.608807742799023,0.68713552333714,0.776723215170637,0.707921303247619,0.792709743954516,0.767591180587594,0.49736391303101,0.672389341366923,0.536926219292699,0.365353000212719,0.374441034155812,0.278868648302106,0.548462136780948,0.337025777605176,0.331735758264277,0.269038704073095,0.395020743930347,0.383258158936896,0.243712810014758,0.473662729379411,0.401114869711263,0.30903150729937,0.307273077256028,0.176702085869169,0.223753280699581,0.222887075415768,0.207568141115457,0.233810514716463,0.246379865532609
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",0.168732713627013,0.191001826300558,0.211460422974352,0.229229860226569,0.244208364209223,0.30558588885121,0.270055383921763,0.264925909289248,0.396223254428055,0.360146560448074,0.376758705878731,0.376036414929514,0.384447141401618,0.398835727002861,0.409964016950029,0.440922373629327,0.460077320317785,0.442957380917249,0.45864701948903,0.464491159169449,0.495250261152788,0.492130628684169,0.501507330847868,0.516761177686722,0.51156535613476,0.514266641355237,0.519745232647633,0.5282708152226,0.555320404654415,0.549429857539545,0.601090825400077,0.597545970141567,0.601310974710083,0.630999278663773,0.659482108999616,0.680680804235352,0.677424936605552,0.65681442889086,0.636021388670409,0.633016103380092,0.653932134666811,0.604750241875121,0.66469676728182,0.686956566764807,0.666241359335981,0.65598348659634,0.653819862062248,0.693713284378972,0.684421903922864,0.687154174692432,0.720003568034545,0.709511797973632,0.721944501770954,0.685912555879015,0.692444184198081,0.667758660240705,0.657153920241793,0.64483145199059,0.627996871986978,0.59997340760941,0.600368077219094,0.465810949248949,0.45963206269711,0.411461813018276,0.396580678711389,0.395814723455747,0.397219503687977,0.392732061306601,0.405186643111512,0.42189598743842
624,"GNB","Guinea-Bissau",0.000000958892175717412,0.000000197462608878156,0,0,0.000000595282101533111,0,0.316452827610884,0.387091261209439,0.578262940810572,0.627134183839854,0.662799202251167,0.688338015946874,0.718983539381291,0.734675456965974,0.727828201504031,0.729384575225893,0.730496633159208,0.763726330908453,0.777693825878951,0.798522932294071,0.80503199668514,0.790023077737042,0.791134604045442,0.795938722885142,0.805760783220685,0.811604627173141,0.798332849067506,0.825609132942283,0.844320408117933,0.857191878349114,0.891232573932692,0.874145826791149,0.876558673932756,0.879238585788801,0.868896051911559,0.868654294799822,0.890438762672209,0.894268150697739,0.86934882274402,0.887069973921381,0.76803098034788,0.741044535192485,0.715537063133013,0.716987266374465,0.720843758041729,0.713236056792858,0.719718363148341,0.701699236577124,0.702778052390856,0.705741835975249,0.726446605837769,0.730103662597292,0.709317263636004,0.697799544718633,0.672343782018552,0.631542226105076,0.580024876022524,0.49446591979629,0.43887179369156,0.430563942332366,0.252152094987843,0.563105649323879,0.232638739541084,0.565936826892489,0.546810142931055,0.555010421066443,0.584549139325361,0.5591762585761,0.630520933462297,0.569694028190459
328,"GUY","Guyana",0.0636088787708279,0.0621512125218349,0.0596156393357279,0.0531258103463473,0.053986650910271,0.0990056567320112,0.0975601121266728,0.101121859601519,0.0987699820363598,0.0586534780162788,0.0870416182341265,0.133691479010632,0.174171388211932,0.196708944068195,0.211346453000028,0.222377910136622,0.246868798325184,0.234917973309844,0.232490339829287,0.2599320289583,0.280816284375761,0.288774848873663,0.248563466455326,0.307713563872339,0.293488391276401,0.222307878085123,0.24130844788227,0.200266515272019,0.238605787066803,0.164566782128592,0.0642330768934074,0.0745018161376375,0.0716185622909787,0.068236204809098,0.0691701631931138,0.100108080701524,0.0961763398768697,0.0926204151901017,0.118421497625634,0.122363353670513,0.117766721665805,0.133286891452561,0.0933141894330843,0.165205223334353,0.195427862069418,0.23832344778933,0.294063600374235,0.352094085365583,0.30415516959118,0.284179877607669,0.457233001626773,0.611778986984953,0.507225071180811,0.425570078809895,0.389154648638458,0.404040059379758,0.418851815892706,0.473125363446319,0.46445947217698,0.475405539956736,0.499664072542815,0.560444193949997,0.558878999267035,0.575648388156339,0.546449905358633,0.581402129105715,0.586410276172026,0.583098183422467,0.567218463496746,0.458554168585189
332,"HTI","Haiti",0,0,0,0,0.00000000146889509884076,0,0.0000000226723041217292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000871978890033874,0,0,0,0,0,0,0.00859158260370175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",0.314426651772747,0.315713860094205,0.357902630517006,0.363683229707327,0.436502223687347,0.421082886580274,0.411946085502281,0.411068411453739,0.421133375675866,0.410410476416619,0.388836278672022,0.377199692095607,0.369805262095442,0.350186959279808,0.326744500789931,0.284231552706789,0.416713951211619,0.406756888765743,0.478698034173549,0.524208102007654,0.466428486567334,0.549693505306055,0.527257020561568,0.522822271114492,0.41792880766573,0.338660589823892,0.370482361537958,0.432781954637015,0.418001378013633,0.370701159888684,0.434986710466464,0.407096426063223,0.407738909195281,0.491009434236567,0.333983265810896,0.359208969963175,0.352341517973493,0.510685842994878,0.522978187856312,0.234273062816206,0.254251978408153,0.227952590520039,0.282436573790875,0.322897679119598,0.319277789671694,0.413608875585169,0.174343256004017,0.221694439905534,0.198213139722136,0.138356479114434,0.253288585330113,0.161023621831285,0.149276700087361,0.0182217297802853,0.176855348698183,0.161739388807129,0.0749683029197008,0.105737829960818,0.0620593189804819,0.185669093227517,0.124384508949974,0.246660369912715,0.245835673375468,0.155162085008176,0.158341247379517,0.152490854057744,0.167522764817717,0.182816176084671,0.191461992988232,0.183343174104526
344,"HKG","Hong Kong",0.00123908282475819,0.00149492874488542,0.00167777025162039,0.00184068302796494,0.00166802206774836,0.00371244446662804,0.00423906536518645,0.00468492372338262,0.00568598306884613,0.0085535258676035,0.0138792707686579,0.0149835504931355,0.0152224743387981,0.0175970528247306,0.010882621950426,0.0131631736021561,0.0155995349798567,0.0163494602027808,0.00989032748278996,0.0106406727756266,0.0113603142581029,0.0134051941543573,0.0205615996830816,0.022600589393081,0.0289230646827609,0.0196604747514852,0.0203953701394138,0.044091032967088,0.0391260285780914,0.165721449863727,0.203584917181693,0.169736919979542,0.0872911848751994,0.0620844036957165,0.0736167694750422,0.0376202938370084,0.0535664351075717,0.0686729056524773,0.0704439068885491,0.114399221508293,0.04813776545399,0.0530313840434379,0.0587224545842523,0.0794746766769126,0.105983671752712,0.107182658225774,0.376805531433503,0.0856628042585298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143952516163765,0.172794027183459,0.242198444652659,0.239999689209935,0.235388928086723,0.236664136961702,0.233374928820376,0.229152849097028
348,"HUN","Hungary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
