"code","iso","country","NDR.raw.2005","NDR.raw.2006","NDR.raw.2007","NDR.raw.2008","NDR.raw.2009","NDR.raw.2010","NDR.raw.2011","NDR.raw.2012","NDR.raw.2013","NDR.raw.2014","NDR.raw.2015","NDR.raw.2016","NDR.raw.2017","NDR.raw.2018","NDR.raw.2019","NDR.raw.2020","NDR.raw.2021","NDR.raw.2022","NDR.raw.2023","NDR.raw.2024"
417,"KGZ","Kyrgyzstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.935446286660775,0.872353064181368,0.767419376709245,0.784757163756278,0.859380606921015,0.87892601642344,0.85350005417106,0.847097323616018,0.730619470607087,0.513809776336821,0.293810847198102
418,"LAO","Laos",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.863121735978211,0.88321785822017,0.896610520998119,0.95066470654505,0.944432010964341,0.944230485197959,0.961951859292559,0.951761459986972,0.941951120872353,0.895895350516056,0.885711889399116
428,"LVA","Latvia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.488473009323158,0.413005280700679,0.531281021507872,0.783807488607958,0.914623527484467,0.91880069509168,0.889937473004557,0.86273030805642,0.822785263994124,0.740782997117708,0.603533853254376
422,"LBN","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.889215298898059,0.894770783151809,0.916721715901311,0.913880241161848,0.891438322945206,0.794936933837996,0.490287710132933,0.759881244157526,0.841119141523557,0.898339741461342,0.951523755282083
426,"LSO","Lesotho",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.882666909824793,-0.896844253391513,-0.921452185966543,-0.857961113623718,-0.831361474686739,-0.638956348628617,0.115498344511764,0.554627266133276,0.777989204771251,0.870962201211167,0.902786425903083
430,"LBR","Liberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.900317182028982,0.857871817357912,0.839113442939877,0.780688038007949,0.648688354476669,0.735472970386837,0.611012007098329,0.441199095676254,0.179927919109463,0.369225789489674,0.50885667793517
434,"LBY","Libya",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0324401758833834,0.0818906044079047,0.306697635661217,0.462890746563968,0.683306099295702,0.725094305787694,0.712219126868481,0.642867883339791,0.706511747065791,0.656254447311001,0.774812662101752
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.669414330774665,0.637219768767907,0.631866096394821,0.756964743829754,0.721813844259693,0.578314131964738,0.228117865155741,-0.133728577718669,-0.499863159893425,-0.740268785415702,-0.832171204087293
442,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.796859806088214,-0.762251235147963,-0.823707487413525,-0.832610616505978,-0.884659920147151,-0.875042145534453,-0.772066836804872,-0.804786054711367,-0.82689626252376,-0.813057394189727,-0.811535595601076
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.625511211572949,-0.295444715894878,-0.199530072703185,-0.123357886308617,-0.267386586626905,-0.403260692664453,-0.162032122396835,0.0278860612963608,0.255738392026517,0.430198767791141,0.529412014432099
450,"MDG","Madagascar",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.850044601241872,0.898228979271468,0.905360396375272,0.8850417717648,0.229679732464229,-0.186445495496394,-0.393133069077277,-0.538909451725671,-0.579058181186031,-0.734248529947708,-0.78356109204205
454,"MWI","Malawi",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.993451905105802,0.993346996738265,0.991537177115387,0.992062634680345,0.966006303436116,0.953323319392465,0.962278306752009,0.966207658231791,0.978349002873651,0.984364592126093,0.983499805983708
458,"MYS","Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.899432300930436,0.818759333982323,0.780321259431091,0.741411656242605,0.611047987138893,0.547931476498581,0.246873982566559,-0.119598597728071,-0.715964311020655,-0.753020790755677,-0.79901999043744
462,"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.943927641510253,0.868315290698494,0.780394104159921,0.599646117662441,0.256996625543261,-0.0557039924815823,-0.112999371917276,-0.269786970722871,-0.153844506048459,-0.0308807291309254,0.565992811945127
466,"MLI","Mali",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.972293104865022,0.971675131503688,0.978426535192408,0.982409992845173,0.98349239988383,0.982044419118371,0.98431460067354,0.988127350133552,0.976658018093981,0.975681607771114,0.97030991805961
470,"MLT","Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.901821095139324,-0.907510650170526,-0.922739134473152,-0.921552906331438,-0.957868038453902,-0.91223082818858,-0.925536960050513,-0.855361176303704,-0.628284135929235,-0.313023357115613,0.253402307700462
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.875801179940099,0.950547249045578,0.959506752085053,0.941358994208214,0.958872335563823,0.964324914777534,0.96342486373311,0.960514524572813,0.947693772008201,0.920578936469844,0.913352362736901
480,"MUS","Mauritius",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.263975424023344,-0.62584999059833,-0.762214573324155,-0.811348851777451,-0.799802059023618,-0.757368734209213,-0.559501119324707,-0.346182047723178,-0.073263242084841,0.272774007314114,0.932355708396029
484,"MEX","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.850212851917658,0.859366812895734,0.887927944817952,0.914721771807797,0.925111797816252,0.924756399666928,0.826049756620711,0.753250519222312,0.680219634529202,0.565636835507095,0.392627633856153
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"MDA","Moldova",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.814725557292837,0.904578182641389,0.949950390318813,0.971538120199067,0.968982174735547,0.958396284804302,0.956166826890082,0.895512759522422,0.710765262880161,0.598566293679309,0.400990920239994
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.895083961589823,0.902112388904901,0.899155710099714,0.918415873717779,0.943982707650491,0.983634368855494,0.978856568379116,0.972434377398546,0.963571618487212,0.916543225000971,0.873594782593725
499,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.681224606844129,-0.211236503174471,0.281930101258653,0.8024098262384,0.865084247475827,0.884813279810129,0.880505310798311,0.849839161791452,0.34274707546497,-0.147493552633832,-0.602074686203167
504,"MAR","Morocco",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903035791742752,0.935324292142973,0.963153870856867,0.971875056863165,0.967103580796343,0.943606967926298,0.920559389875282,0.785703201650036,0.535560390306852,0.00994309530902551,-0.431537537445872
508,"MOZ","Mozambique",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82534106883327,0.735911131085665,0.692937835496162,0.440145048391687,0.567958402132961,0.270885987734983,0.206978901320101,-0.161389084086532,0.319858992436845,0.266284397960553,0.242126115013081
104,"MMR","Myanmar",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.980989005462957,0.981989423959307,0.979529257003928,0.964291026853411,0.582226797892266,0.215123134220026,0.0576439977635184,-0.0952440278863391,-0.208195790238242,-0.254475418715785,-0.169502933719273
516,"NAM","Namibia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0420238043741248,0.0866658776791934,0.133233520686276,0.0178062064382814,-0.20324642126907,-0.310076125940432,-0.53888668789397,-0.513260587266667,0.241656590768518,0.509193866381802,0.691087441869385
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.978072766140681,0.974611735754994,0.972522006382974,0.95949311041412,0.948556747313278,0.9403966630149,0.938580372480465,0.952032522479762,0.831570830359751,0.311593367763195,-0.176094842790465
528,"NLD","Netherlands",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.656000424118568,-0.597019051402266,-0.213635994329673,-0.187005276014828,-0.598036210008986,-0.675046789199523,-0.653442086465503,-0.730290523814489,-0.838144368412905,-0.900068848747703,-0.954552362797851
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.865890735485875,0.848528075421471,0.835942111483543,0.83264682749342,0.781926164505871,0.749043412808182,0.438394611256526,-0.274747869816418,-0.691431646417956,-0.822655809503751,-0.859771180893365
558,"NIC","Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.967840913884678,0.973555042660945,0.976994804357181,0.981012439031997,0.966171865516102,0.954687994916026,0.849068842598243,0.804731050628038,0.780189338873971,0.674347262029961,0.512844948630935
562,"NER","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.982880600398363,0.985380008261198,0.986691844801391,0.986702131582823,0.989663390288233,0.998560133776441,0.998082226776668,0.995108709707175,0.993495818405232,0.978458886539643,0.946484414359638
566,"NGA","Nigeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97883175663221,0.962412326698168,0.956141430257368,0.922585518742511,0.902562670542563,0.862043770674125,0.699574075390622,0.485437297465616,0.339781468990781,0.361637089628175,0.450397521051735
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"MKD","North Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.795230720903931,-0.78598999219192,-0.651992227534616,-0.46353205113114,-0.445756025166243,-0.741572027394572,-0.675698774458496,-0.614017848167692,-0.681665542767213,-0.834724535112696,-0.915101779585897
578,"NOR","Norway",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.466492085087235,-0.04788325981783,0.379360503520776,0.617647558660936,0.568746308324456,0.761482036082031,0.736765659670197,0.674036974749104,0.411763542996536,-0.250894235779694,-0.577205575831827
512,"OMN","Oman",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.967743640412807,0.970108976317205,0.969784501463281,0.979864878382643,0.97804864258606,0.975159131801816,0.948795342939109,0.895982408958571,0.881122727904512,0.887425071315058,0.903192263289324
586,"PAK","Pakistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.945190772410432,0.834126546895474,0.882743700907414,0.908496827743084,0.9203442289333,0.935973892930703,0.930483150695156,0.94572140559762,0.939338339695963,0.93796994239453,0.942396035308958
585,"PLW","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.350713688028924,-0.453776860570952,-0.524915809402564,-0.528750722509212,-0.558136546565474,-0.570913473483144,-0.54109435397079,-0.253922535278569,-0.893466972627117,-0.94624615559609,-0.956467401461119
591,"PAN","Panama",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.920668740271427,0.81854679506073,0.754145484303769,0.620659753123712,0.408299354260458,0.084579339433097,-0.328276512804838,-0.253175677641323,0.190918129498432,0.716799057720709,0.883676190139433
598,"PNG","Papua New Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.150227431272927,0.572151619203195,0.622870206288288,0.571424370303895,0.534609680859137,0.497477952620138,0.406879445014309,0.300898599946196,0.1586192436486,0.0151483665916264,0.0191336389392332
600,"PRY","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98146402117721,0.978319408451151,0.952087533397333,0.927831637183032,0.887308316390004,0.828288384576204,0.799829517580396,0.743907140881299,0.0471156978439922,-0.423930641097703,-0.39738778120711
604,"PER","Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.930744896440271,0.94472026779521,0.932440819306644,0.934548510612369,0.853419315450866,0.843803565544566,0.777148972832981,0.759376384761614,0.63033628883036,0.653954743313823,0.600650073729722
608,"PHL","Philippines",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.723484204536609,0.865310892257868,0.879193587429451,0.94072297791414,0.956192630387474,0.970081409536557,0.954783112266472,0.949059428683409,0.912142327319298,0.860392245948564,0.805681218856888
616,"POL","Poland",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0806158730825427,-0.14238443526316,0.161430974769592,0.685423114891125,0.556642997111841,0.440203596844122,0.481695516205664,0.390587860480275,0.159745392601682,-0.354648793770575,-0.691199587826077
620,"PRT","Portugal",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.547489029045385,0.687184404899015,0.713116350667403,0.696883746442083,0.675817546099642,0.758008429526319,0.725706389558396,0.708645125112058,-0.0710499048784641,-0.553431409125921,-0.80417813476619
634,"QAT","Qatar",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.978817746814324,0.971748598524565,0.96103436820632,0.947442457880201,0.948899394920409,0.960294448311944,0.936142959547465,0.883122038788064,0.810827040853556,0.727700993065651,0.702251288046294
178,"COG","Republic of Congo",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.953233416321018,0.954234684249226,0.920242202088233,0.870109857718881,0.670626330417895,0.281388711529984,-0.00445142429244753,-0.0444802519830118,-0.128323319470378,-0.0658281047036547,0.163509621083939
642,"ROU","Romania",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.492585165093465,0.570816814656765,0.541715642544773,0.665982327316442,0.720198087371537,0.805287302528394,0.786968383595986,0.88645589060225,0.577930644469804,0.081826312553839,-0.27824249885185
643,"RUS","Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.886374349523459,0.814525868926816,0.671837357368532,0.642937548145511,0.71308810736564,0.807958825776712,0.735160254546952,0.805068294502969,0.821906786141787,0.88445600595138,0.939062935684304
646,"RWA","Rwanda",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.928316552625336,0.939213509348005,0.942447996073456,0.941949678596072,0.890834394974985,0.83624613724686,0.839353674659782,0.689431483387231,0.343281047126473,-0.147220017686578,-0.908956833549753
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.581005936923538,-0.595980774991448,-0.673508397343246,-0.701886761244782,-0.665296608466677,-0.515711304485604,-0.297069740727875,-0.0150713729988791,0.0151921143254558,0.0407513680404608,0.106740053455197
662,"LCA","Saint Lucia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.589626871834779,0.440768689146,0.422273678028489,0.73104878345926,0.870999089849397,0.903956914260002,0.129375478945808,0.042906291880657,0.15374698964214,0.180418472394126,0.206192076657457
882,"WSM","Samoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.868967105500008,0.901932801996531,0.7730013142835,0.525580645094105,0.103444511752143,-0.580275875721612,-0.691379648013696,-0.68408317430985,-0.689332951432839,-0.641516310170152,-0.560117490305383
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98131180639422,0.993433729983637,0.990994644536645,0.993353303322124,0.982422401511453,0.979091895666449,0.973968537029944,0.961929709808401,0.948289620416648,0.928296538076457,0.900857098182168
682,"SAU","Saudi Arabia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.980931386067425,0.982203178523792,0.979260156090541,0.964921947051707,0.932673133500815,0.872537004623833,0.755005448318662,0.683039373229072,0.84093564215327,0.883421680936243,0.922550660158939
686,"SEN","Senegal",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94111351113887,0.897367278487511,0.909127298459328,0.921159900115349,0.941122256393431,0.9778386202743,0.97135700829255,0.964451346478831,0.961598335477081,0.96679734004172,0.956906486384203
688,"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.56438428750234,-0.215306895576523,-0.122681587152618,0.340734061508143,-0.214282870780684,-0.0853248559723045,0.304305388310946,-0.0111060703468824,0.0141242253451151,0.248590213912102,0.135820410047964
690,"SYC","Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.233360012594575,0.18094857048423,0.746480872034349,0.846208787304821,0.797016525953873,0.731853983259352,0.684186053879595,0.558922758209708,0.41119076456163,0.0629595033348018,-0.177933697206567
694,"SLE","Sierra Leone",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.944244595886366,0.943068219022827,0.930109862415706,0.90398478914616,0.892777871053854,0.791712050883727,0.652208512281047,0.600993621920329,0.621202909631538,0.723106878756467,0.839073641933023
702,"SGP","Singapore",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.602684030785923,-0.620873515445385,-0.581479716122691,-0.485723633183113,-0.472633385537849,-0.587393018943395,-0.339374812716448,0.729418547723442,0.434112418116894,-0.260573515528332,-0.650282399143908
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.384756369240018,0.575329661237806,0.905543135519842,0.87412088407592,0.883923418329954,0.79920321264696,0.796189448939836,0.84721468421661,0.807701470436614,0.784695739334939,0.695581273999714
705,"SVN","Slovenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.479345335999452,-0.0154962955227988,0.455391400095873,0.340070432162997,-0.380251974647013,-0.593054427605398,-0.699940804618236,-0.410554133999134,-0.470682074660087,-0.638866982620455,-0.680383295688879
90,"SLB","Solomon Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.965680977530077,0.934275469608112,0.89722250561798,0.763169183677025,0.690382767380894,0.51947661940378,0.327880770932765,0.134039377100433,0.0829375554881881,0.305912996394345,0.584050320033168
706,"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.252362318618822,0.324736961578404,0.881415117083736,0.684234648883258,0.586170550341065,0.449398431111241,0.284129172348722,-0.313406267773866,-0.559172191464388,-0.633515119933727,-0.615045693819232
710,"ZAF","South Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0659246409151267,0.181720962762292,0.238359479958153,0.685719023265697,0.612778963931298,0.244909214104846,0.135753478137395,0.0890127056170469,0.012314550504554,0.0203691516685395,0.22309242128227
410,"KOR","South Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.771051176327302,0.91220501416718,0.922519960952403,0.9470650976655,0.924994598056823,0.814423203731614,0.682737019405386,0.57375993672128,0.357617123543734,0.0351929731911989,-0.503110921673689
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0842335755176754,0.334963471464053,0.434945832710607,0.548923762461785,0.828396821042128,0.802611677044938,0.744453426460945,0.730888552207195,0.214620525018531,-0.322339384245944,-0.660445235185659
144,"LKA","Sri Lanka",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92817503376316,0.906002459367246,0.619897295291212,0.05744302337767,-0.206342823713542,-0.501609661012045,-0.52171100457156,-0.637501252895353,-0.709068992143306,-0.812066538619464,-0.804531057210777
670,"VCT","St. Vincent and the Grenadines",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34135793679654,-0.0683632014957027,-0.264639542189539,-0.327182720317135,-0.350503615417961,-0.490989973072427,-0.348909658564174,-0.158252907868005,0.435397027016241,0.292641906892543,0.357245441920272
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.411954154639482,-0.574209760370482,-0.590766477175643,-0.55080114934795,-0.359702454391131,-0.351303639914367,-0.205536636562573,0.251905042574392,-0.111030897396374,-0.287021698633389,0.164102123160951
740,"SUR","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.803103920506074,0.805802650163904,0.623384465225685,0.508110392705021,0.226937912136742,-0.0836226879242856,-0.458472415603794,-0.640592978952383,-0.72384665024926,-0.654833442320127,-0.599964704161942
752,"SWE","Sweden",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103405691882674,0.482313835767787,0.648369156945555,0.790352975777075,0.683342980114275,0.725412651378817,0.860286341126251,0.765583643651538,0.453406439726392,-0.184153083732125,-0.530986847070291
756,"CHE","Switzerland",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.936550575099516,-0.937269457174993,-0.935001645650465,-0.866582036146303,-0.782354946744892,-0.673895186000252,-0.334107659926209,0.358842078368373,0.451133364410247,0.530906151301188,0.562294238696118
760,"SYR","Syria",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.718253477934445,0.858587962845519,0.915470805149463,0.972004445929799,0.976204640238442,0.97298149736415,0.964366887766023,0.953857192184878,0.76211031209207,NA,NA
158,"TWN","Taiwan",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.786463960940228,-0.826162573672472,-0.7962057239607,-0.722208628497702,-0.67376914178596,-0.574314771866421,-0.390804190104705,-0.0682495220677475,0.5723824945132,0.00660891716738205,-0.532907915583315
762,"TJK","Tajikistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.977299799424662,0.975451275241167,0.969471794798779,0.970815970076461,0.975265149720013,0.965769957760847,0.967942144932173,0.926163114910987,0.895701399055495,0.842064596897697,0.768453914139266
834,"TZA","Tanzania",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.982069523348178,0.990882773418157,0.986755768559602,0.971733346175782,0.908976364869176,0.907390253071976,0.916155504699906,0.92418819237308,0.91895577760586,0.878966126560261,0.912526319239964
764,"THA","Thailand",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.907769258721245,0.764657917335982,0.623562894394582,0.57024175278028,0.473719728820634,0.0127871373424862,-0.206143048389428,-0.310770523436538,-0.41382262051721,-0.344581999526263,-0.401772155232464
626,"TLS","Timor-Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.926796030445492,0.847849897386896,0.869796657036917,0.8755902727984,0.894156242283473,0.939480149090872,0.623528130653552,0.398040495791338,0.329914972525359,0.149452827655021,-0.146049960111828
768,"TGO","Togo",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.972399463578254,0.979016827184125,0.979395674848201,0.97949745109402,0.980450194333834,0.981086327676323,0.977485592186412,0.976843437514415,0.982480379244402,0.995421095035507,0.9936912596605
776,"TON","Tonga",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0314064303882482,0.283066055318683,0.660168303056414,0.810043468894769,0.863949881429526,0.921447410571272,0.772506034419108,0.735777842433401,0.69845755035341,0.677216006266643,0.312682760541611
780,"TTO","Trinidad and Tobago",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.913011165888932,0.881756711942376,0.845622375284435,0.731353532313233,0.837270771791548,0.822713537621288,0.883324773751495,0.92332951388216,0.907179485732884,0.890278099503022,0.837601512174769
788,"TUN","Tunisia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.714762145275459,0.672956720482791,0.700569804238734,0.653380420331415,0.605288249791856,0.551353652710362,0.455876163025448,0.542004853492497,0.72214158835218,0.659223637475547,0.693293195701969
792,"TUR","Turkiye",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894890730480596,0.905094070097576,0.927427026087962,0.944056014081511,0.950543121296246,0.966694576400638,0.941437215107019,0.928185237126093,0.84065643733361,0.703749055556651,0.526447904328304
795,"TKM","Turkmenistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81811772411958,0.846015493950263,0.923786410577881,0.910049110574041,0.885004481210777,0.833413693078437,0.784175821437614,0.70564227990949,0.661740827497732,0.568930495823168,0.516972088699553
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.457511281371133,0.641662896507285,0.821097121224135,0.871962057311793,0.771667766607034,0.770877159644802,0.7719645945619,0.753698118951044,0.714754790394866
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.945118060225825,0.928848195564848,0.917708795547547,0.996428092915607,0.99496468121641,0.97947221842429,0.968093885361243,0.974112731861309,0.973209256359795,0.970450457960182,0.974714491103696
804,"UKR","Ukraine",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.393849866971417,0.298322853513281,0.120996526949983,0.0588277267615056,0.150200764183355,0.165227988613502,0.377513829038859,0.290397050289586,0.800156920315904,0.943386381642433,0.958162316916722
784,"ARE","United Arab Emirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.859893387179518,0.762238938741574,0.769898576926722,0.82477191266762,0.834105237089831,0.76814751568875,0.664744162301107,0.452488588916267,0.141419086112429,0.384636776161485,0.694841010827237
826,"GBR","United Kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.183787580883439,0.178181646003905,0.490702884531037,0.854031561441812,0.824913944520935,0.494523306947686,0.436985615389792,0.0266371547818128,-0.308135843481152,-0.502558471237187,-0.563073455124838
840,"USA","United States of America",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.456937270900124,-0.5037993896333,-0.414161238614033,-0.524685108624915,-0.60719759154996,-0.88381894253461,-0.816290070758047,-0.825667511916513,-0.84231502054147,-0.830346409613493,-0.788884144769313
858,"URY","Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.545990002652231,0.486273817213684,0.553823812593574,0.471252428619743,0.386611358110028,0.507653992131964,0.221286508645113,0.0372859584428117,0.38802284588791,0.609884235240023,0.745188935491273
860,"UZB","Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.995945024190118,0.99559469953272,0.995258073952919,0.974075709416262,0.971097989541364,0.969200516074814,0.966893833562498,0.95587450848587,0.954346056398319,0.929444355946275,0.914927825442918
548,"VUT","Vanuatu",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84571488860025,0.431276204262491,-0.586183716841804,-0.811225434943942,-0.877246877460009,-0.925683374970262,-0.94981383699055,-0.9428067075381,-0.926944054812566,-0.900792325029352,-0.85339169685609
862,"VEN","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,"VNM","Viet Nam",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.942636030306739,0.939582999046337,0.945395173518939,0.924444019367036,0.927058646450215,0.937732505836334,0.869511409369775,0.85923278181485,0.74391985731408,0.693787070145266,0.683174358475672
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69499475831703,0.287310951636702,0.357837516874912,0.470342448553425,0.563963284855835,0.434777380953204,0.317835138462363,0.133999240825006,0.0850812933205418,-0.0995071325724257,-0.731866919613241
