"code","iso","country","CDA.raw.1990","CDA.raw.1991","CDA.raw.1992","CDA.raw.1993","CDA.raw.1994","CDA.raw.1995","CDA.raw.1996","CDA.raw.1997","CDA.raw.1998","CDA.raw.1999","CDA.raw.2000","CDA.raw.2001","CDA.raw.2002","CDA.raw.2003","CDA.raw.2004","CDA.raw.2005","CDA.raw.2006","CDA.raw.2007","CDA.raw.2008","CDA.raw.2009","CDA.raw.2010","CDA.raw.2011","CDA.raw.2012","CDA.raw.2013","CDA.raw.2014","CDA.raw.2015","CDA.raw.2016","CDA.raw.2017","CDA.raw.2018","CDA.raw.2019","CDA.raw.2020","CDA.raw.2021","CDA.raw.2022","CDA.raw.2023","CDA.raw.2024"
203,"CZE","Czechia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0293555284537986,-0.0211471752780051,-0.0163004914799928,-0.0123260759334985,-0.00742771225880978,-0.00469862077567007,-0.0031986749880083,0.00091158195904395,0.00456289438244384,0.00336550017630888,-0.0061706862850126,-0.00857631540075421,-0.0111139579168196,-0.0159769293309598,-0.0198989705067213,-0.0225734849823215,-0.0237292627583983,-0.0214986475279777,-0.0157349824370584,-0.0114031416987087,-0.0125022016843331,-0.0158564870313286,-0.0147017141030793,-0.014604892217264,-0.0224751155579571,-0.0339446617749575
180,"COD","Dem. Rep. Congo",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00999633657853965,-0.0187074241035026,-0.0198910371467007,-0.00988274392450878,-0.00472048877272763,-0.00659986035079907,-0.0111146056694052,-0.00779728716268611,0.0145342313178232,0.0458017557919599,0.0573638821588465,0.0561185699534379,0.0525221077245963,0.0399873235416486,0.0538929675194071,0.0724545209055936,0.062404648934226,0.0379772744833551,0.0252161619324729,0.0271468544158571,0.0233452091707322,0.0231937628795806,0.0244814071689059,0.0335307001881477,0.056703274143165,0.09385482511221
208,"DNK","Denmark",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0102063617775332,-0.00706195171301283,-0.0107979432013766,-0.0194071765456801,-0.0202385176282359,-0.0219294196015178,-0.0283848656106078,-0.0123536393424399,-0.0068343769721747,-0.007067474431525,-0.0106108719335741,-0.0166424084803243,-0.0252384639429923,-0.036899336166114,-0.0365367304377685,-0.043510076857677,-0.0537629026711198,-0.0478858306299327,-0.0450748835292438,-0.0412043572216323,-0.0416766739822472,-0.0410862609417123,-0.0384948881777424,-0.038804950023568,-0.0329184370673128,-0.0303380723560815
262,"DJI","Djibouti",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0114406481128797,0.0124890458084852,0.0145874517426763,0.0271497404433285,0.0370289353031867,0.0329801604597739,0.0286376120902125,0.0191650635249432,0.0173424566157385,0.0268144612407983,0.0271885488794383,0.0305005827251543,0.00213345687718403,-0.0219101535361856,-0.0245343265822608,-0.0233522523009543,-0.0111315658765718,-0.0101573834601514,-0.00523166179743206,0.0137425973197371,0.0338024067698512,0.0536231162667076,0.0509839280971354,0.0353791328127075,0.0307913316700448,0.0284460638046293
212,"DMA","Dominica",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0433120266979625,0.0539297973188511,0.061445242454572,0.0569149532546489,0.0571948377923002,0.0686780269885843,0.0843823242865678,0.082172954393541,0.0891178067492722,0.0814355209675497,0.072975645211572,0.0648565705811928,0.0486987004764827,0.0293749626214186,0.0110858271550462,0.00640390557550541,0.005411228602894,-0.00198129100758548,-0.00333462427479107,-0.0032137858493087,0.00491888560711895,0.00404690214362757,-0.00100086356502811,-0.000927416571425404,-0.00156025242679757,-0.000636333551411894
214,"DOM","Dominican Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0917205845628821,0.0850225399257734,0.0736696440712152,0.064918400944032,0.053548142448167,0.0259956043787506,0.0129869810181202,0.00740661458631564,0.00564474361200884,0.00501659376251662,0.0013678339532559,0.00278048076593351,0.00503910824147691,0.0121525257337467,0.0203933992757606,0.0158355815850111,0.0153374337485224,0.0187736454278886,0.020747528373992,0.025813285509561,0.0331309912473086,0.0338341343445481,0.0393883075336092,0.0441198266914926,0.0446694311151064,0.0435412965967252
218,"ECU","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0314382705216267,0.0189163733496851,0.00855402574768216,0.0175929333135891,0.0363986455768859,0.0224693132171943,0.0361338364203561,0.0501364125757233,0.0519530961369243,0.0516665704072392,0.0503126619488266,0.0444151308447758,0.0423858211991708,0.0367331330973848,0.0351388344117358,0.0396729451825046,0.0389843340356844,0.0298829853347653,0.0269692371882548,0.013199654504896,0.00599090128418545,-0.00719777980771385,-0.00877556883051959,-0.00671912376546541,-0.00105358198012858,0.0119537572952728
818,"EGY","Egypt",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0669510326899967,0.0728203483292669,0.0643407943808081,0.0528162301314037,0.0550489703654524,0.0489948509220175,0.0492506928377103,0.0458680660169692,0.0474591443149193,0.0521793754881148,0.0553219162957319,0.0598960718767045,0.0565067315949472,0.0446639485366371,0.0390789911088243,0.0317353154371021,0.0257334555446653,0.0248776793656822,0.0259325684637224,0.0231357812304946,0.019084849952449,0.0154186762321227,0.0198571820931899,0.0155075271335301,0.0113139720353426,0.00973411512008915
222,"SLV","El Salvador",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0907360331021032,0.0697954614340082,0.0575560065368608,0.0431661336606504,0.0371250164396306,0.0322522639669569,0.0307916310437428,0.0216468604768487,0.0223540918992231,0.020253567879289,0.0142651228878827,0.00783697666147543,0.00380521845482473,0.000594450995628382,-0.00282270377594762,-0.00691264123333513,-0.00593025472464326,-0.00179561540556028,-0.0016522615270691,0.000164547440595353,0.0100945453158934,0.00569465584799,0.0105593176064305,0.021184830509009,0.0303163096740708,0.0376656409281719
226,"GNQ","Equatorial Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.664679698885353,0.605224446458775,0.495428239082497,0.321609312666568,0.127908737978781,0.149593233151329,0.153636223905719,0.142784394774329,0.134672357464142,0.125665492566679,0.0989340998830921,0.0850515597294512,0.066960197671988,0.0399980626742651,0.0204508935380527,0.0313821549855504,0.0355530099577315,0.0419484896758004,0.0308388365546576,0.0267349831843144,-0.00216628117432126,-0.00617501731180431,-0.00752220033469896,-0.00590731145444743,-0.00377420756622307,0.0002526188501768
232,"ERI","Eritrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,"EST","Estonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0318343797836463,-0.0585241187837682,-0.0405555913540268,-0.0307565071752641,-0.0240364945082955,-0.0136118619769694,-0.00896663638045991,-0.00223968286880616,0.0156565222284333,0.0200793062196598,0.00798029816643009,0.0103425374251258,0.0118814809666523,0.00548625717940299,0.0106396703060423,0.0120608397679924,0.0020073563175913,-0.00303085403854235,0.00538576418712133,0.00583015932276121,-0.027722307343374,-0.0559516152341141,-0.0691712823869948,-0.0723604930109982,-0.0807395205540858,-0.0853416994810293
748,"SWZ","Eswatini",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0383298128020484,0.0501588861492765,0.0471489582592595,0.036990997276686,0.00859057270240293,0.0046066708325192,0.000840929818277667,-0.021677497913743,-0.0214490687837078,-0.0202651142526661,-0.0112086985108193,-0.00519482091777079,-0.00502078133873396,0.00359943658728379,0.0163545290676346,-0.00411468898849321,-0.0144808750392237,-0.0126875859340509,-0.0118768799620451,-0.00944257063716336,-0.000269192724037722,-0.00111713300442895,-0.00435726854580321,0.00382609620890206,0.0246109317762195,0.0122554746771253
231,"ETH","Ethiopia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00455862050429556,0.018695727445023,0.0423049636931341,0.0634501770060367,0.0865861336668146,0.0845675378490853,0.0784867841966679,0.0754878256869911,0.0742105323698603,0.073616126251844,0.0629112923210275,0.0498552780347346,0.0522182314958415,0.055075328699411,0.0685545559580496,0.0872744586301597,0.0977142719646666,0.108891896133164,0.114908750186144,0.121592074965838,0.120090566317417,0.10256922772749,0.0872612943780378,0.0633716344565745,0.0463145442967627,0.0346637202457705
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0100276744823926,0.0209023869785163,0.0246809418967164,0.0325681501244222,0.0327594404098062,0.027755035212315,0.0256534165287958,0.0176731382243012
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00525893224604612,0.0155746267459809,0.0236880619617554,0.02369756927849,0.0315608472380924,0.0504129017411676,0.0494722893852584,0.0562557025166242,0.0523457639266027,0.0243197918582585,-0.00689976744168213,-0.0138619174755952,-0.01509760030952,-0.0292368411059877,-0.0251194001083384,0.00330732742162776,0.029287862824573,0.0548671940678949,0.0794183844035135,0.078767642182415,0.0627288961787651,0.0583587948947213,0.0302847394757764,0.0128343641330411,-0.000227676752316613,-0.00200885781289658
246,"FIN","Finland",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0113342115504889,0.00771544092124588,0.00707856566582588,0.00596739262658796,0.0112159564636076,0.0166714414468061,0.00625361753065423,0.0125623264412915,0.0153505626973665,0.00649826709408696,-0.00523659964875034,-0.010991147788173,-0.0186884138917621,-0.0280019894236573,-0.0266884608379995,-0.0219260751837762,-0.0301772974088249,-0.0238531815152718,-0.0356925397749928,-0.0343460136289789,-0.0370632478102789,-0.0339957456123862,-0.0325287049441781,-0.0350083734416293,-0.0397876615967222,-0.0475897644730697
250,"FRA","France",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0016866365916508,0.0017210144179991,0.00589211995555128,0.00793557484472296,0.0075556248270503,0.00537179145801514,0.00338537781408976,0.00199609265202949,-0.00208632034540224,-0.00417029683236125,-0.00832059391296069,-0.0112557298179122,-0.0157891340227173,-0.0188182240940825,-0.0190901363976397,-0.022557932434319,-0.0222072252932903,-0.0201764466368766,-0.0170616941141357,-0.0156457548955008,-0.0162930156123856,-0.0203123848650155,-0.0200847716444461,-0.0196946646981401,-0.0213923540148223,-0.0269866464512999
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0392898182952406,0.0380119727720356,0.0365365395642028,0.0342935332895145,0.03415626284675,0.0209174337528291,0.0116247762339652,0.00186369206034067,-0.0161730700043907,-0.0193586006675621,-0.0257048389972917,-0.0271286962005526,-0.0245000387377934,-0.0265420708279955,-0.0191929264541142,-0.00754674468854966,0.00500671544415887,0.00927358848492221,0.00585925219859473,0.00639765427553862,0.00602145335732174,0.00802386455172255,0.00790017111412311,0.00434113087471588,-0.00319428166945401,-0.00441371028037474
270,"GMB","Gambia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0317608948743038,0.0383495368753255,0.0459057680127339,0.0481960316629975,0.0489597867508826,0.0484865603802809,0.0450555622688251,0.0428982351371392,0.0361055436327797,0.0315539641825398,0.0324138061599659,0.0376448570450083,0.0448073064631958,0.0480062533450931,0.0432116328364125,0.0474517469319553,0.053956180391548,0.0596925417125869,0.0593821748374912,0.0598136481807743,0.0601919564904034,0.0617074046131654,0.060888044607452,0.0611300130365018,0.0478188940600477,0.0408517502289727
268,"GEO","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0356953811577121,-0.0367745727105772,-0.0565033691469761,-0.0547830123001617,-0.0113609530987684,0.0185125661293941,-0.0023709760595243,0.0170804757016509,0.0407664144828899,0.0585998079274457,0.0690178025185386,0.0799180596798292,0.0856733711918714,0.0775298020247659,0.0635444603615649,0.056506225833312,0.0559888475360995,0.0638076247209121,0.069404742831839,0.0586524675068212,0.0496110952924567,0.0345122922850647,0.0302045152540757,0.0321963286893758,0.0269762315253472,0.0244629491162407
276,"DEU","Germany",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0141469939144894,-0.0112866942273983,-0.00794288610725713,-0.0074675477024404,-0.00703505480758992,-0.00798034225340394,-0.00881397501747128,-0.00616736670440399,-0.00705617900934763,-0.0066921948702382,-0.0118420253965499,-0.0127688055602813,-0.0129744322488815,-0.0121930873886944,-0.0093841941348316,-0.0096411316628241,-0.0087877329095033,-0.00575706194780234,-0.00545548746818814,-0.0052419404995121,-0.0126183842945609,-0.0205314162088551,-0.0247855840622049,-0.0270404442390897,-0.0317936193435783,-0.0376179778137387
288,"GHA","Ghana",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0632616470040046,0.0570408292216902,0.0596382648035232,0.0485442039696364,0.0418887744115557,0.0381907261016585,0.0283544836659497,0.0371567859310786,0.0507395737021226,0.0547264275190702,0.0429836307678797,0.0399545850038414,0.0466316608267239,0.063814989778074,0.0746114857300091,0.0775783286522538,0.0728352289709635,0.077903115750459,0.0737594459823909,0.0716560669378499,0.0527046358304999,0.0502232476618181,0.0521491246509262,0.0600233455791299,0.0596660454114064,0.0593197190945551
300,"GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0200921618004681,0.0242025656793508,0.0269693849358927,0.027914166870062,0.0277937572721199,0.0264000719763917,0.0246957043333154,0.0205944495542911,0.0181609783502708,0.0149650128656751,0.00639756419933435,-0.00189721883752609,-0.0052969988066401,-0.00526344316852363,-0.00382828996173644,-0.00352960882977947,-0.0024609665373357,-0.00333398657087949,-0.00408199142540741,-0.00672695491583644,-0.0153639107462293,-0.0215268374875333,-0.0464109267278102,-0.0422074101384973,-0.0451440992908454,-0.0439282977659248
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000230917668243743,0.0123194471019328,0.018476678861302,0.0193293584879304,0.02090186941529,0.0114788976292419,0.00471641235869447,0.00492818564508846,0.00578053123320488,0.00555318791881421,-0.00284171226454943,0.00423605413450479,0.00988595069508813,-0.00427012220407463,-0.00857521369360514,-0.0199201976147517,-0.0236244457236024,-0.0278455695507694,-0.0274465146565528,-0.0244050156332641,-0.0265797981125717,-0.0165306583649864,-0.000143073604243926,0.00650452221800557,0.0161895038811519,NA
308,"GRD","Grenada",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0692243339759142,0.0651736823714986,0.0585052278083757,0.0512737440719857,0.0444819408763424,0.038521895667724,0.0344512302159468,0.0293801773596805,0.029474105141593,0.0331390055931511,0.0349897612378562,0.0337740551574714,0.0296158798172517,0.0288833411927512,0.0348046075021864,0.0171169654288042,0.0140128680766828,0.0102599519759765,0.0113218412577611,0.0185085960691107,0.025182209383773,0.0223346966868057,0.0201011777645348,0.0252210913190765,0.0385816759473647,0.036764876307225
320,"GTM","Guatemala",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.073974834878511,0.0747320479816214,0.0697820266965512,0.0721195867648845,0.062206585124718,0.0601818454648582,0.0611261371287948,0.0503009544565443,0.0406067114675726,0.0280663620203263,0.0198352481757356,0.0101040319074783,0.0027304093084215,-0.000264574989913724,-0.000505885355173152,0.00498124206476591,0.0216582730298229,0.0400688337374475,0.0561696452434828,0.0639557937641988,0.0740104789401648,0.0651497057566968,0.0602999588481703,0.0469904349107131,0.0364850046253622,0.0257243687815547
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.040868430694992,0.0444115258724944,0.0472811761737142,0.0488156351676783,0.04931676338414,0.0489913584654298,0.0471451213705074,0.0451386402804652,0.0430981097128924,0.0405401779994905,0.0402561121224863,0.0468234484933416,0.0523785679279392,0.0502852105765856,0.0380622758074236,0.0333703734337694,0.0291002574643004,0.0285657455788275,0.0595184221378617,0.0659122641006729,0.0733533178513497,0.0881791274030441,0.0931424919195918,0.0869076593858451,0.0611722159640611,0.0395020268771233
624,"GNB","Guinea-Bissau",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00518873915953022,-0.0298836662243678,-0.0652203545672425,-0.0759502315796289,-0.0713315127242532,-0.0890280233382311,-0.0584183248546768,-0.0117845553900383,0.0222297829894909,0.0634739632419858,0.100971938469052,0.0931290308573285,0.0749950645375841,0.0672917322720368,0.0768147273296884,0.0415816986824862,0.047242261263069,0.0689866957471321,0.0675808516475169,0.0842415776532206,0.0972997849406436,0.11214609730246,0.122744966697691,0.121107384363547,0.118820577903328,0.107604417533095
328,"GUY","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0761243661191486,0.0727479464698799,0.062089615487076,0.0405403963433828,0.0184198960813582,0.0137536721515741,0.000762711711487674,-0.0123661049782784,-0.00967995913693098,-0.00840504366131167,6.57443538760738e-05,0.00422409119802758,0.00930415563675191,0.0118249166277653,0.0170872453377575,0.0263820391679219,0.0230479682190239,0.0192346372342893,0.0206490851004433,0.0206917704516043,0.0319065969097536,0.0473292260658675,0.0560673271023657,0.0833296625718056,0.0981130707056816,0.106465202524626
332,"HTI","Haiti",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05437033150238,0.103682920240515,0.140082127292713,0.17681809058005,0.180592461334043,0.0713084630838665,0.0531460009835658,0.0383069044157065,0.0368746925327792,0.0256177144651388,0.0160238472144685,0.0255732002826208,0.0280918350507335,0.0381702498250287,0.0520234569512807,0.0578455809635798,0.0593894484746078,0.0632194399787334,0.0639873527278125,0.0616060839182384,0.0507043380368775,0.0447581785206521,0.0419929885834058,0.0222577612206067,0.0118416813251065,0.0026934050765608
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0817786004472993,0.0815914889088012,0.0798949183697326,0.0779517487380763,0.0765392123448878,0.0754592411786921,0.0732514012473462,0.0712269695275556,0.0665518476146267,0.0677505593020498,0.0564711220543979,0.0437572225990741,0.0383886181478461,0.0323582733155114,0.0304415925307737,0.030437203560481,0.0311329969074363,0.0289961546044424,0.0295894531817353,0.0282814374225122,0.0268455063364879,0.0169530290832167,0.0162658361907562,0.0180609529439923,0.0213952219378593,0.0244638785549314
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0326708386324344,0.0322240095530972,0.026651551206436,0.0302182523786243,0.0406250420263792,0.0385553331661566,0.0362982396422153,0.0227265045484484,0.0105227979120646,0.00946752740020651,0.011665641245252,0.00753792065642678,0.00309676530023806,-0.000607034482936057,0.00262125230704591,0.00435697081829578,0.0044742368018984,0.00385556393167685,0.00422564715447238,0.00392612426770067,0.000858081116850817,-0.0168123667078616,-0.0270812200579136,-0.0396371135364246,-0.0423604897378956,-0.038905458285086
348,"HUN","Hungary",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00983756653478741,-0.0110625692363636,-0.00584693633365296,-0.00723348194266338,-0.00469113798371057,-0.00451130770400776,-0.00426188985961728,-0.00257962836683134,-0.00269085163271665,-0.00379611704287952,-0.00944257069436483,-0.0160091976727775,-0.0213560281650967,-0.0294350256278745,-0.0316662119216151,-0.0364188084430683,-0.035420194517694,-0.0288084783120723,-0.0179074113259526,-0.00637538508688718,-0.000162271368246235,0.00491511995269844,0.0102574991885536,0.00768976812980582,-0.00554856124159864,-0.017926694213889
352,"ISL","Iceland",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0292552628918141,0.033565775358277,0.0293095568628372,0.0282540821871387,0.0279688749344014,0.0257401639496728,0.0210393648273486,0.0187482367898213,0.0219139664549799,0.0268806419646812,0.0311518439086726,0.032627132099567,0.0279012197239048,0.0235915379806051,0.017053914267591,0.0106501848154363,0.00165449439857834,-0.00623525127731039,-0.00673719280985978,-0.000901475409578849,0.00193814922745106,0.000287576663393407,-0.00015751706560944,0.000845660105214474,2.15641454857085e-05,0.0026980791897282
356,"IND","India",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0563424770389738,0.0550915488956563,0.0522294374546992,0.0493697620417666,0.0449749667601256,0.0419312768740236,0.0403868765463762,0.0431424791394448,0.0472916849685752,0.0505715117370094,0.058174027718841,0.0633344709604504,0.0656108586105892,0.0678489465995129,0.0664629704103523,0.0655685494442664,0.0623660061187998,0.0597609711980451,0.0565197312622063,0.054812724282459,0.0519467227933654,0.041478056695675,0.0356041779402472,0.0337533766077538,0.0339198993274847,0.0361591116897286
360,"IDN","Indonesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06398977486721,0.05251379947166,0.0488003777899995,0.04516087930945,0.0467119399591123,0.0444653439834852,0.0383043133218457,0.0353198662131122,0.0417220841941495,0.0313342709642306,0.0330711889048243,0.0345743233494096,0.0451890894303499,0.0498837647912838,0.0521752059727045,0.0509732058628154,0.0517663863983557,0.0461549707143547,0.0449250795296519,0.0382310913888935,0.0363283684578597,0.0320033959972899,0.032370260054764,0.0420720175622806,0.0442066431459573,0.0450913209057278
364,"IRN","Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054005172960371,0.0579626585926487,0.0621859210567173,0.0618914709499767,0.0591485819973838,0.0614054407187756,0.0618144984033577,0.0608025822011822,0.0510670331391934,0.0444920486469906,0.046726710458324,0.0447483701525357,0.0430625222433234,0.0399176971438828,0.0349967761703329,0.0332582791883029,0.0303525761323378,0.0285703357242064,0.0288949822163704,0.0254038925729176,0.0260171228984509,0.0266390724909915,0.0280141854499849,0.0274044361765358,0.0265532390748415,0.0264357208586763
368,"IRQ","Iraq",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0651817044445804,0.0559539329055614,0.0423531756595263,0.0375543716285038,0.033787005318572,0.043417720711741,0.051744420470702,0.0426909439705347,0.00450446447663782,-0.00156230040733052,-0.00293548525694487,-0.00184679237004447,0.00958815981227756,0.0229026157692747,0.0385043837300265,0.0559508991203388,0.0740334210646756,0.0832412934175009,0.0579045407873457,0.05642781445675,0.0556474181228754,0.046625404129264,0.0446045640652106,0.0494408113631302,0.0546639946697363,0.0531425026995749
372,"IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0288184831282188,0.0346800915910814,0.0409760790726392,0.0407023085646661,0.0363783900817416,0.0311169049070117,0.0267017272522183,0.0210091195095512,0.0148449540653486,0.00908163026131859,-0.00158136610951497,-0.00922101412407272,-0.0171029669150053,-0.024156509329865,-0.0308139840788883,-0.0350485436173259,-0.0312884299805141,-0.0234676229498896,-0.0153313123187568,-0.00530312014055145,-0.00299858928239705,-0.0030185308809475,-0.00350672108655348,-0.00468305022243409,-0.0118026762354824,-0.0187930264440309
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0544009222488699,0.0495882749653604,0.0422588582350483,0.0350613798998238,0.0299244393264613,0.0219200302727272,0.0126298702751093,0.00982925926015588,0.00910383393715208,0.0124836008183498,0.00851948254809187,0.0119832439057677,0.0178922880690267,0.0234558808652627,0.0201648264376288,0.0100570096793862,-0.000414315341111027,-0.0073469522144336,-0.0154301850986236,-0.0164740420421812,-0.0210482701430212,-0.0199857082703668,-0.0172489113140223,-0.00402309557299252,-0.00614404071130081,-0.0124531477547623
380,"ITA","Italy",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00708688282310477,0.0094698661157715,0.0109480733893697,0.0124641538674133,0.013778010334053,0.0130786239298766,0.0141557927143197,0.0124084011313508,0.0094376806336316,0.00588867525627657,-0.00198835269297269,-0.00524055805213725,-0.00922911683218671,-0.00857515263105898,-0.00465121823859519,-0.00277244016843686,-0.00140701696142335,-0.00216386333454973,-0.00600793715923257,-0.0150470974621758,-0.0193488707007224,-0.0132197023727423,-0.0144052563262836,-0.00971633245448847,-0.0134769416851239,-0.0179258861056083
388,"JAM","Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0377073834930044,0.0370178769342868,0.035817126699839,0.0283311092410814,0.0224433965552975,0.0141349410453744,0.00955523516584145,0.0129312732288911,0.0126481507416778,0.00914835874936748,-0.00825274432111713,-0.0193862138811794,-0.019407819888122,-0.0154967053262129,-0.00859785074278334,-0.00586258870204755,-0.00428180821822858,-0.00639007268403945,-0.0108901709550579,0.000585050718114433,0.00948890533478997,-0.00180770122603669,-0.00429450568192797,-0.0052532319715001,-0.00126507843161742,-0.000341947480375868
392,"JPN","Japan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00797605523488154,0.00758799583565639,0.00618605686531071,0.00577586339299541,0.00438246392181996,0.00466431214443719,0.00540577762474581,0.00536246919670536,0.00628234514537884,0.00142579583673674,-0.00352890734874206,-0.00520522409865817,-0.0051945436225527,-0.00200443713490479,0.000218542584101034,0.00128464386331606,0.00113636450786148,-0.000324685817133557,-0.000308760400729359,-0.0048999712712896,-0.0140754312039025,-0.022992072289916,-0.0263092987000018,-0.026947695062115,-0.026582071895463,-0.0268268538658597
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0411995889329535,0.0385018212466508,0.0287630851570828,0.0298735693406116,0.0278991113278968,0.0349040729264567,0.0424047953993045,0.0476943955016231,0.0515198772187422,0.0488107410434448,0.0429710825902567,0.0345975396201585,0.0260441992675402,0.0239170520495171,0.0195267531834262,0.0222025662711651,0.0262680486069227,0.0259099175886184,0.0285913887273794,0.0252593830307739,0.0194603373180429,0.000230205000626649,-0.0152823362482429,-0.0198047176585727,-0.0218735691112655,-0.0177621938881261
398,"KAZ","Kazakhstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00432999899822858,-0.00633018420212902,-0.0213356584376417,-0.0267267585303513,-0.00560399635351217,0.0125643005524856,0.0343759022676144,0.0544091853139559,0.0683630863826497,0.0761978639687406,0.0630133375936859,0.0606797399154901,0.0468196324370522,0.0367380591114976,0.030587142371542,0.03311247216249,0.0350461495253891,0.0384291542126611,0.04264194690325,0.0447471256934282,0.0351094712221975,0.0265224470725716,0.00594308336096372,-0.00649105882813794,-0.0156706819688657,-0.0152424675948727
404,"KEN","Kenya",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0844439710474094,0.0907822784326833,0.0690269916337507,0.0395142996541173,0.0073566303731254,-0.015634325803447,-0.0253062012611019,-0.015976119146732,-0.0139536579095345,0.000971167075115353,0.0266104287620137,0.0513517231970093,0.0682411855168266,0.0650364203094178,0.0509961164131205,0.0431250466877093,0.0435475710540352,0.0490477662809041,0.0486280051926264,0.0471535996112435,0.0559713625509706,0.0633566115211066,0.0678863036399315,0.0596721850406485,0.0510997441421224,0.0414538756913454
