"code","iso","country","GHO.raw.2014","GHO.raw.2015","GHO.raw.2016","GHO.raw.2017","GHO.raw.2018","GHO.raw.2019","GHO.raw.2020","GHO.raw.2021","GHO.raw.2022","GHO.raw.2023","GHO.raw.2024"
178,"COG","Republic of Congo",118.84596053085,107.502875997696,117.634619158234,111.238712516602,113.238414872865,110.341316711381,115.258869914335,119.491910122373,119.870835193344,123.63890133283,126.558819094833
642,"ROU","Romania",-11.2238905384342,-20.3137766710439,-12.9141819205306,24.8316971870635,63.85057292336,64.7316186404447,59.6358691642372,79.5190446257751,87.4214000559286,71.997613396965,65.3199385761235
643,"RUS","Russia",124.727541869461,118.431090388138,116.721616634965,118.602420402926,126.664276087527,121.03869799896,114.876931952141,115.989486364841,119.367627208452,120.288084906513,121.950650245173
646,"RWA","Rwanda",197.47703312094,192.522582792121,192.378705815794,189.929957475039,188.550683175075,187.147763599333,187.747214053368,183.151498475216,177.536622811803,169.482357985169,156.607280974676
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",130.593343680744,118.185974387095,111.234485374886,115.53904996506,122.798746649196,134.977850408235,135.450869514709,135.908577732378,136.644558694803,133.059498866178,130.929763764837
662,"LCA","Saint Lucia",176.033758074709,164.72304869511,153.154399201975,145.979087493358,140.030235111846,128.315748118876,126.472317256662,127.025890835569,130.848806669211,132.563466947643,136.046294114475
882,"WSM","Samoa",166.741412651439,182.997637590489,191.462064278011,188.746500210424,162.132355117735,134.778265326228,104.430761125243,104.410007638401,89.6618790854258,74.4735498269527,69.2762137891881
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",219.806117079175,226.441469785146,230.909797344004,226.629256289549,211.765946071748,198.008938730432,190.777576706773,169.411886988316,147.428555243271,124.325394608992,114.731222465783
682,"SAU","Saudi Arabia",225.581045679047,214.160556605147,210.15603193518,192.316731298869,178.696066237266,171.946121158259,166.771387152759,155.602105111333,154.5703323109,144.796462819759,134.287025757672
686,"SEN","Senegal",232.902318319325,238.207138238717,233.083745090749,227.57862504691,215.008989764213,205.684753474391,200.916756752109,194.677751285714,189.312311122406,183.371005959729,174.481659818682
688,"SRB","Serbia",-29.5365854802484,-5.38551513638056,33.9186270398332,75.6027329361764,86.6191678767098,93.4251472877886,100.372793751865,114.845314689432,115.080902241482,114.647625779103,86.2823510388919
690,"SYC","Seychelles",142.988705534099,153.154395419442,171.215700347428,190.401792371697,205.391986711079,219.782324814628,222.293627271671,207.509689299955,191.802935583991,169.725743621982,153.076387763383
694,"SLE","Sierra Leone",240.248886533696,234.19812945672,232.157422601228,204.921428655117,174.365051060465,151.10734893375,135.13664474916,142.64593837914,145.621145961923,154.748169038197,165.97207934504
702,"SGP","Singapore",172.990764365222,178.1976275761,181.569221764305,180.141096697545,170.550950663495,154.858029716557,144.098601466507,144.059970055197,136.362981894732,133.896485529392,136.952220599694
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",19.7940355454416,27.8273862298357,43.0070958737896,60.532617888438,81.8821899654048,76.1505862072421,69.7204528615296,89.750731108409,82.3741700824659,75.0997653980642,54.7395813361091
705,"SVN","Slovenia",35.2744944606903,29.3912957249757,36.693810446004,21.7031853411032,48.3089476526263,51.6893212623324,48.6093724535272,57.699845018242,60.0186835262085,55.0291743145123,48.4851092313691
90,"SLB","Solomon Islands",183.984222234599,158.76089343525,132.414220136973,108.947998096419,93.2782189633928,86.3066357445573,85.0655721429431,90.8464271869132,97.6912841557769,117.447399611458,128.24918840766
706,"SOM","Somalia",116.464646102218,127.832223155823,133.4949962386,129.721292695418,128.442375381025,128.746414488972,130.01218613946,129.701092318199,129.213234744828,129.041221545626,128.074633135451
710,"ZAF","South Africa",127.427032182612,106.360718995334,93.2422874376989,84.2438613818796,91.9554378145408,98.4747123701891,91.6237267147685,91.353650763956,84.4917264831144,82.2372787567381,90.4788545187383
410,"KOR","South Korea",199.756450865395,188.902603489175,172.694403816283,159.395035100856,147.344009161914,126.781669230504,107.461779883032,100.057903152898,92.8794787867285,84.0107690292834,75.4053886328971
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",22.259389027682,54.6912340960206,46.0416621464941,55.7764407732452,65.5612622987297,65.5837435119023,41.4072365463875,45.9198769512965,53.458218643327,34.7857584652866,30.8211751280116
144,"LKA","Sri Lanka",188.716359305899,201.491727333615,214.503536057858,217.776154454089,207.516567199151,190.543175121801,173.769849998993,160.083223142312,138.672054038101,110.187109094742,98.5571347443973
670,"VCT","St. Vincent and the Grenadines",118.307822800534,108.207602148074,100.025089276986,85.7548556787045,85.5134527576889,103.118601553569,103.951896137337,97.3019844373627,105.180397807248,100.725687943234,120.698567988994
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",124.440339181477,113.302205425736,113.262293298642,118.553087526696,129.934487558657,139.591475416026,142.706859748083,141.042736107139,127.915331439421,119.356616003918,100.666949717435
740,"SUR","Suriname",281.255417096269,273.088911400503,241.596489525006,198.240146003071,126.279974135683,92.3450907357033,83.7803327232254,83.2432582407535,76.2539790656802,85.6779516681626,109.250050938186
752,"SWE","Sweden",20.8355454464354,20.5739702782996,27.7491337388587,35.1032474897635,38.2231576385525,31.3373396577688,36.0797618644971,48.4234870206964,46.7107891216658,48.5600807184534,55.0903936664153
756,"CHE","Switzerland",62.9284656312365,58.8009277486848,59.8978600164447,51.6800145871648,49.4149172585123,47.9490532436165,47.447437266685,47.9712775010188,41.523796673808,46.6126026006738,45.6092985703826
760,"SYR","Syria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,"TWN","Taiwan",64.1424842732078,75.6434187763782,87.6033517908945,106.911180231492,116.329821133782,107.919675947797,101.719981373182,105.821651573377,101.286816396887,93.8112951283485,87.1645237928791
762,"TJK","Tajikistan",140.740248779865,164.225085429067,192.882532629424,235.614015455889,257.963546691713,267.532909599439,265.537403064769,252.797156344671,236.470927021418,215.645117932232,196.970983392114
834,"TZA","Tanzania",233.122845777637,237.780993692207,240.338749026086,233.262326648082,219.670848162927,202.611962151736,190.149676974079,182.398570257053,178.925897637728,184.11128925123,189.99670735797
764,"THA","Thailand",180.184019220939,174.051779402217,165.578505367238,159.584837704483,149.611497793315,136.175506986061,124.268598979593,110.387463981323,106.760155064043,100.930012617813,99.015274977197
626,"TLS","Timor-Leste",151.623939144317,125.515765909237,106.479071886828,66.6934970192968,33.5037558030991,39.6640921051761,9.32999072561253,2.00881462957647,49.9980744185698,64.1809118829993,72.7904269528994
768,"TGO","Togo",205.94492934681,190.706582585733,179.367249785305,163.547975996032,144.232567114211,157.522354839046,175.739761524434,189.951424319678,200.924892873894,200.823021108685,192.178971793341
776,"TON","Tonga",82.8141113731003,79.2722986675462,117.094838264138,139.441425704782,143.370443155122,165.779252212022,176.690893518265,170.031677229892,161.532561817618,151.466423650165,137.557011587468
780,"TTO","Trinidad and Tobago",144.203329442691,114.731375627581,78.7722242425544,66.2223440648277,59.4934996912248,53.9488908875843,59.9914990254074,85.6700147556276,90.0416567650313,87.7171185460405,82.7741313897161
788,"TUN","Tunisia",168.480362577552,161.405851747379,151.972242196339,146.560898833793,142.359768507262,131.468879510606,121.301449400237,113.568751522336,109.083001173595,107.151292976232,110.181174488056
792,"TUR","Turkiye",195.873447995104,187.727890370457,186.150774234903,195.022182551666,195.763619233222,187.796072011767,172.653801777085,168.980260450247,165.453561988887,158.790782101082,157.601210182802
795,"TKM","Turkmenistan",196.186568805504,184.398718780317,170.747837050554,146.114034117218,141.904396120048,111.962129129965,94.8765373840401,120.75870953178,166.257352330738,189.32899615068,192.879397917898
796,"TCA","Turks and Caicos Islands",225.731297190586,194.1130413616,174.177053574228,176.667089512896,182.683929612152,187.133612827684,186.026690843656,178.249605029009,164.674852141385,146.313053173197,136.235961250253
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",279.50209614476,257.219196286017,231.223273131249,201.880777808527,196.82123877229,192.384345763472,188.649084166104,185.060326103649,180.13580322032,174.315135488391,168.796658180101
804,"UKR","Ukraine",81.7349343595273,78.9190496999883,93.02164181435,92.6741878739016,91.0993608963239,79.0244178911264,64.1460607952321,45.7318761383453,22.6449871526848,23.5954374207012,37.9825298430118
784,"ARE","United Arab Emirates",290.426382097522,266.386537589667,242.545819008192,206.722729492764,166.313099545064,135.136667151008,119.552090664345,110.45884637994,105.244151146148,106.202775387324,112.877095331552
826,"GBR","United Kingdom",-15.376059678353,-19.8995774481033,-23.9110801344268,-19.1471986703546,-10.2569299820597,-19.1810510538496,-32.0893402973286,-26.6778122641604,-27.9711276215407,-12.8184645249053,2.84879043261127
840,"USA","United States of America",51.8992377389939,56.749515225394,59.1132396858742,69.1823343546296,83.585813465953,81.9743074811099,70.4873798039621,73.8143769895886,72.9838381792835,74.0242560464103,80.1735212907469
858,"URY","Uruguay",104.961127523458,92.4117018601368,90.1110017681658,77.421699637633,85.8828946125277,94.594697820004,86.8511270697889,100.285928964284,108.870463621482,117.305370207516,128.032958354744
860,"UZB","Uzbekistan",97.4872930618118,88.3168120001823,100.350141445849,106.509281017608,120.729683363881,113.485478411676,106.538314045761,122.088606412445,137.711488034323,147.029448985146,155.440167442217
548,"VUT","Vanuatu",182.28228902775,150.146665587136,86.7006759543904,31.8010837468926,17.6969264137976,1.00277020012541,19.0612156867098,44.1762786117094,56.8483604233869,64.7918030442699,97.3538433643751
862,"VEN","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,"VNM","Viet Nam",221.000692707529,226.119621159621,231.85055463018,227.621226436664,223.141240374846,229.752496919158,246.502807584022,256.382259642302,237.038949431423,213.344791446946,196.970821278409
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",109.915589242681,57.795127065134,39.3479648399408,67.3098976350456,62.2175846272201,72.0412199519095,47.1463196666721,27.0789836169335,5.8717038187386,47.2651935426219,122.823082427441
894,"ZMB","Zambia",260.888155196703,268.846423423873,264.759588464472,249.978348825947,237.31883077228,229.83709599577,224.717811120028,209.552528476547,206.015177442642,205.831706966485,201.291564832125
716,"ZWE","Zimbabwe",166.576178457621,176.988069332696,172.19086428608,153.949965413419,122.423442866491,90.474231471261,56.9945334149878,64.0289563680335,90.796760517578,122.504290316237,142.032238262078
