"code","iso","country","GVA.raw.2005","GVA.raw.2006","GVA.raw.2007","GVA.raw.2008","GVA.raw.2009","GVA.raw.2010","GVA.raw.2011","GVA.raw.2012","GVA.raw.2013","GVA.raw.2014","GVA.raw.2015","GVA.raw.2016","GVA.raw.2017","GVA.raw.2018","GVA.raw.2019","GVA.raw.2020","GVA.raw.2021","GVA.raw.2022","GVA.raw.2023"
234,"FRO","Faeroe Islands",11.5436368805079,13.7781593005909,12.385238241092,9.51731961524221,10.0025185028719,14.8137133793903,14.4254642225295,12.2216295031829,14.8016017473608,14.9925404162692,15.6643760466594,19.4105036381493,17.9788585658383,16.3200031785764,17.0514062234626,13.7184823893818,14.2148369483437,18.7358298803846,17.7553649648471
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",12.0743313492063,12.3726571154966,11.8829102406206,10.6974950619792,10.0884444017423,9.38189737562413,9.21771557173261,9.67577870713452,10.1131069949223,8.0985227018506,7.8716240846939,10.6643336396929,10.5318273601847,10.9065639753696,12.4005161469113,15.6918345311972,17.2536724147942,14.1928948833304,12.8245910153207
246,"FIN","Finland",2.27855173502727,2.00160822857672,2.38053234540974,2.20537134561628,2.25383112774094,2.36676641136983,2.25898661809719,2.18836399205502,2.21182621856833,2.21758033567317,2.06049706934612,2.08977502932082,2.06803556647353,2.11422780880102,2.18977184111891,2.24039393029227,2.15907446415076,2.24134367895993,2.33793174221545
250,"FRA","France",1.58270403235962,1.42706409375236,1.516727357675,1.42030674677991,1.23241577481447,1.50088040274637,1.55137276231397,1.52594468949115,1.36140137870511,1.46154600121993,1.50360116027898,1.33798472564444,1.43496006533197,1.53110170543578,1.40828485472535,1.4604342657704,1.46334541457898,1.72017137018833,1.48475796304424
258,"PYF","French Polynesia",3.05963576025818,2.94803658150196,2.55076680608596,2.26578407008733,2.30302105096859,2.26967001717539,2.4923805279951,2.63770555361179,3.02217318220315,3.17771114316168,3.22845890100068,3.21708081765994,3.0564999715999,2.85240041681856,2.25047826168236,2.21570108763617,NA,NA,NA
266,"GAB","Gabon",4.98463861102881,4.91120031463828,4.95783080287957,4.22984203194841,5.04416979273101,3.91445441728357,3.43228977977158,3.35369777676334,3.32908065074657,3.62120476996243,4.31162904410146,4.97313690987068,5.2657648440765,5.43595280305822,5.5544308701413,6.61619761351046,6.76982280967365,6.50616941581675,6.66942563555326
270,"GMB","Gambia",32.0906328098921,25.6002258377034,23.5661970390261,29.7757115194915,31.7342257887518,35.1932434877047,27.202420609824,27.393571461515,26.2221225134284,22.4588391707898,22.2088860199147,21.8613793599274,21.0018946913892,19.8715961801257,20.0040458725555,21.2440052017636,23.579267737043,22.8604385781593,22.0375866633394
268,"GEO","Georgia",14.7699403660646,11.1987759157064,9.19570666949123,8.13162847511651,8.10130101189814,8.86598672626304,9.73887160427603,8.56565938989856,9.21478687624408,9.2042368072631,8.54206032187102,8.00327332913851,6.91860933720368,7.56159033807908,7.33548626473072,8.31654843439314,7.22731737039721,6.63235520175679,6.01579508133932
276,"DEU","Germany",0.72605784900095,0.716599757643703,0.822076767549622,0.837028054130878,0.670417045914746,0.775984032180357,0.924638957956395,0.911412934754651,0.927130138706706,0.915606456087681,0.708512712866412,0.730531013610999,0.860007620510574,0.742451289010288,0.833126017731138,0.728659526127881,0.753895620719434,0.994638278032481,0.929156663056282
288,"GHA","Ghana",37.4530129301836,28.3330959873622,27.294114484663,29.4080967578414,30.9933842095403,28.0387379636491,23.663704967184,22.1311546901572,20.3698425406713,19.5837731324669,19.9826505985758,20.8442929192419,19.5617099184239,18.1365503192521,17.323230201462,18.8537826616486,19.6574735227332,19.5136382027158,20.9430687797207
300,"GRC","Greece",4.47718109899217,3.28557674416163,3.15474298162147,2.89505867715816,2.92582395634654,2.9142102078812,3.0618456010827,3.41908207828197,3.35146223879432,3.53346105430384,3.82153798821664,3.45812941533327,3.7522702094539,3.52573090341626,3.66151933931312,3.9238294812332,3.53173488105093,3.78490731948212,3.74222017907683
304,"GRL","Greenland",16.9456689293345,16.2452491333584,14.3313220056666,14.7291750060829,11.5861031645383,13.3982099730075,14.5808036302829,16.1929017960507,15.0270234424218,17.3355902451257,17.0377903864683,18.4117385602265,19.0568753352559,18.430149097486,18.4763686569553,15.7316156099106,15.2368028357423,16.0258939138543,16.5579499888738
308,"GRD","Grenada",2.96407880724175,3.89055494436817,3.55708232832337,3.76733196411895,4.62642452810256,4.5130515818498,4.4473617869357,4.83219736257223,4.83545561235478,6.10189188310633,7.42852685072365,6.20632633624404,5.37154325760442,5.20543943814909,4.67951202688308,4.90307786781958,5.34059405940594,4.12004284650904,3.10780887557402
320,"GTM","Guatemala",12.5899676936002,11.4490682853821,11.6376079270391,11.3336648903463,11.8486078978063,11.2341516901897,11.2587427520036,10.7227497533367,10.3562262011186,10.0744824629421,9.96700294850351,9.66139477990376,9.69628321231672,9.43550881537545,9.40872375710839,9.9263191804303,9.17348943872533,9.08210141828618,9.68670752459035
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
