"code","iso","country","FGR.raw.2005","FGR.raw.2006","FGR.raw.2007","FGR.raw.2008","FGR.raw.2009","FGR.raw.2010","FGR.raw.2011","FGR.raw.2012","FGR.raw.2013","FGR.raw.2014","FGR.raw.2015","FGR.raw.2016","FGR.raw.2017","FGR.raw.2018","FGR.raw.2019","FGR.raw.2020","FGR.raw.2021","FGR.raw.2022","FGR.raw.2023","FGR.raw.2024"
231,"ETH","Ethiopia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.601754801050953,-0.518814202066948,-0.459502970512162,NA,NA,NA,NA,NA,NA,NA,NA
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.888903301634083,0.95082176621713,0.939424210890248,0.94744177742188,0.952264998157526,0.947502166433995,0.611964665676567,0.18614404946345,0.0796380732351233,0.136098551213565,0.245431313678019
246,"FIN","Finland",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56523221125768,0.270214351998932,0.0567976998114831,-0.438408678666709,-0.862121603016561,-0.898799086258075,-0.861822758079124,-0.91691066164748,-0.931689842939239,-0.892002491028067,-0.83287191466283
250,"FRA","France",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.564883660863064,0.749282620918506,0.530738267946892,-0.0334815875640773,-0.549508783945101,-0.865881775002919,-0.506417862172429,-0.598000125313071,-0.699774946586168,-0.761091195681876,-0.796580343567823
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.859539259237733,0.89246601954584,0.855625566148948,0.820258791070087,0.797285712345018,0.848724825909297,0.859400106816806,0.877814018426193,0.929438801092142,0.960211842849918,0.957217081343993
270,"GMB","Gambia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,"GEO","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.29890674759928,-0.494918484368858,-0.579794779026446,-0.494150401803612,-0.27726984995679,0.600655910691801,0.469547179513924,0.550744715959641,0.956025670736564,0.948684339276222,0.944241286756435
276,"DEU","Germany",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.591465679441342,-0.0478771748697558,0.371525407309164,0.918355870187589,0.71288991351738,0.155614823886778,-0.149945793596672,-0.38593471844274,-0.56136171866464,-0.642831527548744,-0.647821488193273
288,"GHA","Ghana",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.897643869839259,0.833696353150391,0.797419126321717,0.82504235058961,0.871421630231743,0.932091716686189,0.969885262133761,0.989483991642278,0.99396517663679,0.993548548149799,0.993921562008031
300,"GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.852708804287506,-0.939597020892403,-0.954742138242988,-0.935420851385565,-0.908567400331507,-0.848800722062377,-0.41983681509762,-0.126274666149339,-0.507981815573647,-0.687930202111416,-0.77593905373187
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"GRD","Grenada",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.273812688438459,0.582422303902411,0.668794772551926,0.720552885843588,0.852112420193981,0.87653525116521,0.6644969662263,0.504411524862733,0.408351234780876,0.473592069219161,0.547551940955298
320,"GTM","Guatemala",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.537296962730576,0.246949279549356,0.88089898194422,0.908775747668336,0.9222201649291,0.953784404841884,0.951076486842407,0.971644570605485,0.98232870736215,0.984449834317524,0.98407748108043
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.932375243084244,0.905014415597564,0.932034121665794,0.960566518419709,0.972633402127688,0.987525462718629,0.99343226739079,0.995847858199518,0.995270308848977,0.995240118079245,0.99585766730521
624,"GNB","Guinea-Bissau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,"GUY","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,"HTI","Haiti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.945906228859241,0.914359722495825,0.911837229917387,0.930712711807025,0.942416584784163,0.967459848238261,0.865842648676451,0.89294486378486,0.910685769652067,0.919286561775604,0.923640414642666
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.980982123717114,0.982956764521836,0.982569903585939,0.988091123658649,0.993064659117298,0.987545322594053,0.843788751347219,0.799625789536535,0.609093814665891,0.477156121479145,0.411588751891268
348,"HUN","Hungary",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136117001129688,0.46504127589977,0.658099536106804,0.758333448705344,0.814254833375923,0.772181761977023,0.775095349080745,0.759287770081381,0.72187564236838,0.710548604166444,0.660766329510598
352,"ISL","Iceland",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.568318149088439,0.257567678020799,-0.30453516242999,-0.362356450613573,-0.208005549512705,-0.208017441509158,-0.110922603822944,-0.0279933276809476,-0.311903496784887,-0.482591956258712,-0.770661003690607
356,"IND","India",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.995483024956716,0.995829617129816,0.992096920702952,0.993323319618438,0.992891807699367,0.994913702250131,0.975733935046303,0.97284851428022,0.97266619596911,0.96729881387513,0.961885835337008
360,"IDN","Indonesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.944155795624686,0.916795077278481,0.888318025352907,0.900926146475635,0.928983803557276,0.96120445273721,0.96031007943168,0.966503194745249,0.977840660475975,0.983380027908642,0.983618255343008
364,"IRN","Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.875572469420826,0.743343416830935,0.839568431801677,0.898073624068394,0.85059066506018,0.739083883952988,0.75894022764884,0.834770046056702,0.862854625385136,0.871616864143827,0.888665997976131
368,"IRQ","Iraq",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.926745014081999,0.88620991495903,0.897070726809859,0.870656226314604,0.858989113587929,0.891346057753946,0.785357775435464,0.680572022376748,0.651387431602066,0.59610455808943,0.450968874589967
372,"IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0736389164338319,0.52799464580953,0.830117850418838,0.762957450359642,-0.197850583998773,-0.473368896864247,-0.669612820179368,-0.767067671567011,-0.842082758803878,-0.891483090924042,-0.903919219916128
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.893423038547939,0.918387996411237,0.924687235285865,0.91478093109147,0.955015077485461,0.95038153625595,0.944185169571109,0.936543405390888,0.919276261377236,0.915847372214219,0.964392263716702
380,"ITA","Italy",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.888857084272117,-0.905555888571538,-0.898226478386382,-0.770335457297008,-0.353179541961299,-0.280255978347441,0.134536370716855,0.167856121433392,-0.32196144263342,-0.544384686448428,-0.633911117305491
388,"JAM","Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.405572667322193,-0.427876742057963,0.126182742890825,0.75471433370427,0.969490613132243,0.979238830586547,0.733173993985141,0.726906413649293,0.769986209450135,0.80132500010954,0.810991174246872
392,"JPN","Japan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156575356267635,0.419730366309751,0.661686618501593,0.890040241639187,0.98613915550674,0.983532976716254,0.799304342697809,0.693625191889095,0.566758061385034,0.530948345671488,0.457638680565512
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.940189581439683,0.862134057885377,0.844973422696259,0.879791857447292,0.912155152612418,0.937505293901762,0.930827781522359,0.952154989533518,0.973055331525029,0.982064470263805,0.9807277997427
398,"KAZ","Kazakhstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.942799878937844,0.928887885873699,0.926237657630566,0.948130565940855,0.941444071089737,0.942910308884416,0.943520560880621,0.959047188581546,0.981280294124298,0.980952707430341,0.978534226399105
404,"KEN","Kenya",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.983931285151847,0.981509564652825,0.983570994743847,0.992563772381895,0.993513088140525,0.993990031560751,0.989446116686275,0.989623753398102,0.98955420461569,0.987272107509828,0.98572482340025
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.804679552788076,0.736243218443968,0.74331301388536,0.610334654671436,0.595771898168301,0.605118270535684,0.444099563166578,0.202461225820487,0.440470367100725,0.516114459775267,0.43060948278088
417,"KGZ","Kyrgyzstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.757353733242003,-0.642497856568577,-0.49729805046627,NA,NA,NA,NA,NA,NA,NA,NA
418,"LAO","Laos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,"LVA","Latvia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.311922781746465,-0.194997583511903,0.0579764417915576,0.478615257514854,0.896832534081318,0.899572763613963,0.865516353141873,0.810568714373998,0.756958304178338,0.686576461429632,0.536709227967944
422,"LBN","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.916345990530122,0.797513272513831,0.72643961207327,0.723475326754504,0.720143831227622,0.397701266866462,-0.434623186451459,-0.718314070372911,-0.845784048651673,-0.903482076225162,-0.940595832880732
426,"LSO","Lesotho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,"LBR","Liberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.638204247831866,0.677172597739213,0.538928981765691,NA,NA,NA,NA,NA,NA,NA,NA
434,"LBY","Libya",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.559569238598281,-0.704714624636006,-0.695971756077099,-0.457829993622814,-0.171789888096682,-0.0381803634572837,-0.0747221099769375,-0.282438285817045,-0.122005475189396,0.0758539693078706,0.00401135663161287
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.565569087069729,0.660294523673185,0.734267066262639,0.85646024762481,0.889784353427901,0.775595992011679,0.61681406616554,0.38860437326581,0.0809067103517368,-0.30003983392362,-0.696035635679267
442,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.245154445704145,0.926532798189159,0.887922152835442,0.869590207369326,0.7017832447711,0.276019395772537,-0.237655352113877,-0.655305522987602,-0.834596676837164,-0.929149737513565,-0.936295292331285
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.932081083195994,0.917353583832006,0.94622330822209,0.96298843347528,0.968647357360471,0.981648942422457,0.910180046246345,0.897927507924572,0.906947906736103,0.917952910323636,0.92118279408258
454,"MWI","Malawi",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94772087436937,0.878730128149034,0.835857348977261,0.854911105392817,0.906058051956622,0.958992134234703,0.973871781803433,0.984282076458783,0.991558972275553,0.991523120229693,0.987122730947174
458,"MYS","Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.982817726726196,0.954651554290961,0.935411277138731,0.517648369502491,0.188196583481779,-0.0649399163940012,-0.218477322495174,-0.365805209387725,-0.4593064506612,-0.49302768954423,-0.381746406555008
462,"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
