"code","iso","country","PBD.raw.1990","PBD.raw.1991","PBD.raw.1992","PBD.raw.1993","PBD.raw.1994","PBD.raw.1995","PBD.raw.1996","PBD.raw.1997","PBD.raw.1998","PBD.raw.1999","PBD.raw.2000","PBD.raw.2001","PBD.raw.2002","PBD.raw.2003","PBD.raw.2004","PBD.raw.2005","PBD.raw.2006","PBD.raw.2007","PBD.raw.2008","PBD.raw.2009","PBD.raw.2010","PBD.raw.2011","PBD.raw.2012","PBD.raw.2013","PBD.raw.2014","PBD.raw.2015","PBD.raw.2016","PBD.raw.2017","PBD.raw.2018","PBD.raw.2019","PBD.raw.2020","PBD.raw.2021","PBD.raw.2022","PBD.raw.2023"
262,"DJI","Djibouti",324.76743007599,315.32680596455,318.36747116112,358.52451711809,328.92701393985,344.48554928543,345.50628487204,345.13181447257,355.27736914009,359.39979614281,363.69495959512,365.46976909161,365.69238299931,352.0803266986,366.82260097069,368.28124073823,373.649226142,380.65239128699,388.97763120156,386.95322695381,392.0651899047,400.37080576637,412.4162362408,410.69535179873,394.29553931137,408.06715072415,403.86631722393,408.8960455413,394.48635776087,392.84787187856,378.16662460198,409.93013670217,396.67697744131,408.986261031
212,"DMA","Dominica",729.70583575835,740.36504306802,748.74834833663,757.81526726782,761.62484204701,760.73375603411,756.68510525628,740.02534945153,735.71086550621,714.98378444073,700.88500249153,686.12359270341,673.52423676929,668.63297348441,659.39743409159,652.06883093116,645.00041109099,636.73268944464,630.36266361943,624.67836098174,624.91467126417,622.36687854415,622.76808030825,621.61316044577,619.56774599645,619.20469635242,614.65338590549,608.91659220516,602.61399717186,598.89779809148,607.47730084246,583.1049857855,557.71860852594,550.84981230765
214,"DOM","Dominican Republic",1509.41210129764,1462.91201104419,1415.96907008915,1369.29062914409,1327.06606563097,1292.46482192132,1271.26121034555,1244.46079008707,1221.49306704676,1209.09564316509,1207.19221292573,1201.219460058,1180.24969277498,1172.67171560824,1173.49552141233,1183.70062611152,1198.89116621284,1216.62503048843,1233.09203935694,1252.2746038299,1276.56036048183,1316.34274526255,1343.72822878338,1355.88213489587,1367.7799385396,1412.22464071518,1435.3277682616,1455.71627345565,1482.07092893484,1497.22067043876,1587.6594035488,1597.89447817366,1615.19737879834,1585.37468052545
218,"ECU","Ecuador",982.55073432436,1040.52662399063,1046.16634629037,1047.54640799005,1067.49991245411,959.88522245156,923.16417697814,929.26275697722,954.75149631851,979.1851362459,965.21073986154,945.2335032377,935.35329481471,899.338379719,866.71994628214,880.04995010171,863.26638086494,826.69491509157,780.82739029716,721.83030612601,669.59995871001,648.62519564467,632.0069724482,614.16813496794,612.555379435,616.52814626401,645.44420946418,662.96248435212,667.68632120657,697.0756076184,733.76420268799,746.12693840993,760.46544664802,749.03752682337
818,"EGY","Egypt",3147.23022178743,3154.75977614769,3179.0654910468,3277.6301117908,3309.87136333529,3292.4129688827,3234.45590511173,3238.88864049133,3284.89938477833,3285.56309945957,3321.90064825896,3456.7884667683,3619.58181946522,3800.78852979999,3837.17584969704,3825.48812618312,3888.04043222524,3943.96996696697,4003.44597586222,4032.99219751333,4017.64049303856,3861.96749111267,3898.44540808241,3825.77536779381,3817.02314639969,3945.40010990312,3718.75892612723,3566.62098511497,3596.55233665741,3539.16250486842,3327.18303730374,3613.97677608722,4068.69190390334,3886.52326862936
222,"SLV","El Salvador",1225.91465820609,1239.03134093114,1226.77946347274,1205.06596783716,1168.73246641577,1135.59906062371,1111.54286873338,1081.03978366959,1055.24526299493,1053.88892588938,1028.68511200247,1012.40270296528,1000.40860525796,992.66434516108,989.97904547026,992.23634807914,991.21300173639,991.90564745323,990.86328186093,972.40703325629,961.30867728624,946.38560604647,985.85340100863,1007.51219043308,1031.30926078189,1048.36762331261,1026.62748557193,1028.92217964412,1025.85097123875,1030.5598361669,1064.31486111013,1108.35934358129,1074.86760826411,1065.30449684578
226,"GNQ","Equatorial Guinea",1084.1147696206,1092.50040479794,1097.56820055713,1104.46807846972,1087.00106542759,1100.68731502364,1116.35945056166,1162.69956088052,1183.61920705235,1218.08488975446,1242.70922559718,1229.28705748698,1195.46949347032,1147.08169749633,1119.49492088401,1114.28426427426,1080.9211600358,1048.66827153456,1029.05013540754,1033.23496262491,1015.02828282542,974.46498752322,934.6828922554,904.21946509709,902.3447530886,921.79484484066,916.12734479081,926.32752408151,924.58549224409,918.07142137711,944.08589461892,970.91888450406,1040.593743001,1064.97137868312
232,"ERI","Eritrea",537.90817271083,539.47399319196,547.72107370554,550.44158681553,548.60377037264,547.35037971867,554.89966755872,565.22403229795,573.32058901921,583.22707933434,588.05902668506,582.04416621784,590.73596728697,585.29515903385,585.57753443499,585.19024145981,590.00596218369,596.21881138501,602.40047548288,606.32541239337,606.22637769629,609.38327919645,621.28577919051,625.82896627143,604.44659115629,626.67560075525,623.82065681095,628.75397203539,629.00863222378,610.6780035088,602.55522135567,601.43061374628,698.70085282206,679.94319172428
233,"EST","Estonia",1888.26305849622,1911.28779429269,1977.39688591975,2046.10791287342,2110.83764220263,2070.14738508211,1996.94597313793,1908.4974871658,1889.26461940212,1861.690649055,1821.07434306513,1784.523214416,1773.9057092795,1735.36653469614,1663.75512718892,1599.06478512956,1534.91736145536,1463.51270858593,1394.15781634796,1301.57931399112,1237.60260550146,1135.54255245506,1074.3266593842,997.08744601017,935.48274965358,879.67101206559,842.4084073577,793.09992500188,737.17275998667,670.7903789563,635.26176042825,638.37396938812,617.41367726413,607.30353694189
748,"SWZ","Eswatini",854.74648154588,864.8505311559,877.29957970843,875.11496648817,862.48511042784,831.58371767105,797.76608441052,775.99470667421,752.85696904035,746.91572016957,751.76787089724,781.89188307296,793.30102564574,826.44637595712,861.94785845128,858.88259268025,819.79857895507,774.1994098562,757.47660470633,745.64966476172,720.03636198771,691.7732977503,670.46352878204,644.28040307415,610.9971563991,578.57536202693,552.54676659135,550.27432589413,553.22074618343,555.09893488256,592.06501747483,637.54194496159,608.20155738856,594.33337280009
231,"ETH","Ethiopia",424.08248913448,429.67293238329,438.42309126248,447.63243765924,456.42917354083,466.26137139108,480.34842525191,493.56023824131,505.53985003777,516.108826295,523.1094929378,529.39409528452,534.39299088799,534.98507061912,539.81734145208,552.05668237465,568.79458775638,588.69670205127,609.12206114774,620.53205057361,633.80905318462,643.93315576009,644.29505023624,640.63397821232,629.38311378991,624.46417000088,619.95407830177,619.90231407508,620.20870689615,615.82787700943,604.36247689179,649.64724960874,664.06220078818,684.52829953059
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",959.12869493427,976.60218034748,996.57353098472,1013.86613020053,1032.87430500435,1049.02835590912,1061.05375207782,1077.97665510127,1106.93443687655,1121.20431985315,1124.21085190099,1139.95742228117,1164.35498943419,1160.66022389034,1167.01886223233,1165.40982145275,1172.30455038502,1174.85389955641,1178.52688545628,1193.59261712769,1173.23321182227,1152.32188344099,1141.38935005517,1129.08767895161,1115.38969076515,1103.83075691947,1089.88000887771,1070.54391303362,1058.49304156447,1034.05160769863,1017.83492128883,1018.91769176644,1048.26035967406,1070.98104479007
246,"FIN","Finland",625.55686280244,611.69730773669,602.35380461497,585.0550965712,558.31086036362,548.43643482299,529.54117057812,513.05819061289,507.11669904101,497.43017968511,481.10530138573,460.6684397612,450.66776425941,432.81749596531,409.97172668386,395.18036311002,384.66954754791,373.1130427454,360.42018723301,348.48984578177,337.82844173086,320.7884056051,307.46335771164,291.6182123224,280.9991794769,272.04503311046,262.79680735433,252.09451573247,239.64170970086,226.90291237372,221.49744621031,218.84184803443,213.31326553077,218.83777839172
250,"FRA","France",417.01206680193,411.86044397117,401.4012518181,396.62616992726,384.19720958585,384.32258816709,382.63081595967,371.81320107531,369.76204326442,364.01402312279,356.83157682816,349.05563696443,340.56387388786,332.95890855988,306.84422213455,300.01855102316,286.03131898671,276.16512023177,267.36154541923,255.72953300859,245.68489368077,233.23951152998,227.59144300922,218.12318088533,207.25323875365,206.11072337392,198.44923422495,192.74864737493,188.46547158356,183.19710015308,178.976134815,169.39300954109,176.14566760789,176.47305217381
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",465.1427137686,476.86595047898,479.96351631495,466.47581245311,469.87191917558,482.75966125466,480.89301137823,492.43912507092,494.97674249909,485.86637171738,493.5030336515,500.7198460581,517.4070812346,521.10679157884,527.03141347984,540.84668221032,548.46166959956,554.20003063268,551.00559597568,545.96669767965,535.89898317094,531.27250148037,532.82972795092,547.57215158369,551.29301787066,571.60445946366,566.63205013081,557.45745619057,552.42355665971,550.55695507603,557.95345773367,547.56110603653,589.91551489993,592.51778149492
270,"GMB","Gambia",547.21545231432,559.47107709436,588.79744242475,579.16821823726,564.58541247041,631.52809734789,591.09903415682,586.23457082232,631.44867147612,684.9398557676,640.0613056469,602.56301414272,605.04537760354,609.64262130753,661.74422505473,683.30971722575,667.75166303897,665.17574712292,630.6720738314,639.47827359116,619.44631370795,561.81755444645,582.71789244748,552.25515218367,607.77421320135,632.27078159295,662.11090181355,757.05982445115,730.33639428887,763.09753161475,771.65769085238,767.08962199757,812.50634642312,862.70131031366
268,"GEO","Georgia",2535.37321165,2607.7235181851,2679.5698547658,2653.1949036662,2633.13669693992,2602.56369069265,2681.60310145211,2722.14065286776,2666.3062906119,2702.59663822012,2763.8359656598,2775.19726378444,2657.42135721124,2494.32977131996,2392.67202766641,2276.75643687332,2205.24083830704,2236.71024122422,2297.44414319451,2268.67187918249,2196.75000986648,1952.88145984343,1871.46166602475,1792.4973644228,1740.16534124181,1632.1366733927,1515.31770670599,1511.01298055451,1477.06226119996,1400.66537804045,1376.09169839163,1375.89806369031,1332.86199961023,1270.53856216409
276,"DEU","Germany",719.53147527936,712.60747290747,696.07715813983,698.37047340615,678.18570180232,657.11629422734,644.54372908991,631.41238979029,620.95534732041,600.59717691665,565.84411674832,543.86005204907,528.69690033442,513.95661893055,480.83548941994,459.52802462532,438.86600440931,421.41285603924,401.65013659064,388.32293157732,374.31364423945,354.18543858941,345.25175677415,338.83886061633,321.91574253989,323.78048287301,309.9246679425,300.92139907776,294.14715508103,283.70050293825,282.21332604413,279.71897785267,279.20450822068,278.93675837986
288,"GHA","Ghana",947.90956915416,931.03174047832,923.97170161757,921.9439120103,923.00258578315,909.62772111172,906.30999172938,911.79098496606,929.40042637711,931.67487440013,948.94999086084,898.65825546159,850.9428320162,775.28688192859,724.48398321699,692.51854349395,674.37795360375,635.09638313307,645.96588237304,648.24303839709,652.75801850616,689.26938881488,712.30718262204,685.40697625427,682.80622739819,781.78856151982,778.27037756087,779.58749270026,773.69619309325,760.14793676522,768.57026726209,758.67507073667,801.89106442472,779.83175932553
300,"GRC","Greece",921.8123626316,921.76026374084,920.32153412054,909.88498976215,909.24456982701,920.49878447942,923.11731974638,910.96030702043,902.28674228217,894.16363125616,875.80506411932,848.55461707427,841.03619052933,843.25884302982,818.71714173987,782.34374263491,769.76942237999,802.16642716135,732.71534536823,755.25415640199,738.41901343836,725.98837775791,703.46466340844,639.2638851562,579.21600062725,561.302005526,537.94030110142,534.94614464135,513.0676685816,504.63793636617,498.86230554397,498.66118990206,484.84229740945,474.74680471274
304,"GRL","Greenland",860.28080817983,861.13769242286,865.18236828263,864.1016202383,860.01786745257,858.19929335717,849.70258987078,844.90161334868,837.2390807953,823.28846316697,808.15942530445,793.80447087183,774.38134658681,755.30802910373,734.02581148839,711.81142750394,686.65744859766,659.23629158457,627.25230760531,604.74061780256,587.28414297542,569.63240198226,555.21863470723,534.21444861202,520.89898275018,514.10874910885,496.04427506103,480.09917958393,462.33674190836,443.46078221704,465.56595305427,446.7600445052,409.71925440786,388.2330526226
308,"GRD","Grenada",1051.39102247543,1086.13993081968,1099.76206694267,1103.35783574612,1059.32622011516,1012.08648932139,954.51000090428,960.10260132624,936.16803178159,856.31671529324,821.73834806697,812.74374897535,794.60383631646,795.68318612742,801.93090948846,786.7477686999,736.84872904031,690.95571779554,718.58517165082,690.11965240293,678.14144973619,663.92093000924,647.06338488083,647.76947222931,643.13942138608,612.20739516292,629.54667850514,604.87276234164,604.45601068122,566.25694008843,581.47791961609,607.42852900765,574.41095327661,560.43731711187
320,"GTM","Guatemala",1153.03410005068,1208.50151862793,1254.36858767862,1266.31914185063,1189.99327323845,1114.25952758839,1064.0148795143,1004.89769821708,1017.0925761178,978.87442746166,858.68033108418,816.48775908983,764.64609512866,762.41085168709,761.70597978101,761.41681174832,773.87517677968,789.7539219668,780.65357439803,784.99483373972,815.44790694229,859.14631608068,867.72755814114,850.28844135591,859.95359174557,866.59820106527,868.39804625781,872.11015718042,870.42847116116,878.77021349867,941.03785268682,981.80006726196,930.54808652901,863.50884943877
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",909.29754086434,917.21435995039,929.84985135704,933.37961739696,943.22512865966,953.50961278037,951.25817396417,949.99767551766,958.77520892506,959.38390166427,952.74722607585,938.21973889354,926.96807085994,907.92471085895,892.82774758932,891.43078200125,914.79960056979,917.89768933426,928.24586327111,940.7693223126,943.87300816435,955.17503795346,973.28407978019,936.20352457156,954.61704967729,1027.69047216553,1004.94993589732,999.58973240719,990.68237947677,977.1994979868,964.6155569493,957.95212004506,1074.90359868867,1083.36256895556
624,"GNB","Guinea-Bissau",818.16169504601,826.94096175241,835.02616326246,845.38095486439,868.43448256287,861.0712411592,975.14762117349,973.64309315462,917.5403497865,923.69965707184,937.67598775478,963.67528454641,990.55408064403,1007.09210295666,1022.58955985909,1092.69051918338,1060.83380896629,1060.01439094252,1099.12380593385,1086.93009292766,1097.05674666317,1110.85488236424,1148.58468323403,1084.37061378055,1102.49671115708,1197.20390293918,1197.04724159246,1237.17624067674,1228.41277296944,1223.25327792155,1219.78202224995,1153.6459894279,1305.13903037972,1322.46721877945
328,"GUY","Guyana",1646.45816720755,1583.53653333381,1618.01021461475,1667.57637105052,1703.27276325043,1666.08024129614,1683.06274236278,1670.54554545615,1552.84701888142,1468.94026838103,1327.46654829181,1444.2542915386,1464.89376717357,1529.07466144461,1539.00825776443,1522.21012831334,1502.52289267343,1501.18517470865,1485.93247023684,1495.17977148367,1424.80148951991,1410.64260303489,1406.51216518749,1352.43325163471,1331.67180338508,1297.29151521568,1237.25612133977,1143.32836998441,1079.16404655399,952.73911138166,1001.53591383375,1050.08821969888,993.39107794383,988.83013752577
332,"HTI","Haiti",1644.14322575222,1616.68649756713,1665.94605229995,1697.20877102233,1666.58439429351,1692.22104181937,1705.86659978468,1764.08189860701,1713.12472082037,1758.6233232364,1769.14380175691,1793.00511303709,1792.93368779999,1802.21242726781,1823.18232585887,1805.61961005547,1801.55223796406,1816.22680145796,1817.05179907996,1810.22414869863,1796.25999385771,1846.13340055984,1868.16453539311,1909.69708824568,1934.67329022367,1956.26600426627,1974.02261320629,1980.92283447973,2006.37112836567,2015.58084318015,1974.52974796081,2003.93185437534,2078.98890327608,2130.94600453298
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",1182.23596841168,1186.96506444555,1187.68810054775,1202.45208771687,1214.05083574652,1214.41904563545,1230.9633317585,1243.492041257,1244.58437638207,1267.52514723074,1273.42697063125,1277.94481445077,1283.11265539326,1287.83673982106,1288.84905588176,1280.17357552609,1268.57689001301,1254.47067679991,1239.76196459212,1224.50861983799,1219.64060844462,1240.0683460803,1271.01593060261,1281.05107899859,1273.21707227402,1275.34346786506,1240.67347973594,1226.59025437179,1216.44566592092,1201.32495425465,1170.23323422896,1229.4248439143,1232.3843585391,1244.11178470767
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,"HUN","Hungary",1539.28577580986,1573.78441415472,1595.92986615938,1618.08439289283,1582.62496068812,1565.7097890228,1546.9838215884,1520.27466969694,1520.53986941318,1498.47779727244,1432.34129585686,1380.68630087893,1359.56532695206,1361.41146109775,1365.05871103936,1408.16219608678,1351.57464002256,1296.26594435569,1248.06803819097,1213.78074053507,1191.10079022469,1146.79050594831,1106.89535547555,1065.85706200947,1041.55133542112,1030.24664894037,1011.63308463012,1008.80500007447,986.22720561856,963.97653674705,968.17928302561,955.6870858608,928.46280781759,897.37594640607
352,"ISL","Iceland",764.01263193407,762.12496436415,749.38834903749,734.93198740218,746.40950101828,709.04849619461,695.08551108612,677.29443197439,659.09436377184,642.56654289197,602.27223111011,582.79499099194,567.69152644428,549.73404677817,528.63115597928,488.53995264651,481.30677864507,464.09796517561,444.49944419325,425.59976101559,409.16244796789,388.78509098256,371.48039341757,358.4084471531,347.84509020381,341.85698686349,321.10662514069,312.77701161223,302.62481517011,290.79180705956,280.99880971243,265.2922389827,274.53208899768,276.99592096617
356,"IND","India",1475.40307352834,1476.33061812801,1452.08554298694,1425.62302069032,1400.66453898648,1396.59060723485,1445.39510065464,1505.60040904615,1531.03994342151,1518.96801865526,1497.96921230292,1485.39323279025,1477.44625963745,1449.80965731702,1405.77284137682,1399.64272064472,1461.55279106774,1507.15989674756,1496.77023519326,1476.42297978938,1480.32099065387,1549.26469410869,1627.04765713151,1607.982698109,1597.22062942636,1567.51128491345,1593.22019812001,1538.83465001656,1492.64720304515,1361.66396850571,1286.05261948195,1426.63107885225,1303.75779465869,1293.77149811361
360,"IDN","Indonesia",1070.51677761231,1067.65664498757,1066.58803708522,1064.60029575773,1063.3523046814,1063.14970046797,1067.87911112914,1076.87260679098,1078.39871478311,1082.02171227065,1086.47310799191,1090.6987708907,1100.80969802498,1121.97795585864,1215.07878618111,1165.02665602719,1184.49565882368,1195.86753417459,1213.53936166273,1222.40217042568,1223.89498201435,1217.84169333046,1238.75301687708,1244.73422344265,1238.14821126552,1242.08194084082,1225.53384577917,1193.64043904504,1177.57598119064,1155.68508895053,1156.48204679404,1237.92554839422,1120.33445822331,1103.157244182
364,"IRN","Iran",2198.37989701848,2113.4291637304,2079.15282902958,2044.47225978228,2010.63157231857,1980.32428882764,1955.23183247746,1933.21463443983,1915.65226771177,1893.97001985696,1871.232629206,1840.21647766425,1801.33623760925,1814.06168077417,1678.91114182412,1617.90582851227,1565.34031169646,1520.19451135899,1476.53267293229,1438.13054159534,1396.93267118321,1360.58208483382,1318.02564552236,1293.51235838346,1268.29341334844,1262.94097045685,1235.82389230285,1193.1027048839,1166.45098012137,1119.95310818478,1089.95364898912,1004.53399133924,974.25772071261,974.78791874418
368,"IRQ","Iraq",1387.30952946262,1397.54793420096,1430.42810386749,1458.27091159273,1479.68522732186,1507.45426815837,1540.85446919653,1579.00919139971,1619.73817568656,1655.01773533466,1685.26454087924,1702.62004624007,1720.80931773986,1730.08161507727,1733.85312650633,1738.90419291992,1750.10914602295,1766.5429796205,1776.10135781032,1744.39835588701,1717.24323155198,1663.78744810847,1628.4478302486,1576.17248586794,1533.95877798657,1546.04659790922,1497.94688420891,1470.96257727187,1485.1330586852,1477.14531896517,1494.42700328028,1456.10074237998,1487.44837124924,1510.80886344052
372,"IRL","Ireland",1133.26050265866,1103.69358321364,1082.55122598413,1083.40792997977,1066.00474204904,1045.59215416972,1015.93828159841,968.03568630731,949.47934412151,908.452252825,850.51226471802,789.91819131104,750.38377957245,699.20692676829,659.38565198793,617.31594930804,587.17704336886,559.79062530135,527.62484878319,494.60376323795,462.95843093765,438.76528228997,428.79557903308,410.05142403074,383.53786173871,376.39479712028,363.00237268436,344.11669984661,331.82958027646,318.75974146701,305.11789848229,279.64624822449,287.97146802406,286.1956185737
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",832.73774856933,852.14838158958,858.22469630725,842.71139469957,819.64808208731,740.58742887094,640.50581811267,612.85986843345,610.8067262148,555.06167519654,520.16291221416,488.66187655251,460.57011839638,438.38553112781,414.42499049558,393.02640397508,379.45992781535,364.87702785135,336.27284587818,312.12191852647,295.10375945023,284.80448862797,267.60537471243,255.19285857687,243.82727922339,239.36471776295,231.42470020329,223.912919376,214.33177716549,209.13073006036,203.93709822008,196.05619990973,192.91816012366,185.92719667235
380,"ITA","Italy",626.35751407209,624.4840404121,607.07679707888,602.99724245513,593.2412943076,579.30910179872,561.85085555358,553.43755399449,554.22043939,532.05612351087,505.84907145993,486.4225924459,482.66333135531,490.73968299608,453.74350912464,445.37035427863,420.55219331613,405.82666546813,392.30460600307,375.9108950488,357.98091862566,348.06521839995,339.8105967411,321.44065731771,307.71901709177,309.78421626764,287.52353391797,281.4048028573,263.66164858564,256.00539929783,252.40022879906,242.7593228846,240.81226617703,231.75159993481
388,"JAM","Jamaica",568.36324491826,537.44026353931,532.46861093243,536.49721847539,540.6288069292,525.86470634949,470.58040567103,455.28991611966,466.39976954229,474.25892315259,486.12492090616,485.44332120993,481.33285279853,475.56465117847,454.77032275679,423.76702284372,422.68992030735,420.50010408782,434.91393845619,417.00935798693,437.66816390992,433.52416612993,458.61449947849,484.95557980387,514.22788035425,532.66100569223,542.48451706886,542.76156000418,536.47498790127,525.60975354856,522.89114503058,532.65416037999,513.8000460481,498.30156982816
392,"JPN","Japan",290.47991311798,281.08887104595,275.97634835321,268.82275564585,251.78755912184,243.75254221135,229.60186266044,221.60359502491,215.71804974142,213.72433708138,201.45816154872,195.03795914142,190.2142031064,186.75854208087,180.31008864024,180.14066661613,173.84559733255,168.40860406776,164.80637629254,158.50960982881,156.75289352262,153.66003382715,149.24894397527,143.45435812073,138.228657949,133.22445295046,129.67407991229,128.47037602583,126.35767231537,124.08771729167,121.35040979994,120.39340123588,121.07303680057,124.84569845323
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",467.87306506715,473.55917762576,481.49390358504,485.35599386747,489.6180860545,491.75899436615,492.36510414888,493.16227913989,492.81982067125,493.63775383126,496.19688112352,498.78846309537,498.94610764577,492.11226479235,491.60263069898,491.46257391178,485.65749969337,464.76100061302,448.30433165589,434.52768342665,418.85798304427,401.63264573556,388.40709169903,380.23325438712,368.30877368447,361.36490727308,350.53108218331,345.73231822046,344.24950629409,339.54321272999,337.7784799453,354.39302729153,331.43177784509,319.30569971122
398,"KAZ","Kazakhstan",1499.84524951999,1620.84115058109,1763.94815968947,1986.62586065494,2200.31360221921,2323.99393569952,2373.13279890697,2322.52378152837,2290.15090372405,2327.05567519808,2317.22880016758,2356.2243876542,2424.07613790763,2479.83037201415,2425.15392490173,2457.88563832563,2477.74724023462,2430.10712747114,2257.48439616495,1945.51236840506,1757.4119443677,1671.81628515568,1559.97545345154,1516.90374779725,1410.77767497018,1250.71225852302,1152.06179563704,1100.03828721336,1092.29232007052,1061.49309488671,1073.58069270299,1067.75547783895,908.09776076142,920.59789313758
404,"KEN","Kenya",281.12485387083,283.10241439279,286.53117240969,291.11450155057,296.66921959267,302.44519139718,310.16661681685,318.88518710899,327.9276366693,336.07405050962,345.96420919285,346.05854473683,348.9934689213,344.62288408122,349.65225224461,349.39977879557,346.80895345168,348.10450861322,351.8250842518,352.25088701568,354.12439244171,357.30464150622,355.60936758221,349.41212603266,344.17871555607,343.26246445804,337.23977880822,325.65919505568,323.00701289292,316.82171638541,347.20456530154,372.3067211809,321.99251447391,325.98982000756
296,"KIR","Kiribati",530.76901780937,541.70120811329,549.77863116531,564.6750028882,580.49023425039,595.7015051219,604.48692595956,616.01023200294,627.85363602669,635.53294671217,643.92308667382,651.17521765317,661.12975404548,668.58707505789,674.89823423499,677.75100141737,680.66431324997,680.0351482848,680.09530206215,678.93015259716,676.2933250442,675.38142215805,674.69875063215,672.58172092017,666.80316795537,662.36292767125,657.70712028172,652.94414085926,673.85873938922,645.99865948897,642.91606744068,667.84368262435,670.19379528551,681.24414007573
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",2410.2838929747,2338.7621035763,2254.03845254022,2254.66086157988,2260.29683337136,2340.65467279411,2290.90334760376,2353.70843381581,2280.7471656908,2175.57067142428,2037.94410151523,2085.18062922996,2110.89000139085,2090.75715952981,1968.0251292095,1887.18406665666,1876.54703567209,1811.97494777111,1778.20271286035,1660.12875210337,1600.40993975625,1552.90115144152,1450.88159928282,1364.87036698885,1292.72540117364,1281.86367205449,1296.49580526057,1292.62004740935,1277.57145630485,1272.12060618704,1162.03813353461,1143.64515081553,1203.36511092704,1146.75994429609
417,"KGZ","Kyrgyzstan",1811.83533044515,1836.8142234175,1925.82014328429,2099.65341283441,2261.56622122347,2302.7891890241,2303.49760299067,2264.20770492167,2241.87328626934,2213.3747976595,2281.26069946079,2333.05426387564,2410.90311333456,2475.00570466268,2494.0293572435,2581.25639412773,2669.50089764328,2694.04991260477,2677.35007618649,2630.57613437064,2626.21952793299,2630.26449168917,2630.69425974785,2542.93026804729,2474.99062212656,2410.29551468521,2332.58074858865,2237.77278071741,2123.61952320179,1978.12880956462,1818.34803833252,1877.19816579094,1787.02732499127,1807.25805214809
418,"LAO","Laos",1173.04940356665,1186.85266624374,1205.58345402449,1229.00490276331,1250.06376286658,1251.82201026941,1262.79999380298,1274.75431150288,1295.99176788817,1306.27566755817,1305.52242382177,1312.40440861033,1318.03087723156,1326.36919692887,1329.81315960612,1334.40012709944,1336.00355000917,1344.46195101298,1340.06422290844,1338.3266798348,1332.12780697262,1319.9699221213,1317.11617171297,1340.38908756473,1335.92885781587,1347.04629402972,1369.14274071141,1353.67848194837,1360.49606078334,1365.59505139312,1364.28428246913,1319.71902072254,1392.11401806836,1408.14113517164
428,"LVA","Latvia",1808.27198471369,1859.47643440087,1977.75530244154,2113.21243347762,2177.71504174729,2120.49835920931,2026.0157913086,1927.56065494965,1890.22568076953,1839.64845477975,1842.10766414477,1837.0236548651,1838.55803784866,1839.48403697053,1869.25386899229,1878.18130914551,1876.88890818735,1864.95744594974,1768.1375862225,1682.70484776838,1601.99622361223,1543.56381736026,1460.99271768792,1376.84746421856,1309.70166428243,1248.66326028836,1184.48367251358,1116.78306618608,1069.62165868434,1013.14448700273,1016.57467477751,1023.62374680483,1023.45568368093,981.31932005942
