"code","iso","country","KFC.raw.2001","KFC.raw.2002","KFC.raw.2003","KFC.raw.2004","KFC.raw.2005","KFC.raw.2006","KFC.raw.2007","KFC.raw.2008","KFC.raw.2009","KFC.raw.2010","KFC.raw.2011","KFC.raw.2012","KFC.raw.2013","KFC.raw.2014","KFC.raw.2015","KFC.raw.2016","KFC.raw.2017","KFC.raw.2018","KFC.raw.2019","KFC.raw.2020","KFC.raw.2021","KFC.raw.2022","KFC.raw.2023","KFC.raw.2024"
40,"AUT","Austria",1041.09669253751,1509.18308380718,2880.45889755751,2947.50333309919,3703.06885701243,1839.46524137708,6413.91312984155,3797.06449824639,2765.17236401304,2903.58965942677,3560.03331987418,1635.26518966294,987.60240370412,1204.52891572451,1224.06827498487,2175.08069151161,2475.0046790644,3857.63846000616,4573.38983579582,3513.50572039238,2135.90906682989,2455.96982411913,3010.16173623291,3909.02486779108
31,"AZE","Azerbaijan",77.4815964612649,145.465717294205,102.160833357615,95.554333234529,38.6673502046549,93.5961803844942,92.2887684538844,71.9423055571527,72.5991502849931,71.4052342582702,33.3443547187977,85.0546670352038,42.8546900544183,41.7944409394378,2.39079484321831,7.24173650592663,53.5486717112217,38.9714552775129,1.29859459478299,5.60110774805121,11.3621879738737,69.6974641458549,273.592818170926,46.0596658760894
44,"BHS","Bahamas",119.15783735461,112.84943973601,78.6184282899434,160.313412157316,106.086655361447,210.496769279505,109.779826195479,974.985100000323,180.473597530337,152.021246932013,274.38822402062,47.5045261809276,316.489756355324,56.9995431312879,41.5295882026453,428.604417656507,786.576509505706,101.050959249813,88.5844745250605,416.743388234025,187.313800819617,51.7266163828265,214.838007712502,166.455039341705
48,"BHR","Bahrain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,"BGD","Bangladesh",387.987911127341,334.137652428553,239.721102535431,362.918723979151,338.982311273603,682.971132824687,230.825426788165,235.962729042494,459.222729049084,302.833612857255,357.486528986786,365.951466679277,588.21461388196,1225.23939765278,1301.60735386511,2311.93155288754,2832.20515245138,1821.38306628089,2648.03860492359,1978.20261136831,1601.22132414666,1134.16439151022,2154.5833657112,2205.71000013855
52,"BRB","Barbados",1.49889351126464,2.32313653729492,0.374675092527669,2.69805339813367,2.4730201559082,0.0749369440201822,2.09860362508029,1.94852077004774,1.64864003453395,4.3465497325689,3.22271667748969,37.10027398215,1.87362353602159,1.04925424112955,1.87374043821777,8.01814347923936,13.6404432582861,19.2613143107964,53.438523546275,18.886576456232,9.36835415090875,3.52250138042751,4.12206256082302,6.52037085478027
112,"BLR","Belarus",1324.99840457575,1957.51330388649,5086.61660412246,3630.52597793845,2563.66375666061,2875.53111638095,1859.80045327546,1511.53148441804,1677.61262551774,1967.57506316473,2100.48599561451,2220.13652884082,1100.09256085919,1174.13549633575,2026.6186016186,8553.20318127842,4378.95544164589,5452.12765189522,5511.97253309568,3699.39152412055,2412.43249171708,1756.52633677809,1837.71798173199,1666.70502997143
56,"BEL","Belgium",334.519767151836,847.190666070541,983.749596531717,2400.88170809428,1279.50448543367,3177.5859227475,2846.12009820454,4031.59846607926,2190.76422319854,5305.16295938957,2423.44263624572,2623.05688719342,1676.27495954771,2199.64963683633,1595.15828923891,2151.70918506188,1992.60320897675,2073.94195903816,2238.50752792127,2290.30366031799,4572.67863930613,2298.11385742157,3739.19091093727,3026.64483971133
84,"BLZ","Belize",4386.64436061845,6634.3504744926,2458.32942579826,1117.62908599784,3134.72900910676,1238.16184869976,5635.48040046507,2454.15335865246,3209.96564748825,3277.84744595687,7501.67064949443,4469.29639906939,4724.34776400346,4580.59210184284,3099.44810595997,5604.96373970639,7143.88244302667,3736.55515756194,7460.05922816974,9578.65522946886,3673.22387649965,2994.35120440082,11082.9844655417,13691.7787152036
204,"BEN","Benin",45.0251492960039,86.5980203498155,33.4703031311566,20.5495047603566,16.0105780155661,43.5404533006428,58.7602552117069,6.57365479325439,22.7176341297195,9.32372161915472,14.1345846329354,24.0891025962871,137.020216908839,83.2288369143015,14.5800812125691,157.3079300383,85.9745993174535,186.744379701736,36.3929852537174,77.6405181309458,84.2111292122462,95.9944729027787,139.639639613532,86.1821539234833
60,"BMU","Bermuda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,"BTN","Bhutan",81.6975945239657,60.7918474405424,237.243359286758,316.507148103075,217.269354533601,174.226452277978,174.422870277508,194.438077728088,391.477246622931,1223.21259527718,297.271587840532,211.117533777136,100.978564316593,250.099008111212,193.939603609013,615.196667895498,510.316635621,206.855398838407,190.970764662459,322.240272607033,264.674121942753,330.60196808669,274.208105949048,310.354525973467
68,"BOL","Bolivia",18730.3008259947,22403.6782979464,15295.4353376495,29112.1284800173,29671.7682841725,22079.0939210408,25003.0065466012,34008.0437698439,27313.8852713873,78051.6595199222,33058.4951592655,40268.738256043,23097.0025522055,34047.0790143368,17150.3823483918,43829.3839268805,43780.4892792438,25904.5377229359,410923.338044364,102902.708994807,177050.277373165,83746.4823010158,136989.874717793,626055.589823111
70,"BIH","Bosnia and Herzegovina",15.8133387692426,12.803198259605,6.8126223213216,49.0606303443445,9.28189798128037,1.70260556515191,246.059707937117,111.13108599499,6.0041382187782,5.77372841910156,18.1940064824935,39.4381561782205,27.48418975893,19.3742497120573,3.52903503646918,8.09290011091145,15.3252807216775,13.5226700087804,4.6583965087131,8.8132276016189,13.0973293715343,100.055710165545,288.491826939023,18.173390970931
72,"BWA","Botswana",32.7661159325271,5.617351933597,3.58276235636067,30.0085280326139,22.075815047386,24.0813790972461,15.8565199172255,11.111476525345,11.224172821722,15.2478361398556,7.13570817587348,7.49519319895724,12.9617818763585,13.6278292981923,0,0.072742460859375,0.142827218786892,1.7497345085319,0,1.16802642677517,0.919195221529947,2.08060677156901,1.38353118040256,1.09144047059245
76,"BRA","Brazil",142334.237743692,178737.988796366,176517.754183771,269638.614275131,251352.120764894,211751.628999154,176478.931777176,189893.757740041,159332.309061577,208377.880101539,131128.219553941,244160.863874859,175989.884268889,246704.34904918,222085.884714773,776780.222740183,440667.784558964,347048.276723573,330483.567006298,346307.480767723,348477.01751333,378591.24870064,310151.229677628,600177.165033085
92,"VGB","British Virgin Islands",0.146110338074001,0.0730922895247395,0,0.0730903210883246,0.584775178471136,0.146146491082899,0.0730983988845486,1.53432183604058,0.0730906319281684,1.09602332620009,1.82679592411566,0,0.657725011342229,0.292220051666666,0,0.511655556024305,32.95779176291,2.41176681360894,0.0730885594401041,0,0.511654934587673,0.657813718709851,0.146188513158637,0.0730980883561197
96,"BRN","Brunei Darussalam",135.455589513245,90.5134253507654,74.1695436307295,116.057237042761,143.745377883281,208.402137430478,256.875729413839,219.503653456244,206.394724144001,112.828663011464,1451.41480329653,909.299085097213,187.092968435829,304.202544986374,239.763220169783,632.962770592908,87.5853869299418,59.9773510106951,79.6102361065398,66.9552709197667,74.2480006167578,139.764914764805,612.47272380652,59.986021400179
100,"BGR","Bulgaria",2220.69530751172,1643.9887520138,1405.37205233454,1943.85377238221,1597.79782361319,1244.45351365785,2279.5997839101,1589.64732860041,1666.60104366195,864.229882102539,917.599412475122,3444.74517101001,799.221900200781,1441.98919766921,1914.61811374429,1201.52506920056,1885.26216410757,2314.34708927699,1060.41577751393,1170.28562036761,2823.65840914588,972.461131180583,1473.20206562471,1767.41764824598
854,"BFA","Burkina Faso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,"BDI","Burundi",62.8925714734531,94.5399162132072,57.9297283916356,28.7085324498141,50.7704232869339,18.7384500324511,69.7821697792107,105.658612364269,24.7212967208558,55.7494152971561,33.7208963134157,23.7302563688634,73.5785173454047,124.29680825609,47.0919903833159,65.6121530843584,78.7318550928401,104.091902894938,43.0236234658686,58.1523580728722,53.3208028930341,28.8129304780771,27.121739484202,61.8426173107385
132,"CPV","Cabo Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,"KHM","Cambodia",5368.75814751956,7535.80683550195,6026.24955023164,10968.9548492422,8002.3738622688,11662.5020350764,11553.769409438,11886.5092274309,20887.8546557322,29356.7242324724,30691.5650460798,37486.0611817161,40770.3408615838,45928.6644061702,36975.1686757383,45473.7110041453,32709.0731656314,31293.0480766777,38856.4970399098,38344.4944240035,36482.9160347044,27814.4217133606,34075.8657757001,25426.8314406711
120,"CMR","Cameroon",679.004069139696,491.276365520705,376.987964299511,282.41465050921,404.181989499134,441.530704895954,419.476023530937,366.409398551217,563.196388302757,1147.0981944348,435.637108270203,557.311671311649,1701.38802833239,3718.05937916493,1321.29183593878,1932.82492911493,2714.72112279624,2035.32349205897,1748.18638339288,2172.59914406005,2292.24807633421,2221.36082120972,2775.53719272717,2239.62018680265
124,"CAN","Canada",11210.6819350463,15600.0812672727,17503.8608516703,66274.6810335254,38315.3329832103,23242.2847142398,14189.8246567596,6642.46514419394,5119.97752029435,11211.7616530602,15012.4332021033,21932.9759991119,25766.4501027284,58480.6159035102,40375.4718879968,21406.9947805172,33165.611106619,16017.4683175028,25645.9249939705,17801.6134279756,17159.7534747347,16736.7517675853,139615.40343346,41673.3059900022
136,"CYM","Cayman Islands",0.0727055178211805,0.0727082316395399,0,1.67224455289822,2.39924722639865,0.509007635451387,0.581670188259547,0.218121212354601,1.01790915810655,0.290828039532335,1.16334874243598,1.01783088117621,4.72570226716471,0,0,0,0,0.145433603113064,1.16337271797634,0.0727152835839843,0.508938187905815,0.7997179089898,1.89046165282769,1.30876184128689
140,"CAF","Central African Republic",1017.85414394359,1162.14728968375,205.876415487403,251.176684358965,714.413187750539,928.862681342409,1163.20837665572,532.636974797951,619.137793347777,1463.08235582665,987.61551341899,1036.18467951408,1044.58158723183,1164.69319686597,712.172283118119,1375.97442956231,1912.8190388252,1206.66747774179,1565.40843660644,1922.25631891643,1412.62506673063,1192.33850386242,986.367867138219,2101.53198679411
148,"TCD","Chad",13.7487854921468,40.2405078051426,0.299570898577473,15.6909472913709,0.680468552306315,101.021121711952,0.524399785741101,124.876353160255,14.7263082652864,0.974328438581272,30.6110542759109,56.9669337281791,92.2177947632863,130.661398628051,63.4328408637239,73.601951632207,150.870756378749,140.621453380246,85.0067656196378,160.363848638481,150.026541860696,128.451558872539,224.240866961865,260.029407420967
152,"CHL","Chile",676.789477221004,4398.03721571063,1331.71944120998,1444.20780311307,2019.85137841693,2600.3035037465,2285.2450800283,4076.80124285313,2076.29250087259,1946.74777544327,2878.58197133554,28638.0247891182,1173.99270203439,1059.61734543362,1873.7477611741,1095.82308524281,1242.2463489481,777.78068407938,3816.15440996398,2597.52604575714,1172.22835639757,772.376265708915,946.406999061692,1355.77017568081
156,"CHN","China",14586.4042457396,18277.7732266939,20753.5582941196,27736.8676700162,23833.8859935902,59861.3193241477,37821.5476462852,50696.4235669754,30451.8494989935,37088.4348438243,29128.0115166873,26988.192011569,18282.3945818498,21869.8640188194,20284.4476283955,30109.3447575135,30397.3078149577,30378.2841959212,25256.6962062264,19900.2647856774,22772.8572980544,22525.7409931156,25382.9674194886,25830.6973997201
170,"COL","Colombia",17959.7500147225,15010.3605588519,11236.325165127,21498.9147862016,16275.5477170707,16584.1330369995,23755.0836059075,16760.4037824741,19536.3363655599,19138.6839887641,15517.2482531625,19463.6301276053,11579.6748953252,17800.5547342975,13340.531162193,22450.0661205542,38774.7775941161,28873.8382929885,23789.8670460774,27624.0867846783,22008.7732376093,22644.3424795165,15603.2820836741,18414.9864076742
174,"COM","Comoros",17.2526258249262,20.5587283276611,9.03428419040472,11.3751374366471,24.9366754950776,6.93409958105413,23.4261176506923,12.0500099960156,40.4641202816699,21.9971402138004,47.2445699175373,25.6828977112917,448.406686895165,404.405757118377,196.164049652183,26.6606914255734,57.0816667411289,33.1297556626301,87.7421064509032,85.3371238738573,56.2674219462744,39.5375831986447,66.2322249693743,281.514061202304
184,"COK","Cook Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,"CRI","Costa Rica",4485.54103338103,3287.64383921135,2375.37660715009,3570.46918547909,5094.55526309138,2807.74190688768,3278.07136491978,7052.73385846994,7347.01827417852,3906.23956972928,3864.92807822169,2872.05642975627,2881.31978801018,4113.55861933903,983.089384680349,4746.12382490245,13286.9599946427,5293.43749134821,4791.46589378151,3395.11314637293,3049.98924235515,3255.35367380391,3699.79765212031,3470.31421419619
384,"CIV","Cote d'Ivoire",3517.7016113526,12198.6670333949,5215.40940994393,1452.84308818475,5476.498030394,6408.58790880096,3058.03579951408,4786.26125858359,2774.53872869963,5365.52028670893,13606.2745273754,10258.2866607448,5466.80994362995,19115.562735556,6902.99442273932,10467.159308171,10205.5832103514,19455.8947202353,8104.11074387279,11924.3550894552,4835.53857092917,6274.51857940506,5010.08218987859,6217.04594648476
191,"HRV","Croatia",1350.6055285961,947.983836487645,804.865394154017,3825.31077483456,1170.43482054571,876.645305555445,1466.31975681749,1882.22592688644,1128.36218184025,1585.64046899096,1269.58161515967,2139.64901702296,1294.82623237216,2003.98327745275,1587.46850665924,2258.87305694777,2417.42812817977,3751.31911580149,1972.47476919431,2360.96272784304,1871.73278359554,3031.31603311088,4082.17049751743,2992.82010601596
192,"CUB","Cuba",2337.10720998205,7049.77943007219,1109.02770450984,3299.80701716708,2342.10473712614,3125.16870184121,2709.80176977788,3380.78680818254,2829.0665632638,1193.46088463585,3383.01223422052,2202.52185487863,867.034983401591,704.243427601423,718.078621605036,37890.6881858309,38956.5640156271,4591.67153060558,968.119322041428,1716.15648296087,1877.32106162952,983.376632717214,3855.00510374128,1819.17734281169
531,"CUW","Curacao",0.0752007855729166,0.451376182828776,0,0.0752049094590928,0,0.075242427000868,0.150389741647135,0,1.20339670994846,1.12783966488769,0.075200086126302,0.225668651679145,1.9554256249018,0,0,0.225570065843641,0.601633477093641,0.225645140823025,0,0,0,0.3007584507921,1.5039396438113,0.977956448886175
196,"CYP","Cyprus",69.0643622395853,20.5124497456879,12.0929172156532,44.8952215359938,12.4057340039561,37.2833937454839,306.296136231563,32.5033695026193,27.5134858569466,27.2952830314583,72.8430888377255,42.0615298014951,12.2627319154535,37.8627181662955,14.9965598147092,169.201631148397,133.859073664732,22.7621616030511,24.4377425315625,25.2115431510894,42.7306621450782,519.679716522104,41.20401090967,54.2855334264299
203,"CZE","Czechia",476.464182424333,1026.32722579364,542.037047653446,3445.45143575072,4604.97633172598,1149.03078325381,5269.64156204725,2644.23424048476,2244.13015070654,2743.39282699156,3791.92008083323,2224.38866490779,968.922165123434,2141.44646371202,1181.54237299318,4388.76534550988,4723.21210020511,6739.54815136067,7815.35936329801,11733.7461360479,8405.57630870804,4430.7043935383,4455.26161966541,3985.39461750222
180,"COD","Dem. Rep. Congo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,"DNK","Denmark",571.307463224398,111.874357870827,201.468568418687,292.696005511204,799.046967240173,456.237333432007,312.569027177907,478.088921418368,656.861147619283,441.785444150907,448.386633043462,446.402197323891,177.644347465516,657.862394697258,248.937117616931,494.139715248626,438.217751606716,304.38483371123,762.861156913103,208.170879630937,346.108475198322,250.081379903025,299.057383585329,278.781590673094
262,"DJI","Djibouti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,"DMA","Dominica",1.63395507465115,0.148503763556315,0.148459034988607,3.7130609457411,2.22745450822482,1.4852854938151,0.96511459161404,8.53947618500325,10.6938130357704,18.9356919813048,7.5012350270155,7.27632364361544,1.63301287462456,1.48491851117133,0.371098803936631,0,3024.07616577639,62.5668031075667,0.148395224554579,5.71697437253526,2.22736935204806,4.15828033374999,1.48523480527506,2.07880871162218
214,"DOM","Dominican Republic",1449.85915798659,651.738186421503,1070.31555742905,1810.47875706316,9991.35426032327,1080.29314188844,1695.41404146173,2457.48721491234,1041.71188679394,1044.9886114023,873.745742193115,2234.00910578649,2930.63921496971,2497.99250177667,4544.55010659922,6887.69561557578,3675.67455154743,1435.14440634344,2121.64939366213,5231.10572582796,2501.6501072883,3211.65125839342,7065.10658270133,2280.49321926796
218,"ECU","Ecuador",9398.72893676021,6680.45028202104,3596.13494173397,7120.93178078246,9742.61093425255,7659.16823957913,13283.7507766524,11598.1087160345,13303.7957008468,6850.54710965837,8067.02026032926,17170.8822456805,12261.1954031903,7270.56484654654,7875.92748995804,12041.6930283949,15832.5146882179,11640.1022041114,8494.56628477576,13639.98362539,8339.80354027538,15823.7184317263,11914.6227546052,17769.958147386
818,"EGY","Egypt",23.6807737074945,6.33339810376843,13.7203326324772,5.87012437269639,9.17003304130967,8.78006516203015,23.1035149991524,37.8358751227615,11.2902986838433,13.0180829085568,32.4909697921863,118.295633814226,5.9979280591124,8.11778217978188,0,0.659523651676431,0.197572585238714,3.36448855492512,1.71433346086371,1.97746736875217,1.7141919288151,0,2.50849831739149,5.99595602574544
222,"SLV","El Salvador",921.376113705934,793.944972443631,403.196160135425,495.153583620008,620.432355900103,561.87790371399,556.940885692191,422.106968970653,477.680530639812,448.443565923406,514.21691274953,345.860918856171,462.5902614903,379.678674340749,496.469066772976,806.823811957398,677.791423515295,524.90097124399,320.900738122171,266.732403356676,161.051565871958,198.769509937308,194.739638796599,177.303158248979
226,"GNQ","Equatorial Guinea",123.108838458913,76.980600325294,192.268902916357,3.15083109091993,97.8534432197286,65.5451621299715,76.370856052628,178.888175992628,211.521226301827,422.573614910356,118.409846311509,67.062758855821,220.521092963935,473.606739481449,60.0644997891773,177.204139664137,234.74549782915,89.4745351001071,118.325980995614,65.4129449871958,282.054663377559,175.265043754798,128.404171666597,184.686186392033
232,"ERI","Eritrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,"EST","Estonia",647.934760352942,613.350759368508,172.171306018478,399.520682951345,421.552121900095,613.662243662673,330.512607884926,453.519721163795,587.361303851353,462.866228637579,539.248403538129,319.038203057233,403.406965694231,499.656401121947,766.462055571885,1401.00214126552,1471.93856247784,1703.92038126156,2054.77927779809,1469.6752959029,1337.25391478187,1471.16596537635,1299.70359272188,1115.74273780609
748,"SWZ","Eswatini",107.052048966989,35.3722758908929,39.5453840354904,53.3195469101594,50.2662452240167,142.655375516183,60.0374310027473,49.7989541692674,41.1131345704524,135.534339968132,25.1082661856054,35.9931968299902,59.7413507072796,104.518687620522,130.50524404056,96.2560100486142,195.758454356163,36.0686062798383,103.145780284471,43.5736608743596,371.291522308549,199.730753672922,138.845831919995,143.571183262067
231,"ETH","Ethiopia",3233.46321417334,3405.77258829166,4606.20190266882,4227.53220630838,5099.85795608952,4618.77262185142,10785.8420008445,7807.12974814794,7454.97168541867,6118.65094757863,5670.83066366333,9676.48876463143,9287.6178464926,8356.7740998878,2516.01257124772,5554.07554345012,11719.8681225645,6724.26626237614,11252.6975253245,6188.7135132797,6878.06714765895,5679.96429311452,16181.8365862293,7936.73540233243
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,"FJI","Fiji",21.811523672934,30.9612987509809,24.2223925610037,183.863096209717,51.7085401192154,54.7291069199033,100.889451705806,73.641095419529,46.3013100014257,109.920718139274,44.0979426645268,84.9124094893,184.904736326118,266.175735670272,112.928144582455,1506.19616194668,441.350571789431,215.437446612074,68.6695940693596,133.862069899404,508.281190062433,58.7325896917241,16.9578437949674,29.6895390227669
246,"FIN","Finland",515.683817539955,382.375840396738,203.974188363619,575.370561308378,704.23859395341,799.289032842894,413.196169947624,673.840835279989,576.790188344889,543.034452418832,744.09217213754,472.046023831034,528.169961471316,579.018446907328,541.420501432227,789.834586229397,1065.0330367007,890.268108380694,744.108622049363,593.881698739928,1025.31768540778,667.980152502046,711.308757634761,585.489886261344
250,"FRA","France",2059.46288061533,1883.41209606996,2284.54542438555,5789.77247576819,2426.79769807578,3962.30111476474,3550.24086433362,7013.06222325763,3252.96395467405,6226.98169609739,5264.87830711868,3885.00023045166,2060.05051638041,3364.55772390174,2440.34477422734,3615.5096541604,4876.4260322076,4785.56578716137,5573.71024591708,6202.74028242776,11210.0303235062,4828.45632428496,6699.05212976443,5530.99683501526
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",2035.67464763162,3255.68310052735,2944.76231701944,1326.41971064296,2306.59065243086,4357.92391228947,2061.51715360667,2269.208807283,2441.28735200104,1882.3216946901,3231.69322551552,2883.96497119993,7182.18353233872,6870.6422867204,2615.22833203114,1740.3064977829,4963.64668116794,4243.33484412944,3892.01763902031,3144.00030271214,1859.52198569674,3180.6870668417,2423.04705165552,2972.49443128187
270,"GMB","Gambia",0,0,0.299473845430772,0.149616152618815,0.0748427595193142,0,0,0.0748889439366319,0.374507740635308,0.0748937238585069,0.149718231946614,0,0,0,0,0,0,0,0,0,0,0,0,0
268,"GEO","Georgia",111.192350824744,128.721509876202,74.026340201456,631.042673088906,109.762452546959,185.548417201625,320.383757887074,110.94247383169,90.813232213598,255.708428784396,240.179005518205,110.962994508546,70.8396131762651,14.6735560723155,2.97421057253689,219.63692516451,40.457378727296,69.4212815373479,48.7975881954187,60.2880604591731,145.522912590872,118.737809291536,151.781962931445,188.74031778396
276,"DEU","Germany",2735.16670496074,2253.85313018703,1103.22320785452,8483.05676056254,5717.24858202119,5482.07309546698,14776.8690087974,9888.8984669708,4694.44533899637,12101.4207163501,4796.48556222883,4456.04173515786,2658.70713102234,3688.65598023263,1954.48770958606,4448.61626492948,5878.0697407537,7251.62975811894,19747.5489205177,32278.4864434853,29939.9711662901,12277.5428109319,16174.7065093202,12029.3195156333
288,"GHA","Ghana",946.254372244495,2151.91271994736,742.162080200962,565.229164153219,1645.65356605624,1192.10934884939,910.045844245087,1119.71931922376,1155.86866492693,1083.98458430607,843.797834827766,1218.47652444169,2045.98492689332,3786.75212497728,6645.00944299545,5806.01605989337,3658.9830465773,4585.6898122869,2483.46890232636,5286.32684774753,3510.35326477368,4342.18708983892,3643.33525630935,3620.37414136347
300,"GRC","Greece",1958.17261489575,1128.10030247884,546.356249981002,1367.3749270171,764.056602015613,1169.49197743919,7062.32168587883,5728.8370422913,1785.78777999919,1657.92038734482,1543.08619132306,4018.5835471533,734.989401726186,805.555172714187,640.32020909204,799.06525797382,1590.37993063284,1210.62549360818,1043.29430963617,1095.52079991791,5282.35168880617,1705.43456316333,33087.5443042319,5822.14565984513
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
