"code","iso","country","CHA.raw.2005","CHA.raw.2006","CHA.raw.2007","CHA.raw.2008","CHA.raw.2009","CHA.raw.2010","CHA.raw.2011","CHA.raw.2012","CHA.raw.2013","CHA.raw.2014","CHA.raw.2015","CHA.raw.2016","CHA.raw.2017","CHA.raw.2018","CHA.raw.2019","CHA.raw.2020","CHA.raw.2021","CHA.raw.2022","CHA.raw.2023","CHA.raw.2024"
380,"ITA","Italy",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00220927163577882,-0.00228363053021164,-0.00267655738862036,-0.00311394652783928,-0.0039463420269068,-0.00314877761374336,-0.00133386991412121,-0.000248327785306701,0.00100167898722685,-0.000842729487831151,-0.00525376006419087
388,"JAM","Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0147697516314891,-0.000503412418981472,0.00119667388695666,0.00179024980435538,0.00235766092830825,-0.000363267260175992,-0.00492170583275409,-0.00689510230776391,-0.00798637831694027,-0.008289248198741,-0.00760285299512531
392,"JPN","Japan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000919054760587287,-0.00318029621303062,-0.00691491218053808,-0.00891525522881254,-0.0104937542417416,-0.0111462614758436,-0.00945576690284111,-0.00884444714550259,-0.00838871807189112,-0.00664947907217872,-0.00564295971326945
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0543913590897245,0.0506880444416058,0.047692301018504,0.0437837877305995,0.0440532527549786,0.0411172488903486,0.0384988875279331,0.0390069929123891,0.0396143573219054,0.0378795146953355,0.0363589304849556
398,"KAZ","Kazakhstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0292218555073132,0.0169100804967586,0.00920585621251546,0.00544623479698969,0.00710673349447988,0.00648553582328604,0.00789479176310026,0.0130300288109155,0.0183416429241932,0.0182250173038885,0.017215228548596
404,"KEN","Kenya",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0417863774582039,0.026255406078697,0.00608838632666098,0.00295863224852067,0.0068823442670749,0.0130521469218445,0.0275297622992223,0.032838380305722,0.036917905463385,0.0336026896750221,0.0290495731357228
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0231540703237252,0.0236126489508637,0.0239707767722159,0.0243181073083991,0.0244592702835065,0.0250966021220431,0.0260119597931248,0.0269307406021901,0.028263825823488,0.029002311070663,0.0287031414526537
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00433886569835162,0.0109284979376503,0.0199367133016988,0.0209928013460079,0.0210224593625652,0.0121749184793849,-6.74985538136381e-05,-0.00376249096891597,-0.00115908609861412,-0.000316809180097107,-0.000448374552624714
417,"KGZ","Kyrgyzstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0453084866079585,0.0473628808760296,0.0475772337021554,0.0456373193855764,0.0432405602756412,0.0416816307562531,0.0377672941050735,0.0373821120235094,0.0307958974369815,0.0255269107645033,0.0232734761226456
418,"LAO","Laos",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0334264905915922,0.0327864950878682,0.0327329585132607,0.030334184429893,0.0281831039817604,0.0266353344611276,0.0253841235159085,0.0219289892071812,0.0218131135314912,0.0212286958157877,0.0209304946252591
428,"LVA","Latvia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00503397611876499,0.00500972464403859,0.00499613991408521,0.00394345094655657,0.00250208032842636,0.00117162005787153,-0.00227899101065787,-0.00488201410562561,-0.00654494301641739,-0.00987780339299493,-0.0109019596329823
422,"LBN","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0373092853108654,0.041930964079963,0.0446187663753703,0.0444634117201275,0.0412501445645839,0.037337596596899,0.0255370804168522,0.0109338082398432,0.00426312465029133,0.00183016494300413,0.000877094048877483
426,"LSO","Lesotho",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000571083216090895,-0.0010146608563375,-0.00297640211440398,-0.000850620362107812,-0.00271075417978717,-0.00695245287665991,-0.0121345182679058,-0.00785252027698483,-0.00386119409690667,-0.00223611906207358,-0.00131523737155871
430,"LBR","Liberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0380833168602466,0.0343099556525213,0.0360494821994424,0.0316856402738637,0.0281549158999301,0.0277517636488109,0.0277062038611564,0.0260660994918771,0.024984826649765,0.0237069561075114,0.0218691037603151
434,"LBY","Libya",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00765980658624694,-0.00336540358074882,-0.00173499998506706,-0.00200433860917268,-0.00141625467964454,-0.000829063422725353,-0.000197129801970553,0.00184734365070738,0.0471203992169746,0.0813103769041368,0.07652704282497
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0091720327061332,-0.0109910660860585,-0.0121446907996817,-0.0105499818252708,-0.0138583365991273,-0.0184304906756821,-0.0226194458069529,-0.0251751895381022,-0.0268545082776654,-0.0306681087249979,-0.0337758002735021
442,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00479687309544463,0.00414182239142513,0.00359403419951088,0.00458127493208993,0.00439512997797387,0.00397709379901579,0.00334831954686821,0.00159975243476951,-0.00109461007561262,-0.00366087837370954,-0.00574631657685609
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016983888765256,0.0196776033965416,0.0202125820924064,0.0212747117892074,0.0174847471687518,0.0149363462747298,0.00542619174541678,0.00269402264942133,0.00122038986770446,0.0016393442259339,0.003305944077514
450,"MDG","Madagascar",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0141913674184528,0.012145706899755,0.00963835772136834,0.00728619902962957,0.00406099485111922,0.00456012621080282,0.00680789716173513,0.0084163835466986,0.0118434984549776,0.0139778919856952,0.0176556501923508
454,"MWI","Malawi",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0449044520298914,0.0448996657457785,0.0445018839325562,0.0435876769415704,0.0447539285056082,0.0488455776387391,0.0513268935935365,0.0516742846300218,0.0504313893177895,0.0489632182784554,0.046843515301584
458,"MYS","Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0110388203880294,-0.0113347599448455,-0.00758013582181227,-0.00359632513604635,0.00267229557729975,0.0103847723989177,0.00990869133343808,0.00653252458352149,0.00445380516079696,0.00156320300039625,-0.000956888780151344
462,"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0566798869726479,0.0542590726724343,0.0530854007362047,0.0510240199429082,0.0486283344512659,0.0462657811302956,0.0448104182399722,0.044649982501193,0.0458472215857975,0.0463336603317597,0.0471583695321942
466,"MLI","Mali",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0421813304399117,0.0434342310392397,0.0434795250135653,0.044965604607287,0.0467019424660613,0.0454102583301359,0.0445626114616509,0.0446652652362907,0.0409567833027806,0.0381538349467603,0.0345051896562476
470,"MLT","Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0454501058915104,-0.0366354244490474,-0.0198272944885711,-0.00234631724916847,0.0167521006988918,0.032603142194914,0.0364334567415936,0.0307817658626905,0.0259489864781055,0.017798120257515,0.011442828158821
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0173099241221613,0.0211091269869712,0.0263680242350159,0.0271221622350983,0.0228015347218438,0.0209674111866525,0.0190784553559455,0.016878419836029,0.0146935481247987,0.0135342995754504,0.0134086074376618
480,"MUS","Mauritius",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00488074291073626,0.00443388849838322,0.00396200019217741,0.00272557019974418,0.00217349874489159,0.00250041273340673,0.00319085086865956,0.00348606958627795,0.00425638907081938,0.0047503122980026,0.005469248335636
484,"MEX","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000200107458087073,-0.00198666268531933,-0.0025750951413791,-0.00319816910126602,-0.00139647309027857,-0.000345671200866038,0.000726218215772617,0.00304853882362766,0.00433350469733407,0.00601943570828678,0.00688832073261958
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"MDA","Moldova",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00518859499286339,0.00858107270378361,0.0127673781522546,0.0171525937833623,0.0124685928246151,0.00298402574252932,0.000462397489638722,0.000431046683282421,-0.00428210594409817,-0.00709254960952743,-0.0084753802902432
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.110218416774185,0.0929510884266982,0.0869112349920447,0.0865979359029938,0.0797607265212157,0.07620607722403,0.0688436210901409,0.0632671986376987,0.055952609021962,0.0655410560150125,0.0804620253074879
499,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00819182208153646,-0.00650137630069869,-0.00302819092073973,0.0025923552849263,0.00640857288734864,0.00780038689269125,0.00837696592902493,0.00197176662738374,-0.00539035980616187,-0.0143743778201572,-0.0233808371287549
504,"MAR","Morocco",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025581242694644,0.0255093867041394,0.0251960973043532,0.0243138895194988,0.0234995376104588,0.0230120209162321,0.0226299012702216,0.0238555489688499,0.0245298426320923,0.0241649688177374,0.0230089499569077
508,"MOZ","Mozambique",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0982414562920928,0.11216925490529,0.116337418808834,0.122015573153365,0.121092451560589,0.0943042038099546,0.0481552014001014,0.035723901383041,0.036093696703317,0.034478922168294,0.0320856705772854
104,"MMR","Myanmar",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003492937962289,3.31385710394816e-05,0.000356852181082168,0.00267516100293541,-0.00606859380154356,-0.0131093969551307,-0.0173905130316327,-0.0198823302231548,-0.022000924947768,-0.024218213794707,-0.0239835897628462
516,"NAM","Namibia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00529748278797437,0.0182806704400993,0.0244243678813332,0.0235875774560359,0.0240102256176498,0.0234716087572291,0.0142556550248281,0.0089700823745642,0.014516618604574,0.0217926924987082,0.0322097010192601
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014549927551192,0.0123828218051498,0.0105499155537718,0.00927649723319068,0.00890523362658535,0.0081344590740764,0.00817467029067509,0.00833980257572153,0.00669534772536395,-0.00639904460948615,-0.0201950805693371
528,"NLD","Netherlands",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.011034426573894,-0.00939674909502941,-0.00904911313126888,-0.011463550422697,-0.0148035194886147,-0.0175693733609008,-0.0199647188540623,-0.0224613723388307,-0.0248406459172075,-0.0265535084181779,-0.0265800128397167
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00152071867073456,-0.00256356592177054,-0.00247601500166705,-0.00297074048223556,-0.00508284345185439,-0.00679616597258415,-0.00848463428197954,-0.00936649732964279,-0.00945683500164407,-0.0116836869138581,-0.0123766620606441
558,"NIC","Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03396593683336,0.0380778446481478,0.0400928878968825,0.0381832966889357,0.0341566070209827,0.0289074228173716,0.0228082659821702,0.0199058223924011,0.0176262365682069,0.0151473291046962,0.0134336572784535
562,"NER","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0306171791519059,0.0324031375892735,0.0349471961961652,0.0382119401162331,0.0420739701946695,0.0463037881553592,0.0465851442351992,0.0459384735409811,0.0457232977972737,0.0417685539734753,0.0375610883208832
566,"NGA","Nigeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0087798577058934,-0.000158573166829212,0.00122424259547693,-0.000509291565113347,-0.00176449640217982,-0.00307219809162074,-0.00895023024896968,-0.01224169981592,-0.0148657081195981,-0.0168231657292554,-0.0146404781796505
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"MKD","North Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00319969721197311,-0.0041788458808707,-0.00450562861543691,-0.00549499112570562,-0.00622272219415609,-0.010399239868597,-0.013103288236837,-0.0149137907293118,-0.0152253073518526,-0.01926824828263,-0.0240377485608498
578,"NOR","Norway",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00861253328989819,-0.0142877298625735,-0.0168777060627812,-0.0145859740703872,-0.0120852126723999,-0.0119502314638961,-0.0116016874227408,-0.0120646518273196,-0.0115288741868963,-0.00942916901913926,-0.00791269428908303
512,"OMN","Oman",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00138282269818513,0.0149317487288201,0.0243832004967335,0.0266343118816343,0.0278284088281342,0.0254379208516911,0.0194530703269282,0.0144938601919173,0.0147984213949188,0.0153930114999103,0.0128935436699809
586,"PAK","Pakistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0284290931814697,0.0267289958131698,0.0273394547232042,0.0276087205237208,0.0287144021171344,0.0296047398496564,0.0288535042748361,0.0290101616901903,0.0277328654374267,0.0282126711955006,0.0288878532969126
585,"PLW","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0675649552867203,-0.0888730472814447,-0.0842408485561075,-0.0859949048272576,-0.0851355215784312,-0.0601580490300259,-0.0383062185295256,-0.018142999469996,0.0156904351513677,0.0076474967196822,0.00381863586708118
591,"PAN","Panama",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0139907531602992,0.0102196417582086,0.00723359484439112,0.00249019756010638,0.000765923119038447,-0.00119451039410201,-0.00153521898576592,0.000847518736036793,0.00483186812767378,0.00962893126384379,0.0119203579909442
598,"PNG","Papua New Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0685921454665608,-0.0394856969561654,0.00276030543102745,0.0317950062545473,0.0726065943153047,0.0813520982948568,0.0731775407483961,0.0587122424027013,0.0408705118370878,0.0230053095979204,0.0190762817106223
600,"PRY","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0529233696101874,0.0426368751849775,0.031416981535404,0.0224900522140032,0.0114780808293429,0.00499732909822415,0.00346666843820564,0.00047311674171846,-0.0019573847387,-0.00459486354380367,-0.00295907585573496
604,"PER","Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0117459236968191,0.0114010817765791,0.00958135685493056,0.00712621932336188,0.00542338111224105,0.0045299832332697,0.00345064884583834,0.00391347453480728,0.00527009870080253,0.00668492618529637,0.00817040694463556
608,"PHL","Philippines",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0171711191170771,0.0145697177515036,0.0123700015579415,0.0130845917038136,0.0136089150579339,0.0144113538167028,0.0139344073058671,0.0144401493780733,0.0139362147764002,0.013776527689221,0.0120453948855701
616,"POL","Poland",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0235480426251118,-0.0195198941794099,-0.0140581908945636,-0.0104188624480064,-0.00727329310625846,-0.0084354646940884,-0.0100808120906583,-0.0113012236337946,-0.0119917210778498,-0.0138330667657131,-0.0166482853283174
620,"PRT","Portugal",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00741621306877683,-0.00452363795379015,-0.00191672048516488,-0.000512111883585473,0.00132776632310283,0.00471610472731765,0.00543764098370714,0.0066583516864247,0.00593798112127497,0.00397161074696162,0.0026177725401002
634,"QAT","Qatar",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00876824667831255,0.00932234320374525,0.00949132692840959,0.0108193056262107,0.0107871894907947,0.00622505247436633,-0.00224292484533826,-0.00564059829868813,-0.00780255774995087,-0.00549977451055195,-0.00189787985124294
178,"COG","Republic of Congo",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00470127799544928,-0.00890969464948388,-0.00641709038121097,-0.00569686175375772,0.000589706083951128,0.00306908035730784,0.00521975694356995,0.00710631586721094,0.00765599489153095,0.00607326944912589,0.00382138743283812
642,"ROU","Romania",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0159020108050233,-0.0176284593629047,-0.0167954627497199,-0.014023688630344,-0.0103750152429689,-0.00708082072193272,-0.0050477637326275,-0.00583613085135293,-0.00741780369686063,-0.00940671593133213,-0.0102039160845098
643,"RUS","Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0162751478716809,0.0170010445803561,0.0177247244342429,0.0196045368947546,0.0216716187485637,0.0210790974983335,0.0188056381327582,0.0176257591789224,0.0163300582071855,0.013299197249458,0.00915750701923712
646,"RWA","Rwanda",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0263358745413207,0.0251843888230852,0.0230996438297861,0.0208023224153042,0.0207941360539072,0.021074000192782,0.0241068201882297,0.023561002476115,0.0208996451603745,0.0177938533034534,0.0134208196740813
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0181492454538781,-0.0205396556821765,-0.023802465028998,-0.0236906587240719,-0.0187452792156306,-0.0110050234864137,-0.0010227396656366,0.0146388087967667,0.0293822915110263,0.032894176712124,0.0360684695251619
662,"LCA","Saint Lucia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00195521353158035,0.00161721050459684,0.00410973493437639,0.00605547592393108,0.00697913746044776,0.00733179630777325,0.00503021998532947,0.00347509859234677,0.00479451414164433,0.00484550021376218,0.0057911487454203
882,"WSM","Samoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0200367605055047,0.0255872308454752,0.0240764759216199,0.0155195836082338,0.000133824244386967,-0.0198281290183747,-0.0374408477355976,-0.038968297118319,-0.0390304758067365,-0.0366772536673142,-0.0320516398991857
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0198261420869033,0.0213147920737975,0.0227151713504787,0.022834562584759,0.0224329871506881,0.0232158556761832,0.0237401560774735,0.0214718363175381,0.0186560893527279,0.0163950403782014,0.0146808697184468
682,"SAU","Saudi Arabia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0196064792202082,0.0221902203330868,0.025521342086118,0.0251218094937293,0.0263188980336562,0.0205325834539138,0.0133468599221476,0.00950522872424808,0.0131371087584364,0.0119983186463977,0.0100735027068986
686,"SEN","Senegal",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0331317965963789,0.0317193520797188,0.0293841840401108,0.0256698921456269,0.023348365664092,0.0224567156018065,0.0235517341053257,0.0228737829413457,0.0233002480166771,0.0222913208340223,0.0197537985609018
688,"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00862108524066207,-0.00797470374969134,-0.00752624994372164,-0.00625393375438088,-0.00519957753373923,-0.00501111886980943,-0.0020115911526789,-0.00140857608084788,-0.00366879095105255,-0.00757356405237053,-0.0125392230601435
690,"SYC","Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0154105754119513,0.0160766028033044,0.01816763164322,0.020576499878888,0.0213105447125446,0.0221328863006955,0.0227966003163118,0.0237261603052172,0.0251349643868526,0.025396618282624,0.0254032303051448
694,"SLE","Sierra Leone",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0387808423276295,0.0333998702824647,0.0334195934014341,0.0237882988557707,0.01470513289374,0.0101515175172537,0.0080948609356275,0.0142022369954784,0.015260278041942,0.0221133143760632,0.0286975859953231
702,"SGP","Singapore",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0410573673593109,0.0476521396412652,0.0476886125885181,0.0514701595740537,0.0477601560279446,0.0393790433292578,0.0325208466679849,0.0232193238713398,0.0105825370299613,0.00538170835108143,0.00419350175018351
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00106709886632006,-0.00332427230326193,-0.00494350788961684,-0.00592560892854399,-0.00747575348832197,-0.0106359768261586,-0.00911260977524109,-0.00375112256550292,-0.00260527846213121,-0.00296527825241044,-0.00695017628620465
705,"SVN","Slovenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0152362479568373,-0.0148568882704927,-0.0129567490547337,-0.0159656728677514,-0.0139729325564996,-0.0120177282375185,-0.0107683817846876,-0.0104916969521004,-0.0136667743797275,-0.0151296530057771,-0.0207708686278534
90,"SLB","Solomon Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024883332626314,0.0257633233466792,0.026345073820593,0.0263215012237215,0.0259664241229951,0.0262417637653376,0.0269093755442069,0.0276638069828532,0.029119818102082,0.0304561717404492,0.0311480104464543
706,"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00516094585801263,0.00817523503214712,0.00977270587159706,0.00839139241395626,0.007872115025231,0.00802024254430922,0.00849315828714303,0.00834971753904479,0.00832173841545814,0.00861885883141755,0.00851947182421942
710,"ZAF","South Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0112611471400001,0.0101482886104038,0.00707448873096173,0.00772461588179052,0.00723402530497252,0.0054783169527659,0.00223648139717536,-0.00188696038316234,-0.00429718410357716,-0.00558349485250031,-0.00550461098783595
410,"KOR","South Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0119617152410347,0.0102333725861075,0.00839784039568436,0.00716632902170145,0.00658665074403975,0.00680239189854359,0.0106890417914274,0.0147414261620671,0.0181987852788426,0.0173781551978658,0.0151357184571481
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00301981180500856,-0.00228327107826333,-0.00291918189600865,-0.00270439817608744,-0.00187489537124613,0.00039993841786834,0.002768498096136,0.00552010357306698,0.00614627912870724,0.00368679690328921,0.000457489588328481
144,"LKA","Sri Lanka",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0102535651963485,0.0101126318822238,0.00658907424505295,-0.00567708967004665,-0.00559523504652071,-0.00809975778381422,-0.00322492921296647,0.00133319682146174,0.00444196834818013,0.0107684281777513,0.00646410529533435
670,"VCT","St. Vincent and the Grenadines",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00889337147573088,0.0015295246371853,-0.000204106229880985,-0.00388653046080467,-0.00695961333531792,-0.00795147586853262,-0.00825134607298672,-0.00543638776868238,-0.00174888526408445,0.000302270964710472,0.002261946489029
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00214688578766631,0.00103648537674905,0.000573896734291646,0.00126935259609406,0.00348855341788168,0.00657190505558547,0.00944908066253805,0.0110384035895037,0.00621796463803925,0.00480400466201435,-0.00122910163653275
740,"SUR","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034780112095806,0.0297125070241511,0.0248494135181896,0.0168299347930623,0.0076775700430165,0.00646925388466846,0.0029993496015952,0.00154532191332213,-0.00375557436792787,-0.00525769986630618,-0.00704628448311166
752,"SWE","Sweden",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0169396638171078,-0.0173846447310531,-0.0167327655018981,-0.0151717290807369,-0.0149963957165463,-0.0140685664056696,-0.0105337028143664,-0.00690127150881104,-0.00400308940883365,-0.00260950207697963,-0.0015518652298685
756,"CHE","Switzerland",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00808059620635748,0.00961349453127336,0.0101562799717956,0.00977479520722246,0.0104055087292219,0.00977411093501912,0.00954876776352975,0.00881657228454502,0.0073803251958644,0.00747393806008967,0.00805185301415157
760,"SYR","Syria",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0123790449660104,-0.00641610222929117,-0.00357088723845393,-0.00138826621189787,-0.00200672223838181,-0.00249694205629749,-0.00401383270408906,-0.0121107690730709,-0.0239155711013688,NA,NA
158,"TWN","Taiwan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0109316140444957,0.00996692249284248,0.00889882023763877,0.0101481376539914,0.0101565342975811,0.0104342395514043,0.00930569293545092,0.0070936217268669,0.00482279810722619,0.00231129629480908,0.00120442013183242
762,"TJK","Tajikistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0602687740374197,0.0584648782161576,0.0552766857992322,0.0501924646663774,0.048103789183966,0.0458515550796994,0.0413953769884343,0.036321768780988,0.0332848979888138,0.029809450891674,0.0261974420786144
834,"TZA","Tanzania",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038748930661969,0.0411109615842544,0.042653452027366,0.0407366608338555,0.0380271156180123,0.0345659640514926,0.0315254591204399,0.0302682104379051,0.0285548036812711,0.0340752303502643,0.0400022485916212
764,"THA","Thailand",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0125383620718005,0.00328629605940267,-0.00498476100833956,-0.0105425960785385,-0.0167953422793117,-0.0223414564472887,-0.0214716244392463,-0.0190572625034825,-0.0138956213577921,-0.00789617811400956,-0.00345784786665648
626,"TLS","Timor-Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0123209872492478,-0.0246794568946538,-0.0359612148736032,-0.0529031543122497,-0.0608751352491268,-0.0573622692809338,-0.0590323407837942,-0.0537724211784268,-0.0352746554550775,-0.0264668604784797,-0.0220235443829055
768,"TGO","Togo",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0375441353965855,0.037509870474185,0.0366862699914317,0.0348967932687612,0.0315836701964547,0.0303849247823786,0.0291617112565412,0.0275059186653561,0.0299583913199613,0.0347815201546484,0.0361023193469123
776,"TON","Tonga",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00415144028337688,0.00473818766917766,0.00532436942031933,0.00582359307364677,0.00613397116950898,0.00641623932204971,0.0066009044924844,0.00654442537446487,0.00659700058709567,0.0061336679841566,0.00567093851527023
780,"TTO","Trinidad and Tobago",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00861680302642198,-0.0147768482347433,-0.0178852877940793,-0.0184799901550101,-0.0196577911761417,-0.0179229014246056,-0.00938316303077952,-0.0023316008196306,-0.00153773489441036,-0.00195388472088967,-0.00345478407659355
