"code","iso","country","UWD.raw.1990","UWD.raw.1991","UWD.raw.1992","UWD.raw.1993","UWD.raw.1994","UWD.raw.1995","UWD.raw.1996","UWD.raw.1997","UWD.raw.1998","UWD.raw.1999","UWD.raw.2000","UWD.raw.2001","UWD.raw.2002","UWD.raw.2003","UWD.raw.2004","UWD.raw.2005","UWD.raw.2006","UWD.raw.2007","UWD.raw.2008","UWD.raw.2009","UWD.raw.2010","UWD.raw.2011","UWD.raw.2012","UWD.raw.2013","UWD.raw.2014","UWD.raw.2015","UWD.raw.2016","UWD.raw.2017","UWD.raw.2018","UWD.raw.2019","UWD.raw.2020","UWD.raw.2021","UWD.raw.2022","UWD.raw.2023"
108,"BDI","Burundi",6906.29157113267,7124.94570781659,7513.34703780991,7685.83464877734,7668.79263314764,7714.717974278,7849.88742584193,7845.22347108774,7574.15087482499,7284.37695306333,7096.93707477545,6818.85446593679,6794.77455522626,6655.42285446199,6578.60235983039,6329.26494308432,5768.89152827744,5251.80630706929,4679.29306171083,4170.52112884052,3780.27358019374,3643.45064057738,3450.34777875449,3342.85682264523,3163.69939214085,2939.2409789646,2711.06227467044,2576.41680812779,2481.71736024442,2443.45235454661,2323.71673112501,2246.65045928644,2265.7537348083,2229.75417119824
132,"CPV","Cabo Verde",3097.41303022608,2934.08635744936,2783.75257421109,2628.85500120005,2866.5561783762,4594.35733914123,2192.13045185039,2009.90902796757,1854.69565310448,1696.72655875823,1561.46263380842,1441.77169666792,1322.82044389618,1206.79174318997,1100.20074188089,1005.43947342094,970.1300373599,896.75311226011,802.71398593211,742.13573436486,717.90203613214,668.36914747803,618.90416417211,585.59959386136,580.80029133944,554.37454754467,535.18246251614,498.41405252472,484.59025186954,441.33319339215,399.81929353444,380.62133217252,374.78858839343,357.69804735894
116,"KHM","Cambodia",3139.66812683172,3133.81560681021,3075.91450969054,3051.45582512527,3055.52284361092,2986.00736872173,2867.13394361853,2769.19843985842,2680.71408487207,2467.34749187101,2179.56405436863,1920.98023500718,1651.20231507774,1373.57994746131,1167.26811973653,996.89595911561,857.01956263444,767.31288897868,682.32597772453,612.24703016545,556.0966633113,507.94957312025,466.49683935883,419.72051343289,384.3431697814,350.90882682375,322.03399356366,294.55877866789,272.3233911369,251.95212226949,239.47440312159,231.68154935118,229.64185386554,212.87327751649
120,"CMR","Cameroon",6189.1083013868,6098.2256212144,5912.79288059335,5812.87456892474,5744.58767340186,5641.61660805645,5697.60863433458,5571.42057799789,5505.60795568366,5490.74912541118,5564.43495619936,5378.02029122045,5495.98317741265,5441.91439933689,5314.62867497487,5215.7741590527,5186.50331387637,4929.55567720442,4774.20489283344,4691.11180281158,4703.83892242478,4495.05913375648,4144.93856271382,3953.90970890395,3706.31195526094,3410.40753264687,3247.0544900894,3020.91493999645,2816.92801552294,2600.7587485595,2378.44395045346,2202.07896468995,2138.02344264055,2004.79972975665
124,"CAN","Canada",3.61569807581,3.56719774026,3.52775758914,3.61631739492,3.61192007937,3.64323970551,3.67822513505,3.79856774024,3.9900955194,4.27716030487,4.91974784862,4.85648440344,4.86104167978,4.9662216015,5.16791132869,5.02587195342,4.91687362809,4.82293146502,4.56698104375,4.39552350111,4.24960745958,4.21763677233,3.94822402089,3.51579168788,3.26091155804,3.06881311644,2.86073220281,2.66364680659,2.47494157665,2.28419327215,2.16445264691,2.07598005809,2.10771076496,2.07906761461
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"CAF","Central African Republic",7166.00634404918,7238.66559663159,7188.6207444668,7196.19548498124,7033.32919332732,7047.46845006159,7250.05528907052,7375.33198124832,7454.51771372894,7540.90037162331,7501.04694260302,7523.39435744502,7566.78055927047,7432.74653575525,7347.47361681281,7201.16492251445,7377.35191253181,7365.24613636901,7241.69204554844,7172.38290963523,7084.95612322658,6828.43224293123,6500.95425668079,6436.83700134041,6375.94831143238,6361.60403719235,6268.56477430786,6317.67337839396,6230.91823228558,6078.35599416555,6386.94378539509,6424.1044766052,5938.03034473338,5563.11003531549
148,"TCD","Chad",12105.5536450029,12473.3771651621,11625.851605735,11557.1704067351,11312.1968937495,11082.9558685429,11105.0429359618,11367.7022373694,11414.020479282,11500.564825097,11723.0403965069,11886.6066233782,11994.6782848191,12030.8851950657,11854.957114347,11524.5518361835,11544.2462933419,11636.6064147204,11374.5057401059,11033.047778667,10814.672111734,10345.7098200286,9682.6736125555,9553.95166290548,9178.55064265745,9091.58768574513,8882.60839430141,8751.83112383415,8538.7477933628,8421.71387522664,8397.1961078708,8269.32045325947,7667.36671813753,7355.51472238565
152,"CHL","Chile",95.97684299468,86.81015437817,76.92897797122,68.06475285409,63.80412936715,61.47831707099,57.7918419313,54.05533726103,48.71169594332,44.29374797259,40.19139342837,36.61867446274,34.13878326112,32.56431314649,30.39033413896,28.46970181382,26.49560784728,24.00991013281,22.56450259353,20.70975775702,19.22271152626,17.83881200093,16.92674891308,16.62210789846,16.61241825925,15.34877212698,13.83508694691,13.34490364362,12.75004714203,12.6030055494,11.44812795189,10.91165271405,11.22691347873,12.10541083145
156,"CHN","China",557.45937786903,515.43057491496,469.32776369089,432.6721648488,395.04447796385,362.68532432668,329.49619883789,299.09282159644,279.04760089433,256.78818619438,238.12144312111,213.80662794194,188.06649492453,164.54055863836,142.90732812249,121.00909061476,100.28654844795,80.79017337046,64.07382425556,51.28704331081,41.93843514661,35.45505287011,31.47537240238,27.62269233232,24.48336886178,22.24829507105,20.34352643433,18.09861565119,16.15304112173,14.61017622174,13.74856061734,13.03486544441,12.76213396962,19.97714813305
170,"COL","Colombia",539.73066578323,487.63765905661,453.56998358603,390.47334581335,355.54231931057,330.17305066115,318.91914089503,311.02458572806,312.87058200737,288.86801561781,267.49633362728,234.6189775276,241.78459804847,234.2292582623,207.92455504972,183.04128408542,164.67803307046,152.38451453319,130.82703558076,114.89276296856,96.58920541236,82.102723424,75.40903992037,73.22097829804,71.29269179354,71.04351539703,68.62023923673,64.4283034719,65.71867406383,71.74389569396,67.35055460157,69.66763813627,72.4005124575,68.51090642084
174,"COM","Comoros",5028.80976519932,4787.63394919961,4525.07632203464,4265.89404352809,4042.69399267265,3776.28022711921,3606.70032515082,3497.48777415605,3775.62092031905,3481.09402455713,4006.03481608514,3215.51131256846,3421.57434802524,2899.28954606378,2658.78611801169,2536.28111914313,2393.92895336266,2603.9484493585,2305.47089991008,2134.97721883404,1772.18955638456,1693.27646985055,1549.74970095361,1441.52040862395,1578.59476664214,1500.22494836802,1411.92149152624,1363.25563227498,1278.31781926972,1215.95221496274,1200.14111580255,1189.13996284655,1126.58478752759,1063.50281820548
184,"COK","Cook Islands",128.57063170882,122.88532728633,118.89904812758,114.8157210082,110.66438185606,107.14156958219,104.05892584578,101.2319487813,98.84758585887,98.01635658302,95.77355700668,93.59715930531,91.94738337448,90.76449351767,89.95481002784,90.02873708487,90.09892255308,90.68399087711,89.27668044696,88.98712257334,89.09523646447,89.07492915638,88.92588308588,88.96579041537,89.24674511381,89.40200747586,90.67459715901,87.66052650274,86.79671927188,87.70892713099,85.64026129509,79.01872111797,81.29434872614,81.48161216299
188,"CRI","Costa Rica",182.15184831644,161.15111789807,139.72534218089,129.61138588041,123.00962617178,114.74987494219,107.15792826091,97.80742954132,90.36181984424,80.97277978534,73.06729913098,68.23464103348,63.50490653982,61.50748460177,56.74867297294,52.69095036112,48.23634636551,46.20773223478,44.26040502651,44.38750040664,43.13322238768,41.24145083029,40.41162034487,38.64425661263,38.89681222768,37.79679542091,37.30266221445,34.81680759699,32.79098126746,32.53324564883,29.4138686065,28.70731965023,28.51232711424,27.79371768633
384,"CIV","Cote d'Ivoire",4225.24722700627,4059.19523144674,3892.96030995209,3783.0279535457,3680.53345614829,3539.87551789148,3338.37167554741,3159.37622119201,3002.8135870657,2912.38792812157,2850.98485341613,2745.0451103741,2619.35748826805,2521.79450186602,2520.21310792014,2533.89504638456,2638.39778208216,2590.65504597538,2505.34352002595,2392.17724290429,2249.65301006584,2119.29562825135,2200.10492967217,2261.65973303357,2191.16272621999,2161.98186323765,2075.1254700746,1931.51555043126,1760.98471794022,1616.97418767648,1506.63240810643,1378.38405311554,1287.05642879083,1197.6872292434
191,"HRV","Croatia",17.30581093723,15.61592921021,14.76505691571,13.58778180073,12.86193110313,10.88906857638,9.93415180173,9.12200018949,7.93718403908,6.32158758418,5.96576751331,5.34654700148,4.99144996449,4.6010394785,4.35250865631,4.29589295941,4.19895218587,4.25400127114,4.62181542636,5.20484234209,6.30938600519,7.79949377484,9.09561825918,10.07905839916,10.9639261082,11.65847240697,11.84447548992,12.53925176319,12.77154021475,12.81907185914,13.06589857064,13.91258551181,13.39661744731,12.713600333
192,"CUB","Cuba",199.02937226577,188.03169812006,183.99098124843,200.82242444958,194.68643776289,183.72651456529,166.71476136219,148.88542527966,134.98779087315,118.64197496666,100.42907240312,88.05219651189,78.50314133198,75.2481700935,72.57015982871,75.81792157795,71.56189373738,68.34539801368,67.36598617357,64.4703858548,63.77119067528,61.98883783355,63.05170009627,62.11565523014,58.60794944403,53.21916417121,51.50929187859,51.0549267772,50.17163415618,51.21387130331,54.22103707612,57.97975108853,57.51442363206,57.3904524129
531,"CUW","Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,"CYP","Cyprus",19.11535672086,17.79612961199,15.84555254741,14.06741271812,12.38803283134,11.13985434258,10.09964444376,9.32408885442,8.61835996403,7.93872860763,7.39911413375,7.02887759434,6.94313992358,6.99103907359,7.02784737506,7.08750849727,7.07342040473,6.96620437036,6.90492525253,6.90772099968,6.87620031234,6.86026494943,6.67076082959,6.51738560334,6.37147356839,6.25150011335,6.0545825133,5.88449734746,5.69298324902,5.49675141429,5.30345628769,5.18336930134,5.17002285566,5.02382768749
203,"CZE","Czechia",33.33198486393,30.34404379629,27.99180238664,23.29430183198,19.58607892193,14.96656677318,12.81204378094,11.77296401776,10.01241294199,7.79032869862,7.33439343171,6.62048070364,6.19656886697,5.81283638799,5.52154661257,5.49004104304,5.45559210208,5.78882106551,6.45909490991,7.52313445907,9.5140650654,12.28677922705,14.48688535482,15.70263950818,16.78017352356,17.72749189783,17.73318097739,18.38379487612,18.62726066265,18.74827474723,19.28273982516,20.41367218989,19.88129991184,18.9454750377
180,"COD","Dem. Rep. Congo",3923.09125985399,3893.61593769357,3800.03253751038,3765.14159131306,4078.37382957817,3739.01438260058,3799.78617722771,3813.07978539407,3953.75959610281,3973.68373155634,4077.23099867532,4042.61192380154,3858.72634393163,3708.96373789627,3391.75626529576,3131.99811234822,2917.14254731428,2729.30435032543,2550.16174277281,2384.36353104245,2207.39605446492,1994.45043116491,1780.83914688371,1581.45275085612,1434.643386953,1270.40518218359,1130.73979863963,999.66864735218,932.20484175294,871.39149595518,798.80038984339,754.16213754937,670.06759165362,624.08869753126
208,"DNK","Denmark",3.46037759703,3.42838832802,3.37550628308,3.23873999574,3.06370181684,2.97418760072,2.82942896387,2.66455528396,2.61829908673,2.65243901208,2.73101369414,2.81446126811,3.0916587523,3.30990270259,3.45601528362,3.68701472839,3.99620605922,4.18930272718,4.14399805819,4.17176656934,4.0878482485,3.82423855114,3.72366473588,3.73320014346,3.68117428369,3.62308102655,3.48717102533,3.41000603495,3.34104038148,3.30224898354,3.21587723833,3.29158145667,3.25506623938,3.2026593581
262,"DJI","Djibouti",6659.71340680384,6380.59619618359,6358.63359927424,7440.98093975006,6165.4747811491,6111.48667736571,5972.19703675609,5982.94567612602,5654.14068826206,5378.50622441021,5195.82395553218,4944.4166333861,4723.94014052936,4407.14666209801,4322.62318687408,4053.32219171638,3886.58567870358,3789.40025625154,3630.71780535577,3499.81729261806,3486.34560062525,3219.2006253341,3073.68288454745,2944.21818506742,2710.27664409688,2564.21604164199,2422.50903035903,2272.05046886448,2041.51925592272,1926.15298689191,1787.46308899755,1677.67516707891,1636.97217632277,1549.7969692111
212,"DMA","Dominica",276.16774086697,274.58287878545,265.87659643992,251.06548264781,233.64302840269,219.09403465524,203.17887530532,181.26552920254,165.84780259623,151.98791831039,141.0051398339,130.3388567554,120.95500715226,114.14301558508,107.83270715014,102.38703081284,98.18460467058,94.26530400788,90.26103155626,87.40179193337,85.25857892518,83.60995010723,81.95458103032,78.21881263016,75.07725095545,71.27235472863,67.46408205509,64.83474174347,62.95256895026,61.33494848302,60.5725154495,60.32359630618,61.50515357004,60.10645978111
214,"DOM","Dominican Republic",1311.78514941755,1245.57111037453,1178.33340205886,1116.04719004555,1050.68778941111,980.8503545089,913.86516851468,803.83967909759,701.03295882608,615.13645518834,554.30467299427,494.76744548254,432.78272305093,395.79533270917,373.62871855671,351.19660629821,328.66795789267,301.49656516704,277.36361957476,257.10620778006,245.18070938813,289.94780735323,303.24777351065,221.87035319262,199.94435689486,193.31499762435,188.81772620712,164.98272818716,156.76687534374,146.52466657798,150.75424782373,145.82120266296,135.38300949599,133.73718579709
218,"ECU","Ecuador",1079.26489772131,1093.57906437578,970.95428192826,790.60741334897,618.07234471776,570.52266928917,569.62459330792,516.238979017,484.60720436505,427.28423400974,403.17295494953,378.89545336099,338.42290437435,306.25003819823,266.44369608874,238.32411459198,218.20132786602,198.48566550247,169.22780684163,153.49853325974,126.81901727548,113.03740194063,99.79780459495,84.11542362707,75.6624028733,78.56328964573,67.87874236869,59.60824202768,55.58713759992,55.85366699099,60.65597691336,61.52936231671,62.52518098992,67.05943004207
818,"EGY","Egypt",1829.30190115945,1565.6803386199,1348.70936089868,1134.43485008034,963.61686189044,834.77191031312,756.97597754459,709.11703938941,656.24702141689,600.38488985511,537.58930308142,484.53977806272,432.51710717758,376.32333952199,323.11558216349,278.73233343782,252.0168014848,236.92025741767,226.05241744201,220.5518201688,214.14687184747,205.15405521604,190.38218437917,169.34938660251,151.50609472141,137.12082198177,125.09812778366,112.51672368402,101.04801828516,91.61029444503,84.41963159985,80.62304577418,74.55486422235,73.2123505046
222,"SLV","El Salvador",1716.76443902974,1681.34333176619,1471.62709951832,1345.75951536424,1283.06834856238,1169.06225851086,1084.63366564832,984.191453397,870.3477165399,739.26244451215,635.75277880967,550.48997362272,482.21794973691,432.23248696003,394.13316734351,358.7927071633,324.79589862654,291.87317454498,262.32482574366,243.9630636352,221.57235484427,204.68047352676,194.59550287028,186.47876803768,179.13380573899,173.24203288834,162.40200013141,155.10067823738,146.87216599085,141.3430908403,138.44041954034,130.9963564462,125.33577985469,118.56800216795
226,"GNQ","Equatorial Guinea",9020.07808802401,8678.42346502108,8228.40023497575,7856.39192676411,7453.62333885597,7180.1806323247,6670.04430603628,5696.73649291411,4990.9106341709,4377.66461573462,3849.29683934704,3215.21881074541,2753.2443407583,2361.98150354096,2051.93918538778,1946.8972540943,1604.0066985936,1404.74474167137,1238.73308819638,1147.36854537394,1032.6906685648,916.24862102808,801.14718455894,722.43549427599,658.95495435265,595.41953655417,563.65299583083,533.90440992297,507.02403779238,480.54557043725,466.85876447724,458.43973222162,429.39404652111,420.43341651172
232,"ERI","Eritrea",10907.2454447794,10469.8559144117,9871.17671480788,9170.21185102882,8506.44635394449,8064.69415884954,7477.61353128779,6828.64830500185,6268.09735953688,5779.09113431781,5428.03952933985,5127.19980940908,4933.52360678392,4603.81090408239,4503.39858510189,4289.42912274887,4079.43224256066,3931.90099093851,3853.21854777908,3644.28381976046,3507.25123172105,3292.09607751445,3102.08238203982,3026.56396694478,2786.40269907496,2620.52536914862,2520.30332149138,2412.27733883774,2285.29517544851,2261.15204527472,2204.94932113075,2185.40321230679,1979.54430560527,1878.33289877056
233,"EST","Estonia",40.90516371328,37.11698421301,35.09414072038,35.01731042149,35.18491202291,32.32016433724,27.63280918666,24.62693738762,23.52605014261,23.45300707842,20.89830451943,18.72043606488,17.24147042581,16.55663847343,16.03836585812,15.7303314995,15.41193066893,15.26840488415,15.07807986453,15.06440126455,15.22943697505,15.54022267953,16.20932608923,16.88346874446,17.3033902397,17.27296407537,16.84676213724,16.05771551155,15.26960914431,14.56340549131,14.20247971193,14.81264980844,15.75789404363,15.63028821009
748,"SWZ","Eswatini",2454.6002498542,2329.47746511536,2369.91191887003,2138.05163665803,2053.25542554123,1966.21067089222,1881.69698327883,1803.09438962761,1748.98187590077,1726.08231320057,1848.70505374465,2127.35210248331,1665.07230741926,1670.93580100306,1640.85127808904,1570.22061185866,1585.41014010072,1630.93300637,1695.65026767371,1798.32723582135,1682.63492584574,1429.65553410065,1291.25065113794,1166.17421632253,1089.96614430056,1059.60563485154,955.51977680787,891.2429471639,852.33524796895,798.63038998325,768.59286482364,711.9410843381,679.29693026975,616.35731474675
231,"ETH","Ethiopia",10863.8932896748,10738.9763121529,10684.4428444787,10490.1712419053,10257.7519311024,9844.23480227209,9380.0167370793,8946.52788844511,8462.95631803424,7986.08158724538,7476.50082449134,6906.61917747348,6401.09055038664,5854.45778532952,5339.98833377526,4996.89366526911,4664.11287463299,4348.56646690381,3930.55417709069,3540.15374684311,3152.25717306363,2907.44712702495,2660.47500290533,2454.83923912892,2371.59933284883,2212.94649889755,2084.77631039192,1986.17272312972,1879.98617762208,1754.1865932699,1570.35616917851,1438.56692817218,1360.08695487799,1253.72664100136
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",621.20395352459,605.97214963969,585.94999499359,569.09814290188,547.87353560091,525.87216816135,503.69777563156,477.18918767176,458.9421922949,440.27512178964,424.21750247925,405.01693466925,388.01955120754,381.93007134475,375.47846233171,373.18079431567,374.15506707458,377.48687832391,363.84852915087,349.22779310703,333.86241912474,315.74464551568,297.69703665946,277.34903855318,258.64425720524,241.64129712981,227.3628735501,211.29917406576,204.57188574794,199.48307924923,192.29877700807,189.08718721724,178.42296682296,170.94673236322
246,"FIN","Finland",2.652248178,2.65453222341,2.56465752716,2.43754949148,2.32402781976,2.22018163537,2.15499352475,2.04517492177,2.01618383564,1.96272335498,1.92936140022,1.89071122602,1.96335416742,2.02323472294,2.03931182563,2.09609534556,2.16386839318,2.21756782972,2.18743950353,2.11959891786,2.00421382443,1.82501435183,1.7089494193,1.61974129906,1.53271409969,1.4663639142,1.40156382392,1.34147928148,1.28752958227,1.23377611737,1.18733971937,1.18561498662,1.17275332252,1.17005050991
250,"FRA","France",4.97294080762,5.02893574738,4.99396023086,4.8265965922,4.54731322778,4.37931816859,4.24858868884,4.05858618064,4.06085796079,3.99449537445,3.9978437142,3.85047389785,3.92124343423,4.1355871687,4.17304018725,4.27259606272,4.36732243782,4.51577333583,4.62649640623,4.5956201063,4.32662036301,3.67423461449,3.54461384037,3.47512118424,3.41097439135,3.42983372452,3.3291882613,3.25814461229,3.19908658962,3.11733265249,3.02453873791,3.0075830501,3.05939809504,3.03198605751
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",3275.63396460243,3139.97382970592,2986.38501801293,2803.70535571425,2684.01869752987,2601.21289701213,2469.65272214031,2364.03937668375,2249.76440870377,2118.1004770865,2049.91288895465,1973.53091145957,1915.12199886347,1824.70871106492,1737.39002194901,1695.50922992744,1597.5771158842,1517.84863905168,1429.34510387035,1339.87775265321,1217.10497221622,1125.09635668119,1049.62916669054,1020.12820991972,996.01108888758,981.9542289642,929.12717568012,864.93823211602,816.14249639644,773.58984143446,753.44513436223,706.84794264789,641.54477140745,609.95936761768
270,"GMB","Gambia",3732.35481309002,3604.52233163278,3544.88256361793,3317.27496718884,3111.71557300383,3224.22635130896,2932.92934582868,2764.1472415482,2735.32937205316,2701.82746983461,2388.52553524403,2149.76181802528,2021.13687555941,1956.22484317505,2094.61588287692,2045.86609463138,1905.81535576287,1845.16515758279,1662.41274651774,1573.31374820208,1462.49004557594,1267.78803881142,1199.27826584285,1132.94663148687,1120.37220017256,1004.70966265958,978.88181065882,978.42158037203,911.29487967313,882.59091830923,789.01831102333,735.74203104847,688.93772665813,655.89315870162
268,"GEO","Georgia",225.47862989732,193.33747850435,194.10801342154,222.10985788534,266.62719353559,266.75412796531,252.95473839973,202.35564684617,192.10176783406,174.23654046026,140.85381038714,131.95366889061,119.73087683973,98.94544571327,86.22971739303,69.21347966017,60.41825420049,58.68766441365,57.46449210375,56.03124743412,54.74748236985,50.91614622321,49.18142784204,47.83003183862,44.75008094672,42.81080630265,40.83607038233,35.72057638706,31.40492872842,28.13305571392,27.5530799306,27.46394779677,27.34267240312,23.35025220935
276,"DEU","Germany",3.8488800936,4.06934036741,4.17676033286,4.15737257732,4.08886115096,4.00441366677,3.92065997717,3.84122639316,3.77819661298,3.71622418745,3.71275858615,3.7103268524,3.85872390773,4.06072519171,4.22979437555,4.40155218945,4.56922067196,4.77745240624,4.90070952936,4.91558342278,4.78028076071,4.4495637344,4.24777665919,4.06397587097,3.79837815404,3.6312503934,3.32670775828,3.02516004986,2.76357864929,2.47547915075,2.29797909431,2.21499060803,2.21803026284,2.18989222357
288,"GHA","Ghana",3328.01361515215,3187.41926151024,3084.43960756943,2981.45397917875,2871.47303600056,2754.66827317529,2630.80446981213,2501.19907741675,2392.77656299062,2234.10591867985,2115.83106721868,1983.07685879413,1869.63250658777,1793.20302104337,1734.39450676233,1688.52933377887,1646.42414673039,1553.39343153408,1399.30144551376,1339.30793076074,1288.32107011417,1239.13562225542,1118.75819354023,1020.58302666114,955.0641980282,899.61755549961,852.21180404713,828.3233928579,796.85395156201,769.26215887674,751.9999803367,738.17593260231,708.64759010023,675.75627780831
300,"GRC","Greece",1.56705173504,1.52844909876,1.50407336485,1.49256739229,1.47515668953,1.47309981113,1.47400935733,1.48070599235,1.4913858233,1.51272560483,1.54098633647,1.56462510337,1.57624098393,1.59930552092,1.60310362238,1.61091813452,1.61279728822,1.61527889578,1.59039580744,1.56405381254,1.52734106242,1.48541132026,1.45788459538,1.45207561224,1.45233642717,1.45127126251,1.42576133696,1.3876421028,1.33317379094,1.28348570347,1.26373083669,1.25498482315,1.24670955138,1.23620828646
304,"GRL","Greenland",9.03328325621,8.97230397964,8.92010159695,8.94801568124,8.87831839987,9.06265035016,9.2663647623,9.51963493512,9.57028985955,9.70083636829,9.87993187617,9.43306888631,9.00850663608,8.56384295707,8.20130591522,7.73727522857,7.5712514826,7.53863943368,7.52017695116,7.28882186711,6.98695740267,7.01325452353,6.6899347894,6.34908505664,5.97994575138,5.74051397216,5.51563806557,5.34338434526,5.14163129953,4.88188856639,4.62950673567,4.47234311031,4.34949374752,4.32356329122
308,"GRD","Grenada",269.51865818863,236.84461522007,233.82827261001,231.23006579757,206.29260443571,193.33381184348,182.12701844078,165.82344444542,143.06189725907,110.95848145219,98.65903171762,93.74905070762,89.44589604342,90.58173189558,91.55324167898,93.58290161033,92.04913566676,89.91662859543,88.84549018753,86.85826517381,85.1200436502,84.78536649677,82.56846728316,79.52906350037,75.99154562334,71.21488847113,67.96173310941,64.85583944029,64.90426159982,64.79785133361,65.27366165106,64.26522700404,67.32962757671,67.18126148336
320,"GTM","Guatemala",4570.27563653801,4414.47167903271,3672.9670496821,3236.26843041714,2943.1094088159,2566.29736462113,2349.69167978386,2171.38894338365,2062.08187488571,1834.21906646931,1841.00302955123,1786.643343253,1666.16659652694,1538.2856133047,1405.83792235533,1300.99721486107,1181.76487608327,1103.95680112652,1022.50214810707,907.83828678315,859.20914116466,804.25485821779,756.6180732635,715.23865640882,700.36631215349,682.52105401338,686.06161757632,627.90939894304,588.08850577931,582.00892957309,584.18524619216,643.44144497011,636.68138004461,591.23851346027
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",8039.9151531038,7719.95613223513,7482.67338852451,7203.49838620921,7094.12573924691,6912.68518380736,6303.44693218223,5867.76850884232,5461.45834482338,5056.60346327336,4741.87738600813,4448.79156371191,4163.71474710714,3997.76563069414,4026.34820175499,3861.11124512046,3762.9971228922,3596.54330631158,3381.57624630073,3144.34544050374,3048.70302480026,2870.31457345699,2677.13940078175,2529.78105523488,2342.72485750082,2153.50633037445,2007.42535128599,1759.42300477075,1533.35977525544,1432.53150476624,1382.67785498519,1307.7205630647,1161.32045274314,1079.40324196793
624,"GNB","Guinea-Bissau",6807.15089655012,6524.73933202357,6245.49368787061,5965.5416851561,6365.38786492443,5384.35736776553,8346.18622231337,7368.37281158162,4550.46904728517,4277.33860502356,4187.05730263869,4287.64795703087,4366.4558992343,4451.14781509503,4525.0304899819,5580.75513831954,4455.1032422157,4547.10780004696,4924.11076940548,4123.64946493248,3950.51620169654,3699.18362999038,3429.80252422178,3316.89873707079,3070.85291502232,2862.55910856672,2790.82572731744,2649.32710540079,2479.51438253087,2360.02406968546,2260.34649918987,2179.41919197337,1965.24287071606,1843.38342838184
328,"GUY","Guyana",1370.5693534838,1217.14130026341,1240.35269357742,1287.08769122887,1209.9775966444,1170.87492086861,1121.90104614598,1034.61735033863,922.01844712865,895.02311177521,951.25918449777,724.91050080396,610.71813965093,569.63025576265,532.35785395136,571.36941393573,561.67938724158,502.11816109567,466.94044812137,463.6226302058,441.67607533744,412.99030130453,384.61633359157,358.95789034221,326.63173909412,300.93075672642,270.32964685159,254.26493521359,262.20116634571,269.75891191572,244.34463404889,229.22984598748,211.48514908234,185.45014666514
332,"HTI","Haiti",7453.54354347888,6917.75229961705,6676.16051682741,6397.15432255605,6000.54023353295,5647.26982236706,5191.72895841426,4836.47427315627,4263.63468299408,3963.3488086518,3597.90497743872,3325.2001501852,3017.8601716901,2771.71965291577,2587.28363102253,2378.5264391171,2183.71181373314,2020.84600111241,1843.72508887777,1683.23694433761,2178.90581589416,3988.03971159157,1452.69376411976,1699.83920362506,1538.67817081443,1451.74042877061,1523.84577832906,1257.61201625904,1178.06525279706,1126.6442101841,1139.81269428403,1108.81184905391,1215.68478440046,954.56949974762
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",1806.93945162268,1683.48694772056,1571.67018135074,1497.0257653068,1380.3640602695,1273.6636533535,1145.48088373424,1045.3199869011,965.51122083015,881.30173458846,805.26140036662,736.6293143735,683.08357264129,637.15909747698,596.07057263335,550.46551216238,511.26726277336,473.8893161111,444.61772204985,412.68140015679,382.25051181519,355.06268205512,331.07834552745,304.27806140267,283.963699109,267.03933844011,250.39996724712,236.71864105672,223.22876238977,211.17287976289,184.70806117702,166.77443220267,171.37024831874,160.30946789676
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
